word,part_of_speech,meaning,example,example_meaning,definition
aba,noun,áo aba,I met you last year at an ABA mixer.,tôi gặp anh năm ngoái ở ABA .,A light fabric woven of camel hair or goat hair.
ala,noun,cánh mũi,"Alas , we must.",phải làm thôi .,(zoology) A wing or winglike structure.
alula,noun,số nhiều alulae,"However, alula feathers are definitely an aid to slow flight.","Tuy nhiên, một điều chắc chắn là: lông alula có hỗ trợ cho các chuyến bay chậm.",Bastard wing. A small projection on the anterior edge of the wing on some birds.
ana,noun,ana,"Ana , shut up.","Ana , im đi.","A collection of things associated with a person or place, especially a personal collection of anecdotes or conversations at table"
anna,noun,đồng anna,Anna's dead.,Anna đã chết.,A unit of currency in former British India equal to 12 pies or 1/16 rupee.
dad,noun,bố,Where's my dad ?,Bố cháu đâu?,"(informal) A father, a male parent."
tundra,noun,lãnh nguyên,The tundra blazes with color and the whole landscape is transformed.,Cả lãnh nguyên rực rỡ với màu sắc và toàn bộ vùng đất đang được biến đổi.,A flat and treeless arctic biome.
tragic,adjective,bi thảm,"I was stunned by the tragic images, and I wept.","Tôi sửng sốt trước những hình ảnh bi thảm đó, và tôi đã khóc.",Causing great sadness or suffering.
resident,adjective,cư trú,Are you a resident of the state of Maryland?,Anh đang cư trú ở một bang ở Maryland phải không?,"person, animal or plant living at a location or in an area"
uncompromising,adjective,không thoả hiệp,Uncompromising men are easy to admire.,Những người không thoả hiệp dễ làm cho ta khâm phục.,Inflexible and unwilling to negotiate or make concessions.
nursery,noun,nhà trẻ,"If you think nursery , kindergarten, first years of school","Nếu bạn nghĩ nhà trẻ , trường mầm non và tiểu học",(obsolete) The act of nursing
ptolemy i,noun,,Daniel 11:5 Seleucus I Nicator Ptolemy I,Đa-ni-ên 11:5 Seleucus I Nicator Ptolemy I,the king of Egypt who founded the Macedonian dynasty in Egypt; a close friend and general of Alexander the Great who took charge of Egypt after Alexander died (circa 367-285 BC)
caesarian,adjective,,"Meanwhile, Antony formed an alliance with Marcus Aemilius Lepidus, another leading Caesarian .","Trong khi đó, Antonius đã thành lập một liên minh mới với Marcus Aemilius Lepidus, một nhà lãnh đạo khác thuộc phe ủng hộ Caesar .",relating to abdominal delivery
incalculable,adjective,vô số,The rewards can be incalculable .,Phần thưởng sẽ không gì sánh bằng .,(not comparable) Very great or numerous.
tensile,adjective,căng dãn ra,They can also autonomously build tensile structures.,Chúng còn có thể tự động xây dựng những công trình căng dãn .,Of or pertaining to tension
drawback,noun,mặt hạn chế,"However, once we eliminate public funding for the arts, there will be some drawbacks .","Tuy nhiên, một khi chúng ta loại bỏ nguồn tài trợ công cho nghệ thuật, sẽ có một số mặt hạn chế .",A disadvantage; something that detracts or takes away.
kamikaze,verb,Thần phong,"But these gems, they're... they're fucking kamikazes .","Nhưng những người này, họ... họ là máy bay cảm tử luôn rồi.","An attack requiring the suicide of the one carrying it out, especially when done with an aircraft."
synesthesia,noun,,Probably a form of synesthesia .,Đó thật sự là một dạng của bệnh rối loạn cảm giác.,Alternative spelling of synaesthesia.
purportedly,adverb,công khai,Paul of Tarsus purportedly taught here as well.,Con trai của toàn quyền Dumert cũng đã từng học nơi đây.,"supposedly, putatively or reputedly"
wearisome,adjective,mệt,Why can it be said that our form of worship is not wearisome ?,Tại sao có thể nói là hình thức thờ phượng của chúng ta không gây mệt nhọc?,"Tiresome, tedious or causing fatigue."
befriend,verb,giúp đỡ,He was evidently a highly regarded counselor who befriended the needy.,Dường như ông là người cố vấn được coi trọng và giúp đỡ những người khốn khó.,To act as a friend to
reiteration,noun,cái lập lại,"Reiter , don't do this!","Reiter , đừng làm vậy!",The act of reiterating.
repeat,noun,lặp lại,Aren't you supposed to repeat the words?,Chẳng phải anh nên lặp lại câu đó ư?,(transitive) or (intransitive) To do or say again (and again).
drub,verb,nện,That big feller drubbed the hell out of them other three.,Gã bự con đó đã nện ba gã kia một trận tơi tả.,to beat (someone or something) with a stick
shutout,noun,,"A week later, he scored in another shutout victory over Strasbourg.","Một tuần sau, anh tiếp tục ghi bàn trong một chiến thắng tử thủ khác trước Strasbourg.","Closing and forbidding entry, as a lockout in which management prevents works from working."
thwack,verb,huỵch,Thwack .,Trúng phóc .,"The act of thwacking; a strike or blow, especially with a flat implement."
blueprint,verb,lên kế hoạch,"One reason Operation Entebbe in 1976 was so well-planned was that the building in which the hostages were being held had been built by Solel Boneh, which still had the blueprints , and supplied them to the government of Israel.","Một lý do cuộc đột kích được lên kế hoạch tốt như vậy bởi toà nhà nơi các con tin bị giam giữ được Solel Boneh, một công ty xây dựng Israel, thực hiện, và họ vẫn còn các bản vẽ của nó, và đã cung cấp cho chính phủ Israel.","A type of paper-based reproduction process producing white-on-blue images, used primarily for technical and architecture's drawings, now largely replaced by other technologies."
attribution,noun,quyền lực,Can we attribute its existence to a “supernatural agency”?,Chúng ta có thể nào nói sách đó đến từ một “ quyền lực siêu nhiên” không?,The act of attributing something.
symbiosis,noun,sự cộng sinh,This mushroom exists in symbiosis with the roots.,Loài nấm này tồn tại trong sự cộng sinh với rễ.,A relationship of mutual benefit
allusive,adjective,bóng gió,"Each language has its own word combinations, rules, exceptions to these rules, idioms, and allusions .","Mỗi ngôn ngữ đều khác nhau về cách ghép chữ, quy tắc, những trường hợp ngoại lệ, thành ngữ và những lời bóng gió .",Containing or making use of indirect references or hints.
paramecium,noun,paramecium,"First, the two micronuclei of Paramecium aurelia enlarge and divide two times to form eight nuclei.","Đầu tiên, hai nhân sinh sản của Paramecium aurelia phình to ra và tạo thành 8 nhân.",An oval-shaped protozoan organism of the genusParamecium.
heuristic,adjective,hơrixtic,"Well,'Hill Climbing'is one heuristic .","Hành động "" leo đồi "" là một khám phá.",Relating to general strategies or methods for solving problems.
gulf,noun,vịnh,Seafood is a big industry along the gulf .,Thuỷ hải sản là ngành công nghiệp lớn dọc bờ vịnh .,(obsolete) That which swallows; the gullet. w:William Shakespeare
fulfillment,noun,ứng nghiệm,A Tragic Fulfillment in the Offing,Sự ứng nghiệm thảm hại trong tương lai gần kề,The state of being fulfilled.
enrage,verb,làm điên tiết,Never Become Enraged Against Jehovah!,Đừng bao giờ tức giận Đức Giê-hô-va!,To fill with rage; to provoke to frenzy or madness; to make furious.
fragmentary,adjective,chắp vá,"We’re not time travelers, and the fossil record is only a fragmentary sampling.","Chúng ta không phải là những nhà du hành vượt thời gian, và những dấu vết hóa thạch chỉ là những mẫu vật rời rạc .",Consisting of fragments; disconnected; scattered.
yeti,noun,Yeti,"Yumping yetis , Lord Milori!","Trốn đi, Chúa tể Milori đấy.",(cryptozoology) An unidentified humanoid animal said to live in the Himalayas.
rabies,noun,bệnh dại,You can reduce the chances that your family is exposed to rabies .,Bạn có thể giảm khả năng mắc bệnh dại trong gia đình của mình .,"(pathology) A viral disease that causes acute encephalitis in warm-blooded animals and people, characterised by abnormal behaviour such as excitement, aggressiveness, and dementia, followed by paralysis and death."
