word,part_of_speech,meaning,example,example_meaning,definition
stupefy,verb,sửng sốt,"I'll offer you "" radiant, "" "" stupefying , "" "" awful, "" "" gut- wrenching. ""","Tôi sẽ cho bạn "" rạng rỡ "", "" choáng ngợp "", "" sửng sốt "", "" thắt ruột. """,To dull the senses or capacity to think thereby reducing responsiveness; to dazzle.
extend,verb,mở rộng,It extends between 30 and 50 AU from the Sun.,Nó mở rộng từ 30 đến 50 AU từ Mặt Trời.,(intransitive) To increase in extent.
slogan,noun,khẩu hiệu,"Oh, slogans are good.",Khẩu hiệu hay đấy.,(obsolete) A battle cry (original meaning).
tactics,noun,chiến thuật,Also write how you can resist this tactic .,Cũng hãy viết về việc các em có thể chống lại chiến thuật này như thế nào.,(military) The military science that deals with achieving the objectives set by strategy.
simulate,adjective,giả vờ,Genuine warmth can no more be simulated than can enthusiasm.,Sự nhiệt thành chân thật cũng như sự hăng hái không thể nào giả vờ được.,"To model, replicate, duplicate the behavior, appearance or properties of"
consent,verb,đồng ý,She didn't even read the consent form for the pancreatic biopsy.,Cô ấy còn chả thèm đọc giấy tờ đồng ý làm sinh thiết tụy nữa.,"(intransitive) To express willingness, to give permission."
probation,noun,sự thử thách,"Indeed, these adversities are a vital part of this mortal probation .","Thực vậy, những nghịch cảnh này là một phần thiết yếu của sự thử thách trên trần thế này.",A period of time when a person occupies a position only conditionally and may easily be removed for poor performance
furnish,verb,cung cấp,You will furnish me with that proof.,Cô sẽ cung cấp cho tôi bằng chứng đó.,Material used to create an engineered product.
subservient,adjective,có ích,"If Martha had been a well- trained fine young lady's maid she would have been more subservient and respectful and would have known that it was her business to brush hair, and button boots, and pick things up and lay them away.","Nếu Martha đã được một người giúp việc được đào tạo tốt của phụ nữ trẻ, cô sẽ có được nhiều hơn có ích và tôn trọng và đã có thể biết rằng đó là kinh doanh của mình để đánh tóc, và nút khởi động, và chọn những thứ lên và đặt chúng đi.",Useful in an inferior capacity.
detachment,noun,sự tách ra,Detach the left side panel first,Tách bảng điều khiển bên trái trước,(uncountable) The action of detaching; separation.
bamboozle,verb,bịp,"I won't, as long as you agree to no more scams, no more cons, no more hustles, no more hoodwinks, no more gambits, no more stratagems and no more bamboozles .","Tớ sẽ không, chừng nào cậu đồng ý không còn trò bịp , lừa đảo, thúc ép, lường gạt, nước cờ, mưu mô và trò lừa phỉnh.","(informal) To con, defraud, trick, to make a fool of, to humbug or impose on someone."
counterpoint,verb,đối âm,In 1901 Stravinsky began to study law at Saint Petersburg University while taking private lessons in harmony and counterpoint .,"Năm 1901, Stravinsky bắt đầu học luật tại Đại học St Petersburg, trong khi lén tham gia các bài học về hòa âm và đối âm .","(music) a melody added to an existing one, especially one added to provide harmony whilst each retains its simultaneous identity; a composition consisting of such contrapuntal melodies"
mutilate,adjective,thương tật,"By some estimates, it left about 10 million dead and 20 million mutilated .",Người ta ước lượng có khoảng 10 triệu người tử vong và 20 triệu người bị thương tật .,"To physically harm as to impair use, notably by cutting off or otherwise disabling a vital part, such as a limb."
deterrence,noun,sự cản trở,"No stockpiling, no deterrence .","Không nhận ngân phiếu, không lòng vòng .",Action taken by states or alliances of nations against equally powerful alliances to prevent hostile action
carve,verb,khắc,The statue was carved from a block of cherry wood.,Bức tượng được chạm khắc từ gỗ cây anh đào.,(archaic) To cut.
envelop,noun,bao,Please give this envelope to the bishop for us.,Con làm ơn đưa bao thư này cho vị giám trợ của chúng ta.,(transitive) To surround or enclose.
comparative,adjective,so sánh,How does the eye compare to man-made instruments?,"Khi so sánh con mắt với những máy móc nhân tạo, chúng ta thấy gì?",Of or relating to comparison.
anatomy,noun,giải phẫu học,Artists are breaking anatomy out of the confines of the medical world,Các nghệ sĩ đang đem giải phẫu học ra khỏi thế giới y học,"The art of studying the different parts of any organized body, to discover their situation, structure, and economy; dissection."
vertebrate,adjective,có xương sống,"The vertebrates came out of the sea, and here we are.","Động vật có xương sống ra ngoài biển khơi, và rồi có chúng ta ở đây.",Having a backbone.
femur,noun,xương đùi,How can you have a broken femur without so much as a bruise?,Làm sao mà xương đùi lại có thể gãy mà không hề bị va đập cực mạnh.,(anatomy) A thighbone.
antisocial,adjective,phản xã hội,Last year the economic impact of antisocial behavior was 9 trillion dollars.,"Năm ngoái, tác động kinh tế của hành vi phản xã hội ... là 9 nghìn tỷ USD.",Unwilling or unable to associate normally with other people
rehabilitate,verb,phục hồi,In desperation Daniel checked himself into a rehabilitation center.,"Quá tuyệt vọng, anh Daniel ghi tên vào một trung tâm phục hồi .","(transitive) To restore (someone) to their former state, reputation, possessions, status etc. [from 16th c.]"
ascend,verb,lên,In this way the lead is assured protection while ascending .,Theo cách này người dẫn đầu được bảo vệ chắc chắn trong khi leo lên .,"(intransitive) To move upward, to fly, to soar."
monetary,adjective,tiền tài,And it could make monetary sense.,Và nó có khả năng ra quyết định tài chính .,"Of, pertaining to, or consisting of money."
ill-fated,adjective,bất hạnh,"After a safe passage across the Atlantic, she ultimately joined the ill - fated Martin handcart company.","Sau đoạn đường an toàn vượt qua Đại Tây Dương, cuối cùng bà gia nhập Nhóm Martin Handcart bất hạnh .",Unlucky; doomed.
socialist,adjective,xã hội chủ nghĩa,Our base was attacked by a giant socialist weasel.,Căn cứ của chúng ta đã bị một con cáo già xã hội chủ nghĩa tấn công.,"Of, promoting, practicing, or characteristic of socialism."
cortege,noun,,"At a place called Nain, Jesus met the funeral cortege of a young man about to be buried.","Tại một nơi khác gọi là Na-in, một ngày nọ Giê-su gặp một đám tang: người ta sắp sửa đem một người trai trẻ đi chôn.",Alternative spelling of cortege.
bountiful,adjective,hào phóng,Nature still offers her bounty and human efforts have multiplied it .,Thiên nhiên vẫn hào phóng với con người và con người đã khai thác tối đa những gì thiên nhiên ban cho .,Having a quantity or amount that is generous or plentiful; ample.
stimulate,verb,khuyến khích,"Rather, endeavor to phrase your questions in a manner that will stimulate thinking.","Thay vì thế, hãy cố gắng đặt câu hỏi theo cách khuyến khích suy nghĩ.",To encourage into action.
fanatical,adjective,cuồng tín,Indeed my husband was simply a fanatical fisherman.,Thực sự thì chồng tôi đơn giản chỉ là một ngư dân cuồng tín .,"having an extreme, irrational zeal or enthusiasm for a specific cause"
reedy,adjective,gầy,And dry up reedy pools of water.,Và làm khô cạn các hồ sậy .,(of a sound or voice)high and thin in tone.
kismet,noun,số phận,I thought there was already a song called Kismet .,Hình như đã có một bài hát mang tên Số Phận .,Fate; a predetermined or unavoidable destiny.
back burner,noun,,So we put the idea on the back burner for a few months.,Vậy chúng tôi cho cái ý tưởng đó vào một góc trong một vài tháng,A section of a stove used to keep some pots warm while one focuses on others.
verily,adverb,quả thực,"Verily I say unto you, even as I am” (3 Nephi 27:27).","Quả thật , ta nói cho các người hay, các ngươi phải giống như ta vậy” (3 Nê Phi 27:27).","truly, doubtlessly, in truth"
weal,verb,vụt,"Life is impermanent, weal and woe abound.","Sinh tử vô thường, họa phúc vô môn.",(literary) welfare
repress,verb,đàn áp,"The shooter maintains vertical, narrow-lettered writing, both signs of repression .","Tay súng duy trì nét dọc, viết chữ khít lại, cả hai dấu hiệu của sự đàn áp .",The act of repressing.
monolith,noun,đá nguyên khối,NASA was always curious about the Monolith .,NASA luôn tò mò về tảng đá nguyên khối .,"A large single block of stone, used in architecture and sculpture."
damages,noun,,"If you're damaged goods, girls just won't come near ya.","Nếu mày bị thương , mấy con cái sẽ không đến với mày nữa đâu.",Third-person singular simple present indicative form of damage.
