word,part_of_speech,meaning,example,example_meaning,definition
egoism,noun,tính ích kỷ,Presumably egoism will remain dominant; but perhaps that is desirable.,"Ước chừng tính ích kỷ sẽ vẫn thắng thế, nhưng có lẽ thế lại tốt hơn.",Rare spelling of egoism.
interpolate,verb,xen,"* The Apocrypha are mostly translated correctly but with incorrect interpolations , D&C 91:1–3.","* Kinh Áp Bô Ríp Pha hầu hết đều được phiên dịch một cách chính xác nhưng cũng có những phần xen vào không xác thật, GLGƯ 91:1–3.",(mathematics) To estimate the value of a function between two points between which it is tabulated.
digression,noun,sự lạc đề,"Some later commentators have accepted this self-evaluation and seen him as a realist, but others note his inclination to use eighteenth-century narrative techniques, such as digressions and direct addresses to the reader, and argue that through them he frequently disrupts the illusion of reality.","Một số nhà bình luận sau này đã chấp nhận sự tự đánh giá này và coi ông như một người thực tế, nhưng những người khác thì lưu ý về khuynh hướng sử dụng các kỹ thuật kể chuyện thế kỷ mười tám, như sự lạc đề và địa chỉ trực tiếp cho người đọc, và lập luận rằng thông qua họ, ông thường phá vỡ ảo tưởng về thực tế.","A departure from the subject, course, or idea at hand; an exploration of a different or unrelated concern."
extirpate,verb,cắt bỏ,Extirpate .,Extirpate ( tuyệt diệt ).,(transitive) To surgically remove.
hieroglyphic,adjective,chữ tượng hình,The hieroglyphs are definitely New Kingdom.,"Chữ tượng hình chắc chắn là của thời "" New Kingdom "".","(chiefly in the plural) a writing system of ancient Egypt, Maya and other civilizations, using pictorial symbols to represent individual sounds as a rebus"
recluse,noun,người sống ẩn dật,Jesus Christ was not a passive recluse .,Chúa Giê-su Christ không phải là một người sống ẩn dật thụ động.,"(now rare) Sequestered; secluded, isolated."
oligarchy,noun,chính trị đầu xỏ,Oligarchies of the rich and powerful.,Đại đa số là kẻ giàu có và quyền lực.,"A government run by only a few, often the wealthy."
causal,adjective,nhân quả,The reason for this originates from Buddhism 's causality .,Lý do này bắt nguồn từ quan hệ nhân quả của Phật giáo .,"of, relating to, or being a cause of something; causing"
clairvoyant,adjective,sáng suốt,He's only clairvoyant .,Ông ấy chỉ là 1 người bình thường nhưng sáng suốt .,Able to foresee the future.
defame,verb,phỉ báng,You're threatening to sue me for defaming your son?,Anh đang dọa sẽ kiện tôi vì đã phỉ báng con anh?,to try to diminish the reputation of.
filibuster,verb,bọn giặc cướp,Then we filibuster it to death.,Thì ta phải dìm chết nó ở Thượng viện.,"A freebooter, or mercenary soldier."
beneficence,noun,tính hay thương người,Beneficence .,Sự nhân đạo.,"An act of philanthropy, a kind deed; an act which benefits someone (else.)"
autonomous,adjective,tự trị,"So it will remain a closed system, fully autonomous ?","Vậy nó sẽ mãi là một hệ thống khép kín, hoàn toàn tự trị ?",Self-governing. Governing independently.
preternatural,adjective,phi phàm,""" Preternatural ability. """,""" Năng lực siêu nhiên "".",Beyond or different from what is natural or according to the regular course of things; strange; inexplicable; extraordinary; abnormal.
puissant,adjective,hùng cường,"In 2002, the Virage Nord was officially given the name of Patrice de Peretti (1972–2000), the late founder and leader of the supporters group Marseille Trop Puissant .","Từ năm 2002 khán đài bắc chính thức mang tên Patrice de Peretti (1972-2000), cố sáng lập viên đồng thời là lãnh đạo hội cổ động viên Marseille Trop Puissant .","Powerful, mighty, having authority."
rationale,noun,cơ sở hợp lý,I don't understand the rationale behind it.,Tại sao lại thế chứ?,an explanation of the basis or fundamental reasons for something
amulet,noun,bùa chú,The grandmother of Owmadji tried to persuade Hawa to use amulets and fetishes as a protection against sickness.,Bà nội của Owmadji cố thuyết phục Hawa dùng bùa chú và vật thần để che chở cháu bé khỏi bệnh.,A charm or ornament worn for protection against evil.
execrable,adjective,bỉ ổi,You execrable -,Đồ bỉ ổi !,Of the poorest quality.
unfeigned,adjective,chân thật,"These are persuasion, long-suffering, gentleness, meekness, and love unfeigned .2","Đây là sự thuyết phục, nhịn nhục, hiền dịu, nhu mì, và tình thương yêu chân thật .2",Not feigned
equable,adjective,đằm,A less equable man than I might start to find your questions impertinent.,Chắc phải có ai đó thay tôi trả lời anh,"Unvarying, calm and steady; constant and uniform."
fallacious,adjective,dối trá,Jesus exposed the fallacy of such an attitude by pointing to God’s mercy and love.,Chúa Giê-su vạch trần tính chất dối trá của thái độ đó bằng cách nói đến lòng thương xót và yêu thương của Đức Chúa Trời.,Characterized by fallacy; false or mistaken.
felicitous,adjective,hạnh phúc,The German government has felicitated him for his contribution to bring together two different cultures together by awarding him the Goethe Prize.,Linh mục Trần Lục được chính quyền Pháp tặng hai Bắc Đẩu Bội Tinh để tưởng thưởng công lao.,"Well-fitting, happening at the right time."
hydroponics,noun,,You'll earn it doing chores on my hydroponic farm.,Cô cậu phải làm 1 vài việc vặt cho vườn thủy sinh của tôi để nhận oxi .,the cultivation of plants in a nutrient solution rather than in the soil
status quo,noun,hiện trạng,The other bummer going on here with our status quo,Những người làm biếng tiếp tục sống với hiện trạng,"The state of things; the way things are, as opposed to the way they could be; the existing state of affairs."
autocratic,adjective,chuyên chế,Autocratic -- do what I say because I'm the chef.,Chuyên chế làm mọi thứ tôi nói vì tôi là chủ.,Of or pertaining to autocracy or to an autocrat; absolute; holding independent and arbitrary powers of government.
biennial,adjective,hai năm,"So I thought, a biennial needs artists.",Tôi đã nghĩ là một cuộc triển lãm hai năm một lần thì phải có những nghệ sĩ.,Happening every two years.
cabinet,noun,nội các,That cabinet minister is important to our scope of operations.,Thành viên nội các này rất quan trọng trong chiến dịch của chúng ta.,"A storage closet either separate from, or built into, a wall."
cameo,verb,cài cổ áo,Producer Thomas Tull makes a cameo appearance.,Nhà sản xuất Thomas Tull cũng xuất hiện trong phim với một vai diễn khách mời.,"A piece of jewelry, etc., carved in relief."
creator,noun,người sáng tạo,Northern Lights was effective but compromised by the ethics of its creator .,Northern lights có hiệu quả nhưng bị huy hoại bới đạo đức của người sáng tạo nó.,one who creates or makes something
detector,noun,máy dò,"Because the alarm had already gone off, the seismic detectors couldn't detect the drill.","Và vì chuông báo động đã reo, máy dò địa chấn không thể phát hiện ra tiếng khoan.",A device capable of registering a specific substance or physical phenomenon.
diabetes,noun,đái tháo đường,"Three are diabetes , high blood pressure, and heart disease.","Đó là đái tháo đường , cao huyết áp, bệnh tim và nhiều bệnh khác.","The inability of the body to produce, or the inability to metabolize, the human hormone insulin."
astronomer,noun,nhà thiên văn học,But when astronomers thought they found it I had to see for myself.,Nhưng những nhà thiên văn học nghĩ rằng họ đã thấy nó tôi phải tự mình nhìn thấy.,"One who studies astronomy, the stars or the physical universe; a scientist whose area of research is astronomy or astrophysics"
command,Verb,ra lệnh,"He would follow you to the shores of the afterlife, if so commanded .","Nó sẽ theo anh tới bờ vực của sự sống và cái chết, nếu anh ra lệnh .","An order, a compelling task given to an inferior or a machine."
fertilizer,noun,phân bón,"We use fertilizers in our farming, chemical fertilizers .","Chúng ta sử dụng phân bón trong trồng trọt, phân bón hóa học.",A natural substance that is used to make the ground more suitable for growing plants.
adaptable,adjective,có thể thích nghi,"But others have adapted , and the new missionaries can too.",Nhưng người khác đã thích nghi được thì những giáo sĩ mới cũng có thể thích nghi được.,Capable of adapting or of being adapted.
infection,noun,nhiễm trùng,"An abdominal infection causes sepsis, low blood pressure.","Bụng bị nhiễm trùng gây nên nhiễm trùng máu, làm hạ huyết áp.",(pathology) The act or process of infecting.
lottery,noun,xổ số,""" Have you won the lottery ? """,""" Có phải bạn đã thắng xổ số ? ""","A scheme for the distribution of prizes by lot or chance, especially a gaming scheme in which one or more tickets bearing particular numbers draw prizes, the other tickets are blanks."
animation,noun,tính linh hoạt,The animal's dehydrated.,"lan , con thú bi mất nước.","The act of animating, or giving life or spirit."
