word,part_of_speech,meaning,example,example_meaning,definition
rota,noun,bảng phân công,Winds at Rota peaked at 53 knots (98 km/h) as it passed by the island.,Gió tại Rota đạt cực đại 53 hải lý (98 km / h) khi nó đi qua đảo.,"(UK) A schedule that allocates some task, responsibility or (rarely) privilege between a set of people according to a (possibly periodic) calendar."
colic,adjective,cơn đau bụng,"Aulus Cornelius Celsus prescribes saffron in medicines for wounds, cough, colic , and scabies, and in the mithridatium.","Aulus Cornelius Celsus kê đơn thuốc với saffron cho các vết thương, cơn đau bụng , cơn ho, bệnh ghẻ, và trong thuốc giải độc mithridatium.",(pathology): A term for severe pains which grip the abdomen or the disease that causes such pains (due to intestinal or bowel related problems).
discursive,adjective,biện luận,"It is particularly influential in interactional sociolinguistics, discourse analysis and discursive psychology.","Nó đặc biệt ảnh hưởng đến ngôn ngữ học xã hội tương tác, phân tích diễn ngôn và tâm lý học diễn ngôn.",(of speech or writing) Tending to digress from the main point; rambling.
protuberant,adjective,lồi lên,"Characteristic features of the large subunit, shown below in the ""Crown View"", include the central protuberance (CP) and the two stalks, which are named according to their bacterial protein components (L1 stalk on the left as seen from the subunit interface and L7/L12 on the right).","Đặc điểm đặc trưng của tiểu đơn vị lớn, được hiển thị bên dưới trong ""Crown View"", bao gồm một vùng lồi lên ở trung tâm (CP) và hai nhánh hai bên, được đặt tên theo thành phần protein vi khuẩn của chúng (nhánh L1 ở bên trái như được thấy từ mặt trong tiểu đơn vị và nhánh L7 / L12 ở bên phải).",swelling or bulging outward
enunciation,noun,sự phát biểu,Enunciate .,Phát âm phải rõ .,"The act of enunciating, announcing, proclaiming, or making known; open attestation; declaration; as, the enunciation of an important truth."
lien,verb,quyeàn cho pheùp chuû nôï naém giöõ vaät theá chaân ñeán khi thu ñöôïc heát nôï,"It is worth my life, Shu Lien .","Nó không khác nào tính mạng của ta, Tú Liên .",(obsolete) A tendon.
surplice,noun,áo thụng,"There was not a soul there save the two whom I had followed and a surpliced clergyman, who seemed to be expostulating with them.","Không có một linh hồn có lưu hai mà tôi đã theo sau và một mục sư surpliced, những người dường như được expostulating với họ.","A liturgical vestment of the Christian Church. It has the form of a tunic of white linen or cotton material, with wide or moderately wide sleeves, reaching to the hips or knees. It usually features lace decoration and may have embroidered bordures."
saturnine,adjective,bằng chì,"When it is an English class, you guys look saturnine huh?","Trong giờ Tiếng Anh, các em lại trầm ngâm thế huh?",of or born under Saturn's influence
laity,noun,những người thế tục,There are to be no clergy and laity classes among Christians.,Không nên phân biệt giai cấp giáo phẩm và giáo dân giữa tín đồ Đấng Christ.,people of a church who are not ordained clergy or clerics.
amelioration,noun,sự cải thiện,"Since then, dams have been constructed to ameliorate the problem.","Kể từ đó, các con đập được xây dựng để cải thiện vấn đề này.",The act of making better
jejune,adjective,khô cằn,,,Not nutritious.
oratorio,noun,Ôratô,In 1988 Scholl performed Bach's Christmas Oratorio in Rüdesheim.,"Năm 1988, Scholl biểu diễn Oratorio Giáng sinh của Bach ở Rüdesheim.","(music) A musical composition on a religious theme; similar to opera but with no costume, scenery or acting."
dyspeptic,adjective,mắc chứng khó tiêu,"Garret Kamps from Spin gave the song a positive review, calling it a ""massively enjoyable, massively concussive collection of blips and bursts that sounds like something Moby might hear in his head during a heart attack, so thoroughly and dyspeptically is dubstep's characteristic bass wobble distorted and pushed into the red.","Garret Kamps từ spin cho bài hát một bài đánh giá tích cực, gọi đó là một ""ồ ạt trở nên thú vị, bộ sưu tập ồ ạt concussive của đốm sáng và bùng nổ mà âm thanh như một cái gì đó Moby có thể nghe thấy trong đầu của mình trong một cơn đau tim, vì vậy kỹ lưỡng và dyspeptically là dubstep của đặc trưng Bass lung lay méo mó và bị đẩy vào màu đỏ, đó vẫn là chữ ký của anh ấy.... ""","(not comparable) Of, relating to, or having dyspepsia or indigestion."
tenable,adjective,bảo vệ được,"Not a tenable position, sir.","Không vững vàng , thưa Ngài.","(of a theory, argument etc) capable of being maintained or justified; well-founded"
epigraph,verb,đề từ,"Some epigraphic evidence suggests a military operation, with forces from Syria and Egypt.","Một số hình khắc cho thấy có lẽ một chiến dịch quân sự, với lực lượng từ các xứ Syria và Ai Cập, đã được tiến hành.",(mathematics) (of a function) the set of all points lying on or above its graph
salamander,verb,con kỳ giông,This is actually a picture of a salamander .,Đây là bức tranh 1 con kỳ giông,"A long slender (usually) terrestrial amphibian, resembling a lizard and newt; taxonomic order Urodela"
conversationalist,noun,người hay nói chuyện,I'm not much of a conversationalist .,Ta không phải người hay trò chuyện .,A person who participates in a conversation.
intricacy,noun,tính phức tạp,and all of the intricacies of the geometry.,và tất cả những tính phức tạp của hình học.,The state or quality of being intricate or entangled;
nautical,adjective,hàng hải,"Meanwhile, Ferdinand graduated from nautical college and became a sailor.","Trong thời gian đó, Ferdinand tốt nghiệp trường hàng hải và trở thành một thủy thủ.","Relating to or involving ships or shipping or navigation or seamen; ""nautical charts""; ""maritime law""; ""marine insurance""."
unconfined,adjective,không bị giam giữ,"Unconfined agility, fast and fancy, sparks of ingenuity rise: fire.","Không bị giới hạn bởi sự nhanh nhẹn, nhanh chóng và nhiều màu, nhữngg đốm sáng của tính sáng tạo độc đáo trỗi dậy: Lửa.","not confined, free from physical restraint."
unadorned,adjective,không trang trí,"Finally, the stage attendants are garbed in virtually unadorned black garments, much in the same way as stagehands in contemporary Western theatre.","Cuối cùng, những người phục vụ sân khấu mặc vải đen không được trang trí , giống như cách họ mặc ở các sân khấu phương Tây hiện nay.",Having no additional decoration or embellishment; plain and simple
chimera,noun,chimera,I made it clear we continue to fight the Chimera invaders.,Ta đã nói rõ là chúng ta tiếp tục chiến đấu chống lại lũ Chimera .,"(mythology) Chimera, or any fabulous creature with parts from different animals."
tempest,noun,bão,The men pull mightily on the oars as the lifeboat plunges into the tempest .,Những người đàn ông cố gắng chèo chống con tàu cứu đắm đang lao vào cơn bão biển.,"A storm, especially one with severe winds."
