word,part_of_speech,meaning,example,example_meaning,definition
concurrently,adverb,đồng thời,These applications are used concurrently by hundreds of users.,Các ứng dụng này được sử dụng đồng thời bởi hàng trăm người dùng.,in a concurrent manner; at the same time
excommunicate,adjective,bị trừ giáo hội,Excommunication,Khai Trừ,Excommunicated.
tic,verb,tật máy giật,Tic Tacs!,Tích tắc!,A local and habitual convulsive motion of certain muscles.
aspirational,adjective,khát vọng,"Well, it's aspirational .",Đó chính là sự khát khao.,Being ambitious.
defensive,adjective,thế phòng ngự,Then comes the defensive reaction.,Rồi đến phản ứng chống lại.,Intended to deter attack
enthusiastic,adjective,nhiệt tình,GameShark was less enthusiastic .,GameShark ít nhiệt tình .,"With zealous fervor; excited, motivated."
genuine,adjective,thật,Christians who have a genuine interest in one another find no difficulty in spontaneously expressing their love at any time of the year.,"Tín đồ đấng Christ nào thật sự chú ý đến nhau không thấy khó gì để tự nhiên tỏ lòng yêu thương vào bất cứ lúc nào trong năm (Phi-líp 2:3, 4).","Belonging to, or proceeding from the original stock; native; hence, not counterfeit, spurious, false, or adulterated; authentic; real; natural; true; pure."
hopeful,adjective,đầy hy vọng,No doubt these words filled the apostles with hope .,Chắc hẳn những lời này làm cho lòng các sứ đồ tràn đầy hy vọng .,Feeling hope.
inquisitive,adjective,tò mò,Always so inquisitive .,Luôn quá tò mò .,Too curious; overly interested; nosy.
judgmental,adjective,phán đoán,Don't give me the judgmental eyebrow.,Đừng có nhướn mày phán xét thế chứ.,Of or relating to judgment.
negative,adjective,âm,"What we're saying here is the probability of an attack killing X number of people in a country like Iraq is equal to a constant, times the size of that attack, raised to the power of negative alpha.","Điều mà chúng tôi đang nói đến ở đây là xác xuất của một cuộc tấn công giết chết một số X người nào đó ở một đất nước như I-rắc, bằng một hằng số nhân với kích thước của cuộc tấn công đó lũy thừa âm Alpha.",not positive or neutral
positive,adjective,bản dương,11 Have a positive attitude.,11 Có thái độ tích cực .,"Definitively laid down; explicitly stated; clearly expressed, precise, emphatic."
playful,adjective,hay vui đùa,"No, a playful wind.","Không, là ngọn gió xuân vui đùa","liking play, prone to play frequently, such as a child or kitten; rather sportive."
quarrelsome,adjective,hay gây gỗ,"It is important that we be peacemakers and not arrogant, quarrelsome , or riotous.","Vậy chúng ta phải là người hiền hòa, không kiêu ngạo, hay gây gỗ hoặc to tiếng.",Argumentative; belligerent; contentious; given to quarreling.
rancorous,adjective,hay hiềm thù,Fucking rancor ?,Con quái vật tởm lợm nào à?,Full of rancor; bitter; unforgiving.
satirical,adjective,trào phúng,It's a media satire in which a real person,Một sự trào phúng trong truyền thông,"of, pertaining to, or connected with satire"
laudable,adjective,đáng khen ngợi,"Ms Marin, your effort is laudable , but the execution is unacceptable.","Cô Marin, nổ lực của cô là đáng khen ngợi , nhưng hành động vừa rồi không thể chấp nhận được.","Worthy of being lauded; praiseworthy; commendable; as, laudable motives; laudable actions; laudable ambition."
athwart,adverb,chống lại,"But once there was a concussion and a sound of bottles ringing together as though the table had been hit, and the smash of a bottle flung violently down, and then a rapid pacing athwart the room.","Nhưng một khi có một chấn động và âm thanh của chai chuông với nhau như thể bảng đã bị ảnh hưởng, và đập vỡ một cái chai ném dữ dội xuống, và sau đó một nhanh nhịp ngang phòng.",(archaic) From side to side; across.
