word,part_of_speech,meaning,example,example_meaning,definition
declaration,noun,lời tuyên bố,The declaration that the angel had made to Mary was thus bound to come to pass.,"Như thế, lời tuyên bố của thiên sứ với bà Ma-ri tất phải được ứng nghiệm.","A written or oral indication of a fact, opinion, or belief."
feather,noun,lông chim,"Oh, feathers","Oh, lông chim","A branching, hair-like structure that grows on the wings of birds that allows their wings to create lift."
kangaroo,verb,Kangaroo,"So while Kangaroo stood there, sneering a sneer...",Trong khi những bà Kangaroo đứng đó và chế nhạo...,"(Canada, attributive) A hooded jacket with a front pocket, usually of fleece material, a kangaroo jacket."
millipede,noun,cuốn chiếu,The African millipede Archispirostreptus gigas is one of the largest in the world.,Loài cuốn chiếu khổng lồ châu Phi Archispirostreptus gigas là loài cuốn chiếu lớn nhất trên thế giới.,"Any of many elongated arthropods, of the class Diplopoda, with cylindrical bodies that have two pairs of legs for each one of their 20 to 100 or more body segments."
baron,noun,nam tước,He was then granted the title of Freiherr ( Baron ) of Schwarzenberg in 1429.,Sau đó ông ta được phong danh hiệu nam tước của Schwarzenberg vào năm 1429.,The male ruler of a barony.
rite,adjective,nghi lễ,It is to no avail that her citizens “purify” themselves according to pagan rites .,Việc dân sự “tẩy sạch” mình theo nghi lễ ngoại giáo hoàn toàn vô giá trị.,A religious custom.
truncated,adjective,bị cắt cụt,The star forming disk in NGC 4689 has been truncated which means that the amount of star formation has been reduced significantly.,"Vòng đệm hình thành sao trong NGC 4689 đã bị cắt cụt , điều này có nghĩa là số lượng sao hình thành giảm đáng kể.",Simple past tense and past participle oftruncate.
cadet,noun,con thứ,"It remained in the branch of Prince Amedeo of Savoia, the second son of king Victor Emanuel II of Italy, as he was the first ever cadet prince Duke of Aosta who left male heirs.","Nó vẫn còn trong nhánh của Vương công Amedeo xứ Savoia, con trai thứ hai của vua Victor Emanuel II của Ý, vì ông là vị hoàng thân con thứ đầu tiên từ trước tới giờ được Công tước Aosta để lại cho người thừa kế nam.",A student at a military school who is training to be an officer.
acerbity,noun,tính chua chát,"It is the word shibui, and the best approximation to its meaning is ' acerbic good taste.'""","Đó là từ shibui, và cách giải nghĩa gần đúng nhất về nó là 'thẩm mỹ tốt về sự gay gắt ' ('acerbic good taste').""","Sourness of taste, with bitterness and astringency, like that of unripe fruit."
unwary,adjective,khinh suất,He is a master at using doubts to trap the unwary .,Hắn xảo quyệt trong việc sử dụng mối nghi ngờ làm cái bẫy cho người khinh suất .,Lacking caution as a result of naïveté or inexperience
tartan,adjective,vải len kẻ ô vuông,That's a 2015 Tartan Prancer.,Đó là chiếc Tartan Prancer 2015.,"A kind of woven woollen cloth with a distinctive pattern of coloured stripes intersecting at right angles, associated with Scottish Highlanders, different clans having their own distinctive patterns."
disproportionate,adjective,thiếu cân đối,"Low voter turnout, whether the cause is disenchantment, indifference or contentment with the status quo, may be seen as a problem, especially if disproportionate in particular segments of the population.","Tổng số phiếu bầu thấp, nguyên nhân có thể hoặc là sự tỉnh ngộ, sự lãnh đạm hay sự mãn nguyện với tình hình đất nước, vẫn bị xem là một trục trặc, đặc biệt nếu sự thiếu cân đối trong một bộ phận dân chúng đặc biệt nào đó.",Not proportionate.
collected,adjective,tự chủ,"In the cool, collected mind.","Trong một tâm trí bình tĩnh, tự chủ .","Cool‐headed, emotionally stable, in focus."
passive,adjective,bị động,"After making their forecasts, humans typically sit back passively and wait to see what will happen.—Proverbs 27:1.","Sau khi đưa ra dự đoán, con người thường chỉ ngồi chờ ở thế bị động .—Châm-ngôn 27:1.",Being subjected to an action without producing a reaction.
chivalry,noun,những hiệp sĩ,Chivalry .,Rất lịch sự .,(obsolete) Cavalry; horsemen armed for battle.
decapitate,verb,chém đầu,that famous decapitation machine.,chính cỗ máy chém đầu nổi tiếng đó.,(transitive) To remove the head of.
lozenge,verb,viên thuốc hình thoi,Does anyone have a lozenge ?,Có ai có viên ngậm không?,"(geometry) A quadrilateral with sides of equal length (rhombus), having two acute and two obtuse angles."
bubonic,adjective,,Bubonic ?,Bubonic sao?,Of or pertaining to buboes.
cultured,adjective,có giáo dục,A lady of real culture .,Một quý cô có giáo dục .,Learned in the ways of civilized society; civilized; refined.
incarnation,noun,hiện thân,He's the Aryan youth incarnate .,Cậu ấy là hiện thân trẻ tuổi của Aryan,An incarnate being or form.
enlightenment,noun,sự khai sáng,The thing that was a source of shame was actually a source of enlightenment .,Cái tôi đầy mặc cảm thực chất lại dẫn tôi đến với con đường của sự khai sáng .,"An act of enlightening, or the state of being enlightened or instructed."
documentary,adjective,tư liệu,"And one documentary writer, who was here and looked at this two months",Một nhà viết tư liệu đã ở đây quan sát 2 tháng,"A film, TV program, publication etc. which presents a social, political, scientific or historical subject in a factual or informative manner."
stamina,noun,sức chịu đựng,Grit is having stamina .,Bền bỉ nghĩa là có sức chịu đựng tốt.,"(uncountable, now considered singular) The energy and strength for continuing to do something over a long period of time ; power of sustained exertion, or resistance to hardship, illness etc."
spry,adjective,hoạt bát,So this will be a very spry truck.,Do đó đây sẽ là một xe tải rất mạnh mẽ.,Having great power of leaping or running; nimble; active.
flighty,adjective,hay thay đổi,"Fraud, with the flighty wings of a bat.","Gian Lận, với đôi cánh bay của một con dơi.","Given to unplanned, and silly ideas or actions."
vim,noun,sức mạnh,Such vim .,Đúng là đầy năng lượng .,Ready vitality and vigor.
toothsome,adjective,ngon lành,"The shirt- sleeve planted a shrewd blow in Hall's face that stopped his open- armed advance, and sent him backward into old Toothsome the sexton, and in another moment the garment was lifted up and became convulsed and vacantly flapping about the arms, even as a shirt that is being thrust over a man's head.","Tay áo trồng một đòn khôn ngoan trong khuôn mặt của Hall dừng lại của mình, mở vũ trang trước, và gửi anh ta quay trở lại thành cũ ngon miệng Sexton, và trong một thời điểm may mặc đã được dỡ bỏ và trở thành co giật và bỏ không vỗ về cánh tay, thậm chí như một chiếc áo sơ mi đang được đẩy trên đầu của một người đàn ông.",Delicious.
dissipation,noun,cuộc sống phóng đãng,Any negative thoughts quickly dissipate .”,Mọi ý nghĩ tiêu cực nhanh chóng tan biến ”.,The act of dissipating or dispersing; a state of dispersion or separation; dispersion; waste.
