word,part_of_speech,meaning,example,example_meaning,definition
likeness,verb,chân dung,"Dr. Walsh can alter the likeness , even the voice, of a government witness.","Tiến sĩ Walsh có thể làm thay đổi chân dung , và cả giọng nói của một nhân chứng.",The state or quality of being like or alike; similitude; resemblance; similarity.
modify,verb,sửa đổi,Type 194 Prototype modified as a Series III with a Jupiter XIF engine.,Type 194 Mẫu thử sửa đổi như Series III với một động cơ Jupiter XIF.,(transitive) To make partial changes to.
backstop,verb,backstop,"In the meantime, we backstop the SCPD.","Trong khi chờ đợi, chúng ta quay về SCPD.",A device that prevents railroad cars from rolling off a railroad track.
oppressor,noun,kẻ áp bức,Then all the world’s oppressors will be removed forever. —Psalm 72:12-14; Daniel 2:44.,Rồi tất cả những kẻ áp bức sẽ bị loại trừ vĩnh viễn.—Thi-thiên 72:12-14; Đa-ni-ên 2:44.,Someone who oppresses another or others.
falsetto,noun,giọng the thé,Falsetto !,Giọng cao vút kìa !,"(countable or uncountable) The ""false"" (singing) voice in any human, usually airy and lacking a purity of vowels; created by utilizing the next highest vocal folds above those used for speech and normal range singing. It is commonly confused with the Head Voice register."
pertain,verb,thuộc về,"""Littoral"" means "" pertaining to the seashore"".","""Littoral"" có nghĩa là "" thuộc về bờ biển"".",(intransitive) To belong.
ravine,noun,khe núi,"Lt's the next ravine , Wes.","Ở cái khe núi kế tiếp, Wes!",A deep narrow valley or gorge in the earth's surface worn by running water.
dune,noun,đụn cát,"The dunes break up around mountains, where the wind direction shifts.","Các đụn cát này vỡ ra quanh những ngọn núi, nơi hướng gió thay đổi.",A ridge or hill of sand piled up by the wind.
cunningly,adverb,xảo trá,Cunningly positioned are those cleverly disguised maka-fekes beckoning us to grasp them and to lose that which we most desire.,Có những kẻ xảo trá đã khéo léo ngụy trang những cái bẫy maka-feke cám dỗ chúng ta để túm chặt lấy chúng và đánh mất điều mà chúng ta mong muốn nhất.,"With cunning, cleverly."
gong,noun,chiêng,"Policemen were dispatched, and one villager said that they severely beat some teenagers who were banging on a gong to alert fellow villagers of the protest.",Cảnh sát đã được điều động và một dân thôn cho biết rằng cảnh sát đã đánh dã man một số thanh thiếu niên đang đập chiêng để báo động cho những dân thôn đang phản đối.,To make the sound of a gong; to ring a gong.
wigwam,noun,lều,"So you've been holed up here, or in a wigwam or before that in some cave, listening to stories, reading books?","Vậy là ông đã chôn chân ở đây, dựng lều ở đây hay là trước đó trốn trong hang động để nghe kể chuyện và đọc sách hả?","A Native American dwelling having an arched framework overlaid with bark, hides, or mats."
cavalry,noun,kỵ binh,""" Diary Of A Cavalry Officer. """,Nhật Ký của một Sĩ Quan Kỵ Binh .,(military) The military arm of service that fights while riding horses.
picket,noun,cọc,"Skip and Barnum did what was necessary and the ponies, Trixy and Fly, were growing fat on their picket ropes.",Skip và Barnum chỉ làm những việc cần thiết còn Trixy và Fly trở nên mập mạp bên những cọc buộc.,A stake driven into the ground.
slanderous,adjective,vu khống,I returned so that you could dismiss me and press charges for slander .,Tôi quay lại đây để ông có thể sa thải tôi và buộc tội vu khống của tôi.,(of something said) Both untrue and harmful to a reputation.
region,noun,vùng,No delegation was allowed to visit the besieged region .,Không phái đoàn nào đã được phép đến vùng bị vây hãm.,"Any considerable and connected part of a space or surface; specifically, a tract of land or sea of considerable but indefinite extent; a country; a district; in a broad sense, a place without special reference to location or extent but viewed as an entity for geographical, social or cultural reasons."
indemnity,noun,bồi thường,"In some cases, triple indemnity coverage may be available.","Trong một số trường hợp, ba bảo hiểm bồi thường có thể có.",(law) an obligation or duty upon an individual to incur the losses of another.
constancy,noun,tính kiên định,"A few days later, Clifford wished to go out with Constance .","Vài ngày sau, Clifford ngỏ ý muốn đi dạo cùng Constance .","(uncountable) The quality of being constant; steadiness or faithfulness in action, affections, purpose, etc."
advise,Verb,khuyên bảo,It advises us on the proper use of wealth.,Sách khuyên bảo chúng ta về cách sử dụng của cải một cách thích hợp.,"(obsolete, transitive) To look at, watch; to see."
convert,verb,đổi,You recently converted all of your assets to Latham stock.,Gần đây bà đã chuyển đổi tất cả tài sản qua cổ phiếu của Latham.,A person who has converted his or her religion.
charnel,adjective,,If Della Rovere thinks Rome is a charnel house...,Nếu Della Rovere nghĩ rằng Rome là cái hầm mộ ...,A chapel attached to a mortuary.
exhume,verb,khai quật,Caught here in the midnight act of exhuming a body.,Nửa đêm bị phát hiện đang khai quật xác chết.,To dig out of the ground; to take out of a place of burial; to disinter.
scandal,verb,bê bối,News of the scandal caused the politician to lose face.,Tin về vụ bê bối làm mất mặt vị chính khách.,An incident or event that disgraces or damages the reputation of the persons or organization involved.
hindrance,noun,chướng ngại vật,"IF YOU were traveling on an unfamiliar road or pathway, would you view signposts as a hindrance ?","NẾU du hành trên một con đường xa lạ, bạn có coi biển chỉ đường như một chướng ngại vật không?",Something which hinders: something that holds back or causes problems with something else.
dispensation,noun,chế độ tôn giáo,So it is with dispensing knowledge.,Công việc rải sự tri thức ra cũng vậy.,"The act of dispensing or dealing out; distribution; often used of the distribution of good and evil by God to man, or more generically, of the acts and modes of his administration."
scheme,noun,mưu,"I thought more of Spartacus, than a coward of secrets and schemes .","Tôi nghĩ Spartacus không hơn gì, một thằng hèn nhát với những bí mật và âm mưu .",A systematic plan of future action.
numb,adjective,tê cóng,"I was hyperventilating so much, and within seconds my hands were numb .","Tôi thở mạnh và nhanh và chỉ trong vài giây, đôi tay của tôi tê cóng .",Without the power of sensation and motion or feeling; insensible.
misanthropical,adjective,ghét người,"Nice try, but you're a misanthrope , not a misogynist.","Có cố gắng đấy, nhưng anh hay ghét người ta chứ đâu có ghét việc kết hôn.",misanthropic
avenge,verb,báo thù,I sought the sword and your teachings to avenge her.,Con bái người làm sư phụ chính là vì muốn báo thù .,A vengeance; a revenge.
