word,part_of_speech,meaning,example,example_meaning,definition
cooperate,verb,cộng tác,Are you going to cooperate ?,Bạn sẽ cộng tác chứ?,Alternative spelling of cooperate.
inland,noun,nội địa,life gets a grip creeping inland to mellow and diversify,Sự sống trườn dần vào nội địa hình thành nên một vùng đất đa dạng và tơi xốp.,"Within the land; more or less remote from the ocean or from open water; interior; as, an inland town."
restructure,verb,tái cấu trúc,"# 18 - Restructuring plan to sustain growth , say policy makers",18 - Các nhà hoạch định chính sách đề xuất kế hoạch tái cơ cấu để tăng trưởng bền vững .,To change the organization of.
tomb,noun,mộ,"24 Then some of those who were with us went off to the tomb ,*+ and they found it just as the women had said, but they did not see him.”","24 Rồi có vài người trong chúng tôi đã đến mộ ,+ họ cũng thấy y như lời những phụ nữ ấy nói nhưng không thấy ngài”.","A small building (or ""vault"") for the remains of the dead, with walls, a roof, and (if it is to be used for more than one corpse) a door. It may be partly or wholly in the ground (except for its entrance) in a cemetery, or it may be inside a church proper or in its crypt. Single tombs may be permanently sealed; those for families (or other groups) have doors for access whenever needed."
trend,verb,khuynh hướng,“Many have noted a growing trend for people to isolate themselves.,“Nhiều người nhận thấy rằng người ta ngày càng có khuynh hướng sống tự cô lập.,An inclination in a particular direction
downsize,verb,downsize,Downsizing ?,Giảm biên chế ?,(intransitive) To reduce in size or number.
prime minister,noun,thủ tướng,"I'm accountable to the Prime Minister , not to Hanka.","Tôi báo cáo với Thủ tướng , chứ không phải Hanka.","In a parliamentary democracy, the chief member of the cabinet and head of the government; usually the leader of the majority party."
segregationist,noun,phân biệt chủng tộc,"Now, look here, either your people vote for this bill, or you vote with the segregationists and the country goes up in flames.","Kể cả người của anh bỏ phiếu cho dự luật này, hay tán thành với bọn phân biệt chủng tộc, đất nước vẫn chìm trong biển lửa.",A person who supports or believes in segregation.
servitude,noun,sự nô lệ,"From ancient times, the yoke had been illustrative of slavery or servitude .","Từ thời xa xưa, cái ách đã tượng trưng cho sự nô lệ hoặc tôi mọi.",The state of being a slave; slavery.
reformation,noun,sự cải thiện,"The region is home to two of the world’s top 10 ranked economies, Singapore and Hong Kong SAR, China, and two of this year’s top 10 improvers, Brunei Darussalam (for a second consecutive year) and Thailand, says Doing Business 2018: Reforming to Create Jobs, the 15th edition in the report series, released today.","Theo Báo cáo Môi trường kinh doanh 2018: Cải cách để tạo việc làm, ấn bản lần thứ 15 của loạt báo cáo này phát hành ngày hôm nay, khu vực này là nơi có 2 trong số 10 nền kinh tế đứng hàng đầu thế giới là Singapo và Đặc khu Kinh tế Hồng Kông của Trung Quốc, và cũng có 2 trong số 10 nước có nhiều sự cải thiện nhất là Bru-nây Đarútxalam (năm thứ hai liên tiếp) và Thái Lan.",An improvement (or an intended improvement) in the existing form or condition of institutions or practices etc.; intended to make a striking change for the better in social or political or religious affairs.
exploited,adjective,,"If we take a short-term perspective, we exploit .",Nếu tính ngắn hạn thì ta khai thác .,Simple past tense and past participle of exploit.
encapsulate,verb,,Does that encapsulate you?,Điều đó có tóm lại cho cậu gì không?,(transitive) To cover something as if in a capsule.
conservatism,noun,chủ nghĩa bảo thủ,toward more moral conservatism as well.,về hướng chủ nghĩa bảo thủ hơn.,A political philosophy that advocates traditional values.
disenfranchised,adjective,,"Emperor of the Disenfranchised , yes.","Đúng, Hoàng Đế của Người Mất Quyền Bầu Cử .",Simple past tense and past participle of disenfranchise.
fiscal,adjective,tài chính,"If I get fat, there goes my fiscal year.",Nếu em béo phì thì đi luôn tài chính của em.,"Related to the treasury of a country, company, region or city, particularly to government spending and revenue."
secessionist,adjective,,The operation proved to be decisive and ended the secessionist insurgency once and for all.,Chiến dịch tỏ ra kiên quyết và kết thúc nổi loạn ly khai.,A person who secedes or supports secession from a political union or an alliance or organisation.
cranny,adjective,vết nẻ,He knows every nook and cranny in this neighborhood.,"Anh ấy sẽ biết mất, anh ấy có những người bạn quyền lực...","A small, narrow opening, fissure, crevice, or chink, as in a wall, or other substance."
scoundrel,noun,tên vô lại,Scoundrels !,Bọn vô lại !,one without honor; a villain
inquest,noun,cuộc điều tra,"There'll be an inquest , I suppose?",Chắc là sẽ có một cuộc điều tra hả?,"A formal investigation, often held before a jury, especially one into the cause of a death."
stratagem,noun,mưu mẹo,All the stratagems of advance and retreat.,Tất cả những mưu mẹo áp đảo rồi rút lui.,"A deceptive tactic designed to gain the upper hand. Typically, involves underhanded dealings and obfuscation."
topaz,noun,Topa,19 The topaz + of Cush cannot be compared to it;,19 Hoàng ngọc + xứ Cút-sơ không thể so với nó;,"a clear, yellowish-brown gemstone."
abominate,adjective,ghê tởm,You think I want that abomination running amok upstairs?,Cậu nghĩ ta muốn thứ ghê tởm đó chạy điên cuồng lên lầu trên sao?,(obsolete) Abominable; detested.
schism,noun,,Sigismund wanted to end the schism and urged John to call a general council.,Sigismund muốn kết thúc cuộc ly giáo và kêu gọi John triệu tập một công đồng chung.,"A split or separation within a group or organization, typically caused by discord."
royalty,noun,vương quyền,"Incorruption, immortality, royalty , “the marriage of the Lamb”—what awe-inspiring gifts these are!","Sự không hư nát, sự bất tử, vương quyền , ‘vợ Chiên Con’—quả là những đặc ân vô cùng tuyệt diệu!","The rank, status, power or authority of a monarch."
transpose,adjective,chuyển vị,"If instead, A was equal to the negative of its transpose , i.e., A = −AT, then A is a skew-symmetric matrix.","Nếu A là bằng với phần trừ của chuyển vị của nó, i.e., A = −AT, thì A được gọi là ma trận đối xứng lệch (skew-symmetric matrix).",(transitive) To reverse or change the order of (two or more things); to swap or interchange.
awash,adjective,bị ngập sóng,I am awash with it.,Ta đã nuôi nấng nó.,"Washed by the waves or tide; said of a rock or strip of shore, or of an anchor, etc., when flush with the surface of the water, so that the waves break over it."
pinnacle,verb,xây tháp nhọn cho,I' m from Pinnacle,Tôi đến từ Pinnacle,The highest point.
breadth,noun,bề ngang,“Go about in the land through its length and through its breadth .” —Genesis 13:17.,"“Hãy... đi khắp trong xứ, bề dài và bề ngang ”.—SÁNG-THẾ KÝ 13:17.",The extent or measure of how broad or wide something is.
cauterize,verb,làm chai,He cauterized the arteries by burning them.,Hắn làm chai động mạch bằng cách đốt chúng.,"To burn, sear, or freeze tissue using a hot iron, electric current or a caustic agent."
luxuriant,adjective,sum sê,"Under every luxuriant tree,+","Dưới mọi cây rậm lá ,+",Abundant in growth or detail.
unceasing,adjective,không ngừng,Only unceasing stab of pain.,Chỉ không ngớt đâm đau.,continuous; continuing indefinitely without stopping
naught,pronoun,không,I'm glad to know my investment in you hasn't entirely been for naught .,Tôi mừng vì đầu tư của tôi vào anh không đổ xuống sống xuống biển.,"(UK, Irish) (now rare or archaic in US, Canada) Zero."
adze,verb,rìu lưỡi vòm,"""The Age of Adz , a New Album from Sufjan Stevens"".","Truy cập ngày 20 tháng 2 năm 2011. ^ “The Age of Adz, a New Album from Sufjan Stevens”.",A cutting tool that has a curved blade set at a right angle to the handle and is used in shaping wood.
durable,adjective,bền,"What are those durable materials, and why is it vital to use them?",Những vật liệu bền bỉ này là gì và tại sao dùng chúng là điều quan trọng?,"able to resist wear, decay; lasting; enduring;"
sportive,adjective,hay đùa cợt,He currently plays in Ghana for Real Sportive .,Hiện tại anh thi đấu ở Ghana cho Real Sportive .,"playful, coltish."
zephyr,verb,gió nhẹ,I have the Zephyr ...,Tôi có Zephyr ...,a light wind from the west
corridor,noun,hành lang,We have just met on the corridor .,Chúng tôi mới vừa gặp nhau ở hành lang .,A narrow hall or passage with rooms leading off it.
various,adjective,khác nhau,Nutella is produced in various facilities.,Nutella được sản xuất tại các cơ sở khác nhau .,more than one indeterminate thing
