word,part_of_speech,meaning,example,example_meaning,definition
estrange,verb,ly gián,"If they maintain this stance, estrangement may develop.","Nếu không ai chịu nhường, vết rạn nứt có thể lớn dần.","(transitive) To cause to feel less close or friendly; alienate. To cease contact with (particularly of a family member or spouse, especially in form estranged)."
ancillary,adjective,phụ thuộc,"Now, infrastructure and logistical supplies for your troops, well, we can add that expense as ancillary support.","Cơ sở hạ tầng và vận chuyển quân nhu cho quân của ngài, chúng tôi có thể đưa khoản chi đó vào dạng hỗ trợ phụ thuộc .",Subordinate; secondary; auxiliary; accessory.
pungent,adjective,cay,"This colorless oil is responsible for the pungent taste of mustard, radish, horseradish, and wasabi.","Dầu không màu này chịu trách nhiệm cho hương vị cay của mù tạt, củ cải, cải ngựa, và wasabi.","Having a strong odor that stings the nose, said especially of acidic or spicy substances."
flair,noun,sự tinh,♫ with a scorned Yakuza's flair .,♫ với sự tinh tế trong ánh mắt khinh miệt của Yakuza.,a natural or innate talent or aptitude; a knack
lucrative,adjective,sinh lợi,And in a more lucrative line of work.,Và trong một công việc sinh lợi hơn.,Producing a surplus; profitable.
tiered,adjective,,Product tiers,Cấp sản phẩm,Simple past tense and past participle of tier.
trill,verb,ngân nga,They have a distinct trill .,Tôi mang một sắc tộc khác biệt .,"(music) A rapid alternation between an indicated note and the one above it, in musical notation usually indicated with the letterstrwritten above the staff."
unfurl,verb,phất,Then each of the youth unfurled a banner.,Rồi mỗi người trẻ tuổi phất lên một cờ hiệu.,"To unroll or release something that had been rolled up, typically a sail or a flag."
ideation,noun,sự nghĩ ra,When do you act without ideation ?,Khi nào bạn hành động mà không hình thành ý tưởng ?,The conceptualization of a mental image. The synthesis of ideas.
succinct,adjective,ngắn gọn,"If further clarification was needed, the conductor was directed to offer a “brief and succinct ” explanation.","Nếu cần làm rõ thêm, anh điều khiển có thể giải thích “ ngắn gọn và súc tích”.",brief and to the point; having characteristics of both brevity and clarity.
dejected,adjective,buồn nản,"As described at the outset, I was lonely and dejected .","Như đã nói ở đầu bài, tôi thấy cô độc và buồn nản .",Sad and dispirited.
languish,verb,úa tàn,"Now will we let the Gulf Coast languish for a decade or two, like the South Bronx did?",Giờ liệu chúng ta có để Vịnh Gulff úa tàn trong suốt một hai thế kỉ như khu South Bronx?,(intransitive) To lose strength and become weak; to be in a state of weakness or sickness. [from 14th c.]
indecipherable,adjective,,"Unfortunately, the tattoos are indecipherable .",những hình xăm không thể đọc được.,"Not decipherable; describing something that cannot be decoded, read, understood or comprehended."
efficacy,noun,hiệu lực,"That they should achieve what Bandura calls self- efficacy ,",Rằng họ có thể đạt được mức độ mà Bandura gọi là tự hiệu lực,(uncountable) Ability to produce a desired amount of a desired effect.
biome,noun,quần xã sinh vật,"They made a fabulous dance called "" Biome . ""","Họ xây dựng một màn vũ đạo hơi hoang đường gọi là "" Biome "".",any major regional biological community such as that of forest or desert
geriatric,adjective,khoa bệnh tuổi già,Positively geriatric .,Cứ như bệnh tuổi già ấy .,Of or pertaining to the elderly.
ward,verb,phường,I've got nat recon satellites all over the ward .,Tôi đã có các vệ tinh trinh sát khắp phường .,"Protection, defence."
gauge,verb,đo,"Now please, I need to see those gauges .","Giờ làm ơn, tôi cần xem những đồ hồ đo đấy.",An act of measuring.
discretion,noun,sự thận trọng,I'd like to thank you for your discretion throughout all of this.,Tôi muốn cảm ơn vì sự thận trọng của cô cho tất cả chuyện này.,The quality of being discreet or circumspect.
generic,adjective,chung,"Youth is, in general , the perfect time to make personal plans.","Nói chung , tuổi trẻ là thời gian lý tưởng để lập kế hoạch cá nhân.","A wine that is a blend of several wines, or made from a blend of several grape varieties"
bleary,adjective,mờ mắt,"The next thing I knew I Was waking up in a hospital bed, bleary and disoriented.","Điều kế tiếp tôi biết là tôi đang tỉnh dậy trên giường bệnh, mờ mắt và choáng váng.","Tired, having senses dulled by exhaustion."
distend,verb,căng phồng,Goldstein found nothing but a distended bladder.,Goldstein chẳng thấy gì ngoài một cái bóng đái căng phồng .,"(intransitive) To extend or expand, as from internal pressure; to swell"
ambience,noun,môi trường,This pyramid is designed to provide an ambience for meditation to happen.,Kim tự tháp này được thiết kế để cung cấp môi trường cho thiền xảy ra.,Alternative spelling of ambiance.
filly,noun,ngựa cái non,Those 2 fillies are good to go.,2 con ngựa non đấy dễ bỏ trốn lắm.,A young female horse.
admonish,verb,khuyên răn,"By delivering a series of discourses that encourage and exhort, admonish and warn.","Bằng một loạt những lời giảng động viên và khích lệ, khuyên răn và cảnh báo.","To warn or notify of a fault; to reprove gently or kindly, but seriously; to exhort."
