word,part_of_speech,meaning,example,example_meaning,definition
crisis,noun,khủng hoảng,"However, due to the 1997 Asian financial crisis , the project was temporarily halted.","Tuy nhiên, do Khủng hoảng tài chính châu Á 1997, đề xuất này bắt buộc phải ngưng lại.",A crucial or decisive point or situation; a turning point.
relief,adjective,cứu trợ,13 Share in relief work.,13 Tham gia công tác cứu trợ .,the removal of stress or discomfort
famine,noun,nạn đói,A huge famine hit North Korea in the mid- 1990s.,"Vào giữa những năm 90, Bắc Triều Tiên trải qua một nạn đói trầm trọng.",(uncountable) extreme shortage of food in a region
fauna,noun,hệ động vật,"Fauna of the Cocos (Keeling) Islands Williams, D.G. 1994.","Hệ động vật quần đảo Cocos (Keeling) ^ a ă â b c Williams, D.G. 1994.","(uncountable) animals considered as a group; especially those of a particular country, region, time, etc."
fern,noun,cây dương xỉ,There's lots of ferns growing out there.,Có rất nhiều cây dương xỉ mọc ngoài đó.,Any of a group of some twenty thousand species of vascular plants classified in the Division Pteridophyta (formerly known by some as Filicophyta) that lacks seeds and reproduces by shedding spores to initiate an alternation of generations.
access,verb,đường vào,The village is easy of access .,Đường vào làng dễ đi.,(uncountable) A way or means of approaching or entering; an entrance; a passage.
officious,adjective,hiếu sự,He's getting more and more officious .,Nó càng ngày càng hiếu sự .,"(obsolete) obliging, attentive, eager to please"
stern,adjective,nghiêm khắc,I should have stern words with your assistant.,Cần nghiêm khắc hơn với trợ lý của anh.,(nautical) The rear part or after end of a ship or vessel.
plume,Verb,chùm lông,And out of the tops of these tube worms are these beautiful red plumes .,Và trên đỉnh của những con sâu ống là những chùm lông tơ đỏ tuyệt đẹp,"A feather of a bird, especially a large or showy one."
tribal,adjective,bộ lạc,You see Waziristan is a tribal area.,"Con biết đó, Waziristan là khu vực của bộ lạc .","Of, or relating to, tribes"
phony,adjective,giả mạo,I was not the one parading around with a phony -baloney tiara.,"Tôi không phải là kẻ phô trương với sự giả mạo , Tiara.",Fraudulent; fake; having a misleading appearance.
