word,part_of_speech,meaning,example,example_meaning,definition
verify,verb,thẩm tra,"Experts will have to verify it, of course.",Tất nhiên là phải để các chuyên gia thẩm tra đã.,(transitive) To substantiate or prove the truth of something
significance,noun,ý nghĩa,What was to be the significance of God’s name to the Israelites?,Danh Đức Chúa Trời đối với người Y-sơ-ra-ên có ý nghĩa gì?,The extent to which something matters; importance
infer,verb,suy luận,Statistical inference from randomized studies is also more straightforward than many other situations.,Suy luận thống kê từ các nghiên cứu ngẫu nhiên cũng đơn giản hơn nhiều hoàn cảnh khác.,"(obsolete) To introduce (a subject) in speaking, writing etc.; to bring in. [16th-18th c.]"
effective,adjective,có hiệu quả,Similar efforts may be effective against yellow fever.,Những nỗ lực tương tự có thể có hiệu quả chống lại bệnh sốt vàng da.,Having the power to produce an effect or effects.
assent,verb,sự đồng ý,The bill received Royal Assent two days later.,Dự luật đã nhận được sự đồng ý của Hoàng gia hai ngày sau đó.,"To agree to, give approval to."
confront,verb,đối chất,Have you confronted him?,Đã đối chất với hắn chưa?,"(transitive) To stand or meet facing, especially in competition, hostility or defiance; to come face to face with; to oppose; to challenge."
solicit,Verb,khẩn khoản,Plus i'd have to solicit city council To even get funding to retain a lawyer.,Thêm vào đó tôi phải khẩn khoản cầu xin hội đồng thành phố để gây quỹ thuê một luật sư.,"To persistently endeavor to obtain an object, or bring about an event."
acquaint,adjective,làm quen,Let us get acquainted in our own way.,Hãy để chúng tôi làm quen theo cách riêng của chúng tôi.,(transitive) To furnish or give experimental knowledge of; to make (one) to know; to make familiar; -- followed by 'with'.
emphatically,adverb,dứt khoát,"This he very emphatically refused to do, and he was sentenced to indefinite forced labor in Germany.","Anh đã dứt khoát từ chối, và bị kết án khổ sai chung thân ở Đức.",In an emphatic manner.
compassionate,adjective,thương hại,The Savior was understanding and compassionate with sinners whose hearts were humble and sincere.,Đấng Cứu Rỗi hiểu và thương hại những người tội lỗi nhưng có lòng khiêm nhường và chân thành.,"having, feeling of showing compassion; sympathetic"
vouch,Verb,cam đoan,I totally vouched for you.,Tao đã cam đoan cho mày.,To take responsibility for; to express confidence in; to witness; to obtest.
humanity,noun,loài người,It isn't human not to be lonely and afraid!,"Chẳng phải là loài người không cô đơn, chẳng phải là loài người không sợ hãi!","mankind, human beings as a group"
awkward,adjective,khó xử,I feel comfortable in awkward situations.,Tôi cảm thấy thoải mái trong những tình huống khó xử .,(obsolete) In a backwards direction.
taint,verb,làm hư hỏng,I'm tainted meat.,Tao là miếng thịt thối đây.,"To contaminate or corrupt (something) with an external agent, either physically or morally."
cower,verb,khúm núm,Don't cower to him.,Đừng khúm núm trước hắn.,To crouch or cringe in fear.
dismissive,adjective,thô bạo,"I am dismissive of the virtuous, unaware of the beautiful and uncomprehending in the face of the happy.","Tôi thô bạo với đạo đức, không nhận thức được cái đẹp và vô cảm khi đối diện với hạnh phúc.","Showing disregard, indicating rejection, serving to dismiss."
calico,noun,vải in hoa,"Before marrying, Stewart opened his first store, located at 283 Broadway, which sold Irish fabrics and domestic calicos purchased with funds from his inheritance and earnings as a tutor.","Trước khi kết hôn, Stewart đã mở cửa hàng đầu tiên, đặt tại 283 Broadway, nơi bán vải Ailen và vải in hoa nội địa được mua bằng tiền từ tài sản thừa kế và lương gia sư.","Having a pattern of red and contrasting areas, resembling the color of calico cloth."
refinery,noun,nhà máy lọc,"However, there are only 3 refineries within the country, situated in Atyrau, Pavlodar, and Shymkent.","Tuy nhiên, chỉ có 3 nhà máy lọc dầu tại nước này, nằm ở Atyrau, Pavlodar, và Shymkent.","A building, or a mass of machinery, used to produce refined products such as sugar, oil, or metals."
artillery,noun,pháo binh,We need shelter and a place to refit artillery .,Chúng tôi cần ẩn náu và trang bị pháo binh .,"Large cannon like weapons, transportable and usually operated by more than one person."
revolution,noun,cuộc cách mạng,How does it feel to be the poster girl for the sexual revolution ?,Cô cảm thấy sao khi trở thành biểu tượng của cuộc cách mạng tình dục?,A political upheaval in a government or nation state characterized by great change.
