word,part_of_speech,meaning,example,example_meaning,definition
heat,verb,nung,The process of heating and separating bitumen from the sand requires millions of cubic meters of water.,Quy trình nung nóng và tách nhựa đường từ cát cần đến hàng triệu mét khối nước.,"(uncountable, physics) thermal energy"
dynamo,noun,máy phát điện,The dynamo was the first electrical generator capable of delivering power for industry.,Dynamo là máy phát điện đầu tiên có khả năng cung cấp điện năng cho công nghiệp.,A dynamo-electric machine.
dream,verb,mơ,Everyone would like to believe that dreams can come true.,Ai cũng muốn tin rằng mọi giấc mơ đều có thể trở thành hiện thực.,A hope or wish.
fever,noun,cơn sốt,She lost her voice when she was three years old due to a severe fever .,Bà mất giọng từ khi còn 3 tuổi do một cơn sốt nghiêm trọng.,"A higher than normal body temperature of a person (or, generally, a mammal), usually caused by disease."
intuitive,adjective,thuộc trực giác,Coolhunters resemble the intuitive fashion magazine editors of the 1960s such as Nancy White (Harper's Bazaar 1958–1971).,"Đối với công việc này, họ giống như các biên tập viên trang web thời trang thuộc trực giác của những năm 1960 như Nancy White (Harper’s Bazaar 1958-1971).","automatic, without requiring conscious thought; easily understood or grasped by intuition"
prosthesis,noun,bộ phận giả,"So, for prosthesis applications it's probably not too practical, because it's not affordable.","Thế nên đối với ứng dụng cho các bộ phận giả , nó không khả thi vì quá đắt.","An artificial replacement for a body part, either internal or external."
modified,noun,biến đổi,Modify Task,Sửa đổi tác vụ,Simple past tense and past participle of modify.
incision,noun,vết rạch,These incisions have been made with precision.,Những vết rạch này rất chính xác.,"A cut, especially one made by a scalpel or similar medical tool in the context of surgical operation."
snobby,adjective,ngạo mạn,"Snobby little jerk, isn't he?","Đúng là đồ nhà giầu hợm hĩnh , phải không?",Characteristic of a snob.
slat,verb,thanh,Ain't no slats in it at all.,"Phải. Vấn đề là, trong này không có cái thanh giường nào.","A thin, narrow strip or bar of wood or metal."
conifer,noun,bộ thông,"Taxaceae is now generally included with all other conifers in the order Pinales, as DNA analysis has shown that the yews are monophyletic with the other families in the Pinales (Chase et al., 1993; Price, 2003), a conclusion supported by micromorphology studies (Anderson & Owens, 2003).","Họ Taxaceae hiện tại nói chung được gộp cùng các nhóm thực vật quả nón khác trong bộ Thông (Pinales), do các phân tích ADN đã chỉ ra rằng các loài thanh tùng nói chung là đơn ngành với các họ khác trong bộ Thông (Chase và ctv., 1993; Price, 2003), một kết luận được hỗ trợ thêm bởi các nghiên cứu vi hình thái học (Anderson & Owens, 2003).","(botany) A plant belonging to the conifers; a cone-bearing seed plant with vascular tissue, usually a tree."
notation,noun,ký hiệu,"We can integrate over the surface, and the notation usually is a capital sigma.","Chúng tôi có thể tích hợp trên bề mặt, và các ký hiệu thường là một sigma vốn.","(uncountable) The act, process, method, or an instance of representing by a system or set of marks, signs, figures, or characters."
deterrent,adjective,cái làm nhụt chí,"No stockpiling, no deterrence .","Không nhận ngân phiếu, không lòng vòng .","Serving to deter, preventing something from happening"
depicted,adjective,mô tả,Silver coin with Alexander the Great depicted as a Greek deity,Đồng tiền bạc khắc hình A-léc-xan-đơ Đại Đế như một thần của Hy Lạp,Simple past tense and past participle of depict.
android,noun,người máy,Introducing the world's first family android .,Xin giới thiệu người máy gia đình đầu tiên trên thế giới.,A robot that is designed to look and act like a human (usually male).
hypocrite,noun,kẻ đạo đức giả,I'm just a hypocrite .,Anh chỉ là một kẻ đạo đức giả .,"Someone who practices hypocrisy, who pretends to hold beliefs, or whose actions are not consistent with their claimed beliefs. [from early 13th c.]"
blemish,verb,thiếu sót,"When we peer into the mirror of God’s Word, we see spiritual flaws and blemishes , both in ourselves and in others.","Khi nhìn kỹ trong gương là Lời Đức Chúa Trời, chúng ta thấy những thiếu sót và khuyết điểm về mặt thiêng liêng của mình và của người khác (Gia-cơ 1:22-25).",A small flaw which spoils the appearance of something.
infiltrate,verb,thâm nhập,Some of us lucky ones who spoke Chiricahua infiltrated the village.,May mắn là trong số chúng tôi có người biết nói tiếng Chiricahua... và thâm nhập vào làng.,"To surreptitiously penetrate, enter or gain access."
apiculture,noun,nghề nuôi ong,"In 1985 there were 56,100 pigs and 271,300 head of poultry; no figures were available on apiculture .","Năm 1985, có 56.100 con lợn và 271.300 con gia cầm; không có số liệu nào có sẵn trên nghề trồng nho .",The keeping and maintenance of bees for commercial reasons.
larva,noun,ấu trùng,"Larvae have been recorded on Brassica, Emilia, Senecio scandens and Crassocephalum.","Ấu trùng ăn Brassica, Emilia, Senecio scandens và Crassocephalum.","A stage of growth for some insects, in which they are wingless and resemble a caterpillar or grub after hatching from their egg"
pheromone,noun,Pheromone,"The species must use a similar pheromone to Euxoa churchillensis because males of E. churchillensis were observed being attracted to calling E. muldersi females, although no attempts at mating were observed.",The species must use a similar pheromone to Euxoa churchillensis bởi vì con cái E. churchillensis đã được quan sát thấy chúng bị thu hút bởi tiếng gọi của con đực E. muldersi dù người ta không quan sát thấy chúng cố giao phối.,"(biology) A chemical secreted by an animal, especially an insect that affects the development or behavior of other members of the same species, functioning often as a means of attracting a member of the opposite sex."
