word,part_of_speech,meaning,example,example_meaning,definition
gather,verb,tập hợp,You gather what men you can.,Ông hãy tập hợp hết những ai có thể.,(glassblowing) To collect molten glass on the end of a tool.
hibernate,verb,ngủ đông,What do I do if my hibernation pod malfunctions?,Tôi phải làm gì nếu kén ngủ đông của tôi bị hỏng?,(intransitive) To spend winter time in hibernation.
nativity,noun,lễ Thánh đản,"During the last century of the republican government, some new churches were consecrated to Saints Peter and Paul (on Slavna, 1367; in Kozhevniki, 1406), to Christ's Nativity (at the Cemetery, 1387), to St. John the Apostle's (1384), to the Twelve Apostles (1455), to St Demetrius (1467), to St. Simeon (1462), and other saints.","Trong thế kỷ cuối cùng của chế độ cộng hòa phong kiến, một số thánh đường mới cũng được dành cho các thánh Pyotr và Pavel (trên Slavna, 1367; trong Kozhevniki, 1406), hay lễ Thánh đản (tại Cemetery, 1387), hoặc thánh tông đồ John (1384), các thánh tông đồ (1455), thánh Demetrius (1467), thánh Simeon (1462) và các thánh khác.","Birth; the place, time and circumstances of a birth."
composer,noun,nhà soạn nhạc,"But I can tell you one thing, Schulz was no composer .","Nhưng tôi bảo đảm với bạn một điều, Schulz không phải là một nhà soạn nhạc .","One who composes; an author. Specifically, an author of a piece of music."
festival,noun,ngày hội,"In 2012, she performed at the 16th Jazz and Blues Festival in Jamaica.","Vào năm 2012, cô trình diễn tại Ngày hội Jazz & Blues lần thứ 16 tại Jamaica.",Pertaining to a feast or feast-day. (Now only as the noun used attributively.)
bagel,noun,vòng,"I'm gonna be sitting there, eating one of Sid Meldman's toasted onion bagels and reading a tiny article in The New York Times, page... 18... that says you, Colonel Wegner, were hanged for your crimes you committed during the war","Tôi sẽ ngồi đó, tận hưởng sự ngon lành của một chiếc bánh vòng hành tây nướng của Sid và đọc một mẩu tin nhỏ trên tờ thời báo New York, trang... 18... ghi rằng ông, Đại tá Wegner, đã bị treo cổ",A toroidal bread roll that is boiled before it is baked.
current,noun,dòng,Lotte World II is currently under construction along the water between Jungang-dong 7-Ga and 8-Ga.,Lotte World II hiện đang được xây dựng dọc theo dòng nước giữa Jungang-dong 7-Ga và 8-Ga.,The part of a fluid that moves continuously in a certain direction.
flood,verb,lũ,"Nationwide, Zeb destroyed 770 homes and flooded another 12,548, with thousands forced to evacuate their homes due to flooding .","Tổng cộng trên toàn Nhật Bản, Zeb phá hủy 770 ngôi nhà, làm ngập lụt 12.548 ngôi nhà khác, và khiến hàng ngàn người phải đi di tản khỏi nơi ở vì lũ lụt.",A (usually disastrous) overflow of water from a lake or other body of water due to excessive rainfall or other input of water.
genetic,adjective,di truyền,"Toys, lunchboxes, genetic engineering.","Sản xuất đồ chơi, hộp đựng đồ ăn và kỹ thuật di truyền học.",(genetics) relating to genetics or genes
robot,noun,người máy,And we hope to learn a lot about robot expression.,Và chúng tôi hi vọng học được nhiều về biểu cảm cho người máy .,"(chiefly science fiction) An intelligent mechanical being designed to look like a human or other creature, and usually made from metal."
exhibition,noun,học bổng,"A scholarship from the National Arts Foundation allowed her to travel to Paris as one of the young Argentine artists featured in Pablo Curatella Manes and Thirty Argentines of the New Generation, a 1960 exhibit organized by the prominent sculptor and Paris Biennale judge.","Học bổng của Quỹ Nghệ thuật Quốc gia cho phép cô đến Paris với tư cách là một trong những nghệ sĩ trẻ người Argentina nổi bật trong Pablo Curatella Manes và Ba mươi người Argentina của Thế hệ mới, một cuộc triển lãm năm 1960 được tổ chức bởi nhà điêu khắc nổi tiếng kiêm thẩm phán Paris Biennale.","An instance of exhibiting, or something exhibited."
