word,part_of_speech,meaning,example,example_meaning,definition
shifty,adjective,gian giảo,"And along with shift work comes a kind of shiftiness , a subtle undercutting of responsibility.","Đi kèm với công việc trực ca là một kiểu hành vi gian giảo , một sự cắt xén về trách nhiệm.","Having the appearance of someone dishonest, criminal or unreliable; such as someone with shifty eyes."
sociable,adjective,dễ gần,Maurice isn't very sociable .,Maurice không quá dễ gần đâu.,Tending to socialize or be social; friendly; inviting; congenial.
spoke,verb,cái nan hoa,"(The hub, which consists of an axle, bearings, and a hub shell to which the spokes of the wheel are typically attached.)","(Trục bánh xe, mà gồm có một cái trục, vòng bi, và bọc đùm là chỗ mà những cái nan hoa hay cây căm của bánh xe thường được gắn vào.)","A piece that fits between the axle and the round outside, or rim, of a wheel."
avatar,noun,giai đoạn,"For example, the Space Empires series and Galactic Civilizations II: Dark Avatar have a long expansion phase, because players must make large investments in research to explore and expand into every area.","Ví dụ như loạt game Space Empires và trò Galactic Civilizations II: Dark Avatar có một giai đoạn mở rộng lâu dài, bởi vì người chơi thường phải đầu tư rộng lớn trong quá trình nghiên cứu để có thể khám phá và mở rộng ở bất kỳ khu vực nào.","In Hinduism the incarnation of a deity, particularly Vishnu."
cusp,noun,đỉnh,"You're on the cusp right now, Paul.","Lúc này anh đang ở đỉnh cao, Paul.",A sharp point or pointed end.
affiliated,adjective,liên kết,"Affiliates , please go to the lower deck to redeem your vouchers.","Các bạn, xin hãy xuống tầng dưới. Đổi hết voucher.","Associated, related, or united."
burnished,adjective,sáng sủa,"Some pots, the clay has been burnished by tea made over 400 years ago.","Có vài ấm, mà nước trà đã đun nóng đất sét, được làm hơn 400 năm về trước.","Polished, made shiny by rubbing (especially with a burnisher)."
regard,verb,nhìn,"However, Māori still regard their allegiance to tribal groups as a vital part of their identity, and Māori kinship roles resemble those of other Polynesian peoples.","Tuy nhiên, người Maori vẫn nhìn nhận lòng trung thành với các nhóm bộ tộc là một bộ phận quan trọng trong bản sắc của mình, và vai trò của quan hệ họ hàng đối với người Maori cũng tương tự như các dân tộc Polynesia khác.",One's concern for another; esteem.
hunker down,verb,cố thủ,We were just hunkered down in our tents at Camp Three.,Chúng tôi chỉ ngồi khom trong lều tại trại 3.,(idiomatic) To take shelter; to prepare oneself for some eventuality; to focus on a task.
scalding,adjective,bỏng,"Scald injuries are most common in children under the age of five and, in the United States and Australia, this population makes up about two-thirds of all burns.","Đây là loại bỏng phổ biến nhất ở trẻ em dưới năm tuổi, ở Hoa Kỳ và Úc, loại này chiếm khoảng hai phần ba trong các nguyên nhân gây bỏng .",(of a liquid) Hot enough to burn.
clipped,adjective,bị cắt cụt,"Oh, good,'cause I left my roach clip at home.","Tốt, bởi vì tao đã bỏ quên ống hút cần sa ở nhà rồi.",Simple past tense and past participle of clip.
flit,adjective,bay nhẹ nhàng,"There are flocks of screeching parrots, large magpie-jays that flash their blue and white plumage as they flit among the trees, and white-faced capuchin monkeys, a favorite with many.",Những đàn vẹt và chim magpie-jays khoe những bộ lông xanh trắng trông thật đẹp mắt khi chúng bay nhẹ nhàng qua các hàng cây. Cũng có loài khỉ mũ trắng capuchin mà nhiều người yêu thích.,A fluttering or darting movement.
menorah,noun,menorah,She likes lighting the candles on the menorah .,Em thích thắp những ngọn nến lung linh lên giá .,(Judaism) A holy candelabrum with seven branches used in the Temple of Jerusalem.
fedora,noun,Fedora Core,"On January 23, 2007, Linspire announced that it intended to provide CNR for other Linux distributions, both APT- and RPM-based, including Debian, Fedora , OpenSUSE and Ubuntu.","Ngày 23/1/2007, Linspire đã thông báo rằng nó dự định để cung cấp CNR phân phối Linux khác, cả dựa trên APT cũng như dựa trên RPM, bao gồm Debian, Fedora, OpenSUSE Fedora _ Core và Ubuntu.","A felt hat with a fairly low, creased crown with a brim that can be turned up or down."
vintage,adjective,cổ điển,"His coat was lamb's wool, but it didn't look vintage .","Áo khoác của nó là len cừu, nhưng nó không cổ điển .","(attributive) of or relating to a vintage, or to wine identified by a specific vintage"
monocle,noun,kính một mắt,"I mean, he's got the monocle , he's got the top hat....","Ông ta có kính một mắt , có mũ chóp cao...","a single lens, usually in a wire frame, and used to correct vision for only one eye"
wither,verb,khô héo,And of a son of man who will wither like green grass?,Và sợ con người là kẻ khô héo khác nào cỏ xanh?,"(obsolete or chiefly in compounds) Against, in opposition to."
punctuality,noun,sự đúng giờ,15 min: “ Punctuality and You.”,15 phút: “ Sự đúng giờ và bạn”.,The state of being punctual
turnpike,verb,cổng thu thuế,"""Early Anime Site 'Anime Web Turnpike ' Goes Offline"".",Truy cập ngày 21 tháng 8 năm 2009. ^ “Early Anime Site 'Anime Web Turnpike' Goes Offline”.,"(US) A toll road, especially a toll expressway."
hyperventilate,verb,tăng hơi thở,Attila doesn't hyperventilate .,Attila không bị hoảng loạn .,To breathe quickly and deeply
diversion,noun,trò giải trí,Provider of any and all entertainments and diversions .,Người cung cấp tất cả các trò giải trí ... và tiêu khiển ở đây.,(military) A tactic used to draw attention away from the real threat or action.
podiatrist,noun,y só chuyeân khoa chöõa trò baøn chaân,If only I were a podiatrist .,Nếu tôi là chuyên gia về bệnh chân .,(medicine) A health care practitioner who specializes in the diagnosis and treatment of foot ailments.
knish,noun,knish,"Vianne, did you want me to start the knish for the festival?","Vianne, cô có muốn tôi... bắt đầu làm sốt ganache cho lễ hội không?","An Eastern European Jewish, or Yiddish, snack food consisting of a dumpling covered with a shell of baked or fried dough"
terrarium,noun,Terrarium,It' s like a terrarium,Trông nó như một cái vườn ươm thực vật,"An enclosure where very small animals are displayed, often with some plants, in a naturalistic setting."
dole out,verb,chia sẻ,Dole out the wages!,Phát tiền công!,To distribute in small amounts.
divvy,adjective,tiền lãi cổ phần,"My friend, how you divvy up is your business.","Bạn của tôi, anh phân chia sao là chuyện của anh.",A share or portion
leisurely,adjective,nhàn nhã,And then there's another fellow that will leisurely come by.,Và sau đó có anh chàng khác con mà sẽ nhàn nhã đi qua.,"Characterized by leisure; taking abundant time; not hurried; as, a leisurely manner; a leisurely walk."
borscht,noun,Borsch,Borscht ?,Borscht ?,"A beetroot/beet soup that can be served hot or cold, usually with sour cream."
misnomer,verb,sự nhầm tên,"Now, 3D printing is actually a misnomer .","Ngày nay, In 3D thật ra là một sự nhầm tên .",A use of a term asserted to be misleading.
alloy,noun,hợp kim,"In 2014, Vale sold 2 million metric tonnes of manganese and alloys .","Năm 2014, Vale đã bán được 2 triệu tấn mangan và hợp kim .","a metal that is a combination of two or more elements, at least one of which is a metal."
lackluster,adjective,không sáng,♫ In lackluster ♫,♫ Trong sự mờ ảo ♫,"Not exceptional; not worthy of special merit, attention, or interest; having no vitality"
appalling,adjective,kinh khủng,It is a tragic story about an appalling tradition.,Nó là một câu chuyện thương tâm về một truyền thống kinh khủng .,Present participle of appall.
secrete,verb,tiết,It has also revealed a treasure trove of secrets about London's history.,Nó cũng tiết lộ một kho tàng bí mật về lịch sử của London.,"(obsolete, rare) separated"
staple,adjective,chính,"Yes, from antiquity, bread has been a staple food.","Đúng, từ lâu bánh mì là món ăn chính ở nhiều nơi trên thế giới.",(obsolete) A market center for a regionally produced commodity.
sentinel,verb,lính canh,The new sentinel commenced his walk in the corridor.,Người lính canh mới bắt đầu đi dạo trong hành lang.,A sentry or guard.
hunky-dory,adjective,cừ khôi,A little dance and everything's hunky - dory .,Với một điệu nhảy và mọi thứ lại đâu vào đấy .,Alternative form of [i]hunky dory[/i]
dashiki,noun,,We celebrated Kwanza and my mother wore dashikis and had an afro.,Chúng tôi tổ chức kỷ niệm Kwanza và mẹ tôi mặc dashikis và có một Phi.,A loose and brightly colored African shirt.
ecstasy,noun,trạng thái ngây ngất,Intoxicating vapors brought the priestess into a state of ecstasy,Các làn hơi gây say đưa người nữ tế lễ vào trạng thái ngây ngất,Intense pleasure.
