word,part_of_speech,meaning,example,example_meaning,definition
practically,adverb,hầu như,Japan's Surface Fleet was practically annihilated.,Hạm độ cảm tử của Nhật hầu như bị tiêu diệt hoàn toàn.,"In practice, in effect. Not necessarily officially the case but what actually occurs."
resume,verb,chiếm lại,The Byzantines resumed control in 1097 and changed the name of the town to Hagios Theologos.,"Đế quốc Byzantine chiếm lại quyền kiểm soát Ephesus trong năm 1097 và đổi tên thành phố là ""Hagios Theologos"".",A summary of education and employment experience.
phenomenon,noun,hiện tượng,Harvey went in search of a unifying vital phenomenon .,Harvey thì đi tìm một hiện tượng thống nhất sự sống.,An observable fact or occurrence or a kind of observable fact or occurrence.
mechanism,noun,cơ cấu,"Because of mechanical deficiencies in the hoisting gear, the program was cancelled early in 1943.","Do những khiếm khuyết trong cơ cấu nâng, chương trình bị hủy bỏ vào năm 1943.","Within a machine or machinery; any mechanical means for the conversion or control of motion, or the transmission or control of power"
disrepair,verb,tình trạng hư nát,"Warships available immediately for the new Brazilian navy were numerous, but in disrepair .",Các tàu chiến sẵn có ngay lập tức cho hải quân Brasil mới có số lượng nhiều hơn nhưng đang trong tình trạng hư nát .,The state of being out of repair; broken.
vow,verb,lời nguyền,The bishop broke his vows to tell me this.,Người Giám Mục đó đã vi phạm lời nguyền để tiết lộ điều đó.,"A solemn promise to perform some act, or behave in a specified manner, especially a promise to live and act in accordance with the rules of a religious order."
grunt,verb,càu nhàu,(Video) Frankenstein's monster (SS's voice): ( Grunts ),(Video)quái vật Frankenstein (giọng SS): (tiếng càu nhàu ),"A short, snorting sound, often to show disapproval, or used as a reply when one is reluctant to speak."
process,verb,quy trình,"They manage the process , they understand the process .","Họ quản lý quy trình , họ hiểu quy trình .","A series of events to produce a result, especially as contrasted to product."
variation,noun,biến tấu,"The Goldberg Variations (BWV 988), an aria with thirty variations .",Những khúc biến tấu Goldberg (BWV 988) là một aria với 30 biến tấu .,"The act or state of varying; a partial change in the form, position, state, or qualities of a thing; modification; alternation; mutation; diversity; deviation; as, a variation of color in different lights; a variation in size; variation of language."
yelp,verb,kêu ăng ẳng,( YELPING ) Make him fight.,Làm nó chiến đấu đi.,"An abrupt, high-pitched noise or utterance."
spacious,adjective,rộng rãi,"Spacious master bedroom, plus huge balcony",Phòng ngủ rộng rãi cùng với ban công lớn,Having much space; roomy.
kimono,noun,kimono,These accessories belong to most kimono outfits used today.,Những phụ kiện này thuộc về hầu hết các trang phục kimono được sử dụng ngày nay.,A form of traditional Japanese clothing that is worn in formal occasions.
dormitory,noun,ký túc xá,"The story follows Romio Inuzuka, the 1st Year Leader of the ""Black Dog Dormitory "".","Câu chuyện kể về Inuzuka Romio, lãnh đạo năm thứ nhất của "" Ký túc xá Black Dog"".","A room containing a number of beds (and often some other furniture and/or utilities) for sleeping, often applied to student and backpacker accommodation of this kind. Common abbreviation: dorm"
registration,noun,sự đăng ký,"They never became popular, and registration has been suspended since 2006.","Chúng không bao giờ phổ biến, và sự đăng ký đã được hoãn lại từ năm 2006.",(uncountable) the act of signing up or registering for something
authenticity,noun,tính xác thực,What proves the account of Jonah to be authentic ?,Điều gì chứng minh tính xác thực của sách Giô-na?,The quality of being genuine or not corrupted from the original.
stroller,noun,xe đẩy,Someone left a stroller .,Ai đó để lại một xe đẩy .,"A seat or chair on wheels, pushed by somebody walking behind it, typically used for transporting babies and young children."
restrained,adjective,bị kiềm chế,That' s what a restraining order does,Đó chính là yêu cầu bị kiềm chế,"Held back, limited, kept in check or under control."
vault,verb,hầm mộ,"Nardole, help me move Missy to the vault .","Nardole, giúp tôi đưa Missy vào hầm mộ .","An arched structure of masonry, forming a ceiling or canopy."
grove,verb,lùm,"They almost always congregate in groves , and over time, groves may become forests.","Chúng hầu như luôn luôn nhóm lại thành lùm cây, và cuối cùng, lùm cây có thể trở thành khu rừng.",A small forest.
bedraggled,adjective,luôm nhuôm,I'm too tired to prolong this brutal exchange... between a bedraggled microbe and a Nobel-level thinker.,Tôi quá mệt để có thể kéo dài chuyện tranh cãi giữa một cô gái đầu tóc bù xù và một người có tầm suy nghĩ của Nobel rồi.,wet and limp; unkempt
caliphate,noun,Caliphate,"When Philippicus transferred an army from the Opsikion theme to police the Balkans, the Umayyad Caliphate under Al-Walid I made inroads across the weakened defenses of Asia Minor.","Khi Philippikos điều động quân đội từ tỉnh (thema) Opsikion đến giữ gìn an ninh trật tự khu vực Balkan, Umayyad Caliphate dưới trướng Al-Walid I đã xâm nhập qua hệ thống phòng thủ yếu ớt vùng Tiểu Á.","A unified federal Islamic government for the Muslim world, ruled by an elected head of state or caliph."
infernal,adjective,ghê gớm,What an infernal fuss.,Đúng là quấy rầy ghê gớm .,"of, or relating to hell, or the world of the dead; hellish"
diligently,adverb,cần cù,That is the result of a diligent ministry.,Đó là kết quả của việc cần cù trong thánh chức.,"In a diligent manner, with appropriate effort, carefully."
outcrop,noun,phần,"The Court did not rule definitively on the remaining outcrop , South Ledge, merely declaring that it belonged to the state in the territorial waters of which it is located.","Tòa án đã không phán quyết dứt khoát về phần còn lại của South Ledge, chỉ đơn thuần tuyên bố rằng nó thuộc về quốc gia nằm trong lãnh hải của nó.",A piece of land that stands out (usually into water) from the land surrounding.
ware,noun,hàng hoá,"A haberdasher would retail small wares , the goods of the peddler, while a mercer would specialize in ""linens, silks, fustian, worsted piece-goods and bedding"".","Một người bán kim chỉ sẽ bán lẻ đồ nhỏ, hàng hoá của người bán rong, trong khi một người bán tơ lụa sẽ chuyên về ""Khăn, lụa, vải bông thô, worsted mảnh-hàng hóa và bộ đồ giường"".",(poetic) aware
tarpaulin,noun,vải dầu,Most homes were mud brick with roofs made of tin or tarpaulin .,"Phần lớn các ngôi nhà làm bằng gạch bùn, mái thì lợp bằng thiếc hoặc bằng vải dầu .","(countable) A heavy, waterproof sheet of material, often cloth, used as a cover."
confidant,noun,bạn tâm tình,● Why might it seem appealing to make someone of the opposite sex your sole confidant ?,● Tại sao việc chọn một người khác phái làm bạn tâm tình có thể là điều hấp dẫn?,a person in whom one can confide or share one's secrets: a friend
equidistant,adjective,cách đều,"Sir, Starfleet computes the devices are proceeding... toward equidistant positions orbiting the planet.","Thưa sếp, Phi đội tính toán các thiết bị này đang tiến hành hướng tới các vị trí cách đều trên quỹ đạo quanh hành tinh.",occupying a position midway between two ends or sides
equity,noun,tính công bằng,Pay equity ?,Tính công bằng ?,"Ownership, especially in terms of net monetary value of some business."
bionic,adjective,kỹ thuật sinh học,"And finally, this bionic structure, which is covered by a transparent biopolymer membrane, will really change radically how we look at aircrafts in the future.","Và cuối cùng, các cấu trúc kỹ thuật sinh học này, vốn được bao phủ bởi một màng polime sinh học trong suốt sẽ thực sự thay đổi một cách triệt để cách chúng ta nhìn vào những chiếc máy bay trong tương lai.",(not comparable) Related to bionics.
parameter,noun,tham số,Add a new custom tracking parameter for ads_redirect.,Thêm một tham số tùy chọn theo dõi tùy chỉnh mới cho ads_redirect [quảng_cáo_chuyển_hướng].,"(mathematics, physics) A variable kept constant during an experiment, calculation or similar."
