word,part_of_speech,meaning,example,example_meaning,definition
esophagus,noun,thực quản,"As a person swallows , muscles in the esophagus move the food down into the stomach .","Khi chúng ta nuốt , các cơ ở thực quản có tác dụng đẩy thức ăn xuống dạ dày .",(US) Alternative spelling of oesophagus.
anesthetic,adjective,gây mê,It cannot be done without a general anesthetic .,Không gây mê toàn thân thì không thể tiến hành được.,Causing the reduction of pain sensitivity.
compost,verb,phân trộn,"A FarmBot with a 100 watt solar panel, battery pack and compost bin.","FarmBot với tấm năng lượng mặt trời 100 watt, pin và thùng phân trộn .",The decayed remains of organic matter that has rotted into a natural fertilizer
gluttonous,adjective,háu ăn,"Peter Sohn as Emile, Remy's gluttonous older brother.","Peter Sohn vai Emile, anh trai háu ăn của Remy.",Given to excessive eating; prone to overeating.
wolf down,verb,Sói xuống.,Now she's dead you're free to hunt down Wolf,Giờ thì nó đã chết các ngươi được tự do truy sát Thiên Lang,(idiomatic) To consume (food) quickly and without regard for table manners.
grout,verb,dũi,I think I've got enough grout out to bust through.,Tôi nghĩ là mình đã khoét đủ để xuyên thủng bức tường này.,(now rare) Coarse meal; groats.
sternum,noun,xương ức,"Took one in the sternum , so my heart aches.","Lãnh một phát vào xương ức , ngực đau muốn chết.",The breastbone.
excavation,noun,sự khai quật,"It was Troy VII, contained in the middle layers and now ravaged for a second time by Schliemann’s careless excavation .","Đó là Troy VII, nằm vùi trong những địa tầng văn hóa ở giữa, giờ bị tàn phá thêm lần nữa bởi sự khai quật bất cẩn của Schliemann.","the act of excavating, or of making hollow, by cutting, scooping, or digging out a part of a solid mass"
infamous,adjective,ô nhục,THE Bible does not name the builders of the infamous tower of Babel.,KINH-THÁNH không kể tên những kẻ đã dựng lên cái tháp Ba-bên ô nhục .,having a bad reputation; of bad report; notoriously vile; detestable
dollop,verb,dollop,At a thousand dollars a dollop .,Một giọt đáng giá cả ngàn đô đấy .,"a lump, scoop or considerable quantity of something."
secluded,adjective,hẻo lánh,It is a secluded village close to Besançon and Dole.,Chamblay là một ngôi làng hẻo lánh nằm gần Besançon và Dole.,"hidden, isolated, remote"
orthodontist,noun,bác sĩ chỉnh răng,"The last one was David Hide, orthodontist , manic-depressive.","Người khách cuối cùng là David Hide, một bác sĩ chỉnh răng bị mắc chứng trầm cảm.",An orthodontic dentist
undaunted,adjective,ngoan cường,"On September 24, an undaunted Yeltsin announced presidential elections for June 1994.","Ngày 24 tháng 9, một Yeltsin ngoan cường thông báo cuộc bầu cử tổng thống vào tháng 6 năm 1994.",Showing courage and resolution.
pied,adjective,khoang,"Within its range, the pied currawong is generally sedentary, although populations at higher altitudes relocate to lower areas during the cooler months.","Trong phạm vi phân bố của nó, currawong khoang thường ít di chuyển, mặc dù dân số ở độ cao cao hơn di chuyển đến các khu vực thấp hơn trong những tháng lạnh.",Simple past tense and past participle of pi.
wheelhouse,noun,buồng lái,"I scamper down, I go into the wheelhouse and I say, with some level of incredulity,","Tôi đi nhanh vào buồng lái và nói với vẻ không tin tưởng,","(nautical) An enclosed compartment, on the deck of a vessel such as a fishing boat, from which it may be navigated; on a larger vessel it is the bridge or pilothouse"
verge,verb,bờ,"They're in trouble, they would be bankrupt -- maybe they're not bankrupt yet, but they're verging on that -- they're very unhappy.","Họ vướng vào rắc rối và sẽ phá sản -- có thể là chưa phá sản ngay, nhưng họ đang trên bờ vực phá sản Thật khốn khổ.","A rod or staff of office, e.g. of a verger."
defer,verb,hoãn,"Lubertino placed fifth in the list of Alliance candidates, but was deferred in favor of Martínez Raymonda .","Lubertino xếp thứ năm trong danh sách ứng cử viên của Liên minh, nhưng được hoãn lại để ủng hộ Rafael Martínez Raymonda (es).","To delay, or postpone, especially to postpone induction into military service."
biased,adjective,thiên vị,I tried to be as kind as I could without being biased .,Tôi đã cố gắng viết mà không thiên vị cho cậu.,Simple past tense and past participle of bias.
orator,noun,nhà hùng biện,Writers and Orators,Văn sĩ và nhà hùng biện,Someone who orates or delivers an oration.
hummus,noun,Hummus,Thank you for getting the hummus .,Cám ơn đã đưa tôi hummus ( một loại nước sốt ).,"A Levantine Arab dip made of chickpea paste with various additions, such as olive oil, fresh garlic, lemon juice, and tahini, often eaten with pitta bread, or as a meze. It is mostly eaten in the Levant."
synchronized,adjective,đồng bộ,Folder Synchronization,Công cụ đồng bộ thư mụcName,"Having attained synchronization, together, coordinated, combined."
arugula,noun,củ cải,,,"A yellowish-flowered Mediterranean herb of the mustard family; which has flavoured leaves, often eaten in salads."
torte,noun,bánh,Among the cakes with the longest tradition is the Linzer torte .,Trong số những bánh ngọt loại có truyền thống lâu đời nhất là Linzer torte .,"A rich, dense cake, typically made with many eggs and relatively little flour (as opposed to a sponge cake or gâteau)."
reflection,noun,bóng,"However, when cut and polished, they reflected light in all directions.","Nhưng khi được cắt và đánh bóng , thì nó phản chiếu ánh sáng từ mọi mặt.",The act of reflecting or the state of being reflected.
internalize,verb,tiếp thu,Mary had now internalized the principle of Sabbath keeping.,"Giờ đây, Mary đã tiếp thu nguyên tắc của việc tuân giữ ngày Sa Bát.",(transitive) To make something internal; to incorporate it in oneself.
insufferable,adjective,không chịu nổi,"For a start, you won't have to listen to an insufferable little jumped- up Jesus like myself.","Đầu tiên, bạn sẽ không phải nghe một Chúa Jêsus kiêu căng không chịu nổi như bản thân tôi.",Not sufferable; difficult or impossible to endure.
delirium,noun,cơn mê sảng,She hasn't spoken his name since the delirium passed.,Cổ không còn gọi tên hắn nữa từ khi qua cơn mê sảng .,"A temporary mental state with a sudden onset, usually reversible, including symptoms of confusion, inability to concentrate, disorientation, anxiety, and sometimes hallucinations. Causes can include dehydration, drug intoxication, and severe infection."
exposure,noun,hướng,"Market neutral funds have less correlation to overall market performance by ""neutralizing"" the effect of market swings, whereas directional funds utilize trends and inconsistencies in the market and have greater exposure to the market's fluctuations.","Các quỹ trung lập thị trường có mối tương quan ít hơn với diễn biến thị trường tổng thể bằng cách ""trung hòa"" tác động của các dao động thị trường, trong khi các quỹ định hướng sử dụng các xu hướng và sự không nhất quán trên thị trường và có tiếp xúc nhiều hơn với những biến động của thị trường.","(uncountable) The condition of being exposed, uncovered, or unprotected."
devastating,adjective,tàn phá,Carlos hit the shot that was definitely devastating,Carlos nhấn bắn mà chắc chắn đã được tàn phá,causing devastation
disarm,verb,giải trừ quân bị,The members hoped that the security thus provided would give nations confidence to disarm .,Các nước hội viên hy vọng rằng việc đem lại nền an ninh như vậy tất tạo cho các nước niềm tin cậy để giải trừ quân bị .,To deprive of arms; to take away the weapons of; to deprive of the means of attack or defense; to render defenseless.
surmount,verb,khắc phục,They often endure severe hardships and surmount seemingly impossible obstacles.,Họ chịu trải những lúc hiểm nghèo và khắc phục trở ngại dường như quá sức.,To get over; to overcome
strait,adjective,hẹp,"14 Because strait is the agate, and bnarrow is the way, which leadeth unto life, and cfew there be that find it.","14 Song acổng hẹp và đường bchật dẫn đến sự sống, kẻ tìm được thì cít.",(archaic) narrow; restricted as to space or room; close
tumor,noun,u,Why should we care about the blood vessel of a tumor ?,Tại sao chúng ta cần quan tâm đến mạch máu trong khối u ?,"(oncology, pathology) An abnormal growth; differential diagnosis includes abscess, metaplasia, and neoplasia."
fibrous,adjective,có thớ,"Bones are fastened to other bones by long , fibrous straps called ligaments .","Các xương được kết nối với nhau bởi những sợi dây dài , có thớ được gọi là dây chằng .",Of or pertaining to fibre.
catalog,noun,danh mục,"Keep in mind, the device catalog doesn't apply to instant apps.",Xin lưu ý rằng danh mục thiết bị không áp dụng cho các ứng dụng tức thì.,"(US, Canada) Alternative spelling of catalogue."
freeway,noun,xa lộ,What freeway are we supposed to be on?,Chúng ta đang đi trên xa lộ nào đây?,"(Australian, Canada, US) A road designed for safe high-speed operation of motor vehicles through the elimination of at-grade intersections, usually divided and having at least two lanes in each direction; a dual carriageway with no at-grade crossings."
raptor,noun,liên bộ chim săn mồi,Raptors got a new alpha.,Raptor đã có đầu đàn mới.,A bird of prey.
correspondence,noun,thư từ,We corresponded for some time and later married.,Chúng tôi trao đổi thư từ qua lại với nhau và sau đó kết hôn.,(uncountable) Friendly discussion.
