word,part_of_speech,meaning,example,example_meaning,definition
salary,adjective,lương bổng,"As a rule , wages and salaries are not discussed during the first interview .",Thông thường thì người ta không thảo luận về lương bổng trong cuộc phỏng vấn thứ nhất .,"a fixed amount of money paid to a worker, usually measured on a monthly or annual basis, not hourly, as wages. Implies a degree of professionalism and/or autonomy."
perfect,adjective,hoàn hảo,So perfect .,Thật hoàn hảo .,Fitting its definition precisely.
adventure,verb,mạo hiểm,"There were adventure games, quiz games, strategy games, and action games.","Có những trò chơi như mạo hiểm , thi đố, chiến lược và hành động.","That which happens without design; chance; hazard; hap; hence, chance of danger or loss."
anchor,verb,bỏ neo,"Because of fear of smashing into some rocks in the dark, they drop their anchors .","Vì sợ tàu đập vào đá trong đêm tối, họ bỏ neo .",(nautical) A tool used to moor a vessel to the bottom of a sea or river to resist movement.
bilge,verb,chuyện bậy bạ,Bilge snipe.,Con Bilchsteim ấy.,"(nautical) The rounded portion of a ship's hull, forming a transition between the bottom and the sides."
booty,noun,chiến lợi phẩm,Now we bring home the Booty .,Bây giờ chúng ta mang chiến lợi phẩm về.,"(nautical) A form of prize which, when a ship was captured at sea, could be distributed at once."
cannon,noun,pháo,"He also used soldiers, Japanese officers volunteered to stay in Vietnam and some of the supplies provided by France (in Hòn Gai French troops provided the Việt Minh with cannons to kill some of the positions commanded by the Great Occupation) in this campaign.","Ông cũng sử dụng các binh lính, sĩ quan Nhật Bản tình nguyện ở lại Việt Nam và một số vũ khí do Pháp cung cấp (ở Hòn Gai quân Pháp cung cấp cho Việt Minh những khẩu pháo để diệt một số vị trí do quân Đại Việt chiếm giữ) trong chiến dịch này.","(sports, billiards, snooker, pool) A shot in which the ball struck with the cue comes in contact with two or more balls on the table; a hitting of two or more balls with the player's ball."
coast,noun,bờ biển,Less fish and more meat is eaten away from the coast .,Ra xa khỏi vùng bờ biển người ta ăn nhiều thịt và ít cá hơn.,(intransitive) To glide along without adding energy.
dangerous,adjective,nguy hiểm,He is a powerful and dangerous man.,Anh ta là một người có thế lực và rất nguy hiểm .,Full of danger.
maroon,noun,hạt dẻ,Maroon .,Màu hạt dẻ .,"Associated with Maroon culture, communities or peoples."
outlaw,verb,cấm,"Leon Nemoy, an author on the Karaite movement, writes: “While the Talmud remained theoretically outlawed , much talmudic material was quietly incorporated into Karaite practice of law and custom.”","Leon Nemoy, một tác giả về phong trào Karaite viết: “Trong khi trên lý thuyết sách Talmud tiếp tục bị cấm , nhiều tài liệu của sách Talmud được kín đáo đưa vào dùng trong luật pháp và phong tục của người Karaite”.",A fugitive from the law.
ampersand,noun,ký hiệu,"You know, Ray was the one who wore the ampersands in the family.",Ray là người có ký hiệu & trên trán.,"The symbol ""&""."
asterisk,verb,hoa thị,Include any number of digits followed by an asterisk (*).,Bạn cần nhập tất cả các chữ số đứng trước dấu hoa thị (*).,"Symbol (*), used to highlight a particular word or sentence, often to indicate a footnote."
colon,noun,dấu hai chấm,Note that you must include the colon (:) after keyword in each segment.,Lưu ý rằng bạn phải bao gồm dấu hai chấm (:) sau từ khóa trong mỗi phân đoạn.,"(grammar) The punctuation mark "" :""."
comma,noun,dấu phẩy,"To include commas in the label name, use the string ""%2c"" in your spreadsheet.","Để bao gồm dấu phẩy trong tên nhãn, sử dụng chuỗi ""%2c"" trong bảng tính của bạn.","Punctuation mark , (usually indicating a pause between parts of a sentence or between elements in a list)."
dash,verb,nét,Little blue cod swimming in for a dash of color.,Cá tuyết xanh nhỏ bơi như nét vẽ của mầu sắc.,"(typography) Any of the following symbols: ‒ (figure dash), – (en dash), — (em dash), or ― (horizontal bar)."
ellipsis,noun,hiện tượng tĩnh dược,When does Ellipsis expire?,khi nào Ellipsis hết hạn?,"(typography) A mark consisting of three periods, historically with spaces in between, before, and after them “ . . . ”, nowadays a single character “...” (used in printing to indicate an omission)."
exclamation point,noun,dấu chấm than,They're all exclamation points .,Chúng đều là dấu chấm than .,The symbol ! (an exclamation mark)
hyphen,verb,dấu gạch nối,"Imagine — we still spell ""teen-ager"" with a hyphen ,","Thử nghĩ xem — chúng tôi vẫn còn viết chữ ""teen-ager"" có dấu gạch nối ,","Symbol ""-"", typically used to join two or more words to form a compound term, or to indicate that a word has been split at the end of a line."
interrobang,noun,interrobang,,,The symbol‽(combination of ? and !).
parenthesis,noun,dấu ngoặc đơn,"The $A or $B refers to the Field, and the number refers to which parenthesis to grab.",$A hoặc $B cho biết Trường và số cho biết dấu ngoặc đơn nào cần sử dụng.,"A clause, phrase or word which is inserted (usually for explanation or amplification) into a passage which is already grammatically complete, and usually marked off with brackets, commas or dashes."
