word,part_of_speech,meaning,example,example_meaning,definition
evaluate,verb,đánh giá,Judgmental evaluations are the most commonly used with a large variety of evaluation methods.,Đánh giá phán đoán được sử dụng phổ biến nhất với nhiều phương pháp đánh giá lớn.,to draw conclusions from examining; to assess
contradict,verb,phủ nhận,Dead assassins can't contradict it.,Cái chết của các sát thủ không thể phủ nhận nó.,(obsolete) To speak against; to forbid.
synthesize,verb,tổng hợp,Epos TTS speech synthesizer,Trình tổng hợp Văn bản sang Tiếng nói EposName,"(transitive) To combine two or more things to produce a new, more complex product."
unity,noun,sự thống nhất,"With the resignation of Trotsky as War Commissar, the unity of the troika began to unravel.",Với sự từ chức Dân uỷ Chiến tranh của Trotsky sự thống nhất của troika dần giảm sút.,(uncountable) oneness; state of being one or undivided; united in mind or purpose
validity,noun,giá trị,Upon that unique and wonderful experience stands the validity of this Church.,Giá trị của Giáo Hội dựa vào kinh nghiêm độc nhất và kỳ diệu đó.,Having legal force.
variety,noun,nhiều thứ,Huge quantities of literature are made available in great variety and in many languages.,Một số lượng khổng lồ về sách báo đủ loại đã được in ra trong nhiều thứ tiếng.,Rare spelling of variety.
redundant,adjective,thừa,"In this instance, this knowledge allows us to design novel machine architectures or to design clever algorithms that gracefully handle damage, just like human athletes do, instead of building machines with redundancy .","Trong ví dụ này, với kiến thức đó đã cho phép chúng tôi thiết kê nên những thiết kế máy mới lạ hoặc thiết kế các thuật toán thông minh giúp xử lý các hỏng hóc một cách êm xuôi giống như các vận động viên thật thay vì tạo ra các máy bay thừa cánh",Superfluous; exceeding what is necessary.
summarize,verb,tóm tắt,To summarize those requirements:,Sau đây là tóm tắt những yêu cầu đó:,To prepare a summary of something
paraphrase,verb,diễn giải,To paraphrase a thought:,Để diễn giải một ý nghĩ:,"a restatement of a text in different words, often to clarify meaning"
layout,noun,bố cục,Your ad's layout automatically optimizes for the mobile experience.,Bố cục quảng cáo của bạn sẽ tự động tối ưu hóa cho trải nghiệm di động.,A structured arrangement of items within certain limits.
outline,verb,phác thảo,"In December 2012, Whedon stated that he had completed an outline for the film.","Tháng 12 năm 2012, Whedon chia sẻ rằng ông đã có một bản phác thảo hoàn thiện cho bộ phim.",A line marking the boundary of an object figure.
heading,noun,tiêu đề,Guys it's heading towards the bowling alley.,Kẻ đó là tiêu đề theo hướng hẻm bowling.,Present participle of head.
edit,verb,biên tập,It was there that the writings of the Talmud were edited in their most complete form.,Chính tại đây mà việc biên tập các bản văn thuộc bộ Talmud được hoàn tất.,A change to the text of a document.
formal,adjective,theo nghi thức,Later they really wanted to have the opportunity to welcome me formally .,Sau đó họ rất muốn có cơ hội chào đón tôi theo nghi thức .,(horticulture) Organized; well-structured and planned.
informal,adjective,không chính thức,The gospel should be taught both formally and informally .,Phúc âm cần phải được dạy một cách chính thức lẫn không chính thức .,Not formal or ceremonious; casual.
descriptive,adjective,diễn tả,Chapters 30–31 include a description of a virtuous woman.,Các chương 30–31 gồm có sự diễn tả về một người đàn bà đức hạnh.,"(sciences, philosophy) Describing and seeking to classify, as opposed to normative or prescriptive."
engaging,adjective,duyên dáng,"Anywho, I'm witty, engaging , smart, well-read.","Hơn ai hết, tớ dí dỏm, duyên dáng thông minh, có học thức.","Interesting; charming; attractive, especially of a manner or behaviour."
expressive,adjective,diễn cảm,Teach your children to express appreciation (See paragraph 15)*,Hãy dạy con tỏ lòng biết ơn (Xem đoạn 15)*,Effectively conveying thought or feeling.
objective,noun,khách quan,It just takes a picture of objective reality as it is.,Thị giác chỉ chụp lại hình ảnh của thực tại khách quan một cách nguyên bản.,A goal that is striven for.
coherence,noun,sự cố kết,Has a coherent movement.,Có một sự chuyển động mạch lạc.,Quality of cohering; of being coherent; internal consistency.
comparison,noun,sự so sánh,What insights do they gain from this comparison ?,Họ đạt được những sự hiểu biết nào từ sự so sánh này?,The act of comparing or the state or process of being compared
contrast,verb,làm tương phản,And so we can compare and contrast the big ideas.,Và vì thế mà chúng tôi có thể so sánh và làm tương phản các ý tưởng lớn.,"(countable) A difference in lightness, brightness and/or hue between two colours that makes them more or less distinguishable."
argument,Verb,lí lẽ,Would the defense care to make a closing argument ?,Bên biện hộ có muốn đưa ra lí lẽ cuối cùng không?,A fact or statement used to support a proposition; a reason.
counterargument,noun,,"That comment would be counterargued with, “No, no.","Lời yêu cầu đó bị bác bỏ: “Không, không.",An argument that is opposed to another argument.
assertion,noun,sự khẳng định,"Was it evidence of guilt, an assertion","Đó có phải là bằng chứng của tội lỗi, một sự khẳng định","The act of asserting, or that which is asserted; positive declaration or averment; affirmation; statement asserted; position advanced."
opinion,noun,ý kiến,I agree with the opinion that real estate is overpriced.,Tôi đồng ý với ý kiến rằng bất động sản bị định giá quá cao.,A belief that a person has formed about a topic or issue.
premise,noun,tiền đề,Nor do the Witnesses accept the premise upon which those statements are based —evolution.,Và họ cũng không chấp nhận tiền đề làm cơ sở cho lời nhận xét đó—sự tiến hóa.,A proposition antecedently supposed or proved; something previously stated or assumed as the basis of further argument; a condition; a supposition.
deductive,adjective,suy diễn,"A lot of science isn't deductive at all,","Rất nhiều khoa học không suy diễn gì cả,","Of, pertaining to, or based on deduction."
inductive,adjective,cảm ứng,Can you tell us how an induction motor starts?,Cậu có thể nói cho chúng tôi biết động cơ cảm ứng khởi động thế nào không?,"(logic) of, or relating to logical induction"
introductory,adjective,mở đầu,"In this promise, that introductory phrase, “come unto me,” is crucial.","Trong lời hứa này, câu mở đầu đó, “hãy đến cùng ta” là cốt yếu.",introducing; giving a preview or idea of
expository,adjective,để giải thích,Observes Vine’s Expository Dictionary of Old and New Testament Words: “Love can be known only from the actions it prompts.”,Sách Vine’s Expository Dictionary of Old and New Testament Words nhận xét: “Tình yêu thương chỉ có thể biết được qua các hành động xuất phát từ nó”.,"Serving to explain, explicate, or elucidate; expositive; of or relating to exposition."
explanatory,adjective,giả thích,It's fairly self- explanatory .,"Công bằng mà nói, nó như là một kiểu tự diễn giải.",Intended to serve as an explanation.
informational,adjective,có tin tức,I will continue to report the information if any.,Tôi sẽ báo ngay khi có tin tức mới.,Designed to or able to impart information.
aesthetic,noun,mỹ học,I occasionally write about the aesthetics of photography.,Tôi thỉng thoảng có viết về quan điểm mỹ học trong nhiếp ảnh.,"Concerned with beauty, artistic impact, or appearance."
analysis,noun,sự phân tích,"Now, in economic theory, cheating is a very simple cost-benefit analysis .","Xét trên lý thuyết kinh tế, gian lận là sự phân tích lợi nhuận rất đơn giản.","(countable, of a thing, concept, theory, or similar) A process of dismantling or separating into constituent elements in order to study the nature, function, or meaning."
commentary,noun,bài bình luận,The commentary edited by J.,Bài bình luận do J.,"A series of comments or annotations; especially, a book of explanations or expositions on the whole or a part of some other work."
interpretation,noun,sự giải thích,You have already studied and learned the interpretation of the first two symbols.,Các em đã nghiên cứu và học về sự giải thích hai biểu tượng đầu tiên.,(countable) An act of interpreting or explaining what is obscure; a translation; a version; a construction.
generalization,noun,sự khái quát,Intel 's Next Generation Platform to Support GPGPU,Nền tảng thế hệ Chip kế tiếp của Intel sẽ hỗ trợ GPGPU,(American) Alternative spelling of generalisation.
