word,part_of_speech,meaning,example,example_meaning,definition
free verse,noun,thơ tự do,( Verse 26) Jehovah is impartial and completely free from bias or prejudice of any kind.,"Thứ ba, Đức Chúa Trời “đã làm cho muôn dân sanh ra bởi chỉ một người” (câu 26).","(uncountable) A poetic form divided into lines of no particular length or meter, without a rhyme scheme."
blank verse,noun,Bài thơ trống,Use those verses to help you fill in the blanks below.,Dùng các câu đó để giúp em điền vào chỗ trống dưới đây.,"A poetic form with regular meter, particularly iambic pentameter, but no fixed rhyme scheme."
ode,noun,thơ ca ngợi,"This is an ode to the mother goddess, that most of us in India learn when we are children.","Đây là một bài thơ ca ngợi mẹ nữ thần, mà hầu như người Ấn Độ cũng đã học khi còn bé","A short poetical composition proper to be set to music or sung; a lyric poem; esp., now, a poem characterized by sustained noble sentiment and appropriate dignity of style."
ballad,noun,dân ca,"Child modelled his work on Svend Grundtvig's Danmarks gamle Folkeviser, classifying and numbering the ballads and noting different versions, which were placed side by side to aid comparison.","Cấu trúc cuốn sách của Child dựa trên ""Danmarks gamle Folkeviser"" ( Dân ca Đan Mạch xưa cũ) của Svend Grundtvig, phân loại và đánh số các bản ballad cũng như quan tâm đến các dị bản - được xếp cạnh nhau để dễ dàng cho việc so sánh.",A long song or poem that tells a story.
epic,noun,thiên anh hùng ca,"Taira no Kiyomori is the main character in the Kamakura period epic , the Tale of Heike.","Taira no Kiyomori cũng là nhân vật chính trong thiên anh hùng ca thời kỳ Kamakura, Truyện kể Heike.","An extended narrative poem in elevated or dignified language, celebrating the feats of a deity or demigod (heroic epic) or other legendary or traditional hero."
rhapsody,noun,Raxpôđi,George Gershwin composes Rhapsody In Blue.,Geogre Gershwin sáng tác bản Rhapsody in Blue.,An ancient Greek epic poem (or part of one) suitable for uninterrupted recitation.
haiku,noun,haiku,"As a consequence, the ARM, 68k, 64-bit x86 and PPC ports of Haiku use only the GCC version 7 compiler.","Như một hệ quả, các kiến trúc ARM, 68k, 64-bit x86 và cổng PPC của Haiku chỉ dùng phiên bản GCC 4.","A Japanese poem of a specific form, consisting of three lines, the first and last consisting of five morae, and the second consisting of seven morae, usually with an emphasis on the season or a naturalistic theme."
tanka,noun,Tanka,"After the war, he began holding tanka writing parties that included several noted poets such as Yosano Akiko.","Sau chiến tranh, ông bắt đầu thành lập tanka viết về Đảng bao gồm một số nhà thơ nổi tiếng như Yosano Akiko.","a form of Japanese verse in five lines of 5,7,5,7,7 syllables"
plot,noun,cốt truyện,Fears also have plots . They have beginnings and middles and ends.,"Nổ sợ cũng có cốt truyện . Chúng có khở đầu, phần thân, và kết thúc.",The general course of a story including significant events that determine its course or significant patterns of events.
subplot,verb,tiểu cốt truyện,It's the subplot of the Empty Planet book.,Tình tiết phụ của sách Hành tinh rỗng.,"A plot within a story, subsidiary to the main plot."
