word,part_of_speech,meaning,example,example_meaning,definition
jowl,verb,hàm,"Pasta dishes based on the use of guanciale (unsmoked bacon prepared with pig's jowl or cheeks) are often found in Lazio, such as pasta alla carbonara and pasta all'amatriciana.","Bài chi tiết: Ẩm thực La mã Các món pasta dựa trên guanciale (giăm bông không xông khói nấu với hàm hoặc má lợn) thường được thấy ở Lazio, như là pasta alla carbonara, và pasta all'amatriciana.","the jaw, jawbone; especially one of the lateral parts of the mandible."
noxious,adjective,hại,"And then within plant protection, I came into the discipline of biological pest control, which we actually define as the use of living organisms to reduce populations of noxious plant pests.","Rồi trong ngành bảo vệ thực vật, tôi đi sâu vào chuyên ngành kiểm soát sâu bệnh bằng phương pháp sinh học mà chúng tôi định nghĩa là việc sử dụng các sinh vật để hạn chế số lượng các loài sâu hại trên cây trồng.",Harmful; injurious.
semblance,noun,sự làm ra vẻ,Avoid any semblance of pornography.,Hãy tránh xa bất cứ điều gì giống như hình ảnh sách báo khiêu dâm.,"likeness, similarity; the quality of being similar."
reprobation,noun,sự bài xích,Reprobate .,Tội lỗi quá .,(theology) The Calvinist term for damnation.
incorporeal,adjective,vô hình,"Sagan concludes by asking: ""Now what's the difference between an invisible, incorporeal , floating dragon who spits heatless fire and no dragon at all?","Sagan kết luận bằng cách hỏi ""Giờ thì có sự khác biệt nào giữa một con rộng vô hình , vô thể, trôi lơ lửng thở ra ngọn lửa vô nhiệt và không có con rồng nào?",Having no material form or physical substance.
avarice,noun,tính hám lợi,"They may be blinded by avarice , numbed by apathy, paralyzed by indecision, bogged down by routine, or gripped by fear of losing prestige.","Họ có thể mù quáng vì tính hám lợi , vô cảm vì tính thờ ơ, lưỡng lự vì thiếu quyết đoán, ngập đầu trong những công việc thường ngày, hoặc bị kiềm kẹp trong nỗi sợ mất uy tín.",Excessive or inordinate desire of gain; greediness after wealth; covetousness; cupidity.
prose,noun,văn xuôi,Urquhart's prose style is unique.,Phong cách viết văn xuôi của Urquhart là độc nhất vô nhị.,"Language, particularly written language, not intended as poetry."
drudge,verb,người lao dịch,It's going to be on Drudge within the hour.,Nó sẽ xuất hiện trên Drudge trong một giờ nữa.,A person who works in a low servile job.
misogynist,adjective,người ghét kết hôn,It's misogynistic .,Đó là tính ghét phụ nữ .,One who professes misogyny; a hater of women.
cursory,adjective,vội,Forgive me for the cursory nature of my greeting.,Xin thứ lỗi cho sự đón tiếp vội vàng của tôi.,"Brief or broad; not close, cautious, nor detailed."
