word,part_of_speech,meaning,example,example_meaning,definition
turbulence,noun,Dòng chảy rối,"A turbulent flow can, however, be statistically stationary.","Một dòng chảy rối có thể, tuy nhiên, ổn định về mặt thống kê.","(uncountable) The state or fact of being turbulent or agitated; tempestuousness, disturbance."
supercilious,adjective,khinh khỉnh,The psalmist wrote: “The wicked one according to his superciliousness makes no search; all his ideas are: ‘There is no God.’” —Psalm 10:4.,"Người viết Thi-thiên nói: “Vì kiêu ngạo, nó không tìm kiếm Chúa, trong tư duy không dành chỗ cho Ngài”.—Thi-thiên 10:4, Bản Diễn Ý; chúng tôi viết nghiêng.",Arrogantly superior; showing contemptuous indifference; haughty.
oculist,noun,thầy thuốc khoa mắt,(Inaudible remark) (For bad eyesight you must go to a better oculist .),(Bình phẩm không nghe rõ) (Vì thị lực kém bạn phải đi đến một bác sĩ mắt tốt hơn.),An ophthalmologist
contiguous,adjective,bên cạnh,Staten Island is the only borough in New York City that does not share a land border with another borough (Marble Hill in Manhattan is contiguous with the Bronx).,Đảo Staten là quận duy nhất của Thành phố New York không có ranh giới trên bộ với quận khác (Marble Hill thuộc Manhattan nằm sát bên cạnh quận the Bronx).,connected; touching; abutting
sumptuous,adjective,xa hoa,"Through his agents Stephen and Theodotos, the emperor raised the funds to gratify his sumptuous tastes and his mania for erecting costly buildings.","Thông qua hai tên thuộc hạ là Stephen và Theodotos, hoàng đế cho nâng công quỹ để thỏa mãn thị hiếu xa hoa và niềm đam mê xây dựng những công trình tốn kém của mình.","Magnificent, luxurious, splendid."
anemic,adjective,thiếu máu,53% of women of reproductive age and 44% of children were found to be anemic .,53% phụ nữ ở tuổi sinh đẻ và 44% trẻ em bị thiếu máu .,Of or pertaining to anemia.
countenance,verb,cho phép,"The New York Times stated that ""no true patriot can countenance any such expenditures for bronze females in the present state of our finances.""","Nhật báo The New York Times lên tiếng rằng ""không có người yêu nước chân chính nào có thể cho phép bất cứ sự chi tiêu nào như thế cho những hình tượng nữ bằng đồng với tình trạng tài chính hiện tại của chúng ta.""","Appearance, especially the features and expression of the face."
rakish,adjective,ngang tàng,I think you look very rakish .,Tôi nghĩ rằng cậu trông rất ngang tàng .,Stylish; characterized by a devil-may-care unconventionality.
immoderate,adjective,quá độ,▪ What the Bible does condemn is the immoderate use of alcohol:,▪ Điều Kinh Thánh lên án là việc uống rượu quá độ :,"excessive or lacking, not consistent"
hauteur,noun,thái độ kiêu căng,""" Lord Pershore gone to bed, Jeeves? "" I asked, with reserved hauteur and what - not.",""" Chúa Pershore đi ngủ, Jeeves? "" Tôi hỏi, với hauteur dành riêng và những gì - không.",haughtiness or arrogance; loftiness
shiftless,adjective,nhác,I'm shiftless .,Tôi rất vụng về .,"lazy, unmotivated"
hospitality,noun,lòng hiếu khách,The Jews viewed showing hospitality as a sacred duty.,Người Do Thái xem việc thể hiện lòng hiếu khách là điều rất quan trọng.,"(business) The business of providing catering, lodging and entertainment service."
punctilious,adjective,câu nệ,"Some sites, including Wikimedia Commons, are punctilious about licenses and only accept pictures with clear information about permitted use.","Một số website, bao gồm Wikimedia Commons , có quy định chặt chẽ về bản quyền và chỉ chấp nhận ảnh chụp với thông tin giấy phép hợp lệ và rõ ràng.","Strictly attentive to detail; meticulous or fastidious, particularly to codes or conventions."
disconcerting,adjective,làm bối rối,"AllMusic called it a ""dizzying, disconcerting , schizophrenic tour through just about any rock style the group can think of, hopping from genre to genre without any apparent rhyme or reason, and sometimes doing so several times in the same song.""","AllMusic gọi album ""làm choáng váng, làm bối rối , một chuyến đi điên rồ qua tất cả những phong cách nhạc rock mà nhóm nhạc có thể nghĩ đến, chuyển từ thể loại này sang thể loại khác mà chẳng cần lý do nào, và đôi khi làm điều đó nhiều lần trong chỉ một bài hát.""","Tending to cause discomfort, uneasiness or alarm; unsettling; troubling; upsetting."
evasion,noun,sự tránh,Tax evasion .,Trốn thuế,"The act of eluding or avoiding, particularly the pressure of an argument, accusation, charge, or interrogation; artful means of eluding."
insidious,adjective,nham hiểm,"11 Satan can also undermine our spirituality in a subtle, insidious way.",11 Sa-tan cũng có thể dùng một cách xảo quyệt và nham hiểm để làm tổn hại tình trạng thiêng liêng của chúng ta.,"Producing harm in a stealthy, often gradual, manner."
meretricious,adjective,gái điếm,Meretricious .,Thật hào nhoáng .,"(obsolete) Of, or relating to prostitutes or prostitution."
ineffable,adjective,huý,An “ Ineffable Name”?,Một “danh cấm kỵ ” chăng?,Beyond expression in words; unspeakable.
ramification,noun,nhánh,to see the political ramifications of a system like this.,để đọc bảng phân nhánh của những hệ thống thế này.,"(botany, anatomy) A branching-out, the act or result of developing branches; specifically the divergence of the stem and limbs of a plant into smaller ones, or of similar developments in blood vessels, anatomical structures etc."
