word,part_of_speech,meaning,example,example_meaning,definition
oaf,noun,đứa bé ngu ngốc,Bloody oafs .,Lũ vô dụng .,"(obsolete) An elf's child; a changeling left by fairies or goblins, hence, a deformed or foolish child."
smug,adjective,bảnh chọe,I have been aching to put a bullet in her smug little face ever since the day-,Ta đáng nhẽ ra nên cho một viên đạn vào khuôn mặt bảnh chọe nhỏ nhắn của cô ta vào cái ngày đó-,Irritatingly pleased with oneself; self-satisfied.
flourish,verb,hồi kèn,"With Oris, my life flourished anew","Khi có Oris, cuộc đời tôi chuyển sang trang mới",(intransitive) To thrive or grow well.
emanate,verb,phát ra,Branched PEGs have three to ten PEG chains emanating from a central core group.,PEG dạng Nhánh có ba đến 100 chuỗi PEG xuất phát ra từ một chuỗi mạch chính.,(intransitive) To come from a source; stem out of
pendant,noun,mặt dây chuyền,Then the jeweller that made this pendant also made this medallion.,Và người chế tạo cái mặt dây chuyền đó cũng là người làm cái mề đay này.,(architecture) A supporting post attached to the main rafter. [from 14th c.]
strew,verb,rắc,So the ice cleanses the sea floor and strews the ceiling above with remnants of life from below.,Vậy là băng đã quét sạch đáy biển và rắc lên trần ở phía trên những tàn dư sự sống từ bên dưới.,"To distribute objects or pieces of something over an area, especially in a random manner."
render,verb,làm cho,It'll render a house literally invisible.,Nó làm cho ngôi nhà trở nên vô hình theo đúng nghĩa đen.,"(transitive) To interpret, give an interpretation or rendition of."
involuntarily,adverb,bất giác,Involuntarily I lowered my head.,Anh buồn bã gục đầu xuống.,In a involuntary manner; done without conscious thought.
contented,adjective,vừa lòng,Small price to pay to keep him contented .,Làm ông ta vừa lòng cũng được 1 khoản nhỏ.,Simple past tense and past participle of content.
vigorously,adverb,nhiệt tình,"He encouraged her vigorously , telling her that she was ""to take my place when I am gone.""","Ông nhiệt tình khuyến khích bà, nói rằng bà phải ""thay thế chỗ của tôi một khi tôi không còn nữa"".","With intense energy, force or vigor"
crisp,adjective,giòn,"May your crust be crisp , and your bread always rise.",Có thể vỏ bánh của bạn sẽ giòn tan và bánh mỳ của bạn sẽ luôn nở.,(intransitive) To become crisp.
verbalize,verb,nói dài dòng,I'm here because I was verbally attacked by my neighbor.,Tao ở đây vì tôi đã tấn công thằng hàng xóm.,To speak or to use words to express.
reluctantly,adverb,buộc lòng,I follow him reluctantly as Mom helps the secretary clean up the mess I made.,"Tôi đi theo ông, dè dặt, còn Mẹ thì giúp cô thư ký dọn dẹp đống rầy rà tôi gây ra.",In a reluctant or hesitant manner.
churn,verb,đánh,"She taught us as we would wash the dishes, churn the butter, and help in many other ways.","Bà dạy chúng tôi khi chúng tôi rửa chén, đánh sữa lấy bơ và giúp đỡ trong những cách khác.","(telecommunications) The mass of people who are ready to switch carriers, expressed by the formulaCustomer Quits/Customer base."
stake,verb,cộc,"Grab as many shotguns, knives, and wooden stakes as you can.","Lấy thật nhiều súng, dao và cộc gỗ.","A piece of wood or other material, usually long and slender, pointed at one end so as to be easily driven into the ground as a support or stay; as, a stake to support vines, fences, hedges, etc."
inert,adjective,trơ,How does the Sun reach out across empty inert space and exert influence?,Làm thế nào mà Mặt trời vượt qua khoảng chân không trơ trụi và gây tác động?,unable to move or act; inanimate
determination,noun,sự quyết định,The King’s determination of the matter has serious consequences.,Sự quyết định của Vua về vấn đề đó có hậu quả nghiêm trọng.,"The act of determining, or the state of being determined."
carnival,noun,hội hóa trang,"Well, isn't that the point of a carnival ?",Có phải nó giống như ý nghĩa của lễ hội hóa trang ?,A festive occasion marked by parades and sometimes special foods and other entertainment
championship,noun,chức vô địch,And now you'll see just how I won that championship .,Các người sẽ thấy tận mắt lý do ta dành chức vô địch .,"(sports) A competition to determine a champion, especially the final of a series of competitions."
emancipation,noun,sự giải phóng,And America is still paying the price for the botched emancipation of 1865.,Và người Mỹ vẫn đang tiếp tục trả giá cho sự giải phóng vụng về đó của năm 1865.,"The state of being thus set free; liberation; used of slaves, minors, of a person from prejudices, of the mind from superstition, of a nation from tyranny or subjection."
endearment,noun,lời âu yếm,Or perhaps you need to improve in making verbal “expressions of endearment .”,Hoặc có lẽ bạn cần phải trau giồi trên phương diện nói “những lời âu yếm ” với vợ (Nhã-ca 1:2 NW).,(an expression of) affection
federal,adjective,liên bang,The federal court tossed it into our lap.,Toà án liên bang ném vào mặt chúng ta.,"Pertaining to a league or treaty; derived from an agreement or covenant between parties, especially between nations."
founder,verb,người sáng lập,Bill Gates is the founder of Microsoft.,Bill Gates là người sáng lập Microsoft.,"One who founds, establishes, and erects; one who lays a foundation; an author; one from whom something originates; one who endows."
heliocentric,adjective,nhật tâm,"The heliocentric model, the sun in the center, right?","Khi người ta phát triển nhưng mô hình đầu tiên của hệ mặt trời, - Mô hình nhật tâm - mặt trời ở chính giữa, phải không?",(astronomy) having the sun at the center/centre; usually in reference to a solar system or orbit
integration,noun,phép tích phân,And it takes weeks to perform our integrations .,Mà vẫn cần hàng tuần mới thực hiện xong các phép tích phân .,The act or process of making whole or entire.
lunar,adjective,mặt trăng,"An asteroid, 67085 Oppenheimer, was named in his honor, as was the lunar crater Oppenheimer.","Một tiểu hành tinh, 67085 Oppenheimer, mang tên ông, cũng như hố va chạm trên Mặt Trăng Oppenheimer.","Of, or pertaining to, the moon."
predict,verb,dự đoán,"So, what do we need to know in order to predict ?","Vậy, chúng ta cần phải biết gì để có thể dự đoán ?","(transitive) To state, or make something known in advance, especially using inference or special knowledge."
quadrennium,noun,năm thứ tư,,,a period of four years
quarterback,verb,tiền vệ,"These teams, they don't want a quarterback that panics.",Các đội không muốn một tiền vệ bị hoảng hốt đâu.,(American football) an offensive back whose primary job is to pass the ball in a play
renaissance,noun,sự phục hưng,This Renaissance or “rebirth” spread throughout Europe.,Sự Phục Hưng hoặc “sinh lại” này lan khắp Âu Châu.,A rebirth or revival.
album,noun,album,You should stick those pictures in your album .,Bạn nên dán những bức hình đó vào album của bạn.,"A book specially designed to keep photographs, stamps, or autographs."
asteroid,noun,tiểu hành tinh,So the asteroids we don't have much hope for.,Vì thế chúng ta không có nhiều hy vọng lắm cho các tiểu hành tinh .,"(astronomy) A naturally occurring solid object, smaller than a planet, orbiting a star."
decipher,verb,giải mã,"I would have words alone, and see it deciphered .","Tôi muốn nói chuyện một mình với cô ấy, và giải mã chuyện đó.",To decode or decrypt a code or cipher to plain text.
groundhog,noun,Macmot châu Mỹ,Groundhog Day.,Ngày Chuột Chũi .,"A red-brown marmot, Marmota monax, native to North America."
heroism,noun,chủ nghĩa anh hùng,Ivo said the essence of heroism is to die so that others can live.,Ivo nói bản chất của chủ nghĩa anh hùng là chết để những người khác có thể sống.,"The qualities characteristic of a hero, as courage, bravery, fortitude, unselfishness, etc.; the display of such qualities."
magnum opus,noun,Magnum opus,"His magnum opus , written in Latin, is called Chronica Boemorum (""Chronicle of Bohemians"" or ""The chronicle of the Czechs"").","Tác phẩm magnum opus của ông được viết bằng tiếng Latin, được gọi là Chronica Boëmorum (""Biên niên sử Bohemians"").","A great work of literature or art, a masterpiece."
poultry,noun,gia cầm,"Poultry was coming in from East Anglia and so on, to the northeast.","Gia cầm thì được vận chuyển từ East Anglia, vân vân, tới vùng đông bắc.","domestic fowl (chickens, ducks, turkeys and geese) raised for food (either meat or eggs)"
stag,verb,hươu đực,"No, my Patronus is a stag .","Không, Thần hộ mệnh của mình là con hươu đực cơ.","The adult male of the red deer (Cervus elaphus), a large European species closely related to the American elk, or wapiti."
