word,part_of_speech,meaning,example,example_meaning,definition
adventurous,adjective,mạo hiểm,"There were adventure games, quiz games, strategy games, and action games.","Có những trò chơi như mạo hiểm , thi đố, chiến lược và hành động.",Inclined to adventure; willing to incur risks; prone to embark in hazardous enterprise; rashly daring; — applied to persons.
board,noun,bảng,"And these are some later studies that I'm working on right now that are on the boards , where you can see, in the bottom right-hand corner, with the red, it's actually smaller pieces of thermometal, and it's actually going to, we're trying to make it move like cilia or eyelashes.","Và có một vài nghiên cứu sau này mà tôi đang làm việc hiện giờ ở trên bảng , nơi bạn có thể thấy, ở góc tay phải phía dưới, với màu đó, nó thực sự là miếng nhỏ hơn của nhiệt kim loại, và nó chắc chắn sẽ dẫn đến việc, chúng tôi cố gắng khiến nó di chuyển giống như lông mao hay lông mi.",(nautical) The distance a sailing vessel runs between tacks when working to windward
cottage,verb,nhà tranh,Employee records say wayne dryden was fired from the crest cottages six months ago.,Uh... hồ sơ nhân viên ghi Wayne Dryden bị đuổi từ nhà tranh Crest 6 tháng trước.,A small house; a cot; a hut.
destination,noun,đích,She is destined to be sold for political currency.,Số phận của cô ta là bị bán đi vì mục đích chính trị.,(archaic) The act of destining or appointing.
foreign,adjective,nước ngoài,Students often find it very difficult to understand a lecture in a foreign language.,Sinh viên cảm thường thấy rất khó hiểu một bài giảng bằng tiếng nước ngoài .,From a different country.
hostel,verb,cũ nhà trọ,Hostels .,Nhà trọ .,"A budget-oriented overnight lodging place, with dormitory accommodation and shared facilities"
identification,noun,sự nhận dạng,This varied morphology also often makes identification of species difficult.,Hình thái biến đổi này cũng thường làm cho sự nhận dạng loài là khó khăn.,"The act of identifying, or proving to be the same."
international,adjective,quốc tế,"In the international arena, the team performed well at the AFC Champions League in 2001.","Ở đấu trường quốc tế , đội có thành tích thi đấu tốt tại AFC Champions League vào năm 2001.",Of or having to do with more than one nation.
itinerary,adjective,lịch trình,"Sadly, Agent Phillips, your home is not on the itinerary .","Tiếc thay, đặc vụ Phillips, địa chỉ nhà anh không có trong lịch trình .",A route or proposed route of a journey.
journey,verb,chặng đường đi,"The pain all through my leg was excruciating, and for that entire journey , I assumed that I was dying.","Cơn đau lan khắp chân tôi thật dữ dội và trong suốt chặng đường đi , tôi nghĩ rằng tôi sắp chết.","A set amount of travelling, seen as a single unit; a discrete trip, a voyage."
local,adjective,địa phương,She teaches at our local school.,Cô ta dạy học ở trường địa phương chúng tôi.,"(mathematics, not comparable, of a condition or state) Applying to each point in a space rather than the space as a whole."
luggage,noun,hành lý,"Well, it looks like before you give me my luggage ,","Vâng, nó trông giống như trước khi bạn cho tôi hành lý của tôi,",the bags and other containers that hold a traveller's belongings
overseas,adverb,hải ngoại,"No, and not one of our overseas commanders.","Không, và cũng không có một tư lệnh hải ngoại nào.",(chiefly UK) abroad.
passport,noun,hộ chiếu,You absolutely need a passport to travel to a foreign country.,Bạn bắt buộc phải có hộ chiếu mới được đi nước ngoài.,"An official document normally used for international journeys, which proves the identity and nationality of the person for whom it was issued."
resort,noun,bài,An essay published by the Media Awareness Network entitled “Violence in Media Entertainment” observes: “The notion of violence as a means of problem solving is reinforced by entertainment in which both villains and heroes resort to violence on a continual basis.”,"Một bài tiểu luận của Media Awareness Network có tựa đề “Bạo lực trong chương trình giải trí trên phương tiện truyền thông” nhận xét: “Ý niệm bạo lực là biện pháp để giải quyết vấn đề, được nhấn mạnh trong các chương trình giải trí mà qua đó kẻ côn đồ lẫn anh hùng đều thường xuyên dùng vũ lực”.","A compound of buildings and facilities located in a scenic area, providing lodgings, entertainment, and a relaxing environment to people on vacation."
safari,verb,cuộc đi săn,I know that I can arrange a safari for you and your colleagues.,Tôi biết tôi có thể sắp xếp một cuộc đi săn cho các vị.,"A trip into any undeveloped area to see, photograph or hunt wild animals in their own environment."
aviation,noun,hàng không,"I read, studied, and learned everything I could find about aviation .","Tôi đọc, nghiên cứu và học hỏi mọi điều mà tôi có thể tìm được về hàng không .",The art or science of flying.
collision,noun,sự va chạm,It will calculate a discreet arrival location and avoid any materialization collisions .,Tôi tính toán địa điểm đến cẩn thận nhầm tránh bất cứ sự va chạm vật chất nào.,An instance of colliding.
commuter,noun,"người di trú, khách du lịch",Commutes and Conversations,Đi Lại và Trò Chuyện,"A person who regularly travels from one place to another, typically to work."
congestion,noun,nghẹt,"After one month your coughing, sinus congestion , fatigue, and shortness of breath will begin to decrease.","Sau một tháng, bạn sẽ bớt ho, nghẹt mũi, mệt mỏi và thở hổn hển.",The act of gathering into a heap or mass; accumulation.
cruise,verb,chờn vờn,I wanna take you on Rosie O'Donnell's cruise .,Tao sẽ đưa mày dến nhà mụbéo rắc rối Rosie O'Donnell,"A sea voyage, especially one taken for pleasure."
direction,noun,hướng,We began to sail in the direction of the port.,Chúng tôi bắt đầu lái thuyền về hướng cảng.,The action of directing; pointing (something) towards.
fare,noun,tiền xe,Since then I've been working to get enough money for stage fare .,Từ đó tới nay tôi làm việc để kiếm đủ tiền xe .,Money paid for a transport ticket.
ferry,verb,chở,It could have been stolen to drive the bomb to the ferry .,Có thể là đã bị đánh cắp dùng để chở bom lên phà.,"A ship used to transport people, smaller vehicles and goods from one port to another, usually on a regular schedule"
locomotive,adjective,đầu máy xe lửa,He fell between the first car and the locomotive .,nó rơi giữa toa thứ và đầu máy xe lửa .,(rare) A traction engine
navigate,verb,lái,I saw the concept first in the DARPA Grand Challenges where the U. S. government issued a prize to build a self- driving car that could navigate a desert.,Lần đầu tôi biết tới khái niệm này là ở cuộc thi Thử Thách DARPA. Ở cuộc thi này chính phủ Mỹ treo giải thưởng cho người nào dựng được một chiếc xe có thể tự lái qua sa mạc.,"(transitive) To plan, control and record the position and course of a vehicle, ship, aircraft etc on a journey; to follow a planned course."
pedestrian,adjective,khách bộ hành,What have congregations with areas of high pedestrian traffic been encouraged to do?,Những hội thánh có khu vực đông khách bộ hành được khuyến khích làm gì?,(not comparable) Of or intended for those who are walking.
architecture,noun,kiến trúc,Valencia is famous for its unusual architecture .,Valencia nỗi tiếng về những công trình kiến trúc khác thường của nó.,The art and science of designing buildings and other structures.
compound,adjective,phức,"Some workers had travelled hundreds of miles from remote desert compounds in southern Libya , some had just come from the city .","Một số nhân viên đã đi hàng trăm dặm từ các phức hợp xa xôi trong sa mạc ở nam Libya , một số vừa từ thành phố đến .","an enclosure within which workers, prisoners, or soldiers are confined"
construction,noun,công trình xây dựng,Palmyra was a center for some of that construction .,Palmyra là trọng tâm của một số công trình xây dựng đó.,The process of constructing.
development,noun,sự phát triển,And this development in childhood reflects the development of our species.,Và sự phát triển này ở trẻ em phản ánh sự phát triển của giống loài chúng ta.,"(uncountable) The process of developing; growth, directed change"
engineering,noun,công nghệ,Says they're one of the top engineering schools in the country.,Nghe nói đây là một trong những trường công nghệ hàng đầu nước.,Present participle of engineer.
exterior,adjective,bên ngoài,The roof is supported by creating a difference between the exterior and interior air pressure.,Mái được hỗ trợ bằng cách tạo chênh lệch áp suất giữa bên trong và bên ngoài .,relating to the outside parts or surface of something
facility,noun,cơ sở,What I get is that it's time to see this facility .,Tôi hiểu được đây là thời điểm để trông thấy cơ sở này.,Ease in learning or in doing something; proficiency
infrastructure,noun,cơ sở hạ tầng,The whole infrastructure falls apart.,Cơ sở hạ tầng sụp đổ.,An underlying base or foundation especially for an organization or system
landmark,verb,bước ngoặc,The Landmark Work of Budny,Công việc có tính chất bước ngoặc của Budny,"a notable building or place with historical, cultural, or geographical significance"
landscape,noun,phong cảnh,So we would take the landscape and we would build up the topography.,Chúng tôi bỏ đi phong cảnh và dựng lại địa hình.,"A portion of land or territory which the eye can comprehend in a single view, including all the objects it contains."
metropolis,noun,thủ đô,Now Tokyo has changed into a metropolis .,Giờ đây Đông kinh đã thay đổi và trở thành thủ đô .,"(history) The mother (founding) polis (city state) of a colony, especially in the Ancient Greek/Hellenistic world."
