word,part_of_speech,meaning,example,example_meaning,definition
distinguished,adjective,khác biệt,It's the thing that distinguishes the puppet,Đó là điều khác biệt giữa con rối,Archaic spelling of distinguished.
yeshiva,noun,Chủng viện Do Thái,"The great majority of school-age Jewish students attend public schools, although Jewish day schools and yeshivas are to be found throughout the country.","Phần lớn các học sinh Do Thái đi học ở các trường công lập, mặc dù các trường học của người Do Thái và các chủng viện Do Thái xuất hiện khắp cả nước Mỹ.",(Judaism) An academy for the advanced study of Jewish texts.
secular,adjective,già,"1 As people grow older, many of them focus on retiring from their regular secular work and enjoying a carefree life during their remaining years.","1 Khi người ta già đi, nhiều người nghĩ đến việc về hưu và vui hưởng quãng đời còn lại trong sự nhàn hạ.",(atomic physics) Unperturbed over time.
incessantly,adverb,không ngừng,Let us also pray incessantly and stay alert.,Chúng ta cũng hãy cầu nguyện không ngừng và luôn luôn đề phòng cẩn thận.,"In a manner without pause or stop, especially to the point of annoyance; not ceasing."
fringe,noun,tua,Why do the Pharisees enlarge their scripture-containing cases and lengthen the fringes on their garments?,Tại sao người Pha-ri-si làm những hộp kinh lớn hơn và tua áo dài hơn?,A decorative border.
behest,verb,theo yêu cầu,At my behest .,Theo chỉ thị của tôi.,"A command, bidding; sometimes also, an authoritative request. [from 12th c.]"
aerial,noun,ăng-ten,"Dad, you've gotta fix the aerial .","Cha ơi, cha sửa cái ăng - ten đi.","of, in, or from the air; atmospheric"
glib,adjective,lém,Nietzsche wouldn't have been so glib if he'd been prescribed melarsoprol.,Nietzsche sẽ không lém lỉnh được như vậy nếu ông ta kê đơn melarsoprol.,Having a ready flow of words but lacking accuracy or understanding; superficial; shallow.
contrite,adjective,hối hận,"Still, to be able to die with no special contrition , not having been slaughtered, or enslaved.","Vẫn vậy, để có thể chết mà không hối hận không chém giết, hay nô lệ.","Sincerely penitent or feeling regret or sorrow, especially for one’s own actions; apologetic."
obsequious,adjective,khúm núm,Don't be so damned obsequious .,Đừng có khúm núm tệ hại như vậy.,"(archaic) Obedient, compliant with someone else's orders or wishes."
desecration,noun,sự mạo phạm,The desecration without name.,Một sự mạo phạm không được gọi tên.,An act of disrespect or impiety towards something considered sacred.
covenant,verb,giao ước,What comparisons can be made between the Law covenant and the new covenant ?,Hãy so sánh giao ước Luật pháp và giao ước mới.,(law) An agreement to do or not do a particular thing.
brethren,noun,đồng bào,"40 O, my beloved brethren , give ear to my words.","40 Hỡi đồng bào yêu dấu của tôi, hãy để tai nghe lời tôi nói.",(archaic) Plural form of brother.
perforated,adjective,được đục lỗ,It perforated .,Nó đục thủng rồi.,Pierced with holes.
gossamer,adjective,tơ nhện,It's a Jonny Gossamer movie.,Đây là một bộ phim của Johny Gossamer .,"A fine film or strand as of cobwebs, floating in the air or caught on bushes etc."
prod,verb,đâm,"Not only are we kidnappers, but I'm about to have a close encounter with a cattle prod .","Không phải chỉ những kẻ bắt cóc chúng ta, mà chúng ta còn phải đối đầu một thằng đâm thọt ngang hông.","To poke, to push, to touch."
innate,adjective,bẩm sinh,Was it a product of his innate gifts?,Có phải là do tài năng bẩm sinh của ông?,"Inborn; native; natural; as, innate vigor; innate eloquence."
ominous,adjective,xấu,"I do hope, Mr. Stimson your presence here does not indicate anything ominous .","Tôi hy vọng, ông Stimson, sự hiện diện của ông ở đây không phải là một điềm xấu .",Of or pertaining to an omen or to omens; being or exhibiting an omen; significant.
impromptu,adjective,bài nói ứng khẩu,Got your text about the impromptu Wilco concert.,Nhận được tin về buổi diễn ngẫu hứng của Wilco.,Improvised; without prior preparation; extemporaneous; unplanned.
proclivity,noun,khuynh hướng,I'm not talking about your proclivities .,Tao ko nói về các khuynh hướng Richie ạ.,"A predisposition or natural inclination, propensity, or a predilection; especially refers to a strong disposition or bent."
verbatim,adjective,nguyên văn,"Here's what Mr Barasa said, 100% verbatim , word for word.","Đây là những gì ông Barasa nói, 100% nguyên văn , từng từ một.",Word for word; in exactly the same words as were used originally.
rotary,adjective,chỗ đường vòng,Rotary Mills Make the Task Easier,Cối quay khiến công việc dễ dàng hơn,Having rotation.
inscrutable,adjective,bí hiểm,"Jackson, there's a funny, inscrutable look on your face.","Jackson, có một vẻ bí hiểm kỳ lạ trên mặt anh.","Difficult or impossible to comprehend, fathom, or interpret."
de facto,adjective,trên thực tế,De facto landmines.,Những quả bom nổ chậm vẫn còn đó.,"(modal) In practice; in actual use or existence, regardless of official or legal status."
delinquent,adjective,có tội,"""""""In 21 years, there would be, by definition, no juvenile delinquency .""""""","“Theo lý thuyết, trong 21 năm nữa sẽ không có tội phạm vị thành niên.”","Late or failing to pay a debt or other financial obligation, like a mortgage or loan."
slur,verb,nói líu nhíu,Do not slur expressions or run words together in such a way as to make the meaning uncertain to your hearers.,Đừng nói líu nhíu hoặc nói chữ này dính quyện vào chữ kia đến nỗi người nghe không hiểu ý.,An insult or slight.
affront,verb,lăng nhục,"You're not going to be Missish now, and pretend to be affronted by an idle report?","Con không cần tỏ vẻ đoan trang lúc này, và giả vờ vị lăng nhục bởi sự tố cáo này chứ?","To insult intentionally, especially openly."
shirk,verb,trốn tránh,"3:1, 3) Countless fathers shirk their responsibilities—to the dismay and detriment of their children.","Vô số người cha trốn tránh trách nhiệm, điều này khiến con cái nản lòng và bị thiệt hại.","(transitive) To avoid, especially a duty, responsibility, etc.; to stay away from."
constituent,adjective,cử tri,"I mean, I always enjoy spending time with my constituents .",Tôi luôn thích việc dành thời gian cho cử tri của mình.,"a part, or component of a whole"
gnarled,adjective,hay càu nhàu,Not some gnarled freak of nature covered in thorns.,Không phải một con quỷ toàn gai.,knotty and misshapen
incoherent,adjective,không mạch lạc,It's entirely incoherent .,Bây giờ nó chưa đâu ra đâu .,"Not coherent, not in a consistent fashion."
orthodoxy,noun,tính chất chính thống,“All the old orthodoxies were questioned.”,Tất cả các tín ngưỡng và thực hành chính thống đều bị nghi ngờ”.,correctness in doctrine and belief
subdued,adjective,dịu,"I had to subdue her, and the trauma caused a placental abruption.","Tôi cần phải làm cô ấy dịu lại, chấn thương sẽ khiến nhau thai tách ra.",Conquered; overpowered; crushed; submissive; mild.
precipice,noun,vách đứng,One that drew me from edge of dire precipice .,Bàn tay đã kéo tôi ra khỏi miệng vực thăm thẳm .,A very steep cliff.
tinny,adjective,có mùi vị thiếc,"This one had this harsh, tinny upper register, because all the felt had worn away.","Nốt cao của đàn này có âm the thé khó nghe, vì tất cả các phím trái quá cũ mòn.",Of or pertaining to or resembling tin.
maven,noun,,You know about mavens ?,Biết về Mavens không ?,"(US, Australian) A self-styled expert in a given field."
lathe,noun,máy tiện,"The daily walk, the lathe , the geometry lessons?","Đi bộ hàng ngày, quanh quẩn bên máy tiện và các bài toán hình học chứ?","A machine tool used to shape a piece of material, or workpiece, by rotating the workpiece against a cutting tool."
aback,adverb,lùi lại,And I was rather taken aback .,Tôi đã thực sự sửng sốt .,(rare) Towards the back or rear; backwards; away.
