word,part_of_speech,meaning,example,example_meaning,definition
dignity,noun,nhân phẩm,"Instead, he will consider her feelings, always treating her with respect and dignity .","Thay vì thế, anh sẽ quan tâm đến cảm xúc và luôn tôn trọng nhân phẩm của vợ.","Decorum, formality, stateliness."
saunter,verb,dáng đi thơ thẩn,it won't look suspicious... when I wanna come sauntering out of the woods.,"Ừ, trông không khả nghi tí nào khi tôi đi lang thang ra khỏi rừng.","To stroll, or walk at a leisurely pace"
manuscript,noun,bản thảo,I have just read the manuscript .,Tôi vừa đọc xong bản thảo tác phẩm.,"Which is handwritten, or by extension typewritten, as opposed to mechanical reproduction"
reside,verb,cư trú,They must travel with a national of the GCC country that issued the residence permit.,Họ phải đi cùng với một công dân của quốc gia GCC mà cấp thẻ cư trú đó.,To dwell permanently or for a considerable time; to have a settled abode for a time; to remain for a long time.
sufficient,adjective,đủ,That would be sufficient .,Chắc là sẽ đủ đó.,Capable of meeting obligations; responsible.
warrant,verb,bảo đảm,Is their optimism warranted ?,Có gì bảo đảm cho sự lạc quan của họ không?,(obsolete) A protector or defender.
admonition,noun,lời cảnh cáo,"The poet Rudyard Kipling wrote the following words in 1897, an admonition to the British Empire against pride:","Thi sĩ Rudyard Kipling viết những lời sau đây vào năm 1899, một lời cảnh cáo Đế Quốc Anh về sự kiêu ngạo:",Gentle or friendly reproof; counseling against fault or oversight; warning.
digress,verb,lạc đề,I digress .,Hơi lạc đề tí.,"(intransitive): To step or turn aside; to deviate; to swerve; especially, to turn aside from the main subject of attention, or course of argument, in writing or speaking."
pelt,noun,da,I knew you would help me get my pelts back.,Tôi biết anh sẽ giúp tôi lấy lại mấy bộ da thú của mình.,The skin of a beast with the hair on; a raw or undressed hide; a skin preserved with the hairy or woolly covering on it.
reverie,noun,sự mơ màng,"Reviews for Butterfly were generally positive: Rolling Stone wrote, ""It's not as if Carey has totally dispensed with her old saccharine, Houston-style balladry but the predominant mood of 'Butterfly' is one of coolly erotic reverie .""","Các đánh giá đến Butterfly đa phần là tích cực: Rolling Stone viết rằng ""Không phải vì Carey hoàn toàn bỏ qua phong cách ngọt ngào đậm chất Houston trước đây nhưng phong thái chủ đạo của 'Butterfly' là sự mơ màng gợi tình một cách điềm tĩnh.""","A caper, a frolic; merriment."
bound,verb,hạn chế,They're still bounded by legal goals and principles:,Họ vẫn bị hạn chế bởi các mục tiêu và nguyên tắc pháp luật.,Simple past tense and past participle of bind.
tranquil,adjective,yên tĩnh,(Genesis 1:31) But Edenic tranquillity did not last long.,Nhưng sự yên tĩnh của vườn Ê-đen không được lâu dài.,Free from emotional or mental disturbance.
bracket,noun,dấu ngoặc,"Information about your items is enclosed within these tags, which are indicated by angle brackets .",Thông tin về mặt hàng có trong các thẻ này và được chỉ ra bởi dấu ngoặc nhọn.,"To bound on both sides, to surround as enclosing with brackets."
usher,verb,dẫn,I ushered you into this world.,Ta đã dẫn lối cho con vào thế giới này.,"A person, in a church, cinema etc., who escorts people to their seats."
mongrel,noun,chó lai,Chain her and the mongrel .,Trói ả với con chó lai .,"Someone of mixed kind or uncertain origin, especially a dog."
obscure,adjective,mờ,“Formerly the history of the Assyrian empire was one of the most obscure chapters in the world’s annals.”,“Trước kia lịch sử của đế quốc A-si-ri là một trong những chương mù mờ nhất của lịch sử thế giới”.,"Dark, faint or indistinct."
dialect,noun,phương ngữ,"Based on their accents and dialects , they must be from a town called Tropoja.",Theo ngữ giọng và phương ngữ của chúng thì chắc chúng là dân của Tropoja.,"(linguistics) A variety of a language (specifically, often a spoken variety) that is characteristic of a particular area, community or group, often with relatively minor differences in vocabulary, style, spelling and pronunciation."
bereaved,adjective,có tang,It is no time to forget the bereaved and to proceed with one’s own feasting and reveling.,Đây không phải là lúc để quên đi gia đình có tang chế và chỉ nghĩ đến việc tiệc tùng và cười nói.,having suffered the death of a loved one
mesh,noun,mạng lưới,And this is a very mesh -y thing.,và nó là một thứ rất mạng lưới,"A structure made of connected strands of metal, fiber, or other flexible/ductile material, with evenly spaced openings between them."
daze,verb,làm choáng váng,I'm just dazed .,Tôi thấy hơi bối rối.,"The state of being dazed; as, he was in a daze."
supernatural,adjective,siêu tự nhiên,"They speculate about the supernatural ,","Họ ngưỡng mộ siêu tự nhiên ,","Above nature; that which is beyond or added to nature, often so considered because it is given by God or some force beyond that which humans are born with. In Roman Catholic theology, sanctifying grace is considered to be a supernatural addition to human nature."
vivid,adjective,chói lọi,One such omen was a vivid dream Caesar had the night before his assassination.,Một trong số những điềm báo đó là một giấc mơ chói lọi của Caesar trong cái đêm trước khi ông bị ám sát.,(New Zealand) A felt-tipped permanent marker.
stew,verb,hầm,Beef stew should be nice and thick.,Bò hầm nên tinh tế và dày.,(obsolete) A cooking-dish used for boiling; a cauldron. [14th-17th c.]
shaft,verb,cán,The shaft blew up!,Ống hơi thổi bùng lên!,The long narrow body of a spear or arrow
eerie,adjective,kỳ quái,The local human children sing a kind of eerie little rhyme about him.,Trẻ con địa phương thường hát những giai điệu kỳ quái về lão.,"strange, weird, fear-inspiring."
compel,verb,bắt buộc,She is compelled to suffer long hours of servitude and ridicule.,Cô bé ấy bị bắt buộc phải phục dịch và bị chế nhạo rất lâu.,"(transitive, archaic) (literally) To drive together, round up"
sustenance,noun,chất bổ,Now prized for the vigor of its oils and the sustenance of its leaves.,Nay được thu hoạch để lấy hạt chất của dầu và chất bổ của lá.,Something that provides support or nourishment.
remote,adjective,xa,"The service provides its users with means to store data such as documents, photos, and music on remote servers for download to iOS, macOS or Windows devices, to share and send data to other users, and to manage their Apple devices if lost or stolen.","Dịch vụ này cung cấp cho người sử dụng các công cụ lưu trữ dữ liệu như văn bản, hình ảnh, và âm nhạc trên các máy chủ từ xa để tải về cho các thiết bị iOS, Macintosh hoặc Windows, để chia sẻ và gửi dữ liệu cho người dùng khác, và để quản lý các thiết bị Apple của họ nếu bị mất hoặc bị đánh cắp.",At a distance; disconnected.
exotic,noun,ngoại lai,It seemed to sprawl like an exotic animal .,Nó nằm dài ra như một động vật ngoại lai .,"Foreign, with the connotation of excitingly foreign."
caravan,verb,nhà lưu động,"Our home was a plywood caravan , or trailer.",Nhà của chúng tôi là một căn nhà lưu động bằng ván ép.,"A convoy or procession of travelers, their vehicles and cargo, and any pack animals, especially camels crossing a desert."
disdain,verb,khinh,"Well, I will be looked at with disdain for pretty much the entire time we're on the ground.",Tôi sẽ bị coi khinh cho xem. Chúng ta làm việc ở mặt đất.,(uncountable) A feeling of contempt or scorn.
abide,verb,chịu,"Humbling ourselves before God, praying always, repenting of sins, entering the waters of baptism with a broken heart and contrite spirit, and becoming true disciples of Jesus Christ are profound examples of the righteousness that is rewarded by abiding peace.25 After King Benjamin delivered his stirring message concerning the Atonement of Christ, the multitude fell to the earth.","Việc hạ mình trước mặt Thượng Đế, cầu nguyện luôn luôn, hối cải các tội lỗi, chịu phép báp têm với một tấm lòng đau khổ và một tâm hồn thống hối, cũng như trở thành môn đồ chân thật của Chúa Giê Su Ky Tô, họ là những tấm gương sáng về sự ngay chính là điều được tưởng thưởng bằng cảm giác bình an lâu dài.25 Sau khi Vua Bên Gia Min đưa ra sứ điệp làm mọi người xúc động về Sự Chuộc Tội của Đấng Ky Tô, thì đám đông đã ngã xuống đất.","(intransitive, obsolete) To wait; to pause; to delay."
subtle,adjective,tinh vi,"Now I'll concede that it's subtle , it's clever.","Tôi thừa nhận nó rất tinh vi , rất tài tình.",Hard to grasp; not obvious or easily understood; barely noticeable.
valiantly,adjective,dũng cảm,"Rather, they are blessed and strengthened to press forward valiantly while suffering in and with affliction.","Thay vì thế, họ được ban phước và được củng cố để tiến bước một cách dũng cảm trong khi đang gặp hoạn nạn.",In a valiant manner; showing bravery.
scornful,adjective,khinh bỉ,If victory is quite impossible it should be scorned .,Nếu sự chiến thắng là hoàn toàn bất khả thì đáng nên khinh bỉ nó.,Showing scorn or disrespect; contemptuous.
stout,adjective,bền,And only stout wooden ships can save them.,Và chỉ những chiếc thuyền gỗ bền chắc cứu được họ.,"bold, strong-minded; lusty; vigorous; robust; sinewy; muscular"
crest,verb,đỉnh,And when the fun is done gaze upon the sunset cresting over Mount Leftovers.,Và khi cuộc vui đã tàn hãy cùng ngắm nhìn hoàng hôn lặn trên đỉnh Đồ Ăn Thừa.,"Particularly with reference to waves, to reach a peak."
variegated,adjective,đa dạng,"Variegated varieties with inflorescences composed of multiple florets, each with a modified calyx.","Các cụm hoa có đốm màu đa dạng bao gồm nhiều hoa cỏ, mỗi hoa có một đóa hoa bị biến đổi.","Streaked, spotted, or otherwise marked with a variety of color; very colorful."
