word,part_of_speech,meaning,example,example_meaning,definition
nonplussed,adjective,bối rối,"Ignorance is the parent of fear, and being completely nonplussed and confounded about the stranger, I confess I was now as much afraid of him as if it was the devil himself who had thus broken into my room at the dead of night.","Vô minh là cha mẹ của sự sợ hãi, và hoàn toàn bối rối và xấu hổ về người lạ, tôi thú nhận tôi là càng nhiều sợ nó như thể nó là ma quỷ mình do đó đã bị phá vỡ vào phòng của tôi ở chết của ban đêm.",Bewildered; unsure how to respond.
vicariously,adverb,undefined,Jesus Christ gave His life as a vicarious atonement.,Chúa Giê Su Ky Tô đã phó mạng sống của Ngài với tính cách là một sự chuộc tội thay cho chúng ta.,In a vicarious manner.
threshold,noun,ngưỡng,They say that redheads have a higher threshold for pain.,Nghe đồn rằng người tóc đỏ có ngưỡng chịu đau cao hơn.,The bottom-most part of a doorway that one crosses to enter; a sill.
revamp,verb,chắp vá lại,I think the magazine needs a revamp .,Tôi nghĩ tạp chí cần được cách tân .,"(transitive) To renovate, revise, improve or renew; to patch."
assume,verb,cho rằng,I assume you had a reason for doing this.,Tôi cho rằng ông có lý do để làm vậy.,"To authenticate by means of belief; to surmise; to suppose to be true, especially without proof."
cognitive,adjective,nhận thức,"Should we consider turning on its higher, more cognitive functions?","Có nên khả năng biến hóa cao hơn của nó, chức năng nhận thức cao hơn không?","The part of mental functions that deals with logic, as opposed to affective which deals with emotions."
tuber,noun,củ,We would've seen signs of that when we tested for tuberous sclerosis.,Chúng ta đã phải thấy dấu hiệu của bệnh đó khi xét nghiệm xơ cứng củ .,"A fleshy, thickened underground stem of a plant, usually containing stored starch, as for example a potato or arrowroot."
suspension,noun,huyền phù,"Due to the presence of cytochromes c, they are often yellow in cell suspensions .","Do sự hiện diện của cytochromes c, chúng thường có màu vàng trong huyền phù tế bào.","The act of suspending, or the state of being suspended"
egress,verb,con đường ra,Egress ?,Đường rút lui ?,An exit or way out
powwow,verb,bàn luận,Come out and have a powwow .,Bước ra và thảo luận nào.,A Native American council or meeting
