word,part_of_speech,meaning,example,example_meaning,definition
monument,noun,đài tưởng niệm,The monument's design and the statue are works of sculptor Thomas Marsh.,Mẫu thiết kế đài tưởng niệm và bức tượng là công trình của điêu khắc gia Thomas Marsh.,"A structure built for commemorative or symbolic reasons, or as a memorial; a commemoration."
neighborhood,noun,khu phố,are there any families in your neighborhood that You don't get along with?,Có gia đình nào trong khu phố anh mà anh không thân thiện không?,"(obsolete) The quality of being a neighbor, living nearby, next to each-other"
outskirts,noun,ngoại ô,All (3) confirmed collections of B. modicum come from the outskirts of the town of Buea.,Cả (3) mẫu vật được xác định của B. modicum đều đến từ ngoại ô thị trấn Buea.,Plural form of outskirt.; the edges or areas around a city or town.
pagoda,noun,chùa,"Other attractions include the Cascatinha Waterfall; the Mayrink Chapel, with murals painted by Cândido Portinari; the light pagoda -style gazebo at Vista Chinesa outlook; and the giant granite picnic table called the Mesa do Imperador.","Các điểm tham quan khác bao gồm các thác nước Cascatinha; Chapel Mayrink với những bức tranh tường vẽ bởi Cândido Portinari, chùa Vista Chinesa; và khối đá granite khổng lồ Mesa do Imperador.","An Asian religious building, especially a multistory Buddhist tower, erected as a shrine or temple."
pavilion,verb,rạp,"So I was chosen to build the pavilion out of paper tubes,",Vì vậy tôi đã được chọn để dựng một cái rạp từ những ống giấy,an ornate tent
residence,noun,dinh thự,Our Ambo's residence in this half of the villa is the safe haven.,Một nửa dinh thự này là nhà an toàn.,The place where one lives.
scenery,noun,phong cảnh,Mine had nothing but scenery on it.,Cái của tôi không có gì ngoài phong cảnh .,"View, natural features, landscape."
skyscraper,noun,nhà chọc trời,Currently Burj Khalifa is the tallest skyscraper in the world.,Burj Khalifa hiện đang là tòa nhà chọc trời cao nhất thế giới.,(archaic) A small sail atop a mast of a ship.
accessible,adjective,có thể tới được,"If we can get in those pipes, we can access the reactor there","Nếu chúng ta vào được mấy đường ống này, chúng ta có thể tới được điểm đặt kíp nổ",Easily understood.
alluring,adjective,quyến rũ,The Sirens with their deadly yet irresistible allure .,Sự quyến rũ không thể chống lại được của các mỹ nhân.,Present participle of allure.
coastal,adjective,miền ven biển,"While the coastal towns were readily accessible by train and boat, the rural areas could best be reached by car.","Trong khi có thể đến các thị trấn miền ven biển một cách dễ dàng bằng xe lửa và tàu bè, thì xe hơi lại là phương tiện tốt nhất để đi tới miền quê.","relating to the coast; on or near the coast, as a coastal town, a coastal breeze"
cramped,adjective,tù túng,"But how restrictive, how cramped and narrow is this road?","Nhưng con đường hẹp này thì gò bó, tù túng và chật hẹp đến thế nào?",Simple past tense and past participle of cramp.
diverse,adjective,khác nhau,They came from a great diversity of circumstances.,Họ đến từ nhiều hoàn cảnh khác nhau .,consisting of many different elements; various
dynamic,adjective,năng động,And they're sort of two reciprocal and dynamically interacting systems.,Và chúng dường như hai hệ thống tương tác hỗ qua lại và năng động .,(computing) happening at runtime instead of at compile time
enchanting,adjective,bỏ bùa mê,Luka's chick is enchanting .,Cô gái của Luka đang bỏ bùa mê .,Present participle of enchant.
hectic,adjective,bận rộn,Others lead hectic lives and have little time to spare.,"Những người khác thì rất bận rộn , ít có thì giờ rảnh.","Of a fever, pertaining to bodily reactions characterised by flushed or dry skin."
majestic,adjective,uy nghi,You are more majestic than the mountains of prey.,Ngài uy nghi hơn các núi của thú săn mồi.,Having qualities of splendor or royalty.
metropolitan,noun,thủ đô,He's handling all the big redevelopment projects in the metropolitan area.,Ông ta quản lí những dự án tái xây dựng lớn nhất hiện nay ở khu thủ đô đấy.,"of, or pertaining to, a metropolis or other large urban settlement."
municipal,noun,thành phố,"Being outside the municipal limits, I know this point very well.","Ngoài địa phận thành phố , tôi biết rất rõ địa điểm này.",Of or pertaining to a municipality (a city or a corporation having the right of administering local government).
picturesque,adjective,đẹp,"My first assignment was in Cirencester, a picturesque town in the Cotswolds.","Nhiệm sở đầu tiên của tôi là Cirencester, một thị trấn xinh đẹp ở vùng Cotswolds.",Resembling or worthy of a picture or painting; having the qualities of a picture or painting. scenic
residential,adjective,nhà ở,"This is a residential development in Singapore, large scale.","Đây là một dự án phát triển nhà ở tại Singapore, quy mô lớn.",Of or pertaining to a place of personal residence or to a location for such places.
rural,adjective,nông thôn,8 . Rural sales push glut of goods,8 . Đưa hàng về nông thôn giải quyết dư thừa hàng hóa,Pertaining to non-urban areas.
rustic,adjective,quê mùa,"Itself deriving from classical Latin pagus which originally meant 'region delimited by markers', paganus had also come to mean 'of or relating to the countryside', 'country dweller', 'villager'; by extension, ' rustic ', 'unlearned', 'yokel', 'bumpkin'; in Roman military jargon, 'non-combatant', 'civilian', 'unskilled soldier'.","Bản thân từ đó bắt nguồn từ tiếng Latin cổ điển pagus, có nghĩa là 'khu vực được phân định bởi các điểm đánh dấu', paganus cũng có nghĩa là 'thuộc về hoặc liên quan đến nông thôn', 'người ở nông thôn', 'dân làng'; mở rộng ra có nghĩa ' quê mùa ', 'vô học', 'người nhà quê', 'kẻ vụng về'; trong biệt ngữ quân sự La Mã là 'không phải quân lính', 'thường dân', 'lính không có kỹ năng'.",country-styled or pastoral; rural
airy,adjective,nhẹ nhàng,Airy himself suffered from this condition.,Cuộc khởi nghĩa chàng Lía đã bùng lên trong hoàn cảnh đó.,"Consisting of air; as, an airy substance; the airy parts of bodies."
charming,adjective,duyên dáng,A walled garden and sunken basin added to the charm of the palace.,Một vườn có tường bao quanh và hồ nước làm tăng thêm vẻ duyên dáng của lâu đài.,Present participle of charm.
contemporary,adjective,đương thời,His boldness was to have a significant influence on one of his contemporaries .,Sự dạn dĩ của ông có ảnh hưởng đáng kể đối với một người đương thời với ông.,"from the same time period, coexistent in time."
conventional,adjective,thường,"According to the ASRM , most infertility cases ( 85 to 90 percent ) are treated with conventional therapies , such as drug treatment or surgical repair of reproductive abnormalities .","Theo Hiệp hội Y học Sinh sản Hoa Kỳ , hầu hết các trường hợp vô sinh ( 85% tới 90% ) , sẽ được điều trị bằng các liệu pháp thông thường , chẳng hạn như điều trị bằng thuốc hoặc phẫu thuật sửa chữa những bất thường của hệ sinh sản .","Pertaining to a convention, as in following generally accepted principles, methods and behaviour."
cozy,adjective,ấm cúng,"Later, the harvest day comes to an end, and each man seeks a cozy place to rest.","Đến cuối ngày thu hoạch, mỗi người đàn ông tìm chỗ ấm cúng ngả lưng.",Affording comfort and warmth; snug; social
functional,adjective,hàm,And who claims he can give meaning to the negative values of the gamma function .,Người khẳng định rằng mình có thể cắt nghĩa các giá trị âm của hàm gamma.,In good working order.
homely,adjective,giản dị,Start with the homely one on the left.,Hãy bắt đầu với cô giản dị bên tay trái.,"Characteristic of or belonging to home, domestic. [from early 14th c.]"
luxurious,adjective,sang trọng,"They're off on a luxurious retreat, observing from a distance.","Họ đã đi nghỉ ngơi ở một nơi sang trọng , và giám sát trường từ xa.",Enjoying pleasures of luxury.
modern,adjective,cận đại,"It's the most modern , the work of great scholars.","Đó là phần cận đại nhất, phần việc của học giả vĩ đại",Pertaining to the current time and style.
old-fashioned,adjective,cũ,"I say we should get the truth out of him, the old - fashioned way.",Tôi nghĩ ta phải dùng cách cũ để cậu nhóc này nói thật thôi.,"Of a thing, outdated or no longer in vogue."
gentile,adjective,không theo đạo nào,The Gentiles .,Dân Ngoại .,non-Jewish
reflexive,adjective,phản thân,"This is what Russia's long called "" reflexive control.""","Đó là điều mà theo cách gọi của Nga ""kiểm soát phản thân .""",(grammar) Having a subject and object that are the same.
stark,adjective,hoàn toàn,One group stood out in stark contrast.,Nhưng có một nhóm người hoàn toàn khác hẳn.,(obsolete except in dialects) To stiffen.
gesticulate,verb,khoa tay,"Now you pursue this guy, gesticulating .","Bây giờ bạn đuổi theo anh ta, khoa tay múa chân rối rít.","(intransitive) To make gestures or motions, as in speaking; to use postures."
