word,part_of_speech,meaning,example,example_meaning,definition
tick,verb,con ve,The culprit is a type of bacterium carried by tiny deer ticks .,Nguyên nhân là do loại vi khuẩn trong những con ve nhỏ .,(fauna) A tiny woodland arthropod of the order Acarina.
radar,verb,hệ thống ra-đa,But it's more like a radar system really.,Nhưng nó giống hệ thống ra đa hơn.,"(uncountable) A method of detecting distant objects and determining their position, velocity, or other characteristics by analysis of sent radio waves (usually microwaves) reflected from their surfaces"
spiral,adjective,đường xoắn ốc,"Majestic spirals , absorbing dust lanes, violent collisions.","Các đường xoắn ốc tráng lệ, các dải bụi làm say mê, các vụ va chạm dữ dội",(geometry) A curve that is the locus of a point that rotates about a fixed point while continuously increasing its distance from that point.
victory,noun,thắng lợi,Castro himself arrived in Havana on 8 January after a long victory march.,Fidel Castro đến La Habana vào ngày 8 tháng 1 sau một cuộc diễn hành thắng lợi kéo dài.,The state of having won a competition or battle.
observant,adjective,tinh mắt,They are keen listeners and observers and are quick to imitate your example.,"Chúng thường thính tai, tinh mắt và nhanh chóng bắt chước.",Alert and paying close attention.
sculpture,verb,tác phẩm điêu khắc,"You place it in an art museum, it becomes a sculpture .","Bạn đặt nó trong một bảo tàng nghệ thuật, nó trở thành một tác phẩm điêu khắc .","(uncountable) The art of shaping figures or designs in the round or in relief, professionally performed by a sculptor"
stimulation,noun,sự kích thích,I already told you that electrical stimulators are not uncommon.,Như tôi đã nói rằng sự kích thích điện là không giống nhau.,A pushing or goading toward action.
tavern,noun,tửu quán,Famed in the tavern of the river and lakes.,Đến từ Đường Sơn tửu quán .,A building containing a bar licensed to sell alcoholic drinks; an inn.
suggestive,adjective,gợi cảm,"It refers to a genre of manga and anime wherein pre-pubescent or pubescent male characters are depicted in a suggestive or erotic manner, whether in the obvious role of object of attraction, or the less apparent role of ""subject"" (the character the reader is designed to associate with).","Nó đề cập đến một thể loại manga và anime trong đó các nhân vật nam trước tuổi dậy thì hoặc khiêu dâm được mô tả một cách gợi cảm hoặc khiêu dâm, cho dù trong vai trò rõ ràng của đối tượng thu hút hay vai trò ít rõ ràng hơn của ""chủ đề"" (nhân vật người đọc) có liên kết.",Tending to suggest or imply.
stylized,adjective,phong cách,So game theory uses stylized concepts of games.,Vậy lý thuyết trò chơi sử dụng cách gọi tên khác của khái niệm trong game.,Simple past tense and past participle of stylize.
