word,part_of_speech,meaning,example,example_meaning,definition
totalitarian,adjective,chuyên chế,"Is it totalitarian to require reading, writing and arithmetic?","Có phải chuyên chế yêu cầu đọc, viết và toán học?","A system of government where the people have virtually no authority and the state wields absolute control of every aspect of the country, socially, financially and politically. For example a dictatorship such as the Nazi regime."
bill,verb,hoá đơn,How do you think we've been paying our bills these last six months?,"Skyler, thế em nghĩ sáu tháng qua ta trả hoá đơn bằng cách nào?","A written list or inventory. (Now obsolete except in specific senses or set phrases; bill of lading, bill of goods, etc.)"
congress,noun,quốc hội,"If any of this is true, we're talking Congress , the White House, both parties...","Nếu đó là sự thật thì Quốc hội , Nhà Trắng, cả hai Đảng...",(archaic) A coming-together of two or more people; a meeting.
judicial,adjective,bị Chúa trừng phạt,The End of a Judicial Odyssey,Phần kết của cuộc hành trình pháp lý,"Of or relating to a court of law, or to the administration of justice."
legislative,adjective,lập pháp,Ministers were to be approved by the Legislative Council.,Bộ trưởng phải được Hội đồng Lập pháp chấp thuận.,"Making, or having the power to make, a law or laws; lawmaking; - distinguished from executive: as, a legislative act, a legislative body."
nonpartisan,adjective,không đảng phái,An independent or nonpartisan politician is an individual politician not affiliated with any political party.,Chính trị gia độc lập hay chính trị gia không đảng phái là một cá nhân nhà chính trị không liên kết với bất kỳ đảng chính trị nào.,Not partisan; impartial and unbiased
party,noun,đảng,"Many Koreans demanded independence immediately; however, the Korean Communist Party , which was closely aligned with the Soviet Communist party , supported the trusteeship.","Nhiều người Triều Tiên yêu cầu được độc lập ngay lập tức; tuy nhiên, Đảng Cộng sản Triều Tiên, có liên kết chặt chẽ với Đảng Cộng sản Liên Xô, ủng hộ sự quản lý này.",(law) A person or group of people constituting a particular side in a contract or legal action.
profanity,noun,hành động báng bổ,"Tom Coburn, then an Oklahoma congressman, said that in airing the film, NBC had brought television ""to an all-time low, with full-frontal nudity, violence and profanity "", adding that it was an insult to ""decent-minded individuals everywhere"".","Thượng nghị sĩ Tom Coburn, sau này là nghị sĩ của bang Oklahoma, đã phát biểu rằng với việc phát sóng bộ phim này, đài NBC đã đưa nội dung truyền hình ""tới giới hạn thấp nhất chưa từng có, với những cảnh khỏa thân trực diện, bạo lực và các hành động báng bổ "", và coi rằng đó là một sự xúc phạm tới ""những người có đầu óc biết suy nghĩ ở khắp nơi"".",(uncountable) The quality of being profane.
acquitted,adjective,được tha bổng,Jack is acquitting himself marvelously.,Jack đang làm mọi thứ rất tốt.,Simple past tense and past participle of acquit.
smithy,noun,lò rèn,"As a young boy, Mussolini would spend some time helping his father in his smithy .","Khi là một cậu bé, Mussolini dành một chút thời gian giúp cha mình trong lò rèn .","The location where a smith (particularly a blacksmith) works, a forge."
lyre,noun,đàn lia,The horns are lyre -shaped.,Những chiếc sừng có hình dạng đàn lia .,A stringed musical instrument.
dolt,verb,bị thịt,You dolt !,Thật là ngu ngốc !,(pejorative) A stupid person; a blockhead or dullard.
deputize,verb,đại diện,"They complained and sent deputations that were ignored by Aequitius, the magister armorum per Illyricum.",Họ phàn nàn và đã gửi đoàn đại diện nhưng đã bị phớt lờ bởi magister armorum per Illyricum Aequitius.,To make (someone) a deputy; to officially empower.
forecast,verb,dự báo,Learn more about forecasting,Tìm hiểu thêm về dự báo,To estimate how a condition will be in the future.
revenge,verb,trả thù,Adam wanted revenge on those of us who betrayed him.,Adam muốn trả thù những người trong chúng ta phản bội anh ta.,"Any form of personal retaliatory action against an individual, institution, or group for some perceived harm or injustice."
achieve,verb,đạt được,"They were frustrated, and they had achieved much less than what they had hoped for.","Họ chán nản, và họ không đạt được những gì hi vọng.","To carry on to a final close; to bring out into a perfected state; to accomplish; to perform; -- as, to achieve a feat, an exploit, an enterprise."
convection,noun,đối lưu,The convection formed a tropical depression on June 21 to the east of the Philippines.,Sự đối lưu đã hình thành một áp thấp nhiệt đới vào ngày 21 tháng 6 ở phía đông Philippines.,The process of conveying something.
hemisphere,noun,bán cầu,"Track one is heading east, track two to the southern hemisphere .","Một cái đang tiến về phía đông bán cầu , một cái tiến về phía nam bán cầu .","(astronomy), (astrology) Half of the celestial sphere, as divided by either the ecliptic or the celestial equator [from 14th c.]."
torso,noun,thân,"The jacket, or ""gi"", form most often utilizes grips on the cloth to control the opponent's body, while the ""no-gi"" form emphasizes body control of the torso and head using only the natural holds provided by the body.","Áo khoác, hoặc là ‘’ Gi ‘’, thường được dùng để cầm nắm trên để điều khiển cơ thể đối thủ, trong khi với Nogi, thì nhấn mạnh đến việc kiểm soát phần thân và đầu của đối thủ bằng việc chỉ sử dụng việc nắm giữ vào các bộ phận cơ thể mà không được nắm vào quần áo.","The part of the (human) body from the neck to the groin, that is, the body excluding the head and limbs."
magma,noun,macma,Yet there is no evidence that the Earth ever had such a magma ocean and it is likely there exists material that has never been processed in a magma ocean.,"Không có bằng chứng nào chứng tỏ rằng Trái Đất từng có một đại dương macma (như kết quả của giả thuyết), và có lẽ không tại vật chất mà chưa bao giờ được tạo nên bởi một đại dương macma .","(geology) The molten matter within the earth, the source of the material of lava flows, dikes of eruptive rocks, etc."
militancy,noun,tính chiến đấu,MAYES: Suweidi's a known militant stronghold.,Suweidi's là một pháo đài chiến đấu nổi tiếng.,The quality of being militant.
chauvinist,noun,sô vanh,"LDPR leader, Vladimir Zhirinovsky, alarmed many observers abroad with his neo-fascist, chauvinist declarations.","Lãnh đạo LDPR, Vladimir Zhirinovsky, đã khiến nhiều nhà quan sát nước ngoài lo ngại về những tuyên bố theo kiểu phát xít mới và sô vanh của ông.",(pejorative) chauvinistic.
exploitation,noun,sự bóc lột,"There's a lot of exploitation of women, and a lot of social distress.","Có rất nhiều sự bóc lột phụ nữ, và rất nhiều đau khổ cho xã hội.",The act of exploiting or utilizing.
stratification,noun,sự xếp thành tầng,Some social stratification exists on the islands.,Một số sự phân tầng xã hội tồn tại trên quần đảo.,"the process leading to the formation or deposition of layers, especially of sedimentary rocks"
plenary,adjective,hoàn toàn,"The so-called Five Points of Fundamentalism, defined in 1895, were “(1) the plenary inspiration and inerrancy of Scripture; (2) the deity of Jesus Christ; (3) the virgin birth of Christ; (4) the substitutionary atonement of Christ on the cross; (5) the bodily resurrection and the personal and physical second coming of Christ on the earth.”—Studi di teologia (Studies of Theology).",Cái gọi là Năm Luận điểm của Trào lưu chính thống được định nghĩa vào năm 1895 là “1) Kinh-thánh hoàn toàn được soi dẫn và không thể sai lầm; 2) Chúa Giê-su Christ là Đức Chúa Trời; 3) đấng Christ sanh ra bởi trinh nữ; 4) đấng Christ chết trên cây thánh giá để chuộc tội cho loài người; 5) đấng Christ sống lại bằng xương bằng thịt và sẽ đích thân trở lại lần thứ hai trên đất bằng thể xác” (Studi di teologia [Nghiên cứu về thần học]).,Fully attended; for everyone's attendance.
dhow,noun,thuyền buồm A-rập,I try to put up a dhow becaude I know he loved it do.,Tôi cố gắng tới đây bởi vì tôi biết ảnh thích.,"(nautical) A coasting vessel of Arabia, East Africa, and the Indian Ocean. It has generally but one mast and a lateen sail."
smidgen,noun,mẩu,And a smidgen of DNA.,Và một mẫu DNA.,A very small quantity or amount.
ostentatiously,adverb,phô trương,Ostentatious .,Lộ liễu quá .,in an ostentatious manner; extravagantly or flamboyantly
brindled,adjective,vện,"... I noticed a well-matched pair of very large, brindled , blue-gray animals ... [the] big blue oxen of seasons past.”","... Tôi nhận thấy các con vật to lớn được kết hợp rất cân xứng, vằn vện , màu xanh xám ... [các] con bò mộng màu xanh của mùa đã qua.”","of a brownish, tawny or gray colour, with streaks or spots; streaky, spotted"
prate,verb,ba hoa,"""""""And why,"""" asks Eckhart, """"why do you prate of God?""","Eckhart hỏi, ‘Và tại sao, tại sao bạn tán dương quá nhiều về Thượng đế?",Talk to little purpose; trifling talk; unmeaning loquacity.
brogue,verb,giày vò,Oxfords not brogues .,"Giày Oxford, không phải giày Brogue .","A strong dialectal accent. In Ireland it used to be a term for Irish spoken with a strong English accent, but gradually changed to mean English spoken with a strong Irish accent as English control of Ireland gradually increased and Irish waned as the standard language."
morass,noun,bãi lầy,She didn't want to get sucked into the emotional morass of it.,Cô không muốn mắc kẹt vào bãi lầy cảm xúc của nó.,"A tract of soft, wet ground; a marsh; a fen."
incontrovertible,adjective,hiển nhiên,"While we consider archaeological theories with interest, we should never view them as incontrovertible truth.","Trong khi chúng ta chú ý xem xét những lý thuyết của môn học này, chúng ta không bao giờ nên xem đó là lẽ thật hiển nhiên được.","Not capable of being denied, challenged, or disputed; closed to questioning."
badinage,verb,sự đùa bỡn,,,Playful raillery; banter.
contretemps,noun,chuyện bất trắc,""" It is thus an agency at contretemps hindering our every effort. """,Đây là một đơn vị đang gây cản trở cho mọi nỗ lực của chúng ta.,"An unforeseen, inopportune, or embarrassing event; a hitch"
swain,noun,người cầu hôn,I discussed it with Swain and Rockoff.,Em có bàn việc đó với Swain và Rockoff.,(obsolete) A knight's servant; an attendant.
acquisitive,adjective,hám lợi,"A vulgar, acquisitive man.","1 kẻ thô bỉ, hám lợi .",Dispositioned toward acquiring and retaining information.
sagacity,noun,sự thông minh,"In some cases, the sage goes beyond mere knowledge and understanding to reflection and questioning—these become the targets of philosophical sagacity .","Trong một số trường hợp, hiền nhân vượt quá sự hiểu biết và hiểu biết về sự phản chiếu và tự đặt câu hỏi - họ trở thành mục tiêu của sự thông triết học.","The quality of being sage, wise, or able to make good decisions."
