word,part_of_speech,meaning,example,example_meaning,definition
mishmash,verb,mớ hỗn độn,,,A collection containing a variety of miscellaneous things
mood,noun,tâm trạng,Mood swings are common with the anti-rejection meds.,Thay đổi tâm trạng thường gặp khi sử dụng thuốc chống đào thải.,"mental or emotional state, composure"
logical fallacy,noun,sai lầm logic,And weren't we all taught in school that the appeal to authority is a logical fallacy ?,Không phải chúng ta được dạy ở trường rằng viện dẫn thẩm quyền là lỗi logic sao?,"A fallacy; a clearly defined error in reasoning used to support or refute an argument, excluding simple unintended mistakes."
reasoning,noun,lập luận,"* Based on contrast, this type of reasoning can make a deep impression.",Cách lập luận dựa trên sự tương phản này có thể tạo ấn tượng sâu sắc.,Action of the verb to reason.
superior,adjective,trên,"The LanceR B version is the trainer version, and the LanceR C version is the air superiority version featuring 2 LCD MFDs, helmet mounted sight and the Elta EL/M-2032 Air combat radar.","Phiên bản Lancer-B là phiên bản huấn luyện và phiên bản Lancer-C là phiên bản chiếm ưu thế trên không với 2 màn hình LCD MFDs, mũ hiển thị cho phi công và radar không chiến Elta EL/M-2032.",Higher in quality.
imprison,verb,giam,"For example, on Dec. 13, 2011, Hoa Hao Buddhist advocates Nguyen Van Lia and Tran Hoai An were sentenced to a total of eight years imprisonment , to be followed by five more years on probation.","Ví dụ như, vào ngày 13 tháng Chạp năm 2011, các tín đồ Phật giáo Hòa Hảo Nguyễn Văn Lía và Trần Hoài Ân bị xử tổng cộng tám năm tù giam , cộng thêm năm năm quản chế.",(transitive) To put in or as if in prison; confine.
merciless,adjective,nhẫn tâm,Satan is merciless and often strikes us when we are weak.,Sa-tan nhẫn tâm và thường tấn công vào lúc chúng ta suy yếu.,showing no mercy; cruel and pitiless
nasty,adjective,xấu,"So, I wonder, is it possible that in the future, the Higgs field will undergo a phase transition and, through quantum tunneling, will be transformed into this nasty , ultra-dense state?","Vì thế, tôi tự hỏi, có thể như vậy không rằng trong tương lại, trường Higgs sẽ trải qua một giai đoạn chuyển tiếp và, thông qua đường hầm lượng tử, sẽ được chuyển đổi sang trạng thái xấu này, trạng thái dày đặc?",Disgusting; physically repellent.
wisdom,noun,sự thông thái,Monkey: A monkey symbolized wisdom .,Loài chim này là biểu tượng của sự thông thái .,(theology) The ability to know and apply spiritual truths.
negativity,noun,tính chất cấm đoán,We were all just being too negative .,Tất cả chúng ta đều có cách sống tiêu cực .,The characteristic of having a negative charge.
filthy,adjective,nhơ,"Or might we be mentally postponing that day, reasoning that even if we are polluting our mind with filthy material, we still have time to cleanse ourselves?","Hoặc có thể nào chúng ta đang hoãn ngày ấy trong trí bằng cách lý luận rằng tuy đang làm ô uế tâm trí với những tài liệu nhơ bẩn, nhưng chúng ta vẫn có đủ thời gian để tự tẩy sạch?",Covered with filth; very dirty.
cruel,adjective,độc ác,"What a cruel , cynical act that would have been!",Nếu làm thế thì là quá độc ác và nhẫn tâm!,Not nice; mean; heartless.
disapprove,verb,chê,"With all that, Andre, you still disapprove ?","Với tất cả những thứ đó, Andrei, anh vẫn còn chê bai tôi chớ?",To condemn; consider wrong or inappropriate.
society,noun,xã hội,"That is, it is how societies are taught ideologies.",Nó nói tới việc các xã hội được dạy về các hệ tư tưởng như thế nào.,"(countable) A long-standing group of people sharing cultural aspects such as language, dress, norms of behavior and artistic forms."
manual,adjective,sách học,"In addition, there are lesson manuals , carefully prepared after prayerful consideration.","Ngoài ra, có những sách học , đã được chuẩn bị kỹ sau sự thành tâm cân nhắc.",Handbook.
mania,noun,chứng cuồng,The world has a new mania .,Thế giới có một hội chứng cuồng tín mới.,Violent derangement of mind; madness; insanity.
devote,adjective,hiến dâng,She devoted almost her entire life to you kids and me.,Mẹ hiến dâng gần hết cuộc đời mình cho các con và cho Cha.,"To give one's time, focus one's efforts, commit oneself, etc. entirely for, on, or to a certain matter."
contamination,noun,nhiễm bẩn,"Be careful not to reuse the water, however, as it may be contaminated .","Nhưng phải cẩn thận không dùng lại nước cũ, vì có thể đã bị nhiễm bẩn .","The act or process of contaminating; pollution; defilement; taint; also, that which contaminates."
spiritual,adjective,thuộc tâm,Perhaps some of these states can be appropriately called mystical or spiritual .,Có lẽ vài trong số những trại thái này có thể được diễn tả một cách hợp lý là bí ẩn và thuộc tâm linh.,Of or pertaining to the spirit or the soul
impolitic,adjective,thất sách,"This caused controversy in the United Kingdom, as it was felt that preempting the 70th anniversary of the Normandy landings to honour a Japanese person was impolitic .","Điều này gây ra nhiều tranh cãi tại Anh, khi một số người cho rằng việc bỏ qua kỷ niệm 70 năm Ngày D của cuộc đổ bộ Normandy để vinh danh một người Nhật là thất sách .","Not politic; contrary to or wanting in policy; unwise; imprudent; indiscreet; inexpedient; as, an impolitic ruler, law, or measure."
representation,noun,sự đại diện,Since then Ukraine’s highest diplomatic representation in Russia is its temporary chargé d'affaires.,"Kể từ lúc ấy, sự đại diện ngoại giao cao nhất của Ukraina ở Nga là đại biện lâm thời.",That which represents another.
writ,noun,lệnh,"Finally, on 24 August 1688, James ordered writs to be issued for a general election.","Cuối cùng, vào ngày 24 tháng 8 năm 1688, James đòi công bố các lệnh mở một cuộc tổng tuyển cử.","(law) A written order, issued by a court, ordering someone to do (or stop doing) something."
concurrence,noun,sự nhất trí,And what is concurrency ?,Vậy đồng thuận song hành là gì?,Agreement; concurring.
emolument,noun,lương,"Scholars Henderson and Buck say: “The simplicity of the Gospel was corrupted, pompous rites and ceremonies were introduced, worldly honours and emoluments were conferred on the teachers of Christianity, and the Kingdom of Christ in good measure converted into a kingdom of this world.”","Học giả Henderson và Buck nói: “Sự giản dị của Phúc Âm đã bị sửa đổi sai lệch đi, các nghi lễ rềnh rang đã được du nhập, các danh vọng thế gian và lương hướng đã được qui định cho các thầy dạy đạo Gia-tô và Vương Quốc của đấng Christ phần lớn đã biến thành một vương quốc của thế gian này”.","Payment for an office or employment; compensation for a job, which is usually monetary."
