word,part_of_speech,meaning,example,example_meaning,definition
legible,adjective,dễ đọc,The document must be legible and include your Customer ID and name.,Tài liệu phải dễ đọc và bao gồm tên cũng như mã khách hàng của bạn.,"Being clear enough to be read, readable, particularly for handwriting."
invaluable,adjective,vô giá,Your legal counsel will be invaluable .,Lời cố vấn của ông sẽ là vô giá .,"Of great value; costly, precious, priceless."
seditious,adjective,dấy loạn,Any popular movement that the Romans might interpret as seditious could provoke their intervention in Jewish affairs —something that the Sanhedrin wanted to avoid at all costs.,Bất cứ phong trào nào có nhiều người ủng hộ mà chính quyền La Mã cho là dấy loạn đều có thể khiến họ can thiệp vào nội bộ của người Do Thái—điều mà Tòa Công Luận muốn tránh bằng mọi giá.,"Of, related to, or being involved in sedition; treasonous or subversive."
default,verb,vỡ nợ,That same panel put us into default in the'80s.,Một ban như thế đã đẩy ta vào sự vỡ nợ những năm 80.,The condition of failing to meet an obligation.
premium,adjective,Phí bảo hiểm,"Listen, uh... my premiums have doubled in the blink of an eye,","Nghe này, uh... trong chớp mắt phí bảo hiểm của tôi tăng gấp đôi",Superior in quality; higher in price or value.
dodgy,adjective,láu cá,Dodgy place.,Chỗ đó không ổn đâu,evasive and shifty
construe,verb,hiểu,"While the U.S. has a policy of not interfering in territorial disputes , the Philippine paper said "" it may be construed that any attack on our vessels , armed forces or aircraft in the Spratlys would make the treaty applicable and accordingly obligate the U.S. to act to meet the common dangers . ""","Trong khi Hoa Kỳ có chính sách không can thiệp vào chuyện tranh chấp lãnh thổ , thì trong tài liệu của Phi-líp-pin có chép : "" Có thể hiểu là bất kỳ cuộc tấn công nào vào tàu , lực lượng vũ trang hoặc máy bay của chúng tôi ở Trường Sa sẽ áp dụng được hiệp ước này và theo đó buộc Hoa Kỳ phải hành động để đối phó những mối nguy hiểm chung này """,A translation.
agitprop,noun,agitprop,,,"(uncountable) political propaganda disseminated through art, literature, drama, etc., especially Communist propaganda"
lampoon,verb,bài văn đả kích,"""Weird Al Yankovic lampoons Lady Gaga in 'Perform This Way'"".",Truy cập ngày 9 tháng 6 năm 2012 . ^ “Weird Al Yankovic lampoons Lady Gaga in 'Perform This Way'”.,"A written attack ridiculing a person, group, or institution."
free market,noun,Thị trường tự do,"You wanna play a little free market competition, just you and me?",", Mày muốn chơi một chút về thị trường tự do chỉ có tao và mày?",Any market in which trade is unregulated; an economic system free from government intervention.
putative,adjective,giả định là,Putative adenosylhomocysteinase 2 is an enzyme that in humans is encoded by the AHCYL1 gene.,Adenosylhomocysteinase 2 giả định là enzyme ở người được mã hóa bởi gen AHCYL1.,Commonly believed or deemed to be the case; accepted by supposition rather than as a result of proof.
tenuously,adverb,yếu ớt,• The banking sector is tenuously stable.,• Khu vực ngân hàng vẫn đang ổn định một cách tương đối .,In a tenuous manner.
tapioca,noun,bột sắn hột,"And when the kindergarten kids recently moved their gate, they found out the fence was made out of tapioca .","Gần đây, khi những đứa bé ở nhà trẻ dời cái cổng trường, chúng phát hiện ra rằng những hàng rào này được làm bằng tapioca ( bột sắn hột ).",A starchy food made from the cassava plant used in puddings.
scheming,adjective,âm mưu,Highlighting for Scheme,Chiếu sáng cho Scheme,Present participle of scheme.
friar,noun,thầy dòng,"Lift your tail, show him where you keep friars in Hell!","Dỡ đuôi lên, cho ổng thấy nơi ông giữ những thầy dòng trong Địa ngục!","A member of certain Christian orders such as the Augustinians, Carmelites (white friars), Franciscans (grey friars) or the Dominicans (black friars)."
tonsure,verb,cạo đầu,"On 25 April 1865, he received the tonsure at the hands of Cardinal Hohenlohe.","Vào ngày 25 tháng 4 năm 1865, ông được làm Lễ cạo đầu dưới bàn tay của Hồng y Hohenlohe.","(Christianity) The often ritual shaving of the crown of the head as a sign of humility and one's religious vocation. Some tonsures were more dramatic than others, leaving only a fringe of hair. Abolished by Vatican II in the Roman Catholic Church."
crusader,noun,quân chữ thập,"In 1183, a census was taken of the crusader Kingdom of Jerusalem, to ascertain the number of men and amount of money that could possibly be raised against an invasion by Saladin, sultan of Egypt and Syria.","Vào năm 1183, Vương quốc Jerusalem của quân chữ thập làm thống kê dân số, có mục đích tính ra số người và số tiền đang có để chống xâm lược của Saladin, vua của Ai Cập và Syria.",Person engaged in a crusade.
arras,noun,arras,"Rémy lies in the valley of the Sensée river, some 10 miles (16 km) southeast of Arras , on the D9 road.","Rémy lies nằm trong thung lũng sông Sensee, cự ly 10 dặm (16 km) về phía đông nam Arras , trên đường D9.",A tapestry or wall hanging.
ewer,noun,bình đựng nước,"Seljuq-era art: Ewer from Herat, Afghanistan, dated 1180–1210CE.","Nghệ thuật thời Seljuk: Bình đựng nước từ Herat, Afghanistan, ngày 1180-1210.",A kind of widemouthed pitcher or jug with a shape like a vase and a handle.
medallion,noun,huy chương lớn,"The award includes a medallion , $100,000 prize, and a 20-minute lecture at the American Academy of Neurology annual meeting.","Giải thưởng gồm số tiền 100.000 dollar, một huy chương lớn , và một bài diễn thuyết dài 20 phút tại cuộc họp hàng năm của Viện Hàn lâm Thần kinh học Hoa Kỳ.","A large medal, usually decorative"
