word,part_of_speech,meaning,example,example_meaning,definition
prickle,verb,cảm giác kim châm,"Get out of there, you little prickle bush.","Chạy khỏi đó đi, nhóc lẩn sau bụi.","A small, sharp pointed object, such as a thorn."
fashionable,adjective,hợp thời trang,""" Fashion - able ""?",Hợp thời trang đấy chứ?,Characteristic of or influenced by a current popular trend or style.
whey,noun,nước sữa,"Whey cheeses are fresh cheeses made from whey , a by-product from the process of producing other cheeses which would otherwise be discarded.","Pho mát tươi (Whey cheese) làm từ nước sữa (whey), một sản phẩm phụ từ quá trình sản xuất pho mát khác mà nếu không dùng sẽ bị loại bỏ.",The liquid remaining after milk has been curdled and strained in the process of making cheese.
diabolical,adjective,hiểm ác,"My employer, my work is hardly diabolical .","Chủ của ta, công việc của ta rất hiểm ác .",Extremely wicked or cruel.
lancet,verb,lưỡi trích,"For an infant , the blood may be obtained by puncturing the heel with a small needle ( lancet ) .",Trẻ sơ sinh có thể được lấy máu bằng cách đâm kim nhỏ ( lưỡi trích ) vào gót chân .,A fleam.
calumny,noun,lời vu khống,Calumny and lies and misrepresentation have attempted to defame.,Lời vu khống và dối trá cùng xuyên tạc đã cố gắng để phỉ báng.,a falsification or misrepresentation intended to disparage or discredit another.
bulkhead,noun,phòng,Guess we know the bulkhead doors are working.,Đoán là giờ chúng ta biết được cửa phòng này vẫn còn hoạt động.,(nautical) A vertical partition dividing the hull into separate compartments; often made watertight to prevent excessive flooding if the ship's hull is breached.
coxswain,verb,người lái,"He was a petty officer assigned to Station Chatham, Massachusetts, and part of his duties were that of coxswain of Coast Guard Motor Lifeboat CG 36500.","Ông là một hạ sĩ quan cho Trạm Chatham, bang Massachusetts và nhiệm vụ của ông là lái tàu Xuồng cứu sinh CG 36500.","In a ship's boat, the helmsman given charge of the boat's crew."
yaw,verb,bay trệch đường,"The most common cause of turbulence is a sudden change in air movement causing the aircraft to pitch, yaw , and roll.","Nguyên nhân chính yếu của cơn chấn động là sự thay đổi đột ngột trong không khí chuyển động khiến cho chiếc máy bay bị xóc nảy lên nảy xuống, bay trệch đường và nhào lộn quay tròn.","The rotation of an aircraft, ship, or missile about its vertical axis so as to cause the longitudinal axis of the aircraft, ship, or missile to deviate from the flight line or heading in its horizontal plane."
daub,verb,vẽ bôi bác,Wattle and daub is one of the oldest building techniques.,Wattle và daub là một trong những kỹ thuật xây dựng lâu đời nhất.,To apply something to a surface in hasty or crude strokes.
ague,verb,cơn rùng mình,"Demonstratives include agu ""this"".","Chỉ từ gồm agu ""này, đây"".",(obsolete) An acute fever.
objectively,adverb,một cách khách quan,You have to look at the victims objectively .,"Cô phải điều tra về các nạn nhân, một cách khách quan .",in an objective way
grungy,adjective,thô lỗ,Make it a little grungy .,Phong cách Grungy một chút .,Dirty; shabby; in disrepair.
entitlement,noun,quyền,We're entitled to a phone call.,chúng tôi được quyền gọi điện thoại.,something that one is entitled to (or believes that one is entitled to)
loophole,verb,lỗ châu mai,"Although the weapon was not able to penetrate newer Soviet tanks like the T-34 and KV-1, it still proved to be quite effective against bunker loopholes /embrasures, long range targets, and even aircraft.","Mặc dù L-39 không thể bắn xuyên giáp các xe tăng T-34 và KV-1 của Liên Xô, nó vẫn tỏ ra khá hiệu quả đối với các xe tăng hạng nhẹ, binh lính địch trong lỗ châu mai của lô cốt, mục tiêu tầm xa, và thậm chí cả máy bay.","A method of escape, especially an ambiguity or exception in a rule that can be exploited in order to avoid its effect."
admirable,adjective,tuyệt diệu,Hugh Elliott's Herbert Spencer is an admirable exposition.,Cuốn Herbert Spencer của Hugh Elliott là một thiên trình bày tuyệt diệu,Deserving of the highest esteem or admiration.
