word,part_of_speech,meaning,example,example_meaning,definition
solid,adjective,đặc,"Frozen solid , skull sawed off.","Đông đặc lại, sọ bị chém ngang.",In the solid state; not fluid.
bisect,verb,chia đôi,"A strip with N half-twists, when bisected , becomes a strip with N + 1 full twists.","Một dải với N nửa xoắn, khi bị chia đôi , trở thành một dải với N + 1 xoắn đầy đủ.",To cut or divide into two parts.
equilateral,adjective,cạnh đều,This is an equilateral triangle.,Đây là một tam giác đều .,(geometry) Referring to a polygon all of whose sides are of equal length. Not necessarily a regular polygon since the angles can still differ (a regular polygon would also be equiangular).
asymptote,noun,đường tiệm cận,"In the absence of dark energy, a flat universe expands forever but at a continually decelerating rate, with expansion asymptotically approaching zero.","Nếu không có năng lượng tối, một vũ trụ phẳng sẽ mở rộng vĩnh viễn nhưng ở một tỷ lệ gia tốc liên tục giảm, với sự mở rộng theo đường tiệm cận tiến gần tới một tỷ lệ cố định.","(analysis) A straight line which a curve approaches arbitrarily closely, as they go to infinity. The limit of the curve, its tangent ""at infinity""."
hyperbola,noun,Hypecbon,Today we will discuss the hyperbola .,Hôm nay chúng ta sẽ nói về đường hyperpol .,(geometry) A conic section formed by the intersection of a cone with a plane that intersects the base of the cone and is not tangent to the cone.
column,noun,cột,"For example, with images from a digital camera, the Exif information can be viewed, both in the Properties pages for the photo itself, as well as via optional additional Details View columns .","Ví dụ: với hình ảnh từ máy ảnh kỹ thuật số, thông tin Exif có thể được xem, cả trong các trang thuộc tính cho ảnh, cũng như thông qua các cột Chi tiết xem bổ sung.","A solid upright structure designed usually to support a larger structure above it, such as a roof or horizontal beam, but sometimes for decoration."
frequency,noun,tần số,"And they they start thinking, ""Well gosh, you know, we're noticing small little frequency variations here.","Và họ nghĩ là: ""Chà, chúng ta đang nhận được những biến thiên tần số nhỏ ở đây.",(uncountable) The rate of occurrence of anything; the relationship between incidence and time period.
method,noun,phương pháp,"This method uses a thin , flexible tube called a catheter .","Phương pháp này sử dụng một ống mỏng , mềm dẻo gọi là ống thông .",A process by which a task is completed; a way of doing something.
model,adjective,Mô hình,Making model spaceships is interesting.,Làm mô hình tàu vũ trụ thật là thú vị.,Serving as an example of something.
pie chart,noun,biểu đồ tròn,"Well, see this pie chart ?",Thấy cái biểu đồ tròn này không?,"A pictorial graph in the shape of a circle, with segments representing related proportions"
quantity,noun,số lượng,"It's not about the quantity , chief.","Nó không phải là vấn đề số lượng , ngài thủ lĩnh.","A fundamental, generic term used when referring to the measurement (count, amount) of a scalar, vector, number of items or to some other way of denominating the value of a collection or group of items."
sample,verb,thử,Those sampling procedures involve a small risk of miscarriage .,Những quy trình xét nghiệm mẫu thử đó có thể dẫn đến nguy cơ nhỏ gây sẩy thai .,(transitive) To make or show something similar to; to match.
diagnostic,adjective,chẩn đoán,"Diagnostically , she needed to be hurt.","Về mặt chẩn đoán , nó cần phải bị đau.",characteristic of a particular disease
histogram,verb,biểu đồ,This histogram appears in the Frequency & Recency report.,Biểu đồ này xuất hiện trong báo cáo Tần suất & Lần truy cập.,"(statistics) A graphical display of numerical data in the form of upright bars, with the area of each bar representing frequency."
periodicity,noun,tính chu kỳ,Dry and heated air from Siberia comes to the island periodically .,Các khối khí nóng và khô từ Siberi thổi tới đảo này có tính chu kỳ .,Recurrence of a woman's periods; menstruation.
quantitative,adjective,định lượng,A quantitative measurement of your data.,Đây là thước đo định lượng dữ liệu của bạn.,Of a measurement based on some quantity or number rather than on some quality
quartile,noun,Tứ phân vị,"“On our list of things to worry about,” I said, with a laugh, “I think that’s in the bottom quartile .”",“Trong những thứ mà chúng ta phải lo lắng thì anh nghĩ cái đó nằm ở điểm tứ phân vị cuối cùng.” 22 Tôi cười nói.,"(statistics) Any of the three points that divide an ordered distribution into four parts, each containing a quarter of the population."
randomization,noun,ngẫu nhiên hóa,Random offset,Nhiễu & ngẫu nhiên,The process of making random.
gingham,noun,cái ô,"We got lace, satin, sateen, raffia, gingham , felt...","Chúng tớ có ren, satin, vải láng , cọ sợi..",A cotton fabric made from dyed and white yarn woven in checks
eternal,adjective,vĩnh viễn,Earth —Mankind’s Eternal Home,Trái đất—Nơi ở vĩnh viễn của loài người,Lasting forever; unending.
supervise,verb,giám sát,The resolution also asked the United Nations counter-terrorism bodies to supervise progress on the document's implementation.,Công ước cũng thiết lập các tổ chức liên kết để giám sát hoạt động của viện.,"(transitive) To direct, manage, or oversee; to be in charge"
adaptation,noun,sự phỏng theo,"According to David Benioff, the series is ""about adapting the series as a whole and following the map George laid out for us and hitting the major milestones, but not necessarily each of the stops along the way"".","Theo David Benioff miêu tả, ""loạt phim như là sự phỏng theo cả bản đồ của George, ông đã bày ra cho chúng ta và đánh dấu những mốc quan trọng, nhưng chúng ta không nhất thiết phải theo mỗi điểm dừng trên đường đi"".",(uncountable) The quality of being adapted; adaption; adjustment.
fusion,noun,sự nóng chảy,We're about to make a breakthrough on fusion .,Chúng tôi đang làm về bẻ gãy sự nóng chảy .,The merging of similar or different elements into a union
iceberg,noun,núi băng trôi,An iceberg twice the size of Manhattan has broken away from the Petermann Glacier in northern Greenland .,Một núi băng trôi có kích cỡ bằng 2 lần Manhattan đã tách khỏi sông băng Petermann ở phía bắc Greenland .,A huge mass of ocean-floating ice which has broken off a glacier or ice shelf
methane,noun,mêtan,And this area is not liquid water; it's methane .,Nhưng đó không phải nước lỏng mà là mêtan .,"(organic chemistry, uncountable) The simplest aliphatic hydrocarbon, CH4, being a constituent of natural gas."
slang,noun,tiếng lóng,Your slang .,Tiếng lóng của ngươi ấy,Language outside of conventional usage.
animatronics,noun,hoạt họa/hình điện tử,"No, we have no animatronics here.",Chúng tôi không dùng người máy đâu.,A form of robotics used to create robots that produce preset moves and prerecorded sounds.
globalization,noun,toàn cầu hóa,An Inclusive & Sustainable Globalization : A Multilateral Approach,Một quá trình Toàn cầu hóa Bền vững Cho mọi người: Cách tiếp cận đa phương,Alternative spelling of globalisation.
anthropomorphic,adjective,thuyết hình người,Anthropomorphisms are not to be taken literally.,Thuyết hình người không được hiểu theo nghĩa đen.,"(of inanimate objects, animals, or other non-human entities) given human attributes"
boulder,verb,tảng lăn,"In the film, canyoneer Aron Ralston gets trapped by a boulder in an isolated slot canyon in Blue John Canyon, southeastern Utah, in April 2003.","Phim có sự tham gia của James Franco thủ vai Aron Ralston, một nhà thể thao mạo hiểm bị mắc kẹt bởi một tảng lăn trong một hẻm núi cô lập ở Blue John Canyon, miền nam Utah vào tháng 4 năm 2003.",A large piece of stone that can theoretically be moved if enough force is applied.
granola,noun,granola,"Similarly, let's look at a granola bar.","Tương tự, hãy nhìn vào một thanh ngũ cốc sữa chua.","A breakfast and snack food consisting of loose, crispy pellets made of nuts, rolled oats, honey and other natural ingredients."
toddle,verb,sự đi chậm chạp,"I'll be toddling up, then.","Tôi sẽ được toddling lên, sau đó.","To walk unsteadily, as a small child does."
imploringly,adverb,khẩn nài,"Under all these afflicting circumstances, we imploringly stretch forth our hands towards the highest councils of our nation, and humbly appeal to the illustrious Senators and Representatives of a great and free people for redress and protection.","Trong mọi hoàn cảnh khổ đau này, chúng tôi đưa tay ra khẩn nài cầu cứu các hội đồng tối cao nhất của quốc gia chúng ta, và khiêm nhường yêu cầu giúp đỡ từ quý Thượng Nghị Sĩ và Dân Biểu nổi tiếng của một dân tộc hùng cường và tự do để được bồi thường và bảo vệ.",Beseechingly; in a manner that implores or beseeches.
variant,adjective,biến thế,"It is sometimes claimed that the M-11 Shtorm naval system is a version of the 3M9 but this is not the case, as the M-11 Shtorm is a separate system and, unusually for Russian surface-to-air missiles, has no land-based variant .","Đôi khi người ta cho rằng hệ thống phòng không hải quân M-11 Shtorm (SA-N-3) là một phiên bản của 3M9, nhưng điều này không phải trong trường hợp này, M-11 Shtorm là một hệ thống riêng biệt và điều khác thường đối với hệ thống tên lửa đất đối không của Nga là M-11 Shtorm không có biến thế trang bị cho các đơn vị lục quân.",(obsolete) variable
trek,verb,di cư,They trek across this land and leave a path full of blood everywhere.,Họ di cư qua vùng đất này và rời đi với một con đường máu khắp mọi nơi.,A slow or difficult journey.
animated,adjective,náo nhiệt,Some animals specialize in making as much noise as possible while searching for food.,"Một số loài vật chuyên môn đi kiếm ăn một cách ầm ĩ, náo nhiệt .",Endowed with life; full of life or spirit; indicating animation; lively; vigorous. Typically used in an animated discussion.
reluctance,noun,sự miễn cưỡng,I don't understand his reluctance to go.,Tôi không hiểu sự miễn cưỡng đi của anh ta.,Unwillingness to do something.
sarcasm,noun,lời chế nhạo,And sarcasm is like a second language to me.,Và lời chế nhạo giống như ngôn ngữ thứ nhì của chú.,(countable) An act of sarcasm.
