word,part_of_speech,meaning,example,example_meaning,definition
perturbation,noun,sự lo sợ,Perturbed Spirit.,Cảm xúc sôi trào.,(uncountable) Agitation; the state of being perturbed
abhorrent,adjective,ghê tởm,Practices formerly considered abhorrent have become acceptable.,Những thực hành mà trước đây người ta cho là ghê tởm nay đã được chấp nhận.,"Abhorring; detesting; having or showing abhorrence; loathing; hence, strongly opposed to; as, abhorrent thoughts."
combustible,adjective,dễ cháy,You do know that the formula's highly combustible ?,Mày có biết công thức đó rất dễ cháy không?,A material that is capable of burning.
hydrosphere,noun,thủy quyển,Its physical properties shape the hydrosphere and are an essential part of the water cycle and climate.,Tính chất vật lý của nó hình thành thủy quyển và là phần thiết yếu của vòng tuần hoàn nước và khí hậu.,"All the waters of the Earth, as distinguished from the land and the gases of the atmosphere."
polymer,noun,polyme,"The linking process is called polymerization, while the chains, or networks, are called polymers .","Quá trình liên kết được gọi là trùng hợp, trong khi các chuỗi, hoặc mạng, được gọi là polyme .","(chemistry) A long or larger molecule consisting of a chain or network of many repeating units, formed by chemically bonding together many identical or similar small molecules called monomers. A polymer is formed by polymerization, the joining of many monomer molecules."
organelle,noun,bào quan,Vesicles can also fuse with other organelles within the cell.,Túi cũng có thể dung hợp với những bào quan khác trong tế bào.,"(cytology) A specialized structure found inside cells that carries out a specific life process (e.g.ribosomes, vacuoles)."
eukaryote,noun,sinh vật nhân chuẩn,"However, these characteristics are also shared with other eukaryotes .","Tuy nhiên, các đặc trưng này cũng chia sẻ với các sinh vật nhân chuẩn khác.","Any of the single-celled or multicellular organisms, of the taxonomic domain Eukaryota, whose cells contain at least one distinct nucleus."
variability,noun,[tính,All we can be sure of is the variability will be different.,Những gì chúng ta có thể chắc chắn là tính biến đổi sẽ khác nhau.,the state or characteristic of being variable
convocation,noun,hội nghị,"On 20 April, the Convocation reconvened to consider the revision of the Bishops' Book.","Ngày 20 tháng 4, Hội nghị được triệu tập nhằm hiệu đính Sách của các Giám mục.",The act of calling or assembling by summons.
jamb,verb,rầm cửa,"Stone walling, flooring, lintels, and jambs had appeared sporadically during the Archaic Period, though it is true that a building of the size of the step pyramid made entirely out of stone had never before been constructed.","Tường, sàn, lintel và rầm cửa đá đã xuất hiện lác đác ở thời cổ, dù thực tế rằng việc xây dựng một công trình cỡ Kim tự tháp bậc và làm hoàn toàn bằng đá chưa bao giờ có.","(architecture, interior decorating, finish carpentry) The vertical components that form the sides of a door frame, window frame, or fireplace, or other opening in a wall."
denigration,noun,sự gièm pha,The denigration of one's art.,Khinh rẻ tài nghệ của một người.,The act of making black; a blackening or defamation
proctor,noun,giám thị,"Miss Proctor , it's been a delight.","Bà Giám Thị ạ, nó là niềm khoái cảm đấy.","(UK, law) A legal practitioner in ecclesiastical and some other courts"
procrastination,noun,sự chần chừ,That's procrastination .,Đó chính là sự chần chừ .,"The act of postponing, delaying or putting off, especially out of habitual carelessness or laziness."
shamrock,noun,cây lá chụm hoa,"Oh, it's your lucky day, Shamrock .","Oh, ngày may mắn của mày, Cỏ ba lá .","The trefoil leaf of any small clover, especially Trifolium repens, or such a leaf from a clover-like plant."
elf,noun,kẻ tinh nghịch,Papa Elf .,Ba gia-tinh .,"A mythical, supernatural being resembling but seen as distinct from humans."
martial art,noun,võ thuật,We have regular martial arts training.,Chúng ta có thường xuyên võ thuật đào tạo.,"Commonly, any of several fighting styles which contain systematized methods of training for combat, both armed and unarmed; often practised as a sport, e.g. boxing, karate, judo, Silat, wrestling, or Muay Thai."
