word,part_of_speech,meaning,example,example_meaning,definition
dispersed,adjective,phân tán,"Again -- this time, sycamore -- wind- dispersed .","Lần này là cây sung dâu, phân tán nhờ gió.",Simple past tense and past participle ofdisperse.
economize,verb,tiết kiệm,"""""""How can we economize when we have nothing?''""",“Làm sao chúng ta có thể tiết kiệm khi không có gì cả?”,"To practice being economical (by using things sparingly or in moderation, and by avoiding waste or extravagance)."
disengage,verb,cởi,Concepts of morality are disengaged .,Bó buộc về đạo đức sẽ được cởi bỏ.,(fencing) A circular movement of the blade that avoids the opponent's parry
baklava,noun,,Baklava is normally prepared in large pans.,Baklava thường được chế biến trên chảo lớn.,"A popular sweet pastry found in many cuisines of the Middle East and the Balkans, made of chopped nuts layered with phyllo pastry."
patience,noun,sự kiên nhẫn,Our patience is in much the same condition as yesterday.,Sự kiên nhẫn của chúng tôi cũng trong tình trạng như hôm qua.,The quality of being patient.
vegetate,verb,mọc,Diversity within the various kinds of vegetables grown in the United States has been slashed by 97 percent in less than 80 years!,Tính đa dạng của các loại rau cải mọc ở Hoa Kỳ đã giảm hẳn 97 phần trăm trong không đầy 80 năm!,(of a plant) To grow or sprout.
uplifting,adjective,,Choose uplifting entertainment.,Hãy chọn thú giải trí mà nâng cao tinh thần .,Improving the mood; causing cheerfulness.
black sheep,noun,con chiên ghẻ,"SANDRA, a woman in Mexico, described herself as the black sheep of her family.","SANDRA, một phụ nữ ở Mexico, đã xem mình là con chiên ghẻ của gia đình.","Used other than as an idiom:seeblack,sheep."
cash cow,noun,,You're a cash cow on the corner.,Kiếm bộn tiền ngoài phố đấy.,"(idiomatic, business) A product, service, or enterprise that generates ongoing, high net free cash flows."
gift horse,noun,,A fine horse still makes a costly and cherished gift .,Một chú ngựa khỏe vẫn được coi là món quà quý giá và đắt đỏ.,"(idiomatic) An apparent gift, that has substantial associated costs."
horse around,verb,ngựa quanh,No horsing around !,Đừng có la cà !,(idiomatic) To play or fiddle; to clown; to do nothing of importance or consequence.
let the cat out of the bag,verb,,Or when someone lets the cat out of the bag ?,Hay ai đó lỡ miệng nói điều gì kích động?,"(idiomatic) To disclose a secret; to let a secret be known, often inadvertently."
monkey around,verb,,""" Monkey Wrapped Around a Tree "".",""" Khỉ Ôm Cây. """,(idiomatic) To act foolishly.
monkey business,noun,trò hề,Enough monkey business .,Có đủ trò khỉ rồi.,"(US, slang) Wasting time, or effort, on some foolish project."
play possum,verb,giả chết,Playing possum is what we do.,Giả chết là điều chúng ta có thể làm.,(idiomatic) to feign death; to remain quiet and still to escape attention or remain undetected; to lay low.
rain cats and dogs,verb,(trời) mưa như trút,"Yes, I was outside and it's raining cats and dogs .","Phải, tôi đã ở bên ngoài và trời đang mưa như trút nước.",(idiomatic) To rain very heavily.
rat race,noun,,Why run this rat race ?,Tại sao chúng ta phải tranh đấu vất vả như thế?,"(idiomatic, singular only) An activity or situation which is congested with participants and which is hectic or tedious, especially in the context of a busy, modern urban lifestyle."
red herring,noun,lính,Her red hair is considered her trademark.,Mái tóc đỏ được coi là một thương hiệu của cô.,A smoke-cured and salt-brined herring strong enough to turn the flesh red; a type of kipper.
road hog,noun,,Road hog !,Lợn lái xe !,A motorist who straddles two lanes of traffic or otherwise monopolizes the road.
sacred cow,noun,,As if it were a sacred cow !,Cứ như thể nó là một con bò thiêng!,"(idiomatic) Something which cannot be tampered with, or criticized, for fear of public outcry. A person, institution, belief system, etc. which, for no reason other than the demands of established social etiquette or popular opinion, should be accorded respect or reverence, and not touched, handled or examined too closely."
