word,part_of_speech,meaning,example,example_meaning,definition
joint,adjective,chung,This is truly a joint effort.,Đây thực sự là một nỗ lực chung .,Done by two or more people or organisations working together.
vacancy,noun,chỗ khuyết,From 888 to 1869 it was traditional for reigning Emperors to send a son to the temple to take over as head priest when a vacancy arose.,"Từ năm 888 đến 1869, theo truyền thống, các hoàng đế gửi con trai vào chùa làm sư trụ trì khi có chỗ khuyết vị trí đó.",An unoccupied position or job.
boggy,adjective,lầy lội,Walt Boggis is a chicken farmer.,Walt Boggis nuôi gà.,"Having the qualities of a bog; i.e. dank, squishy, muddy, and full of water and rotting vegetation."
censorship,noun,công tác kiểm duyệt,Google will quit China unless web censorship ends,Google sẽ rút lui khỏi Trung Quốc trừ phi chấm dứt công tác kiểm duyệt web,"The use of state or group power to control freedom of expression, such as passing laws to prevent media from being published or propagated."
hypochondria,noun,chứng nghi bệnh,The hypochondria of his father left Elisabeth mistress of the palace.,Khí hậu của cha ông để lại bà chủ Elisabeth trong cung điện.,(medicine) A psychological disorder characterized by excessive preoccupation or worry about having a serious illness.
mediation,noun,hòa giải,They need us to mediate some territorial dispute.,Họ muốn chúng ta đi hòa giải tranh chấp lãnh thổ.,negotiation to resolve differences conducted by some impartial party.
pettifog,verb,cãi cọ lặt vặt,We had a good court until those pettifogging lawyers moved in.,Chúng tôi đã từng xử án ngon lành ở đây cho tới khi bọn luật sư ruồi bu tới.,To quibble over trivial matters; nitpick
instigator,noun,kẻ xúi giục,The instigator was Satan the Devil.,Kẻ xúi giục đó là Sa-tan Ma-quỉ.,"A person who intentionally incites or starts something, especially one that starts trouble."
abnegation,noun,sự bỏ,Abnegation .,Abnegation .,A denial; a renunciation.
expiation,noun,sự chuộc,Expiation !,Sự cứu rỗi !,An act of atonement for a sin or wrongdoing.
oracle,verb,thẻ,"Since oracles were available only at specific places, an individual had to put forth considerable effort to travel there in order to receive them.","Vì lời bói thẻ chỉ có thể nhận được tại những địa điểm đặc biệt, một người đã phải gắng sức vượt đường xa đến đó xem bói.",A shrine dedicated to some prophetic deity.
bier,noun,quan tài,"He resurrected the widow’s son from the funeral bier , no doubt on the day of his death.","Ngài phục hồi sự sống cho con trai một của bà mẹ góa, khiến người con bước ra khỏi quan tài trong ngày đem chôn.",A litter to transport the corpse of a dead person.
improper,adjective,bậy,"Rather than turn away before improper thoughts grew in his heart, he kept looking.","Thay vì quay mắt đi trước khi những ý tưởng bậy bạ nẩy mầm trong lòng ông, ông tiếp tục nhìn.",unsuitable to needs or circumstances; inappropriate
