word,part_of_speech,meaning,example,example_meaning,definition
frolicsome,adjective,béo mỡ,,,Given to frolicking; playful
insomniac,adjective,bị chứng mất ngủ,"He never closes, he's an insomniac !",Hắn bị chứng mất ngủ nên không bao giờ đóng cửa!,One who suffers an inability or difficulty sleeping; a sufferer from insomnia.
orneriness,noun,,Ornery cuss.,Lão già xấu tính .,the state of being ornery
prefer,verb,thích hơn,I'd have preferred it if you'd stayed later last night.,Nhưng tôi sẽ thích hơn nếu tối qua cô ở lại trễ.,"(transitive, now dated) To advance, promote (someone). [from 14th c.]"
nectar,verb,rượu ngon,It's been years since I've tasted the nectar of the Old South.,Đã một năm rồi tôi chưa được nếm rượu ngon của Phương Nam.,(mythology) The sweet drink of the Ancient gods.
navigation,noun,dẫn đường,Navigator !,Người Dẫn Đường !,"(uncountable) Traffic or travel by vessel, especially commercial shipping"
reenactment,noun,,Reenact one or two experiences.,Diễn lại một hoặc hai kinh nghiệm.,"The repetition of an earlier (usually historic) event, as a performance or social event."
classical,adjective,kinh điển,Fine bone china — this is a real classic .,Xương nghiền mịn trong đồ sứ — cái này thật là kinh điển đấy.,"Of or relating to the first class or rank, especially in literature or art."
debit,adjective,lưu lượng,Under GAAP there are two kinds of accounts: debit and credit.,Theo GAAP và MAIC có hai loại tài khoản: nợ và có.,A sum of money taken out of an account.
masochist,noun,người thông dâm,"What a sick, masochistic lion.",Con sư tử thật bệnh hoạn và thô bạo .,"someone who enjoys pain, or who derives pleasure from harming oneself or being harmed by others"
undeniable,adjective,dứt khoát là tốt,My logic is undeniable .,Suy luận của tôi rất chặt chẽ .,"irrefutable, or impossible to deny"
rejection,noun,sự từ chối,I started teaching people how to turn rejections into opportunities.,Tôi bắt đầu dạy mọi người cách biến sự từ chối thành cơ hội.,The act of rejecting.
hatch,verb,ấp,My husband and Laroche have been hatching this plan for a long time.,Chồng tôi và Laroche đã ấp ủ kế hoạch này từ rất lâu rồi.,A horizontal door in a floor or ceiling.
cavity,noun,ổ,"After the abdominal cavity had been emptied, it was washed thoroughly.","Sau khi mọi thứ trong bụng đã được lấy ra, ổ bụng được rữa thật kỹ.",A hole or hollow depression.
numbness,noun,tình trạng tê,Numbness in her left foot is ascending into her leg.,Tình trạng tê liệt từ bàn chân đang lan dần lên chân cô ấy.,Absent or reduced sensitivity to cutaneous stimulation.
vaccinate,verb,chủng,I went to get vaccinated .,Tôi đã đi để được tiêm chủng .,Treat with a vaccine to produce immunity against a disease.
rudiments,noun,,Enter Rudimental feat.,Nhập Rudimental feat.,Plural form of rudiment.
terrorism,noun,khủng bố,Are we to understand the terror is against the government?,Hành động khủng bố của anh nhằm chống lại chính phủ sao?,The deliberate commission of an act of violence to create an emotional response through the suffering of the victims in the furtherance of a political or social agenda.
recitation,noun,sự ngâm thơ,[Child reads or recites Psalm 83:18.],[Cháu đọc hoặc đọc thuộc lòng Thi-thiên 83:18].,The act of publicly reciting something previously memorized.
fictional,adjective,hư cấu,"The characters they copied were fictional , but the liquor Allen and his friends drank was real.","Các nhân vật đó đều là hư cấu , nhưng rượu mà Danh cùng bạn mình uống là thật.","Invented, as opposed to real."
promulgation,noun,sự ban bố,The term was promulgated in 1967 by Edward de Bono.,Phương pháp này được đề nghị bởi Edward de Bono.,"the act of promulgating or announcing something, especially a proclamation announcing a new law."
febrile,adjective,sốt,I think it may have been a febrile convulsion.,Tôi nghĩ có thể đây là chứng sốt co giật.,"Feverish, or having a high temperature."
predetermine,verb,quyết định trước,One scholar says that the Greek term rendered “resolved” “has the idea of predetermination .”,"Theo một học giả, từ Hy Lạp được dịch là “định” bao hàm ý “ quyết định trước ”.",To determine or decide something in advance.
clever,adjective,thông minh,Jane is as clever as any girl in her class.,Jane thông minh như những đứa bé gái khác trong lớp của nó.,"smart, intelligent or witty, in the sense of being mentally quick or sharp"
solely,adverb,duy nhất,You will return to face with the sole purpose of winning.,Các con sẽ trở lại với mục đích duy nhất của chiến thằng.,(focus) Alone; exclusively.
sputter,verb,nói lắp bắp,"Sputtering , I grabbed it.",Tôi bám vào nó.,"Moist matter thrown out in small detached particles; also, confused and hasty speech."
protectorate,noun,chế độ bảo hộ,and my protector down to the end.,ngài yêu thương che chở dù trong gian khó.,Government by a protector; -- applied especially to the government of England by Oliver Cromwell.
eyesore,noun,điều chướng mắt,Get this eyesore out of my showroom.,Đem cái thứ chướng mắt này ra khỏi phòng trưng bày của tôi.,A displeasing sight; something prominently ugly or unsightly.
desensitize,verb,làm bớt nhạy,We're becoming desensitized .,Chúng ta trở nên lãng tai,to cause to become less sensitive or insensitive
sketchy,adjective,sơ sài,"Command has attempted to list casualties and losses, but information is sketchy .",Bộ Chỉ Huy yêu cầu soạn bản liệt kê tổn thất nhưng thông tin lại sơ sài .,Roughly or hastily laid out; intended for later refinement.
snipe,verb,dẽ giun,"Have you ever heard of a "" snipe ""?","Cháu đã từng nghe "" chim dẽ giun "" chưa?","Any of various limicoline game birds of the family Scolopacidae, having a long, slender, nearly straight beak."
triptych,noun,tranh bộ ba,"which culminated in a very large work, which I call ""The Triptych .""","cuối cùng dẫn đến 1 tác phẩm cực lớn Tôi gọi nó là ""The Triptych"" ( tranh bộ ba )",A picture or series of pictures painted on three tablets connected by hinges.
summation,noun,phép cộng,"In summation , I think you just got to not do it.","Tóm lại, tôi nghĩ Anh không nên làm như vậy.",A summarization.
connive,Verb,ngơ,Conniving and as cruel as they come.,Mưu mô và vô cùng độc ác.,to cooperate with others secretly in order to commit a crime; to collude
nary,adjective,n ngôi,Matias notices Nari trying to call the police.,Matias thấy Nari cố gắng gọi cảnh sát.,not one
loaf,noun,bánh mì,The loaf of bread was adorned with ornate tiny squirrels.,Ổ bánh mì được trang trí bằng những con sóc nhỏ xíu được làm rất công phu.,(also loaf of bread) A block of bread after baking.
envisage,verb,dự tính,"Together, we envisage and enact a society","Chung tay, chúng tôi dự tính và tạo dựng một xã hội",To conceive or see something within one's mind. To imagine or envision.
hominid,adjective,,"This object was made by a hominid ancestor,",Vật này do tổ tiên loài người làm nên,"Any primate of the family Hominidae. All the great apes (Humans, chimpanzees, bonobos, gorillas and orangutans)."
