word,part_of_speech,meaning,example,example_meaning,definition
in cold blood,adverb,lạnh lùng,He bludgeoned a man to death with a crowbar in cold blood .,Hắn lạnh lùng đập một người đến chết bằng một cây gậy sắt.,(idiomatic) In a ruthless and unfeeling manner; premeditated and deliberate.
neck and neck,adjective,ngang nhau,You two are neck - and - neck .,Hai người đang ngang nhau .,"(idiomatic) Very close in progress, as in a race or contest."
pain in the neck,noun,điều phiền phức,Just try not to be such a pain in the neck .,Chỉ cần cố đừng có tỏ ra phiền phức là được.,"(idiomatic) Someone or something which is annoying, irritating or inconvenient"
skin and bones,noun,,She's just skin and bones .,Cổ chỉ còn da bọc xương .,"(idiomatic) Said of one who is emaciated; very skinny, as from lack of nutrition."
mealymouthed,adjective,,,,Alternative form of mealy-mouthed.
at first hand,adverb,trực tiếp,“ At first he just held my hand .,Mới đầu anh ấy chỉ nắm tay mình.,"from the original source; directly; ""I heard this story firsthand"""
thick-skinned,adjective,lì,Though I seem thick - skinned,Dường như tôi đã trở nên trơ lì,Having a thick skin.
thin-skinned,adjective,có da mỏng,"Jesus, you are so thin - skinned .","Chúa ơi, cậu nhạy cảm quá .",(idiomatic) overly sensitive to criticism; quick to take offence; irritable; touchy
secondhand,adjective,cũ,I got this tip from a secondhand source.,Mình nhận được chỉ dẫn này từ một nguồn dữ liệu cũ .,(of goods) not new; previously owned and used by another
eye-popping,adjective,,It's really gonna make my eyes pop .,Nó thật sự làm cho mắt tôi long lanh hơn.,"Visually astonishing, stunning, incredible."
vice versa,adverb,ngược lại,"Reliant is supposed to be at our disposal, not vice versa .",Reliant phải nghe theo ý kiến của ta chứ không phải ngược lại .,Alternative spelling of vice versa.
split second,noun,phần giây,It happened in a split second .,Diễn ra chỉ trong vòng 1 giây .,"a very short time (as the time it takes the eye to blink or the heart to beat); ""if I had the chance I'd do it in a flash"""
in the long run,adverb,cuối cùng,"But he has taken a long -range view, knowing the good results that will come in the long run .","Nhưng Ngài có một quan điểm dài hạn, và biết rằng cuối cùng điều này sẽ đem lại kết quả tốt đẹp.",(idiomatic) After a very long time; eventually; over a long period of time; more generally.
eleventh hour,noun,,"For other uses, see The Eleventh Hour .","Để biết về các nghĩa khác, xem thời cổ đại.",(idiomatic) A point in time which is nearly too late; the last minute.
high-flown,adjective,,A bit high - flown .,Hơi phóng đại .,pretentiously eloquent; highly figurative
on the fence,adjective,,Bella is on the fence .,Bella sẽ làm rào chắn .,(idiomatic) undecided; wavering in one's opinion
buckle down,verb,,But I buckled down and I succeeded.,Nhưng tôi vẫn giải quyết hết và thành đạt như giờ.,(idiomatic) To put forth the needed effort; to focus; become serious; apply oneself (e.g. to work or study).
figure out,verb,tìm ra,"And people figure out what they're supposed to do in all kinds of weird ways, right?",Người ta vẫn tìm ra mục đích sống của mình bằng nhiều cách kỳ lạ đấy thôi?,(idiomatic) To come to understand; to discover or find a solution; to deduce.
get along,verb,chở đi,Try to get along .,Hãy đối xử tử tế đi .,"(intransitive, idiomatic, often followed by with) To interact or coexist well, without argument or trouble."
gloss over,verb,lấp liếm,Avoid trying to gloss over the event with a lie .,Tránh lờ đi sự việc bằng lời nói dối .,"(transitive, idiomatic) To treat something with less care than it deserves; to skimp."
keep track,verb,,Keep tracking it.,Tiếp tục quan sát đi.,To monitor; to track or record; to understand or follow.
chance upon,verb,,We came upon your mistress by chance .,Chúng tôi tình cờ thấy công nương của các cô.,to find by chance
pan out,verb,thành công,He didn't pan out .,Cậu ấy không mang lại kết quả .,"(usually transitive) To separate and recover (valuable minerals) by swirling dirt or crushed rock in a pan of water, in the manner of a traditional prospector seeking gold."
speak out,verb,ngỏ lời,You speak out of turn!,Ông đang ăn nói bất lịch sự rồi đó!,(idiomatic) To assert or promote one's opinion; to make one's thoughts known.
wind up,verb,bế mạc,"She doesn't believe your excuse, and you wind up ... in supermax prison.","Cô ấy sẽ không tin vào lý do của anh, và thế là... đời anh bế mạc trong Supermax.","(UK) A humorous attempt to fool somebody, a practical joke in which the victim is encouraged to believe something untrue."
wipe out,verb,tiêu diệt,"First, we must wipe out the Funahachi gang.",Nhưng trước hết phải tiêu diệt băng Funahachi đã.,(idiomatic) To destroy (a large number of people or things); to obliterate.
stamp out,verb,dập tắt,Can hatred ever be stamped out ?,Có thể nào dập tắt được sự thù ghét không?,"(idiomatic) To get rid of, eradicate."
zero in,verb,không trong,I'm zeroing in .,Tôi đang nhắm vào đây.,To focus one's aim; to zoom in and center on something.
kick the bucket,verb,nghẻo,Haven't been here since Smiley kicked the bucket .,Đã không tới đây từ hồi Vui Vẻ ngỏm củ tỏi .,"(idiomatic, euphemism, colloquial) To die."
stocky,adjective,chắc nịch,"P. fortis is thick and stocky , with relatively heavy chelae.","P. fortis có thân dày và chắc nịch , với cặp càng tương đối nặng.",(of a person or an animal) sturdy; solidly built; heavy and compact
inferno,noun,地獄,KYOTO INFERNO,ĐỊA NGỤC KYOTO,Hell-like place or situation.
tinsel,noun,kim tuyến,"Those who are carrying on the fight successfully agree that what the world has to offer could look attractive, like glittering tinsel , but on closer examination, it has little substance.","Những ai đang chiến đấu thành công đều đồng ý rằng những điều thuộc thế gian có thể trông hấp dẫn giống như kim tuyến lấp lánh, nhưng khi nhìn kỹ thì chỉ là vật tầm thường.","A shining material used for ornamental purposes; especially, a very thin, gauzelike cloth with much gold or silver woven into it; also, very thin metal overlaid with a thin coating of gold or silver, brass foil, or the like."
detour,verb,đường vòng,"I'm not entirely sure why I took a different route that day, a detour .","Tôi không rõ vì sao mình đã chọn, ngày hôm đó, một con đường vòng .",A diversion or deviation from one's original route.
wiggle,verb,lắc lư,"Come on, just wiggle the stick back and forth!","Thôi nào, chỉ cần lắc lư qua lại thôi mà.","(transitive, intransitive) To move with irregular, back and forward or side to side motions; To shake or jiggle."
thump,verb,thụi,"I'll thump him if he calls me "" big nose ""!","Tôi sẽ thụi hắn nếu hắn còn gọi tôi là "" Mũi Bự "" nữa.",(transitive) to hit (someone or something) as if to make a thump
giggle,verb,cười khúc khích,"I often called them gentlemen, which made them giggle .","Tôi thường gọi chúng là các quý ông, làm cho các em cười khúc khích .",To laugh gently or in a high-pitched voice; to laugh in a silly or giddy way.
gobble,verb,ngấu,The client isn' t going to gobble you up,Vị khách của cô sẽ không ngấu nghiến nổi cô đâu,To make the sound of a turkey.
swirl,verb,xoáy,"You warm the cup with your hands, like this and swirl to release the aroma.","Cô làm ấm cốc rượu bằng tay như thế này, và xoáy cốc để hương thơm tỏa ra.",a whirling eddy
