word,part_of_speech,meaning,example,example_meaning,definition
kneel,verb,quỳ,"Kneel , stand, kneel , stand.","Quỳ xuống, đứng lên, lại quỳ , rồi lại đứng.",(intransitive) To stoop down and rest on the knee or knees.
blackmail,verb,tống tiền,"Blackmail or no blackmail , he will be finished, right?","Tống tiền hay không tống tiền , hắn sẽ xử lý hết, đúng không?","(archaic) A certain rate of money, corn, cattle, or other thing, anciently paid, in the north of England and south of Scotland, to certain men who were allied to robbers, or moss troopers, to be by them protected from pillage."
allowance,verb,hạn định cho phép,No one here is allowed to talk to each other,Không được nói chuyện với nhau,"The act of allowing, granting, conceding, or admitting; authorization; permission; sanction; tolerance."
delight,verb,làm vui thích,Truly happy are those who take delight in manifesting brotherly affection!,Thật hạnh phúc thay cho những ai lấy làm vui thích trong việc biểu lộ tình yêu mến anh em!,joy; pleasure
grand larceny,noun,,"Burglary, armed robbery, grand larceny ...","Ăn trộm, ăn cướp có vũ trang, trộm tầm cỡ ...","(US, criminal law) larceny of property whose value is greater than an amount set by law to distinguish it from petty larceny"
gaffer,noun,trưởng kíp,"Cheers, Gaffer .","Nâng cốc, Gaffer .",(film) A chief lighting technician for a motion-picture or television production.
deify,verb,tôn làm thần,Augustus was deified posthumously.,"Sau khi Au-gút-tơ qua đời, ông được tôn làm thần .",(transitive) To make a god of (something or someone).
discriminating,adjective,biết phân biệt,Residual Discrimination,Sự kỳ thị còn rơi rớt lại,Able to perceive fine distinctions between similar things; perceptive
moldy,adjective,mốc meo,Unless it's moldy .,Dì đi trước nhé,Covered with mold.
roam,verb,lang thang,Father wouldn't let them roam this close to dark.,Bố sẽ không để chúng đi lang thang ở ngoài tối thế này đâu.,(intransitive) To wander or travel freely and with no specific destination.
agency,noun,cơ quan,Is there another agency following you I'm not aware of?,Còn có một cơ quan khác theo đuôi cô mà tôi không được biết đến?,The faculty of acting or of exerting power; the state of being in action; action; instrumentality.
history,noun,lịch sử,Tom teaches history at the high school across the street.,Tom dạy lịch sử ở trường trung học phía bên kia đường.,The aggregate of past events.
elderly,noun,cụ già,"Nothing pays like hipsters, minors and the elderly .","Không ai trả tiền như bọn mê jazz, trẻ thành niên và các cụ già .",old; having lived for relatively many years
emigration,noun,di dân,"Happily, a goodly number of those emigrants —including me—have found spiritual treasures.","Thật hạnh phúc thay một số người di dân , trong đó có tôi, đã tìm thấy một “kho báu” vô giá về mặt thiêng liêng.","The act of emigrating; movement of a person or persons out of a country or national region, for the purpose of permanent relocation of residence."
equality,noun,bình đẳng,"You may write in any language you want. On Tatoeba, all languages are equal .","Bạn có thể viết bằng bất kỳ ngôn ngữ nào mà bạn muốn. Ở Tatoeba, tất cả mọi ngôn ngữ đều bình đẳng .",(uncountable) The fact of being equal.
inhabitant,noun,cư dân,"Their cities were left in ruins, without a man, without an inhabitant .","Các thành chúng đều đổ nát, không bóng người, không cư dân .",Someone or thing who lives in a place.
modernization,noun,hiện đại hoá,"Born in another century, Forced to modern times.","Sinh vào thế kỉ khác, hiện đại hoá .",the process of modernizing
multicultural,adjective,đa văn hóa,"Cyrus sets up a model of how you run a great multinational, multifaith, multicultural society.","Cyrus xây dựng một mô hình chỉ cho ta cách điều hành một xã hội đa dân tộc, đa tín ngưỡng, đa văn hóa .",Relating or pertaining to several different cultures
