word,part_of_speech,meaning,example,example_meaning,definition
trailer,noun,xe moóc,"One night, police surrounded our trailer .","Một buổi tối nọ, cảnh sát bao vây xe moóc của chúng tôi.","(Australian, New Zealand, US) A small vehicle, usually open-topped, towed behind another, and used for carrying equipment, etc, that cannot be carried in the leading vehicle."
editor,noun,biên tập viên,So what did we do? We send it back to the editor .,Vậy chúng tôi đã làm gì? Chúng tôi đã gửi ngược tài liệu này đến biên tập viên .,A person who edits or makes changes to documents.
literature,noun,văn chương,"8 Later Jewish mystical literature , the Cabala, even goes as far as to teach reincarnation.","8 Văn chương huyền bí Do Thái sau này, tức là Cabala, còn dạy cả đầu thai nữa.",The body of all written works.
publisher,noun,nhà xuất bản,Capture a revenue sharing relationship between you and another publisher,Nắm bắt mối quan hệ chia sẻ doanh thu giữa bạn và nhà xuất bản khác,"One who publishes, especially books."
aerobics,noun,thể dục nhịp điệu,Shine a flashlight on the wall or wave a string while you do the aerobics .,Bạn hãy rọi đèn pin lên bức tường hoặc lắc sợi dây trong khi tập thể dục nhịp điệu .,"A form of exercise, designed to enhance one's cardiovascular fitness, normally performed to music"
camp,adjective,cắm trại,Tom doesn't know if Mary will go camping with us or not.,Tom không biết liệu Mary có đi cắm trại với bọn tôi hay không.,An outdoor place acting as temporary accommodation in tents or other temporary structures.
hike,verb,cuộc hành quân,It's kind of out past Mars. It's a hike .,Nó đại loại đi qua sao Hoả — như một cuộc hành quân .,A long walk.
interest,verb,lợi tức,"And during harvest, put it back with interest , food interest .","Và trong mùa thu hoạch, hãy gửi vào kho cùng với một lợi tức , lợi tức lương thực.","(uncountable) (finance) The price paid for obtaining, or price received for providing, money or goods in a credit transaction, calculated as a fraction of the amount or value of what was borrowed. [from earlier 16th c.]"
jog,verb,đi,He may be jogging around the park.,Có thể anh ấy đang đi dạo quanh công viên.,"A form of exercise, slower than a run"
meditation,noun,ngồi thiền,Some of the great monks can meditate for four days.,Vài sư thầy vĩ đại có thể ngồi thiền suốt 4 ngày.,"A contemplative discourse, often on a religious or philosophical subject."
accuse,verb,buộc tội,The police accused him of theft.,Cảnh sát buộc tội anh ta ăn cướp.,"(transitive) To find fault with, to blame, to censure."
criminal,noun,tội phạm,"Well, yeah, he's a criminal .","Đúng, nó là một tên tội phạm .",Being against the law; forbidden by law.
kidnap,verb,bắt cóc,The journalist was kidnapped by terrorists.,Nhà báo bị bắt cóc bởi khủng bố.,(transitive) To seize and detain a person unlawfully; sometimes for ransom.
murder,verb,tàn sát,"To save her, I would murder the world.",Tôi dám tàn sát cả thế gian để cứu nó.,(countable) An act of deliberate killing of another human being.
supplemental,adjective,phụ thêm vào,Dietary supplements for insomnia,Thực phẩm bổ sung chữa mất ngủ,Appending.
fakir,noun,Fakia,They were called fakirs .,Họ được gọi là những thầy fakir .,(Islam) A faqir.
apotheosis,noun,màn tán dương,"In an apotheosis , the swan maidens watch as Siegfried and Odette ascend into the Heavens together, forever united in love.","Các thiếu nữ nhìn theo Siegfried và Odette đang cùng lên thiên đàng, được ở bên nhau mãi mãi.",The fact or action of becoming a god; deification.
