word,part_of_speech,meaning,example,example_meaning,definition
trellis,noun,lưới mắt cáo,"Water towers can be surrounded by ornate coverings including fancy brickwork, a large ivy-covered trellis or they can be simply painted.","Tháp nước có thể được bao quanh bởi các tấm phủ trang trí công phu bao gồm ưa thích gạch, một lớn ivy bao phủ Trellis | lưới mắt cáo hoặc có thể chỉ đơn giản là vẽ.",An outdoor garden frame which can be used for partitioning a common area.
jargon,noun,biệt ngữ,"Its name is derived from ""ogging"", jargon from the computer game Netrek.","Tên của nó bắt nguồn từ ""ogging"", biệt ngữ từ trò chơi máy tính Netrek.",(uncountable) A technical terminology unique to a particular subject.
burlesque,adjective,hài hước,"For the next twenty years, Franquin largely reinvented the strip, creating longer, more elaborate storylines and a large gallery of burlesque characters.","Trong suốt 20 năm, Franquin đã sáng tạo lại phần lớn bộ truyện, tạo ra những kịch bản dài hơn, công phu hơn và một loạt các nhân vật hài hước mới.",parodical
posit,verb,đặt,Why would they have taken the trouble... to position the bodies like that?,Tại sao họ lại mất công để đặt những cái xác trong tư thế đó?,Something that is posited; a postulate.
quibble,verb,lý sự cùn,How dare you quibble ?,Còn dám cãi ?,"A trivial or minor complaint, objection or argument."
gauche,adjective,vụng về,This is the first time I've seen you be so gauche .,Đây là lần đầu tiên anh thấy em vụng về như vậy.,Awkward or lacking in social graces; bumbling.
trespass,verb,xâm phạm,I think three little trespassers met the vengeful blade of the tribe.,Tôi nghĩ ba kẻ xâm phạm nhỏ gặp lưỡi dao trả thù của bộ tộc.,(1290) sin
parish,noun,giáo xứ,The city and parish economy continued to be based on agriculture into the early 20th century.,Kinh tế thành phố và giáo xứ tiếp tục dựa trên nền nông nghiệp vào đầu thế kỷ 20.,"In the Anglican, Eastern Orthodox and Catholic Church or certain civil government entities such as the state of Louisiana, an administrative part of a diocese that has its own church."
bland,adjective,nhạt nhẽo,It runs a risk of being completely bland .,Nó đã có thể trở nên nhạt nhẽo .,"(now rare) Mild; soft, gentle, balmy; smooth in manner; suave."
indistinguishable,adjective,không thể phân biệt được,"He had, in essence, become indistinguishable from His Father.",Ngài chủ yếu trở nên không thể phân biệt được với Cha Ngài.,"Not distinguishable; not capable of being perceived, known, or discriminated as separate and distinct"
invariably,adverb,luôn,"Bereaved relatives invariably ask themselves, “Where are the dead?”",Gia quyến của người quá cố luôn luôn tự hỏi: “Người chết ở đâu?”,Every time; always. Without change.
enormity,noun,sự khổng lồ,And it was huge — it was absolutely enormous .,Và chúng thật lớn — thật sự khổng lồ .,"(uncountable) Extreme wickedness, nefariousness."
cummerbund,noun,khăn thắt lưng,"Well, I cranked my cummerbund down really hard over my hand, and I simply swam away.","Tôi quấn tay thật chặt bằng khăn thắt lưng , và bơi ra khỏi đó.","A broad sash, especially one that is pleated lengthwise and worn as an article of formal dress, as with a tuxedo or dinner jacket."
conquistador,noun,Conquistador,"Also known as the Florida Scrub or just as the Cracker cow, these cattle are one of the criollo-type breeds originally brought to the Southern U.S. by the Spanish Conquistadors .","Ngoài tên gọi trên, giống bò này còn được gọi là Florida Scrub hoặc bò Cracker, những con bò này là một trong những giống bò criollo ban đầu được mang đến miền Nam Hoa Kỳ bởi các Conquistador Tây Ban Nha.","A conqueror, but especially one of the Spanish soldiers that invaded Central and South America in the 16th century and defeated the Incas and Aztecs"
catechism,noun,bản câu hỏi,A bit of catechism .,Một ít câu hỏi .,"A book, in question and answer form, summarizing the basic principles of Christianity."
alma mater,noun,học hiệu,The old Alma mater hasn't changed a lick.,Ngôi trường này không hề thay đổi chút nào.,A school or college from which an individual has graduated or which he has attended.
consul,noun,lãnh sự,That's the consulate .,Nếu đó là lãnh sự quán thì làm sao họ biết điều đó?,An official residing in a foreign country in order to protect the interests of citizens from his or her nation.
earmark,verb,dành,"$ 724,000 is all I've got and it's earmarked .",Tôi chỉ có 724.000 đô và chúng được để dành cho mục đích khác.,(transitive) To specify or set aside for a particular purpose.
illustrious,adjective,nổi tiếng,"However, he refers to ""those two illustrious Coloni, his relatives.""","Tuy nhiên, ông coi ""hai người Coloni nổi tiếng đó, là họ hàng của ông.""",dignified
hitherto,adverb,cho đến nay,Hitherto this commission has met twice a year.,"Cho đến nay , ủy ban này họp hai lần trong một năm.",(formal or law) Up to this or that time.
chalet,noun,biệt thự nhỏ,"By 1926, the monument had a chalet and seven two-bedroom cabins.","Đến năm 1926, đài tưởng niệm có một biệt thự nhỏ và 7 nhà thô sơ hai phòng.",Alternative form of chalet.
rudiment,noun,cơ quan thô sơ,Enter Rudimental feat.,Nhập Rudimental feat.,"A fundamental principle or skill, especially in a field of learning (often in the plural)."
venial,adjective,bỏ qua được,"A venial sin, perhaps.",Tội nhẹ có thể tha thứ.,Pardonable; able to be forgiven.
delve,verb,nghiên cứu sâu,"And in the next video, I'll delve into this, and a little bit more.","Và ở video tiếp theo, tôi sẽ nghiên cứu sâu hơn, và nhiều hơn nữa.","(intransitive) To dig the ground, especially with a shovel."
tryst,verb,hẹn hò,Did you tell me about the secret trysts in Hyde Park?,Con có chịu nói cho Dì nghe về những cuộc hẹn hò bí mật ở Hyde Park chưa?,"A prearranged meeting or assignation, now especially between lovers to meet at a specific place and time."
afield,adverb,ra ruộng,Moving Further Afield,Tiến tới trong công việc rao giảng,Digressing from the topic at hand.
forgo,verb,bỏ,He had to forgo all the farm activities.,Ông phải từ bỏ mọi hoạt động trên nông trại.,To let pass.
propound,verb,đề xuất,"Over the centuries leading up to our Common Era, men such as Socrates, Plato, and Aristotle propounded the philosophies that made them famous.","Qua nhiều thế kỷ trước công nguyên, những người như Socrates, Plato và Aristotle đã nổi danh nhờ những triết lý họ đề xuất .",To put forward; to offer for discussion or debate.
undermine,verb,làm suy yếu,"Thus, belief in fate undermines the notion of personal responsibility.","Như thế, niềm tin nơi định mệnh làm suy yếu đi khái niệm về trách nhiệm cá nhân.","To dig, tunnel, hollow out as if making a cave or opening."
wryly,adverb,xỏ xiên,They've got that wryly smile on their mouth.,Miệng chúng có kiểu cười ghê tởm.,In a wry manner.
doting,adjective,lẩm cẩm,He dotes on you.,Ông ấy thích 2 người đấy,Present participle of dote.
unsavory,adjective,bại hoại,An unsavory entrapment.,Một sự gài bẫy vô đạo đức.,Not savory; without flavor.
aboveboard,adjective,không che đậy,I'm sure it was all aboveboard .,Tôi chắc nó đều không hề mờ ám .,"Above the board or table. Hence: in open sight; without trick, concealment, or deception."
anathema,noun,ghét đắng,"(Acts 23:9) The very suggestion that an angel might have spoken to Paul was anathema to the Sadducees, who did not believe in angels!","Người Sa-đu-sê ghét cay ghét đắng cái ý tưởng cho rằng một thiên sứ đã nói với Phao-lô, vì họ không tin có thiên sứ!","A ban or curse pronounced with religious solemnity by ecclesiastical authority, often accompanied by excommunication; denunciation of anything as accursed."
comestible,adjective,có thể ăn được,Whence comest thou?,Ngươi comest Từ đâu đến?,(chiefly in the plural) Anything that can be eaten; food
elan,noun,,"The comic is a kinetic, vital force, or elan vital, that helps us adapt.","Truyện tranh là động lực quan trọng, hay một dạng sinh lực, giúp chúng ta thích ứng.",Ardor inspired by passion or enthusiasm.
harried,adjective,bị quấy rầy,"Well done, Harry .","Hay lắm Harry , Giỏi lắm!",Rushed; panicked; overly busy or preoccupied.
linchpin,noun,chốt sắt hình S,"Hero, weapon... linchpin of our national security... deterrent to nuclear war, or a man to end worlds.","Anh hùng, vũ khí người then chốt bảo vệ an ninh quốc gia ngăn cản chiến tranh hạt nhân, hoặc để phá hủy thế giới.","a pin inserted through holes at the end of an axle, so as to secure a wheel"
