word,part_of_speech,meaning,example,example_meaning,definition
obscene,adjective,tục tĩu,It's obscene .,Nó tục tĩu .,Offensive to current standards of decency or morality
venue,noun,nơi gặp gỡ,"Another historical museum is the House of Terror, hosted in the building that was the venue of the Nazi Headquarters.","Một bảo tàng lịch sử khác là House of Terror, bên trong tòa nhà là nơi gặp gỡ của tổng hành dinh Nazi.","A place, especially the one where a given event is to happen."
writhing,noun,,"Writhe , little man.","Quằn quại đi, anh bạn.",Present participle of writhe.
assertive,adjective,xác nhận,Modem asserts CD line,Bộ điều giải xác nhận dòng CD,boldly self-assured; aggressively confident; cocky
persistence,noun,bền bỉ,"If we persist in that work, our spiritual stores of supply will be filled with plenty.","Nếu bền bỉ trong công việc này, vựa lẫm thiêng liêng của chúng ta sẽ đầy dư dật.",The property of being persistent.
captivating,adjective,làm say đắm,"""Syrian Soap Opera Captivates Arab World"".",Ngày 17 tháng 8 năm 2012. ^ “Syrian Soap Opera Captivates Arab World (Phim truyền hình Syria làm say đắm các nước Ả Rập)”.,Present participle of captivate.
deja vu,noun,từ ngữ tiếng Pháp,deja vu .,Vẫn thế đấy .,Alternative spelling of [i]déjà vu[/i].
legend,noun,truyền thuyết,Legends say that he was also the first king of Siam.,Truyền thuyết nói rằng ông cũng là vị vua đầu tiên của nước Xiêm cổ đại.,A story of unknown origin describing plausible but extraordinary past events. Also historical legend.
parallax,noun,thị sai,It wasn't until the 19th century that scientists were able to detect the stellar parallax .,Cho đến thế kỷ 19 các nhà khoa học mới có thể phát hiện ra thị sai sao.,"The change of angular position of two stationary points relative to each other as seen by an observer, due to the motion of an observer"
orbit,noun,quỹ đạo,"We've been accelerating at one "" G "" ever since we left orbit .",Chúng ta đã tăng gia tốc trọng lực khi chúng ta rời khỏi quỹ đạo,A circular or elliptical path of one object around another object.
elliptical,noun,bầu dục,It goes up delivers the capsule into an elliptical orbit.,"Bay lên, đẩy thân tàu vào quỹ đạo hình bầu dục .",In a shape reminding of an ellipse; oval.
nomad,noun,du cư,"They're tight-knit and nomadic like our unsubs, but not usually prone to violence.","Họ gắn bó chặt chẽ và du cư như hung thủ của ta, nhưng thường không bạo lực.","a member of a group of people who, having no fixed home, move around seasonally in search of food, water and grazing etc."
drowsy,adjective,buồn ngủ,I think you're getting a bit drowsy .,Có lẽ em bắt đầu buồn ngủ rồi đấy.,Inclined to drowse; heavy with sleepiness; lethargic; dozy.
aboard,adverb,gần,"The last active duty Navy Crusader fighter variants were retired from VF-191 and VF-194 aboard Oriskany in 1976 after almost two decades of service, setting a first for a Navy fighter.",Phiên bản Crusader chiến đấu cuối cùng phục vụ trong Hải quân được nghỉ hưu khỏi phi đội VF-191 và VF-194 trên tàu sân bay USS Oriskany (CV-34) vào năm 1976 sau gần hai thập kỷ phục vụ là một kỷ lục của Hải quân.,"On board; into or within a ship or boat; hence, into or within a railway car."
artery,noun,động mạch,Pulse (or the count of arterial pulse per minute) is equivalent to measuring the heart rate.,Mạch (hoặc số lượng xung động mạch mỗi phút) tương đương với việc đo nhịp tim.,"An efferent blood vessel from the heart, conveying blood away from the heart regardless of oxygenation status; see pulmonary artery."
eject,verb,đẩy ra,Remove a storage device safely by clicking Eject [ Eject ].,Tháo thiết bị lưu trữ một cách an toàn bằng cách nhấp vào biểu tượng Đẩy ra [Tháo].,(transitive) To force (a person or persons) to leave.
enable,verb,cho phép,They enable their teachers to make innovations in pedagogy.,Họ cho phép giáo viên tạo những cải tiến trong sư phạm.,(obsolete) To give strength or ability to; to make firm and strong.
adhesive,adjective,dính,Mastic has also been used in adhesives and in leather tanning.,Mát-tít cũng được dùng trong chất làm dính và trong ngành thuộc da.,"Sticky; tenacious, as glutinous substances."
swivel,verb,quay,But let's swivel around and look at me frontally.,Nhưng hãy quay vòng và nhìn vào trứơc mặt tôi.,"(mechanical): A piece, as a ring or hook, attached to another piece by a pin, in such a manner as to permit rotation about the pin as an axis."
insert,verb,đăng,Note: Credentials can only be automatically inserted into Android apps that use standard Android widgets.,Lưu ý: Thông tin đăng nhập chỉ có thể được tự động chèn vào các ứng dụng Android sử dụng tiện ích Android tiêu chuẩn.,(transitive) To put in between or into.
regain,verb,lấy lại,"I stopped to dog paddle and float, trying to regain my strength.","Tôi ngừng bơi kiểu ếch và thả nổi, cố gắng lấy lại sức.",(transitive) To get back; to recover possession of.
ignite,verb,bốc cháy,It ignited as though it had been drenched in gasoline.,Nó bốc cháy như thể đã được tẩm xăng.,"(transitive) to set fire to (something), to light (something)"
prime,adjective,chủ yếu,"(b) To what literature should we give prime consideration, and why?","(b) Chúng ta nên xem xét chủ yếu những sách nào, và tại sao?","First in importance, degree, or rank."
embarrass,verb,làm lúng túng,Embarrass you?,Làm con ngượng ư?,(transitive) to humiliate; to disrupt somebody's composure or comfort with acting publicly or freely; to disconcert; to abash
hammock,noun,cái võng,Let's play in the hammock ?,Hãy chơi trên cái võng .,"A swinging couch or bed, usually made of netting or canvas about six feet wide, suspended by clews or cords at the ends."
satellite,noun,vệ tinh,"I mean, satellite imagery is pretty amazing stuff.","Tôi hiểu, hình ảnh vệ tinh là một thứ tuyệt vời","(now rare) An attendant on an important person; a member of someone's retinue, often in a somewhat derogatory sense; a henchman. [from 16th c.]"
communist,noun,cộng sản,Only untraceable weapons this side of communist California.,Họ sẽ không tìm được tung tích của loại súng này phía bên này của cộng sản California.,"Of, relating to, supporting, or advocating communism."
titter,verb,cười khúc khích,"Centurion, why do they titter so?",""" Rách phu trưởng, "" tại sao họ cười dữ vậy?",A nervous or repressed giggle.
leprosy,noun,phong cùi,"If the contamination has spread in the house, it is malignant leprosy + in the house.",Nếu vết lây nhiễm đã lan trong nhà thì đó là vết phong cùi ác tính.,(pathology) An infectious disease caused by infection byMycobacterium leprae.
hygiene,noun,vệ sinh,"The public baths served hygienic , social and cultural functions.","Các nhà tắm công cộng phục vụ các chức năng vệ sinh , xã hội và văn hóa.","The science of health, its promotion and preservation."
