word,part_of_speech,meaning,example,example_meaning,definition
lieutenant,adjective,trung úy,Lieutenant .,Trung úy,(military) The lowest commissioned officer rank or ranks in many military forces.
fraternity,noun,tình anh em,"A fraternity , now, that's a brotherhood of men who forge a lifetime bond.",đó là một tình anh em của những người có gắn bó máu thịt suốt đời.,The quality of being brothers; brotherhood
expel,verb,đuổi,"In Japan a 17-year-old student is expelled from school, although he is well-behaved and at the top of his class of 42 students.","Tại Nhật, một học sinh 17 tuổi bị đuổi khỏi trường, mặc dù cậu có hạnh kiểm tốt và đứng đầu lớp có 42 học sinh.",To eject or erupt
recite,verb,kể lại,I'll recite them.,Để tôi kể lại .,"(transitive) To repeat aloud some passage, poem or other text previously memorized, often before an audience"
infirmary,noun,bệnh xá,"You get me to the infirmary , I save your life.","Anh đưa tôi tới bệnh xá , tôi sẽ cứu anh.","A place where sick or injured people are cared for, especially a small hospital; sickhouse."
intellectual,adjective,người trí thức,But if he shouldn't turn out to be an intellectual ?,Nhưng có khi hắn thật ra không phải là một người trí thức ?,"Belonging to, or performed by, the intellect; mental; as, intellectual powers, activities, etc."
dandy,adjective,diện,That one's quite a dandy .,Anh chàng kia cũng khá ăn diện đấy,"Like a dandy, foppish."
ace,adjective,nhà vô địch,"I'm from Fresno, Ace .",nhà vô địch à.,A single point or spot on a playing card or die.
pedagogical,adjective,sư phạm,To give it the pedagogical makeover it needs.,Mang lại sự mới mẻ về sư phạm cần thiết.,pedagogic
unify,verb,hợp nhất,"In contrast, true worship has a unifying effect on people.","Trái lại, sự thờ phượng thật làm cho người ta hợp nhất .",(transitive) Cause to become one; make into a unit; consolidate; merge; combine.
loiter,verb,lảng vảng,Do stop loitering by the door and come in.,"Vào trong đi, đừng lảng vảng ngoài cửa nữa!",To stand about without any aim or purpose; to stand about idly; to linger; to hang around.
obtrusive,adjective,làm phiền,"The obtrusiveness and cost of these structures led in the late 1940s and early 1950s, to a more dynamic approach.","Sự điên cuồng và chi phí của các công trình này đã dẫn đến những năm cuối của thập kỷ 1940 và đầu những năm 1950, với cách tiếp cận năng động hơn.",Sticking out; protruding.
mien,noun,dung nhan,You mien -muk.,Bà giống như Mien -Muk.,"(uncountable) Demeanor; facial expression or attitude, especially one which is intended by its bearer."
unbecoming,adjective,không hợp,"I think your gown is very unbecoming , too!",Đầm của chị cũng rất không hợp chút nào!,"Not flattering, attractive or appropriate."
composed,adjective,bình tĩnh,He is calm and composed because he has the situation under control.,Anh bình tĩnh là vì anh biết mình làm chủ được tình thế.,showing composure.
adjoin,verb,tiếp giáp,The trunk was empty before I left the adjoining state of Georgia.,"Tuy nhiên, cốp xe của tôi trống không trước khi rời bang Georgia tiếp giáp bang Florida.",(transitive) To be in contact or connection with.
lofty,adjective,cao quý,"True, he dwells in a lofty spirit realm, but he is not far off from us.","Đúng, Ngài ngự trong cõi thần linh cao quý , nhưng Ngài không xa cách chúng ta.","high, tall, having great height or stature"
entreat,verb,cầu khẩn,I shall return to Rome and entreat Crassus to aid in crushing Spartacus and his rebellion.,Tôi sẽ quay về Rome và cầu khẩn Crassus để giúp tiêu diệt Spartacus và binh đoàn của hắn.,Alternative form of entreaty.
hither,adjective,bên này,Blew hither ; here am I.,Đẩy tôi bay bay mãi đến nơi này.,"(literary or archaic) To this place, to here."
resound,Verb,vang dội,The answer is a resounding yes!,Câu trả lời là tiếng có vang dội !,(transitive) to echo a sound
askance,adjective,nghi ngờ,"And if I'd said something completely bizarre he would have looked askance at me, and regulated the conversation.","Và nếu tôi nói gì đó hoàn toàn kỳ cục, anh ta sẽ nhìn tôi ngờ vực, và điều chỉnh lại cuộc hội thoại.","(of a look or glance) With disapproval, skepticism, or suspicion."
firmament,noun,bầu trời,""" A shimmering, glowing star in the cinema firmament . """,""" Một ngôi sao lung linh, rạng rỡ trên bầu trời điện ảnh. """,(uncountable) The vault of the heavens; the sky.
bygone,adjective,quá khứ,"Old friend, let's let bygones be bygones .","Thôi bây giờ, bạn già, hãy bỏ qua quá khứ .",Having been or happened in the far past.
crag,noun,vách đá cheo leo,“Jehovah is my crag ” (2),‘Đức Giê-hô-va là vách đá của con’ (2),A rocky outcrop.
embitter,verb,làm cay đắng,"Yet, Mary was not embittered .",Nhưng Ma-ri không cay đắng dù Giô-sép không hiểu cô.,To cause to be bitter.
premonition,noun,điềm báo trước,And in a premonition of today's world,Như là một điềm báo trước của thế giới ngày nay,"A clairvoyant or clairaudient experience, such as a dream, which resonates with some event in the future."
latitude,noun,vĩ độ,"The climate of a region depends on a number of factors, especially latitude .","Khí hậu của một khu vực phụ thuộc vào nhiều yếu tố, đặc biệt là vĩ độ .","(geography, astronomy) The angular distance north or south from a planet's equator, measured along the meridian of that particular point."
innovation,noun,sáng kiến,I want to share one story about an innovation called drip irrigation.,Tôi muốn kể một câu chuyện về sáng kiến gọi là tưới tiêu nhỏ giọt.,"The act of innovating; the introduction of something new, in customs, rites, etc."
depletion,noun,sự cạn kiệt,Depletion is used to record the consumption of natural resources.,Sự cạn kiệt được sử dụng để ghi lại sự tiêu thụ tài nguyên thiên nhiên.,"the act of depleting, or the state of being depleted; exhaustion"
impenetrable,adjective,chắn,And the other one though is impenetrability .,Và một đặc tính khác đó là tính chắn .,incomprehensible; inscrutable
semaphore,verb,semaphore,"Semaphore lines, telegraph systems and telex machines can be considered early precursors of this kind of communication.","Đường dây semaphore , hệ thống điện báo và máy telex có thể được coi là tiền thân sớm của loại truyền thông này.","Any visual signaling system with flags, lights, or mechanically moving arms."
coincide,verb,trùng hợp,"Now, that is a cosmic series of coincidences .",Vậy là sự trùng hợp trong vụ này đạt đến hàng siêu nhiên rồi.,To occupy exactly the same space.
plankton,noun,sinh vật phù du,The plankton is full of surprises when it comes to sex.,Một sinh vật phù du có rất nhiều những điều kinh ngạc khi giao phối.,a generic term for all the organisms that float in the sea. A single organism is known as a plankter
dismally,adverb,đáng buồn,I do dismal .,tôi khá bi quan.,In a dismal manner
keel,verb,sống thuyền,"It had neither bow nor stern, keel nor rudder—no curves.","Nó không có đuôi, mũi, sống thuyền , bánh lái và không có đường cong nào.",a large beam along the underside of a ship’s hull from bow to stern
versed,adjective,thành thạo,Who is speaking in these verses ?,Ai đang nói những câu này?,"knowledgeable or skilled, either through study or experience"
demoralize,verb,làm nản lòng,"First, they demoralize the people who are engaged in the activity.","Đầu tiên, nó làm nản lòng những người tham gia vào công việc.",(American) To destroy morale; to dishearten.
incapacitated,adjective,,He could be incapacitated .,Hắn có thể bị bất lực .,Simple past of incapacitate.
