word,part_of_speech,meaning,example,example_meaning,definition
atmospheric,adjective,thuộc khí quyển,Their rotting corpses heating our atmosphere .,Những cái xác thối rữa nung nóng bầu khí quyển của chúng ta.,"Of, relating to, produced by, or coming from the atmosphere."
authoritarian,adjective,độc tài,So why do economists fall in love with authoritarian governments?,Vậy tại sao các nhà kinh tế lại yêu chế độ độc tài ?,"Of, or relating to, absolute obedience to an authority."
circumference,verb,chu vi vòng tròn,Pi represents the ratio of the circumference of a circle to its diameter.,Pi biểu thị tỉ số giữa chu vi vòng tròn và đường kính của nó.,(geometry) The line that bounds a circle or other two-dimensional figure
diagnosis,noun,chẩn đoán,A diagnosis that provides neither an explanation nor a cure is by definition not a diagnosis .,Chẩn đoán mà không có giải thích hay cách chữa trị thì không phải là chẩn đoán .,(medicine) The identification of the nature and cause of an illness.
longitudinal,noun,theo chiều dọc dọc,It often has a streak of bright orange running longitudinally .,Nó thường có một vệt màu cam sáng chạy theo chiều dọc .,"Relating to length, or to longitude."
retaliation,noun,sự trả đũa,Do you have any idea what your spiteful retaliation did to my son?,Anh có biết sự trả đũa ác ý của anh đã làm gì con trai tôi không?,Violent response to an act of harm or perceived injustice.
cobbler,noun,vá,"The company founder, Joseph William Foster, was born in 1881 and trained as a cobbler .","Người sáng lập ra công ty là Joseph William Foster, ông sinh năm 1881, được nuôi lớn và dạy dỗ để trở thành một người thợ vá giày.",A person who repairs shoes.
deprivation,noun,sự tước đoạt,"And back here in the United States, we saw economic despair, deprivation .","Và trở lại đây, nước Mỹ, chúng ta thấy sự tước đoạt kinh tế lẫn nỗi tuyệt vọng.","(countable) The act of depriving, dispossessing, or bereaving; the act of deposing or divesting of some dignity."
erosion,noun,sự xói mòn,and do something about the erosion of topsoils and the quality of water.,và làm được điều gì đó về sự xói mòn lớp đất mặt và chất lượng nước.,"(uncountable) The result of having been being worn away or eroded, as by a glacier on rock or the sea on a cliff face"
pollinator,noun,thụ phấn,Aborting pollination and nectar detail.,Hủy quá trình thụ phấn và lấy mật hoa.,(biology) the agent that pollinates a plant; often an insect
restoration,noun,sự khôi phục,"Yet, that restoration took place on a relatively small scale.",Nhưng đó chỉ là một sự khôi phục trên một phạm vi tương đối nhỏ.,"the return of a former monarchy or monarch to power, usually after having been forced to step down"
vandalize,verb,,It's just vandalism .,Chúng chỉ phá hoại thôi.,(American) Alternative spelling of vandalise.
yolk,noun,lòng đỏ trứng,Well they both have a egg yolk and butter base.,"Well, cả 2 đều có lòng đỏ trứng gà và bơ nền.","The yellow, spherical part of an egg that is surrounded by the white albumen, and serves as nutriment for the growing young."
allergic,noun,dị ứng,Penicillin allergy explains the allergic reaction much better.,Dị ứng penicillin giải thích các phản ứng dị ứng tốt hơn.,Of or pertaining to allergy.
bypass,verb,bỏ qua,Bypassing override!,Bỏ qua ghi đè!,"a road that passes around something, such as a residential area"
ecosystem,noun,hệ sinh thái,"If there's a water pocket, there's a possibility of an ecosystem .","Nếu có túi nước ở đó, có thể có một hệ sinh thái .",A system formed by an ecological community and its environment that functions as a unit.
mortality,noun,số tử vong,"For more on the debate over mortality rates, see: Hatcher, John (1977).","537, 581. ^ Để biết thêm thông tin về con số tử vong , xem: Hatcher, John (1977).",The condition of being susceptible to death
tease,verb,trêu,Never tease dogs or pull their tails or ears .,"Không bao giờ trêu chọc hoặc kéo đuôi , tai của chó .",One who teases.
assassination,noun,ám sát,Including the man responsible for the assassination of my sister.,Cả người đứng sau vụ ám sát chị tôi.,"The murder of a person, especially for political reasons or for personal gain."
cease-fire,noun,lệnh ngừng bắn,1949 – United Nations cease - fire takes effect in Kashmir from one minute before midnight.,1949 - Lệnh ngừng bắn của Liên Hiệp Quốc có hiệu lực tại Kashmir trước nửa đêm.,alternative spelling of ceasefire
detonate,verb,làm nổ,Detonate the vest.,Cho nổ chiếc áo đó.,"(intransitive): To explode; to blow up. Specifically, to combust supersonically via shock compression."
