word,part_of_speech,meaning,example,example_meaning,definition
fantasy,verb,hình ảnh tưởng tượng,Imagination can also be expressed through stories such as fairy tales or fantasies .,Tưởng tượng được coi là khả năng bẩm sinh Trí tưởng tượng cũng có thể được thể hiện qua những câu chuyện chẳng hạn như truyện cổ tích hay hình ảnh tưởng tượng .,That which comes from one's imagination
marine,noun,hải quân,"Babe, the only time you start worrying about a Marine is when he stops bitching.","Cưng à, anh chỉ nên lo lắng về Hải quân khi họ ngưng than phiền.","Of, or pertaining to, the sea (marine biology, marine insurance.)"
unearthly,adjective,siêu phàm,His long life is a result of an unearthly calamity.,Cuộc sống dài của hắn là kết quả của một thiên tai siêu phàm .,Not of the earth.
titanic,adjective,Titanic,"To return her to service as soon as possible, Harland & Wolff again had to pull resources from Titanic , delaying her maiden voyage by three weeks, from 20 March to 10 April 1912.","Để đưa con tàu trở lại hoạt động nhanh nhất có thể, một lần nữa Harland & Wolff đã phải lấy nguyên liệu từ Titanic , hoãn chuyến đi đầu tiên của nó từ 20 tháng 3 năm 1912 đến 10 tháng 4 cùng năm.","Having great size, or great strength, force or power."
leviathan,noun,thủy quái,"The Leviathan of the Seas, is it?","Thủy quái , phải không?",Very large; gargantuan.
ilk,adjective,cùng hạng,But opened the door to Beckett and his ilk .,Nhưng cũng mở đường cho Beckett và bè lũ của hắn .,(Scottish and Northern England) The same.
economical,adjective,tiết kiệm,"""""""How can we economize when we have nothing?''""",“Làm sao chúng ta có thể tiết kiệm khi không có gì cả?”,Careful with money so as not to spend too much; prudent; thrifty.
warden,verb,cai,"Well, unfortunately for him, the guard he punched just happens to be the warden now.",Thật không may là lính canh đã bị đấm trúng là cai ngục bây giờ.,An official charged with supervisory duties or with the enforcement of specific laws or regulations; such as a game warden or air raid warden
hermetic,adjective,kín,And you see that these courtyards are not hermetically sealed spaces.,Và bạn thấy những sân chơi này không phải là không gian được bọc kín .,Of or pertaining to Hermes Trismegistus.
isolation,noun,sự cách ly,to study the effects of long-term isolation of small crews.,để tìm hiểu ảnh hưởng của sự cách ly dài hạn lên các phi đội nhỏ.,"(chiefly uncountable) The state of being isolated, detached, or separated."
cramp,verb,bị chuột rút,Take acetaminophen ( Tylenol ) for cramps .,Uống acetaminophen ( tylenol ) nếu bị chuột rút .,A painful contraction of a muscle which cannot be controlled.
illusion,noun,ảo tưởng,The only weapons we have are purely illusion .,Vũ khí duy nhất chúng tôi có hoàn toàn chỉ là ảo tưởng .,(countable) A misapprehension; a belief in something that is in fact not true.
superb,adjective,tuyệt vời,"Yes, life truly is a superb symphony of the senses!","Thật vậy, sự sống là một bản giao hưởng tuyệt vời của các giác quan!",first-rate; of the highest quality; exceptionally good
magnificent,adjective,lộng lẫy,We admired the beauty of this magnificent pioneer temple.,Chúng tôi chiêm ngưỡng vẻ đẹp lộng lẫy của ngôi đền thờ của người tiền phong.,"Grand, elegant or splendid in appearance."
adorn,verb,tô điểm,A beautifully adorned lacquerware bowl,Chén sơn mài được tô điểm tuyệt đẹp,To make more beautiful and attractive; to decorate.
phosphorescent,adjective,lân quang,"At low temperatures, however, it is possible to observe both the phosphorescence and the triplet-triplet absorption spectrum.","Tuy nhiên, ở nhiệt độ thấp có thể quan sát cả quang phổ và quang phổ hấp thụ triplet-triplet.","Having the property of emitting light for a period of time after the source of excitation is taken away, e.g., in electrostatic storage tubes and cathode-ray tubes."
sextant,noun,kính lục phân,"A sextant , an accurate chronometer and a celestial almanac.","kính lục phân , đồng hồ bấm giờ và niên giám.",(nautical) A navigational device for deriving angular distances between objects so as to determine latitude and longitude.
lever,verb,đòn bẩy,"You're trying to pull one of the great levers , aren't you?",Cậu đang cố thực hiện một trong những đòn bẩy quan trọng nhất đúng không?,"(mechanics) A rigid piece which is capable of turning about one point, or axis (thefulcrum), and in which are two or more other points where forces are applied; — used for transmitting and modifying force and motion."
depth,noun,độ sâu,Her father will rest at the regular depth .,Cha cô ấy sẽ yên nghỉ ở độ sâu thông thường.,The vertical distance below a surface; the amount that something is deep.
meridian,adjective,Kinh tuyến,The date line is an imaginary line that runs for the most part through the Pacific Ocean along the 180th meridian .,"Tuyến đổi ngày là đường tưởng tượng, phần lớn xuyên qua Thái Bình Dương, dọc theo kinh tuyến 180.","An imaginary great circle on the Earth's surface, passing through the geographic poles."
parallel,adjective,song song,Now I have all of those ropes parallel like this.,Bây giờ tôi có tất cả đống dây đó song song như thế này.,Equally distant from one another at all points.
skiff,verb,xuồng nhỏ,"Some of them want to lower the skiff and board it, taking their chances at sea.",Một số người trong bọn họ muốn liều lên xuồng nhỏ .,A small flat-bottomed open boat with a pointed bow and square stern.
locomotion,noun,sự vận động,"Now, how does this relate to human locomotion ?",Vậy nó liên quan đến sự vận động con người như thế nào ?,The ability to move or the act of moving from place to place.
element,noun,yếu tố,"As much as 90 percent of happiness comes from elements such as attitude, life control and relationships.","Khoảng 90% hạnh phúc đến từ các yếu tố như quan điểm, kiểm soát cuộc sống và các mối quan hệ.","One of the simplest or essential parts or principles of which anything consists, or upon which the constitution or fundamental powers of anything are based."
channel,noun,kênh,I'd rather change the channel here than listen to your little soap opera.,Tao thà đổi kênh còn hơn nghe cái thứ sến của bọn mày.,"The physical confine of a river or slough, consisting of a bed and banks."
