word,part_of_speech,meaning,example,example_meaning,definition
stupefied,adjective,kinh ngạc,"Masses of uniformed men, stupefying to the eye, and incredible to the imagination have stood in spellbound audience of the Fuhrer.","Vô số những người đàn ông trong quân phục, với ánh mắt đầy kinh ngạc Và trí tưởng tượng phi thường, lắng nghe và bị mê hoặc bởi bài nói của Führer.",Simple past tense and past participle of stupefy.
bouillon,noun,canh thang,Chicken bouillon .,Gà Bouillon .,"A clear seasoned broth made by simmering usually light meat, such as beef or chicken."
gunwale,noun,gunwale,"We pulled out a small tarp and tied two of its corners to paddle handles and the other corners to my husband’s feet, which he stretched out over the gunwales of the canoe.","Chúng tôi lấy ra một tấm bạt nhỏ, buộc hai góc vào mấy cái chèo và các góc kia vào đôi chân của chồng tôi đang duỗi dài trên mép thuyền.","(nautical) The top edge of the hull of a nautical vessel, where it meets the deck."
resiliency,noun,sức bật,"the skills of motivation, resilience —",các kỹ năng về sức bật và thích ứng cao,resilience
capsize,verb,lật úp,And they started laughing as the boat capsized and sank.,Và sau đó chúng cười lớn khi chiếc thuyền bị lật úp và chìm dần.,"(intransitive, nautical) To overturn."
tussock,noun,bụi,They make nests and burrows in tall grasses called tussocks .,Họ làm cho tổ và hang trong bãi cỏ cao gọi là tussocks .,"A tuft or clump of green grass or similar verdure, forming a small hillock."
demarcate,verb,phân giới,The second fixed a north-south line of demarcation running about 350 miles (560 km) west of the Cape Verde Islands.,"Thứ hai, cố định đường phân giới bắc nam cách các đảo Cape Verde 560km về hướng tây.",to mark the limits or boundaries of something; to delimit
intransigence,noun,,I'm afraid my brother can be very intransigent .,Tôi e là em trai tôi có thể rất không khoan nhượng .,Unwillingness to change one's views or to agree.
pedantry,noun,vẻ thông thái rởm,Pedantry .,Mô phạm .,An excessive attention to detail or rules.
subsistence,noun,sinh hoạt,"Most enterprises are small, micro and individual ones, including subsistence jobs like street vendors.","Hầu hết các doanh nghiệp nhỏ, vi mô và cá nhân, bao gồm cả việc sinh hoạt như người bán hàng rong.",Real being; existence.
prevalent,adjective,thịnh,The school's main goal was to encourage French aesthetics and the Neoclassical style to replace the prevalent baroque style.,Mục tiêu chủ yếu của trường là khuyến khích mỹ học Pháp và phong cách tân cổ điển để thay thế phong cách baroque đang thịnh hành.,Widespread or preferred.
