word,part_of_speech,meaning,example,example_meaning,definition
gripe,verb,chuôi,"Down with the gripes , domina.",Nó bị đau bụng rồi thưa phu nhân.,"(nautical) The name of a specific wire rope, often used on davits and other life raft launching systems."
alignment,noun,sự sắp hàng,It also had the effect of aligning the Newfoundland unit to the dollar unit in the British Eastern Caribbean colonies.,Nó cũng có chịu tác động của sự sắp hàng đơn vị Newfoundland tới đơn vị đô la tại colony Anh Đông Caribê.,An arrangement of items in a line.
stuffy,adjective,ngột ngạt,it's so hot and stuffy I-,Nó thật nóng bức và ngột ngạt .,Stout; mettlesome; resolute.
transcript,noun,bản chép lại,"The books contain letters, transcripts of speeches, and even details of their disputes.","Sách này chứa đựng các lá thư, bản chép lại những bài nói, và ngay cả chi tiết về những cuộc tranh luận của họ.",Something which has been transcribed; a writing or composition consisting of the same words as the original; a written copy.
speculate,verb,đầu cơ,The mother of all evil is speculation .,Gốc rễ của mọi tội lỗi là đầu cơ .,"(intransitive) to think, meditate or reflect on a subject; to deliberate or cogitate"
hypnotic,adjective,thuốc ngủ,These medications are classified as sedative hypnotics .,Những loại thuốc này được phân loại như là thuốc ngủ an thần .,"Of, or relating to hypnosis or hypnotism."
clique,noun,bè lũ,"In America, we call them "" cliques .""","Ở Mỹ, ta gọi là "" bè lũ "".","A small, exclusive group of individuals; cabal"
diaphragm,verb,cơ hoành,"Strangulation, blocked airway, inert-gas inhalation, Compression of chest and diaphragm .","Thắt cổ, bị chặn đường thở, hít phải khí trơ, bị chèn ép cơ ngực và cơ hoành","(anatomy) In mammals, a sheet of muscle separating the thorax from the abdomen, contracted and relaxed in respiration to draw air into and expel air from the lungs; also called thoracic diaphragm."
fretful,adjective,cáu kỉnh,"So stop your fretting , Master Dwarf.","Vì vậy hãy thôi cáu kỉnh đi, ngài Người Lùn.","irritable, bad-tempered, grumpy or peevish"
rancid,adjective,ôi,sending hundreds of flies scattering from the rancid pile.,làm hàng trăm con ruồi bay tán loạn khỏi đống ôi thiu.,Being rank in taste or smell.
bristly,adjective,dựng đứng,"But the bristly brush felt so nice on her scalp, Elizabeth decided just to go along with it.","Nhưng chiếc lược đầy lông cứng có vẻ thật dễ chịu trên đầu cô, Elizabeth quyết định bỏ qua.",covered with bristles
flippant,adjective,chớt nhã,Stop being so flippant .,Đừng có suồng sã như thế nữa,(archaic) glib.
bohemian,adjective,Bô-hem,Their lives were Bohemian .,Bố mẹ anh là người Bosina .,an unconventional or nonconformist artist or writer.
jubilant,adjective,vui sướng,When he was finally overthrown in 1979 jubilant crowds poured onto the streets.,"Khi Amin bị lật đổ năm 1979, nhiều đám đông vui sướng đổ ra đường.",In a state of elation.
regurgitate,verb,chảy vọt trở lại,Then I regurgitate it.,Sau đó tôi sẽ nôn nó ra .,(transitive) To throw up or vomit; to eject what has previously been swallowed.
prune,verb,mận khô,"Your lips say no, your prunes say yes.","Mồm anh nói không, mấy trái "" mận khô "" của anh thì nói có.",(obsolete) A plum.
testimonial,noun,bằng,A more fitting testimony to your honesty could not have been made.,Ông phải làm việc đàng hoàng mới tỏ rõ lòng trung thành được. bằng không thì...,"A statement, especially one given under oath; testimony"
insulation,noun,sự cách ly,"You must give more cards to people so that they have the critical mass of cards to take the risk to cooperate, to move out of insulation .","Bạn phải cho họ nhiều quân bài hơn để họ có một bộ bài tốt để mạo hiểm khi hợp tác, để loại bỏ sự cách ly .","The act of insulating, or the state of being insulated; detachment from other objects; isolation."
denote,verb,biểu thị,The expression is here used figuratively and denotes the best of the flock.,Từ ngữ ở đây được hiểu theo nghĩa ẩn dụ và biểu thị phần tốt nhất của bầy.,(transitive) To indicate; to mark.
blight,verb,bệnh tàn rụi,Blight .,Nấm bệnh .,"any of many plant diseases causing damage to, or the death of, leaves, fruit or other parts"
slaughter,verb,chém giết,The kings have surely slaughtered one another with the sword.,Chắc ba vua ấy đã dùng gươm chém giết lẫn nhau.,"(uncountable) The killing of animals, generally for food; ritual slaughter (kosher and halal)"
fate,noun,số phận,Our fates are interwoven.,Số phận chúng mình đan vào nhau.,"The cause, force, principle, or divine will that predetermines events."
surpass,verb,vượt,They believe that their abilities far surpass their calling.,Họ tin rằng những khả năng của họ vượt xa sự kêu gọi của họ.,"(transitive) To exceed, especially in a metaphoric or technical manner."
terrorist,noun,kẻ khủng bố,"In fact, for many years I was the girlfriend of a terrorist .”","Trong nhiều năm, tôi là bạn gái của một kẻ khủng bố ”.","A person, group, or organization that uses violent action, or the threat of violent action, to further political goals; frequently in an attempt to coerce either a more powerful opponent, (such as a citizen or group targeting a government), or conversely, a weaker opponent, (such as a government, or even an internal citizen or group, being targeted by a larger government)."
groan,verb,rên rỉ,All that lives in this house are shadows and creaks and groans .,Mọi cái sống trong nhà này đều là bóng và rạn nứt và rên rỉ cả.,"A low, mournful sound uttered in pain or grief."
abalone,noun,bào ngư,"After I sell it, I'll buy you abalones .","Tôi đem xe này đi bán, mua bào ngư cho anh ăn.","(US, Australian) An edible univalve mollusc of the genusHaliotis, having a shell lined with mother-of-pearl."
catacomb,noun,hầm mộ,Catacombs don't go under Flamel's grave.,Khu hầm mộ không đi qua bên dưới mộ của Flamel.,"An underground system of tunnels and chambers with recesses for graves, used (in former times) as a cemetery; a subterranean tunnel system used for burying the dead, as in Paris or ancient Rome."
cynic,adjective,người hoài nghi,Cynical .,Chán đời .,A person who believes that all people are motivated by selfishness.
jaded,adjective,chán ngấy,Where's Jade ?,Jade đâu rồi?,Simple past tense and past participle of jade.
absolution,noun,xá tội,He will grant me absolution from the fire.,Ngài sẽ xá tội cho ta từ ngọn lửa.,"An absolving, or setting free from guilt, sin, or penalty; forgiveness of an offense."
fruitless,adjective,không có kết quả,Repair efforts proved fruitless .,Nỗ lực sửa chữa không có kết quả .,Useless; unproductive.
warble,verb,hót líu lo,I'm nοt gοing tο sit here warbling .,Ta sẽ không ngồi đây mà líu lo như chim đâu.,to modulate a tone's frequency
sylph,noun,thiên thần,The sylphs .,Các nàng tiên .,A wood nymph.
decolletage,noun,,Decolletage .,Phần cổ áo .,Alternative spelling of [i]décolletage[/i]
diverting,adjective,thú vị,It's not as diverting as it used to be.,Nó không còn thú vị như xưa.,Present participle of divert.
gild,verb,mạ vàng,It will grow old and fat in a gilded cage!,Nó sẽ lớn và mập mạp trong một cái lòng mạ vàng .,(transitive) To cover with a thin layer of gold; to cover with gold leaf.
spindle,verb,suốt,"(Proverbs 31:10, 19) This is a description of the spinning process, using the distaff and the spindle , basically two simple sticks.","Đây là lời miêu tả về phương pháp xe sợi bằng con quay và con cúi, hay con suốt . Hai dụng cụ này về cơ bản chỉ là hai cây que bình thường.",To make into a long tapered shape.
eulogize,verb,ca tụng,His partner eulogized him.,Đồng sự của ông khen tặng ông.,"(transitive) To praise, celebrate or pay homage to (someone), especially in an eloquent formal eulogy."
