word,part_of_speech,meaning,example,example_meaning,definition
mortgage,verb,cầm cố,"And yes, Toby is married and he does have a mortgage .","Vâng, và khi Toby kết hôn, anh ấy đã phải đi cầm cố một khoản tiền.","A special form of secured loan where the purpose of the loan must be specified to the lender, to purchase assets that must be fixed (not movable) property such as a house or piece of farm land. The assets are registered as the legal property of the borrower but the lender can seize them and dispose of them if they are not satisfied with the manner in which the repayment of the loan is conducted by the borrower. Once the loan is fully repaid, the lender loses this right of seizure and the assets are then deemed to be unencumbered."
principal,adjective,chính,"The queen appoints a Lord Lieutenant to represent her in each of the eight preserved counties of Wales, which are combinations of principal areas retained for ceremonial purposes.","Nữ hoàng chỉ định một chỉ định một Lord Lieutenant để đại diện cho mình trong một trong tám hạt bảo quản ở Wales, mà là sự kết hợp của các khu vực chính cho mục đích nghi lễ.",Primary; most important in a group.
implemented,adjective,thực hiện,Implement quarantine procedures now.,Triển khai cách ly và kiểm dịch ngay bây giờ.,Simple past tense and past participle ofimplement.
proactive,adjective,chủ động,"Strong, proactive obedience is anything but weak or passive.","Sự vâng lời mạnh mẽ, chủ động thì không hề yếu kém hoặc thụ động.",(proscribed) Acting in advance to deal with an expected change or difficulty
regal,adjective,xứng với vua chúa,Jackie's never looked more regal .,Jackie không bao giờ xem những thú xa xỉ đó,Of or having to do with royalty.
sage,adjective,khôn,"Men of the great assembly (later called the Sanhedrin) were viewed as part of a long line of wise scholars, or sages , who orally passed on certain teachings from generation to generation until these were finally recorded in the Mishnah.","Những người thuộc đại hội đồng (sau này được gọi là Tòa Công Luận) được xem như là thuộc dòng tộc những học giả khôn ngoan, hay uyên bác, là những người đã truyền bằng miệng một số dạy dỗ từ thế hệ này sang thế hệ kia cho đến khi cuối cùng được ghi vào sách Mishnah.","a wise man or spiritual teacher; a man of gravity and wisdom, especially, a teacher venerable for years, and of sound judgment and prudence; a grave or stoic philosopher"
agenda,noun,chương trình nghị sự,Thus she decided to place the matter on the agenda for their next meeting.,Do đó bà quyết định để vấn đề này vào chương trình nghị sự cho phiên họp sau.,(now rare) Plural form of agendum.
apparently,adverb,hình như,Apparently the two deputies had completely forgotten the people waiting above.,Hình như họ đã quên mất những người ở trên này đang chờ đợi.,Plainly; clearly; manifestly; evidently.
stagger,verb,lảo đảo,And disaster+ will make him stagger .,Tai họa+ làm hắn lảo đảo .,"An unsteady movement of the body in walking or standing, as if one were about to fall; a reeling motion; vertigo; -- often in the plural; as, the stagger of a drunken man."
refine,verb,tinh chế,"North Korea imports refined oil, natural rubber and palm oil from Malaysia.","Bắc Triều Tiên nhập dầu tinh chế , cao su thiên nhiên và dầu cọ từ Malaysia.","To reduce to a fine, unmixed, or pure state; to free from impurities; to free from dross or alloy; to separate from extraneous matter; to purify; as, to refine gold or silver; to refine iron; to refine wine or sugar."
cultivated,adjective,có học,Marc was cultivated ; he took Damira on visits to churches and talked about painting with her.,"Marc có học thức, cậu dẫn Damira đến thăm các nhà thờ và nói với cô về hội họa.",Simple past tense and past participle ofcultivate.
apparatus,noun,bộ máy,We're essentially turning on an apparatus that's already in place.,Về cơ bản chúng tôi sẽ cho chạy bộ máy đã thiết lập sẵn ở đó.,The entirety of means whereby a specific production is made existent or task accomplished.
inedible,adjective,không ăn được,The SS saw to it that the food we got was foul and almost inedible .,Lính SS chỉ cho chúng tôi ăn những đồ hôi thối và hầu như không ăn được .,Anything inedible; that which is not a foodstuff.
chaff,verb,trấu,"The Hebrew term rendered “measure off” can mean to “sift,” or “winnow,” much the way a farmer winnows out the useless chaff in his quest for the valuable grain.","Động từ tiếng Do Thái cổ được dịch là “xét-nét” cũng có nghĩa là “sàng” hay “sảy”, là cách người nông dân loại bỏ những vỏ trấu để giữ lại hạt.",The inedible parts of a grain-producing plant.
silo,verb,xilô,"Silo , silo .","Silo , silo , silo , silo .","(agriculture) A vertical building, usually circular, used for the storage of grain."
wicker,adjective,liễu gai,Chief Wicker .,Cảnh sát trưởng Wicker .,"A flexible branch or twig of a plant such as willow, used in weaving baskets and furniture"
covet,verb,thèm muốn,"What he loves, what he hates, what he covets most.","Xem hắn yêu gì, ghét gì, thèm muốn gì nhất.","(transitive) To wish for with eagerness; to desire possession of, notably enviously; -- also used in a good sense."
punctual,adjective,đúng giờ,She is not as punctual as her little sister.,Cô ta không đúng giờ bằng em gái của mình.,prompt or on time
badlands,noun,lởm chởm đá,He's in the Badlands .,Ông ta đang ở Badlands .,An arid terrain characterized by severe erosion of sedimentary rocks.
