word,part_of_speech,meaning,example,example_meaning,definition
mortified,adjective,chết tiệt,I'm mortified ...,Anh làm tôi mất mặt quá ...,Simple past tense and past participle of mortify.
glum,adjective,rầu rĩ,That glumness .,Vẻ rầu rĩ đó.,"Sad, despondent."
colander,noun,cái chao,"Doody briefly described the mushroom like so: ""fungus pulverulentus, coli instar perforatus, cum volva stellata"" (a powdery mushroom, perforated like a colander , with a star-shaped volva), and went on to explain that he found it in 1695 in Kent.","Doody mô tả ngắn gọn về loài nấm này: ""fungus pulverulentus coli instar perforatus, cum volva stellata"" (thân nấm phủ bụi, như một cái chao đục lỗ, volva (bộ phận vươn ra từ chân nấm) hình sao), và viết rằng ông tìm thấy nó năm 1695 ở Kent.",A bowl-shaped kitchen utensil with holes in it used for draining food such as pasta.
bliss,noun,cực lạc,The Elder of Ultimate Bliss told me to come here,Tại hạ Vị Ương Sinh được Cực Lạc lão nhân giới thiệu đến.,perfect happiness
snide,adjective,ác ý,"I'm not hiply cynical, and I don't make easy, snide remarks.","Tôi không giễu cợt ác ý , và tôi không phê bình dễ dàng hay giả tạo.",disparaging or derisive in an insinuative way.
exhaust,adjective,kiệt,"It was the first spacecraft to detect the Van Allen radiation belt, returning data until its batteries were exhausted after nearly four months.","Đây là phi thuyền đầu tiên phát hiện ra vành đai bức xạ Van Allen, gửi dữ liệu về vành đai này cho đến khi pin của nó cạn kiệt sau gần bốn tháng.","To draw or let out wholly; to drain off completely; as, to exhaust the water of a well; the moisture of the earth is exhausted by evaporation."
cope,Verb,coping,"""The Unfinished Revolution II: Strategy and Means for Coping with Complex Problems"".",Truy cập ngày 17 tháng 6 năm 2012. ^ “The Unfinished Revolution II: Strategy and Means for Coping with Complex Problems”.,To deal effectively with something difficult.
slug,noun,con sên,This is a solar-powered sea slug . It's a nudibranch,Đây là một con sên biển hấp thụ năng lượng mặt trời. Nó là loài thân mềm,"Any of many terrestrial pulmonate gastropod mollusks, having no (or only rudimentary) shell"
mulch,verb,mulch,Mulched ?,Phân bón sao?,"(uncountable, agriculture) Shredded vegetable (or occasionally mineral) matter used to cover the top layer of soil to protect, insulate, or decorate it, or to discourage weeds or retain moisture."
tentative,adjective,ướm,"In the tent , dumbo.","Trong lều này, tên thộn.",A trial; an experiment.
sheepish,adjective,bẽn lẽn,He finally gave me a sheepish grin and shrugged his shoulders.,Cuối cùng nó cười bẽn lẽn với tôi và nhún vai.,Having the characteristics of a sheep
clarify,verb,làm rõ,"Billboard also clarified the actual tickets sold in Sweden to be at 39,338.","Billboard đã làm rõ số lượng vé bán thực tế tại Thụy Điển là 39,338.","To make clear or bright by freeing from feculent matter; to defecate; to fine; -- said of liquids, as wine or syrup."
margin,verb,bờ,"At the shallow margins of the flooded jungle, rivers flow through lush vegetation.","Ở bờ nông của khu rừng bị ngập lụt, dòng nước chảy qua lớp thực vật tươi tốt.",To add a margin to.
logistics,noun,ngành hậu cần,"Logistics were the responsibility of the transport corps, equipped with a variety of liaison and transportation vehicles.",Ngành hậu cần chịu trách nhiệm của một đoàn vận tải được trang bị với một loạt phương tiện liên lạc và vận chuyển hỗn tạp.,Plural form of logistic.
grate,verb,nạo,"In Malta, timpana (the name probably derived from timballo) is made by tossing parboiled macaroni in a tomato sauce containing a small amount of minced beef or corned beef, bound with a mixture of raw egg and grated cheese.","Ở Malta, Timpana (cái tên bắt nguồn từ Timballo) được làm bằng cách thả macaroni tái vào xốt cà chua có một lượng nhỏ thịt bò băm hoặc thịt bò muối hộp, thêm với hỗn hợp trứng và pho mát nạo .","A horizontal metal grille through which water, ash, or small objects can fall, while larger objects cannot."
splurge,verb,loè bịp,We splurge a bit?,Phung phí một chút?,"To spend lavishly or extravagantly, especially money."
flamboyant,adjective,chói lọi,"""Starlet Seo Ye-ji Admits She's Far from Flamboyant "".",Truy cập ngày 15 tháng 6 năm 2014. ^ “Starlet Seo Ye-ji Admits She's Far from Flamboyant”.,(architecture) Referred to as the final stage of French Gothic architecture from the 14th to the 16th centuries.
stupendous,adjective,kỳ diệu,in these tottering dancers who exert stupendous effort,ở những vũ công lảo đảo người tạo ra sự nỗ lực kỳ diệu,Astonishingly great or large; huge; enormous.
clan,noun,thị tộc,Chizuru is the last descendant of that clan .,Chizuru là hậu duệ cuối cùng của thị tộc yata.,"(anthropology) A group of people all descended from a common ancestor, in fact or belief."
cram,verb,nhồi,It's not that they're cramming for some project.,Không phải họ đau khổ vì đang cố nhồi nhét cho một dự án nào đó.,The act of cramming.
honorary,noun,danh dự,"Well, you're practically an honorary member of the team already.",Thật ra cô được coi như thành viên danh dự của nhóm luôn rồi.,"Given as an honor/honour, with no duties attached, and without payment."
barely,adverb,công khai,I can barely even pronounce his name.,Thậm chí mình có thể công khai nói ra tên người đó.,(degree) By a small margin.
orientation,noun,sự định hướng,which is very well known to control the orientation of attention.,là nơi được biết đến có nhiệm vụ kiểm soát sự định hướng của sự tập trung.,(uncountable) The act of orienting or the state of being oriented.
liaison,noun,liên lạc,Captain Pritchard will be your air force liaison .,Nhóm chỉ huy lực lượng không quân Pritchard sẽ giữ liên lạc cả với anh.,Communication between two parties or groups.
lanky,adjective,ngòng,"The lanky , dark man is back at my bedside.","Người đàn ông cao gầy , ngăm đen đã trở lại bên giường tôi.","(informal) Somewhat lank; tall, slim, and rather ungraceful."
vortex,noun,xoáy nước,"Two weeks into the job, we had that vortex in the east river.",có vụ xoáy nước ở sông Đông.,"A whirlwind, whirlpool, or similarly moving matter in the form of a spiral or column."
hysterical,adjective,cuồng loạn,Who's hysterical ?,Ai bị kích động nào?,"Of, or arising from hysteria."
grumble,verb,càu nhàu,"Jonathon grumbled as he climbed into the car next to his brother, Mike.",Jonathon càu nhàu trong khi leo vào xe cạnh bên anh của nó là Mike.,"(onomatopoeia) A low thundering, rumbling or growling sound"
