word,part_of_speech,meaning,example,example_meaning,definition
derogatory,adjective,không xứng với,"I certainly did not pin my faith to that version of the mystery ... but the state of the public mind of the villagers ... dreading to go out after sunset ... under the conviction that this was the Devil's work ... rendered it very desirable that a turn should be given to such a degraded and vitiated notion ... and I was thankful that a kangaroo ... to disperse ideas so derogatory ... — Rev G. M. Musgrove: letter to The Illustrated London News, 3 March 1855.","Tôi chắc chắn đã không đặt niềm tin của mình vào phiên bản bí ẩn đó ... nhưng trạng thái tâm trí chung của dân làng ... sợ đi ra ngoài sau khi mặt trời lặn ... dưới sự thuyết phục rằng đây là việc làm của Quỷ ... cho thấy lòng mong muốn tột cùng về một khuynh hướng đem lại cái ý niệm làm giảm giá trị và đáng sợ như vậy ... và tôi rất biết ơn rằng một con kangaroo ... để phân tán các ý tưởng không xứng với phẩm giá của mình... — Cha G. M. Musgrove: thư gửi The Illustrated London News, ngày 3 tháng 3 năm 1855.","(usually withto) Tending to derogate, or lessen in value of someone; expressing derogation; detracting; injurious."
rosary,noun,kinh mân côi,There she also established religious associations promoting devotion to Mary through the rosary .,"Ở đó, cô cũng thành lập các hiệp hội tôn giáo, thúc đẩy lòng sùng mộ với Maria thông qua kinh Mân Côi .","A series of Roman Catholic prayers, usually made up of five, fifteen, or twenty decades of Hail Marys, each decade beginning with Our Father and ending with a Gloria Be to the Father. Other prayers are also incorporated into the rosary."
punitive,adjective,phạt,"However, most of Judah does not appear to have been affected by Persia’s punitive response.","Tuy nhiên, phần đông dân Giu-đa dường như không bị ảnh hưởng bởi sự trừng phạt của dân Phe-rơ-sơ.","(law) inflicting punishment, punishing"
slander,verb,phỉ báng,“Let us avoid evil speaking; let us avoid slander and gossip.,"“Chúng ta hãy tránh nói xấu, chúng ta hãy tránh phỉ báng và ngồi lê đôi mách.","a false, malicious statement (spoken or published), especially one which is injurious to a person's reputation; the making of such a statement"
repentant,adjective,hối hận,Repent later.,Hối hận muộn màng.,Feeling or showing sorrow for wrongdoing.
ersatz,adjective,thế phẩm,"This geographical indication certificate, which is attributed by the European Union, is considered important in order to avoid confusion with low-quality mass-produced ersatz products.",Chứng nhận chỉ dẫn địa lý này được cho là quan trọng nhằm tránh lẫn lộn với các sản phẩm thế phẩm sản xuất hàng loạt có chất lượng thấp.,"Made in imitation; artificial, especially of an inferior quality."
mayhem,noun,tình trạng lộn xộn,"They're attacking innocents at random, creating mayhem and chaos.",Chúng đang tấn công người vô tội tạo ra tình trạng lộn xộn và hỗn loạn.,a general physical disturbance; a crowd tussle or fight.
paragon,noun,mẫu mực,He's a paragon of virtue in our town.,Ổng là một mẫu mực đạo đức trong thị trấn này!,to serve as a model for; to surpass
straggler,noun,người tụt hậu,He called headquarters to say he was going back up to search for stragglers .,Ông đã điện thoại cho trụ sở chính báo cho họ biết rằng ông sẽ trở lên lại để tìm kiếm những người tụt hậu .,"One who straggles, or departs from the direct or proper course, or from the company to which he belongs."
wallow,verb,lăn,"And wallow about, you majestic ones of the flock, because your days for slaughtering and for your scatterings have been fulfilled, and you must fall like a desirable vessel!","Hỡi những kẻ dẫn bầy chiên, hãy lăn trong tro-bụi! Vì ngày các ngươi bị giết, kỳ các ngươi bị tan-lạc đã đến hạn; các ngươi sẽ ngã xuống như bình quí-giá.","(intransitive) To roll one's self about, as in mire; to tumble and roll about; to move lazily or heavily in any medium; to flounder; as, swine wallow in the mire."
allegation,noun,luận điệu,1993 – CHILD ABUSE ALLEGATIONS,1993 - LUẬN ĐIỆU LẠM DỤNG TRẺ EM,"An assertion, especially an accusation, not necessarily based on facts."
entomologist,noun,nhà côn trùng học,"Other children called him ""Dr. Bug"", and he wanted to become an entomologist .","Những đứa trẻ gọi ông là ""Tiến sĩ Bug"", và ông muốn trở thành nhà côn trùng học .",A scientist who studies insects
platform,verb,sân ga,This station is on the Gyeongbu Line with 2 platforms for 4 tracks.,Nhà ga nằm trên Tuyến Gyeongbu với 2 sân ga cho 4 đường ray.,(automotive) A set of components shared by several vehicle models.
regress,verb,chuyển ngược,Regression testing status,Trạng thái thử ra hồi quy,The act of passing back; passage back; return; retrogression.
endeavor,verb,cố gắng,Do you endeavor to make it help you in advancing true worship?,Bạn có cố gắng lợi dụng việc làm để đẩy mạnh sự thờ phượng thật không?,A sincere attempt. A determined or assiduous effort towards a specific goal.
contradiction,noun,sự mâu thuẫn,"Some, though, have found what seem to be genuine contradictions and are troubled by them.","Tuy nhiên, một số người thấy dường như có sự mâu thuẫn thật và cảm thấy khó chịu.",(uncountable) The act of contradicting.
converge,verb,hội tụ,We'll all try to converge at the same time.,Chúng ta sẽ cố gắng hội tụ để bay cùng lúc.,"(intransitive) Of two or more entities, to approach each other; to get closer and closer."
tirade,verb,diễn văn đả kích,Zyuganov denounced the election in a stinging 10-minute tirade broadcast nationally .,Ông Zyuganov chỉ trích cuộc bầu cử lần này bằng bài diễn văn đả kích dài 10 phút gây nhức nhối được phát sóng trên toàn quốc .,"A long, angry or violent speech; a diatribe"
palette,noun,bảng màu,We'll see what happens when we play with this palette .,Chúng ta hãy cùng xem chuyện gì sẽ xảy ra khi chúng ta chơi với bảng màu này.,A thin board on which a painter lays and mixes colours.
luminescent,adjective,phát quang,Although in actuality I've noticed a certain... luminescent glow about her complexion when she's drawing.,Mặc dầu tôi đã báo trước một số nét ửng đỏ phát quang về màu da khi cô ấy vẽ.,emitting light by luminescence
commission,noun,hoa hồng,I don't know if it's Brill's price that's goir up or your commission .,Không biết đó là Brill tăng hay tiền hoa hồng của cô?,"A body or group of people, officially tasked with carrying out a particular function. Eg: The European Commission, The Electoral Commission, The Federal Communications Commission."
mediocre,adjective,tầm thường,You all seem to be doing a perfectly mediocre job of that on your own.,Có vẻ cô vẫn tự mình làm ngon Mấy vụ tầm thường ấy mà.,"Ordinary: not extraordinary; not special, exceptional, or great; of medium quality;"
recede,verb,lùi lại,Aren't they for dads with receding hairlines and shit?,Chẳng phải là mấy ông bố bị rụng tóc gì đó sao?,"to move back, to move away"
dismal,adjective,buồn thảm,Look at the dismal fruitage!,Hãy nhìn hậu quả buồn thảm !,Disappointingly inadequate.
flaunt,verb,khoe,She's a married mother publicly flaunting the geriatric she's sleeping with.,Cô ta là bà mẹ có chồng thích khoe lão già khụ mà cô ta đã ngủ cùng.,"(transitive) To parade, display with ostentation."
pious,adjective,hiếu thảo,"Appian wrote an anecdote concerning the epithet of Antiochus X, ""Eusebes"" (""the pious ""): the Syrians gave it to him to mock his show of loyalty to his father by bedding his widow.","Appian đã viết một giai thoại liên quan tới biệt hiệu của Antiochos X, ""Eusebes"" (""người hiếu thảo ""): người Syria đặt cho ông ta biệt hiệu này để chế giễu sự giả đò trung kiên của ông ta với cha mình bằng việc quan hệ với vợ cũ của cha.","Of or pertaining to piety, exhibiting piety, devout, godfearing."
consumption,noun,sự tiêu dùng,So today I'm going to talk to you about the rise of collaborative consumption .,Hôm nay tôi sẽ nói với bạn về sự phát triển của sự tiêu dùng mang tính hợp tác.,The act of consuming something.
ogle,verb,đưa tình,How could you possibly be ogling these white men?,Sao cô lại có thể liếc mắt đưa tình với mấy anh da trắng này chứ?,"(transitive), (intransitive) To stare at (someone or something), especially impertinently, amorously, or covetously."
