word,part_of_speech,meaning,example,example_meaning,definition
full-fledged,adjective,chính thức,"It's apparently a full - fledged racket, flourishing right across the country.",Nó dường như là một nghề nghiệp chính thức phát triển khắp đất nước,(of a bird) Having all its feathers; able to fly.
aggrandize,verb,làm to ra,Aggrandize myself?,Làm giàu ?,"(transitive) To make great; to enlarge; to increase; as,"
shanty,noun,lều,Maybe next summer I can get a job to live on and pay for the lumber to build us a shanty .,Có thể mùa hè tới anh sẽ kiếm một việc làm để sinh sống và mua gỗ dựng cho mình một căn lều .,An old run-down house or shack.
stanch,adjective,kín,"“Came behind him, and touched the border of his garment: and immediately her issue of blood stanched .",“Đến đàng sau Ngài rờ trên áo; tức thì cầm lại.,To stop the flow of.
minutia,noun,phút,We didn't have time to work out the minutiae of the plan.,Chúng tôi không đủ thời gian chú ý đến tiểu tiết của kế hoạch.,"A minor detail, often of negligible importance."
galley,noun,bếp,"To the galley , sir.","Tới nhà bếp , thưa ông.","(nautical) A long, slender ship propelled primarily by oars, whether having masts and sails or not; usually referring to rowed warships used in the Mediterranean from the 16th century until the modern era."
moot,adjective,cuộc hội họp,That's a moot point.,Đó là điểm đáng nói.,(Australian) Vagina.
crux,noun,vấn đề nan giải,"and that is the crux , the heart of the matter,","và đó là vấn đề nan giải , vấn đề của trái tim,","The basic, central, or essential point or feature."
attest,verb,chứng nhận,"Today, we can all attest to the truth of this prophecy.","Ngày nay, chúng ta đều có thể chứng nhận về lẽ thật của lời tiên tri này.","To affirm to be correct, true, or genuine."
fray,Verb,bị cọ sờn,"I know that it has, at times, frayed","Tôi biết, thời gian trôi đi và cảm giác ấy bị xói mòn.",Affray; broil; contest; combat; brawl; melee.
volition,noun,ý muốn,Through your own volition .,Đúng như ý muốn của em.,A conscious choice or decision.
aversion,noun,ác cảm,Didn't carrie describe an aversion to eye contact?,Không phải Carrie mô tả là có ác cảm với giao tiếp bằng mắt sao?,Opposition or repugnance of mind; fixed dislike.
agility,noun,sự nhanh nhẹn,"It's all about agility , so it's your chance to move up.","Điều đó cần sự nhanh nhẹn , đó là cơ hội để vượt lên.","(uncountable) The quality of being agile; the power of moving the limbs quickly and easily; nimbleness; activity; quickness of motion; as, strength and agility of body."
innovative,verb,đổi mới,Competition fuels innovation .,Cạnh tranh nguồn lực mới .,Characterized by the creation of new ideas or things
allotment,noun,phần được chia,The Allotment of the Land,Việc chia xứ,(UK) A plot of land rented from the council for growing fruit and vegetables.
rugged,adjective,gồ ghề,And turn the rugged terrain into level land.,Biến đất gồ ghề thành đất bằng phẳng.,"Broken into sharp or irregular points; full of asperities on the surface, or otherwise uneven; not smooth; rough; as, a rugged mountain; a rugged road."
bounty,noun,tính hào phóng,"Bounty is mine, motherfucker!","Tiền thưởng là của tao, thằng khốn kiếp.","A reward for some specific act, especially one given by a government or authority"
pueblo,noun,làng,"Accommodations in those pueblos usually consisted of a tiny, windowless room with a bed and nothing else.","Các nhà ở những làng này thường chỉ có một phòng nhỏ, không cửa sổ, và không có gì khác ngoài một chiếc giường.",A communal building erected by certain Indian tribes of Arizona and New Mexico. It is often of large size and is usually built either of stone or adobe.
consistently,adverb,kiên định,It is the consistent parent who gains the trust of his child.,Chính là người cha hay mẹ kiên định mới đạt được sự tin cậy của đứa con mình.,(manner) In a consistent manner.
punt,verb,thuyền thúng,"Or did I punt to legal? ""","Hoặc mình có vướng vào vấn đề pháp lí không? """,(nautical) A pontoon; a narrow shallow boat propelled by a pole.
trounce,verb,mắng mỏ,We trounced them fine.,Tụi mình thắng đẹp quá.,"(transitive) to win against (someone) by a wide margin; to beat thoroughly, to defeat heavily"
virtually,adverb,hầu như,The animal had virtually no control over the legs.,Con chuột hầu như không có quyền kiểm soát đôi chân của nó.,almost but not quite.
orchestrate,verb,phối dàn nhạc,You used your connections to orchestrate his release.,Ông đã dùng quan hệ của mình để sắp đặt việc thả hắn.,To arrange or score music for performance by an orchestra.
contention,noun,luận điểm,* Understand the context and content ?,* Thông hiểu văn cảnh và nội dung không?,"struggle, contest, strife, argument, debate"
acclaim,verb,hoan hô,"When David showed prowess as a warrior and received acclaim from the people, Saul began to view David as a rival.","Khi Đa-vít tỏ ra là một chiến sĩ dũng cảm và được dân chúng hoan hô , Sau-lơ bắt đầu xem Đa-vít như một kình địch.",(transitive) To shout; to call out.
mangy,adjective,bẩn thỉu,Lion Heart is mangy .,Sư Tử Tâm là kẻ bẩn thỉu .,Afflicted with mange.
abstain,verb,kiêng,"Likewise, abstaining from blood means not taking it into our bodies at all.",Cũng vậy kiêng huyết có nghĩa là không cho vào thân thể bằng bất cứ cách nào.,"(intransitive) Refrain from (something); hold one's self aloof; to forbear or keep from doing, especially an indulgence of the passions or appetites; -- withfrom."
savvy,adjective,sự hiểu biết,"He noted , "" depends on the Internet savvy of your fans . ""","Anh cho rằng chiến thắng "" phụ thuộc vào sự hiểu biết Internet của các fan hâm mộ "" .","(informal) shrewd, well-informed and perceptive."
rectify,verb,sửa,"Should choices be wrong, they can be rectified through repentance.","Nếu các anh chị em chọn điều sai, thì điều đó có thể được sửa lại qua sự hối cải.",(transitive) To correct or amend something.
retrospect,verb,,I can only surmise in retrospect .,Tôi chỉ có thể phỏng đoán trong sự hồi tưởng của mình,To look or refer back to; to reflect on
influx,noun,cửa sông,An influx of refugees has caused foreign-speaking territories to open up.,Dòng người tị nạn đã góp phần hình thành những khu vực tiếng nước ngoài.,A flow inward or into something.
incompetent,noun,thiếu khả năng,Says here that he is socially and sexually incompetent .,Thiếu khả năng giao tiếp và tình dục.,"Unskilled, lacking normally expected degree of ability."
stigma,noun,điều sỉ nhục,Much stigma exists between the old and new.,Nhiều quan điểm bị thay đổi giữa cũ và mới.,A mark of infamy or disgrace.
benevolent,adjective,nhân từ,There are many benevolent groups of women who do great good.,Nhiều nhóm phụ nữ nhân từ làm việc thiện.,Having a disposition to do good.
culmination,noun,điểm cao nhất,"the culmination of the whole thing,","điểm cao nhất của tất cả mọi thứ,",(astronomy) The attainment of the highest point of altitude reached by a heavenly body; passage across the meridian; transit.
ideology,noun,tư tưởng,Is that ideology important enough to kill each other over?,Cái hệ tư tưởng đó đã quá đủ để chém giết lẫn nhau như thế này sao?,"Doctrine, philosophy, body of beliefs or principles belonging to an individual or group."
marginalize,verb,,"Not just the buck, but the margin , too.","Không chỉ một củ, mà cả khoản ký quỹ .","(transitive) To relegate (something, especially a topic or a group of people,) to the margins or to a lower limit"
mainstream,adjective,chính,Because this question has to enter our mainstream politics.,Bởi vì câu hỏi này phải nằm trong xu hướng chính trị chủ đạo của chúng tôi.,"Purchased, used or accepted broadly rather than by a tiny fraction of population or market; common, usual or conventional."
