word,part_of_speech,meaning,example,example_meaning,definition
acre,noun,mẫu Anh,"But at the end of it, you've got a hundred acres of land.","Nhưng cuối cùng, bạn có 100 mẫu Anh đất.",(obsolete) A field.
ballerina,noun,nữ diễn viên ba lê,"If I had become a ballerina , it wouldn't have happened.",Nếu tôi trở thành một nữ diễn viên ba lê . Điều đó đã không xảy ra.,A female ballet dancer.
celebration,noun,lễ kỷ niệm,"▪ The Memorial celebration will be held on Tuesday, April 2, 1996.",▪ Lễ Kỷ niệm sẽ cử hành vào ngày 2 tháng 4 năm 1996 nhằm ngày Thứ Ba.,"The formal performance of a solemn rite, such as Christian sacrament"
clamp,verb,cái kẹp,So it's about a 10-story C- clamp .,Nó là 1 cái kẹp chữ C 10 tầng.,(transitive) To modify a numeric value so it lies within a specific range.
commercial,adjective,thương mại,Each year crashes involving private and commercial planes take many lives.,"Mỗi năm có các máy bay tư nhân và thương mại rơi, cướp mạng sống nhiều người.","An advertisement in a common media format, usually radio or television."
difference,verb,sai phân,The finite difference method is often regarded as the simplest method to learn and use.,Phương pháp sai phân hữu hạn thường được coi là phương pháp đơn giản nhất để học và áp dụng.,(uncountable) The quality of being different.
nervous,adjective,bực dọc,"Plus, dinner at the prefect's gets me so nervous !",Đi ăn tối ở nhà ông Quận trưởng khiến em bực dọc quá!,Easily agitated or alarmed. Being on edge or edgy.
pearl,noun,ngọc trai,The Black Pearl .,"Chiếc "" Ngọc Trai Đen ""","To give or hunt for pearls; as, to go pearling."
signal,noun,tín hiệu,We have a good signal today.,Hôm nay chúng ta có tín hiệu tốt.,An indication given to another person.
abundant,adjective,nhiều,"2:1-3) For centuries thereafter, “the true knowledge” was far from abundant not only among those who knew nothing of the Bible but also among professed Christians.","Trong nhiều thế kỷ sau, cả người không biết Kinh Thánh và người nhận mình là môn đồ Chúa Giê-su đều không có “sự hiểu biết thật”.",Fully sufficient; found in copious supply; in great quantity.
association,noun,hội,"(New York) - The Vietnam government intensified its repression of activists and dissidents during 2010, and cracked down harshly on freedom of expression, association , and assembly, Human Rights Watch said today in its World Report 2011.","(New York) - Trong năm 2010, chính quyền Việt Nam gia tăng đàn áp các nhà hoạt động và bất đồng chính kiến và thẳng tay áp chế các quyền tự do ngôn luận, nhóm họp và lập hội , theo công bố ngày hôm nay của Tổ chức Theo dõi Nhân quyền trong Báo cáo Tình hình Thế giới 2011.",The act of associating.
bury,verb,chôn,He’d asked to be buried with a copy of Religio Medici.,Ông đã từng đề nghị được chôn chung với một bản Religio Medici.,To ritualistically inter a corpse in a grave or tomb. (see burial)
climb,verb,leo,"On the other hand, one might have enormous confidence with regard to rock climbing , yet set such a high standard, and base enough of self-worth on rock- climbing skill, that self-esteem is low.","Mặt khác, người ta có thể có sự tự tin rất lớn đối với việc leo núi, nhưng đặt ra một tiêu chuẩn cao, và cơ sở đủ giá trị về kỹ năng leo núi, lòng tự trọng đó thấp.",(intransitive) To ascend; rise; to go up.
clumsy,adjective,vụng,I'm so clumsy and stupid and not nearly good enough for you.,Tôi vụng về và ngốc nghếch chẳng thích hợp với cô.,"Not elegant or well-planned, lacking tact or subtlety"
doubt,Verb,nghi ngờ,Tom doubts if Mary will keep her promise.,Tom nghi ngờ liệu Mary sẽ giữ lời hứa.,"To lack confidence in; to disbelieve, question, or suspect."
expect,Verb,mong đợi,I could not catch as many fish as I had expected .,Tôi không bắt được đủ số cá như mong đợi .,"To look for (mentally); to look forward to, as to something that is believed to be about to happen or come; to have a previous apprehension of, whether of good or evil; to look for with some confidence; to anticipate; -- often followed by an infinitive, sometimes by a clause (with, or without, that)."
harvest,verb,thu hoạch,The rice crop was harvested .,Lúa đã được thu hoạch .,"The process of harvesting, gathering the ripened crop."
intelligent,adjective,thông minh,That means intelligent people are in this angle. That is intelligence .,Nghĩ là những người thông minh nằm trong góc này. Đó là sự thông minh .,"of high or especially quick cognitive capacity, bright."
jungle,noun,rừng,Hunters living in the dense understorey of the jungle come in all shapes and sizes.,Các kẻ săn mồi sống dưới tán rừng dầy đặc đến với nhiều hình dạng kích thước.,"A large, undeveloped, humid forest, especially in a tropical region, that is home to many wild plants and animals."
limit,adjective,hạn,Please don't limit your opinions just to 'Yes' or 'No'.,"Xin dừng giới hạn ý kiến của bạn ở ""Có"" hoặc ""Không"".",(transitive) To restrict; not to allow to go beyond a certain bound.
university,noun,trường đại học,How far is it to this university ?,Đến trường đại học này bao xa?,"Institution of higher education (typically accepting students from the age of about 17 or 18, depending on country, but in some cases able to take younger students in exceptional cases) where subjects are studied and researched in depth and degrees are offered."
altitude,noun,cao độ,Rescue equipment is being rushed to the high altitude area .,Thiết bị cứu hộ đang được gấp rút đưa khu vực cao độ .,A vertical distance.
boundary,noun,biên giới,And you can see it against the boundaries of modern China.,Và các bạn có thể thấy nó khác với biên giới của Trung quốc hiện đại.,The dividing line or location between two areas.
