word,part_of_speech,meaning,example,example_meaning,definition
nauseate,verb,tởm,"In reality, these would-be defilers offer nothing more than a return to the nauseating teachings of “Babylon the Great.”","Thật ra, những kẻ đầu độc mạo nhận này không làm gì khác hơn là đưa người ta trở về các giáo lý ghê tởm của “Ba-by-lôn lớn” (Khải-huyền 17:5; II Phi-e-rơ 2:19-22).",To cause nausea.
allotted,adjective,được phân bổ,The Allotment of the Land,Việc chia xứ,Simple past tense and past participle of allot.
proverbial,adjective,ai cũng biết,"So I'm sitting here looking at the next two decades of my life, this chasm of happiness that we're driving our proverbial convertible straight into.","Khi ấy tôi ngồi đó, nghĩ đến hai hai thập kỷ tiếp theo của cuộc đời mình, Vực thẳm của sự hạnh phúc này mà chúng tôi đang tiến thẳng vào trên chiếc xe mui trần của mình mà ai cũng biết","Of, resembling, or expressed as a proverb, cliché, fable, or fairy tale."
occasional,adjective,dịp đặc biệt,Occasionally used in curry.,Đôi khi gộp trong Carya.,"limited to certain occasions, oft. used in the sense of ""not very often"""
postpone,verb,hoãn,The gradualist reform strategy has involved postponing significant macroeconomic and structural reforms.,Chiến lược cải cách dần dần đã khiến nhiều kế hoạch cải cách cơ cấu và kinh tế vĩ mô bị trì hoãn .,"To delay or put off an event, appointment etc."
repulsive,adjective,ghê tởm,I can't live as this repulsive creature.,Tôi không thể sống như một sinh vật ghê tởm thế này.,tending to rouse aversion or to repulse
thrum,verb,búng,,,A thrumming sound
prissy,adjective,prissy,"What is it, Prissy ?","Chuyện gì vậy, Prissy ?","excessively prim, proper, particular or fussy"
yellow-bellied,adjective,vàng bụng,You're yellow as a frog belly .,Mặt vàng như bụng ếch.,Of an animal or reptile having a yellow underside or belly.
consolidated,adjective,,The focal consolidation makes fungal pneumonia far more likely.,Tổng hợp lại thì viêm phổi do nấm có khả năng hơn cả.,(financial) Including financial data of the parent and all subsidiary companies.
reassess,verb,phạt lại,"If you start cracking jokes, we can reassess .","Nếu cô bắt đầu pha trò cười, chúng ta sẽ xem xét lại .",to assess again; to revise an earlier assessment; to reevaluate
rumpus,noun,sự huyên náo,What's the rumpus ?,Vấn đề gì đây ?,A disturbance; noise and confusion; a quarrel.
vigorous,adjective,khỏe mạnh,"Abraham may be about 125 years old, but he is still vigorous .",Có lẽ lúc đó Áp-ra-ham khoảng 125 tuổi nhưng ông vẫn khỏe mạnh .,Physically strong and active.
obsessed,adjective,bị ám ảnh,"You won't help Cindy, but you're obsessed with this piece of dirt!","Anh sẽ không giúp được Cindy, mà chỉ bị ám ảnh với thứ vớ vẩn này.",Simple past tense and past participle of obsess.
surplus,adjective,thừa,"A shortage of food, or a surplus of snobbery?","Thiếu ăn hả, hay là dư thừa như 1 kẻ trưởng giả học đòi làm sang?","That which remains when use or need is satisfied, or when a limit is reached; excess; overplus."
furious,adjective,giận dữ,I don't blame you for being furious with me.,Em không đổ lỗi cho anh vì anh giận dữ với em.,"Transported with passion or fury; raging; violent; as, a furious animal."
foundling,noun,,I was a foundling .,Em là một đứa trẻ bị bỏ rơi .,"an abandoned child, left by its parent(s), often a baby left at a convent or similar safe place."
grieve,verb,đau lòng,And I need time to grieve without being reminded why.,"Con cần thời gian để đau lòng , mà không biết tại vì sao.",(obsolete) A governor of a town or province.
unison,noun,trạng thái hoà hợp,Let's shout in unison .,Cùng hòa điệu .,"The state of being together, in harmony, at the same time, as one, synchronized."
