word,part_of_speech,meaning,example,example_meaning,definition
example,noun,ví dụ,And the two here are just examples .,Và đây là hai ví dụ .,Something that is representative of all such things in a group.
relationship,noun,liên hệ,* What is the relationship between loving God and loving others?,* Mối liên hệ giữa việc yêu mến Thượng Đế và yêu mến người khác là gì?,Connection or association; the condition of being related.
concept,noun,khái niệm,"There are multiple ways to define the concept of ""species.""","Có nhiều cách để định nghĩa khái niệm ""loài"".","An understanding retained in the mind, from experience, reasoning and/or imagination; a generalization (generic, basic form), or abstraction (mental impression), of a particular set of instances or occurrences (specific, though different, recorded manifestations of the concept)."
imply,Verb,ngụ ý,"More important, what do these words imply for us today?","Quan trọng hơn nữa, những lời này có ngụ ý gì cho chúng ta ngày nay?","(obsolete) to enfold, entangle."
discussion,noun,sự thảo luận,They initiate discussions on the CB by citing current events.,Họ khởi sự thảo luận trên máy CB bằng cách nêu ra những mẩu tin hiện đại.,Conversation or debate concerning a particular topic.
interpret,verb,dịch,Only when they loaded the program onto an Altair and saw a prompt asking for the system's memory size did Gates and Allen know that their interpreter worked on the Altair hardware.,Chỉ sau khi họ nạp chương trình vào Altair và thấy một dấu nhắc hỏi về kích thước bộ nhớ của hệ thống thì Gates và Allen mới biết rằng trình thông dịch của họ đã làm việc trên phần cứng Altair.,"To explain or tell the meaning of; to expound; to translate orally into intelligible or familiar language or terms; to decipher; to define; -- applied especially to language, but also to dreams, signs, conduct, mysteries, etc.; as, to interpret the Hebrew language to an Englishman; to interpret an Indian speech."
favor,noun,ơn,"2:2, 3) Likewise, the prophet Zechariah foretold that “many peoples and mighty nations will come to seek Jehovah of armies in Jerusalem and to beg for the favor of Jehovah.”","Tương tự, nhà tiên tri Xa-cha-ri báo trước rằng “nhiều dân và nhiều nước mạnh sẽ đến tìm-kiếm Đức Giê-hô-va vạn-quân tại Giê-ru-sa-lem, và ở đó nài-xin ơn Đức Giê-hô-va”.",A deed in which help is voluntarily provided.
accompanying,adjective,đi kèm,Can you accompany me?,Bạn có thể đi cùng với tôi?,Present participle of accompany.
graph,noun,biểu đồ,"Additionally, the information shown in Merchant Center graphs can be delayed up to 1 week.","Ngoài ra, thông tin hiển thị trong biểu đồ Merchant Center có thể bị trễ tối đa 1 tuần.","(graph theory) An ordered pair (V,E), where V is a set of elements calledvertices(ornodes) and E is a set of pairs of elements of V, callededges; informally, a set of vertices together with a set edges that join these vertices."
rut,verb,máng,Crazy underwear Always in a rut,Cái quần xì của em Luôn làm em thèm tình,"(zoology) Sexual desire or oestrus of cattle, and various other mammals."
bramble,noun,bụi gai,"But if not, let fire come out of the bramble and consume the cedars of Lebʹa·non.’","Nếu không, nguyện lửa từ bụi gai bùng lên thiêu rụi cây tuyết tùng của Li-băng’.",(UK) Common blackberry.
spoilsport,noun,người phá đám,"God, you're such a spoilsport .",Anh thật giỏi làm người ta mất hứng .,"Someone who puts an end to other's fun, especially harmless fun."
fawn,adjective,bợ đỡ,"No problem, Fawn .","Không có gì, Fawn",A young deer.
conformist,adjective,kẻ tuân thủ,"Piers Handling, director of the Toronto International Film Festival, said of the film: ""Rogozhkin eventually penetrates into the psychotic mind of the Chekist with a moment of sublime insight, reminiscent of Bertolucci's equally disturbing portrait of the fascist killer in The Conformist .","Piers Handling, giám đốc Liên hoan phim quốc tế Toronto, nói: ""Cuối cùng Rogozhkin đã thâm nhập vào khía cạnh tâm hồn của một Chekist với một khoảnh khắc của sự thấu hiểu sâu sắc, gợi nhớ của bức chân dung xáo trộn tương tự của phim The Conformist ( Kẻ tuân thủ giáo điều) của Bertolucci.","conforming to established customs, etc."
molder,verb,,"8 This “army” will “rot away,” molder , like something perishable.","8 “Cơ-binh” này sẽ “tan-tác”, mục nát, giống như một vật gì dễ bị hủy hoại.",A person who makes molds.
obstinate,adjective,bướng bỉnh,Those obstinate calf worshipers did not change.,"Những người bướng bỉnh , thờ bò đó đã không thay đổi.","Stubbornly adhering to an opinion, purpose, or course, usually with implied unreasonableness; persistent."
slew,verb,vặn,Stories of how I slew dragons.,Câu chuyện về ta diệt rồng.,(US) A large number.
palomino,noun,,"As with the palomino horse, the rabbit gets its name from its color.","Như với con ngựa Palomino , con thỏ này được đặt cho cái tên của nó từ ngày chính màu sắc của nó.",a horse with a golden-colored coat and a white or cream-colored mane and tail
dapple,adjective,đốm,"Roans, palominos, buckskins and silver dapples exist in smaller numbers.","Các màu roan, palominos, Buckskins và dapples bạc tồn tại với số lượng nhỏ hơn.",To mark or become marked with mottling or spots.
patter,verb,chạy lộp cộp,"Pitter- patter , Donnie, come on.","Lẹ lẹ lên, Donnie.",The soft sound of feet walking on a hard surface.
wrathful,adjective,phẫn nộ,"Kill him, and you'll bear the wrath of his following.","Giết hắn đi, và anh sẽ phải chịu sự phẫn nộ của những kẻ theo sau.",Possessed of great wrath; very angry.
rove,verb,lang thang,which has been roving on the surface now for about three years —,đã đi lang thang khắp nơi trong gần ba năm —,"(obsolete, intransitive) To shoot with arrows (at)."
poltergeist,noun,yêu tinh,Looks like a poltergeist .,Giống như yêu tinh .,"An unseen ghost which makes noises and causes disruption, especially by causing physical objects to move or fly about."
hearse,verb,Xe tang,His car does look like a hearse .,Xe của ông ta chỉ là giống xe tang thôi.,A hind in the year of its age.
figment,noun,điều bịa đặt,There's an ongoing theory that I'm merely a figment of your imagination.,Có một giả thuyết đưa ra là tôi chỉ là một điều bịa đặt trong trí tưởng tượng của anh thôi.,"A fabrication, fantasy, invention; something fictitious."
unscathed,adjective,vô sự,"The suite at his hotel blew up, but apparently he got out unscathed .","Mặc dù căn phòng đã nổ tung, nhưng rõ ràng ông ấy vẫn vô sự .",Not harmed or damaged in any way; untouched.
yield,verb,chịu thua,"It is as if we had not succumbed, as if we had not yielded to temptation.","Điều đó thể như chúng ta chưa hề chịu thua , thể như chúng ta chưa hề nhưọng bộ cám dỗ.","(archaic, obsolete) To pay, give in payment; repay, recompense; reward; requite."
