word,part_of_speech,meaning,example,example_meaning,definition
language,noun,ngôn ngữ,Some languages take consideration of some special types of constructors.,Một vài ngôn ngữ còn xem xét một số loại hàm tạo đặc biệt.,"(countable) A form of communication using words either spoken or gestured with the hands and structured with grammar, often with a writing system."
nurture,verb,nuôi nấng,What is important is that you love and nurture her.,Điều quan trọng là con yêu thương và nuôi nấng nó,The act of nourishing or nursing; tender care; education; training.
opposite,adjective,đối diện,"The city is located in southeastern Mindanao, on the northwestern shore of Davao Gulf, opposite Samal Island.","Thành phố nằm tại phần đông nam của Mindanao, bên bờ vịnh Davao, đối diện với đảo Samal.","located directly across from something else, or from each other"
unusual,adjective,bất thường,"Nothing unusual , really.",Không có gì bất thường cả.,Unlike what is expected; differing in some way from the norm.
abbreviation,noun,chữ viết tắt,"The abbreviation ""HZE"" comes from high (H) atomic number (Z) and energy (E).","Chữ viết tắt ""HZE"" xuất phát từ số nguyên tử (Z) cao (H) và năng lượng (E).","A shortened or contracted form of a word or phrase, used to represent the whole: Dr."
amusement,noun,hài hước,"He stated it was ""pretty amusing with a tinge of adult humor.""","Ông nói rằng game ""khá hài hước với vẻ hóm hỉnh của người lớn.""",(uncountable) Entertainment
atmosphere,noun,khí quyển,Their rotting corpses heating our atmosphere .,Những cái xác thối rữa nung nóng bầu khí quyển của chúng ta.,The gases surrounding the Earth or any astronomical body.
bulletin,verb,thông cáo,What observation does the Rylands Bulletin make about the resurrected Jesus?,Tờ “ Thông cáo ” của Rylands nhận xét thế nào về Giê-su sau khi ngài được sống lại?,"A short report, especially one released through official channels to be broadcast or publicized"
capsule,noun,quả nang,"Fertilized flowers mature to form an egg shaped, two-parted seed capsule .","Hoa đã thụ phấn phát triển để trở thành quả nang hình trứng, hai phần.",(physiology) A membranous envelope.
humility,noun,sự nhún nhường,"And thirdly, we need to have some humility .","Và thứ ba, chúng ta cần có sự nhún nhường .",The characteristic of being humble; humbleness in spirit and deportment.
mysterious,adjective,thần bí,There are mysteries .,thì là điều thần bí .,Of unknown origin.
nourish,verb,nuôi,"You can create a climate to foster growth, nourish , and protect; but you cannot force or compel: you must await the growth” (“Candle of the Lord,” Ensign, Jan. 1983, 53).","Các anh chị em có thể tạo ra một bầu không khí để thúc đẩy sự tăng trưởng, nuôi dưỡng và bảo vệ; nhưng các anh chị em không thể ép buộc hay cưỡng chế: các anh chị em phải chờ đợi sự tăng trưởng” (“Candle of the Lord,” Ensign, tháng Giêng năm 1983, 53).",(obsolete) A nurse.
oxygen,noun,ôxy,Your tank is out of oxygen but you still have it in your suit.,"Bình đã hết ôxy , nhưng cô vẫn còn trong bộ áo.",A chemical element (symbol O) with an atomic number of 8 and relative atomic mass of 15.9994.
panicked,adjective,,I panicked .,Anh hoảng sợ .,Simple past tense and past participle of panic.
postage,noun,bưu phí,The glue on Israeli postage is certified kosher .,Lớp keo dán trên bưu phí của người Do Thái được công nhận là đúng luật .,The charge for posting an item
receipt,verb,Số thu,"Personal income-tax receipts rose from US$719 million in 1921 to over US$1 billion in 1929, an average increase of 4.2% per year over an 8-year period, which supporters attribute to the rate cut.","Số thu thuế thu nhập cá nhân đã tăng từ 719 triệu USD vào năm 1921 tới trên 1 tỷ USD vào năm 1929, với mức tăng trung bình 4,2% một năm trong giai đoạn 8 năm, được những người ủng hộ quy cho là vì cắt giảm thuế.","The act of receiving, or the fact of having been received"
resigned,adjective,cam chịu,He resigned himself to spending a boring evening.,Anh ta đành cam chịu một buổi tối chán nản.,Characterized by resignation or acceptance.
accumulation,noun,sự tích tụ,It's just like an accumulation of punishment.,Nó giống như sự tích tụ cho hình phạt.,"The act of accumulating, the state of being accumulated, or that which is accumulated"
biography,verb,Tiểu sử,The biography of this coin starts from here,Tiểu sử của đồng xu này bắt nguồn từ đây,"A person's life story, especially one published."
changeable,adjective,dễ thay đổi,Professor Smith says that Americans love to see themselves as changeable and inventive .,Giáo sư Smith nói rằng người Mỹ thích tự coi mình là người dễ thay đổi và sáng tạo .,Capable of being changed.
cinnamon,noun,quế,"Aloes, cassia, and cinnamon were found in what is today China, India, and Sri Lanka.","Kỳ nam, cây muồng và quế được tìm thấy ở Trung Quốc, Ấn Độ và Sri Lanka.","(uncountable) A spice from the dried aromatic bark of thecinnamontree, either rolled into strips or ground into a powder. The word is commonly used as trade name for spices made of any of the species above. The product made ofCinnamomum verumis sometimes referred to as true cinnamon."
compressor,noun,máy nén,Why didn't you warn us on that compressor ?,Tại sao ông không cảnh báo chúng tôi bằng cái máy nén hơi đó?,"A device that produces pressure, such as a gas compressor that produces pressurized gas."
