word,part_of_speech,meaning,example,example_meaning,definition
century,noun,thế kỷ,"Prior to the Flood, many humans lived for centuries .","Trước trận Nước Lụt, nhiều người đã sống hàng thế kỷ .","A period of 100 consecutive years; often specifically a numbered period with conventional start and end dates, e.g., the twentieth century, which stretches from (strictly) 1901 through 2000, or (informally) 1900 through 1999. The first century AD was from 1 to 100."
closet,noun,tủ quần áo,Promise me you won't piss in the closet this time.,Hứa với tớ rằng lần này cậu sẽ không đi tiểu trong tủ quần áo nữa nhé.,(chiefly US) A piece of furniture or a cabinet in which clothes or household supplies may be stored.
continent,noun,đại lục,"It is the capital of New South Wales, the continent’s most populous state.","Đó là thủ phủ của New South Wales, một bang đông dân nhất của đại lục này.",(obsolete) Land (as opposed to the water).
dozen,noun,tá,A dozen or so.,Khoảng 1 tá,(countable) A set of twelve.
eraser,noun,cái tẩy,"Hmm. In this case, is an eraser .",Trong trường hợp này là một cái tẩy .,A thing used to erase or remove something written or drawn by a pen or a pencil.
garage,verb,ga-ra,How did Tom get you to help him clean the garage ?,Làm thế nào mà Tom khiến cậu giúp anh ấy dọn dẹp ga - ra ?,"A building (or section of a building) used to store a car, tools and other miscellaneous items."
idea,noun,tư tưởng,"What is one source of harmful ideas , and who is behind it?","Một nguồn của tư tưởng tai hại là gì, và ai là hậu thuẫn cho nó?","(philosophy) An abstract archetype of a given thing, compared to which real-life examples are seen as imperfect approximations; pure essence, as opposed to actual examples. [from 14th c.]"
radio,verb,ra-đi-ô,MRIs use radio waves and magnetic fields to produce an image .,MRI sử dụng sóng ra - đi - ô và từ trường để tạo ra hình ảnh .,(uncountable) The technology that allows for the transmission of sound or other signals by modulation of electromagnetic waves.
spider,noun,nhện,"Spiders in this family are commonly known as sheet weavers (from the shape of their webs), or money spiders (in the United Kingdom, Ireland, Australia, New Zealand, and in Portugal, from the superstition that if such a spider is seen running on you, it has come to spin you new clothes, meaning financial good fortune).","Các loài nhện trong họ này trong tiếng Anh được gọi là "" nhện dệt tấm"" (từ hình dạng của lưới của họ), hoặc một số nước châu Âu gọi là nhện tiền (ở Vương quốc Anh, Ireland và Bồ Đào Nha, từ mê tín dị đoan rằng nếu như nhện này sa vào người, nó đã đến quay quần áo mới, có nghĩa là may mắn tài chính).","Any of various eight-legged, predatory arthropods, of the order Araneae, most of which spin webs to catch prey."
alert,adjective,cảnh giác,"He wants them to stay alert and active, as he makes clear in yet another illustration.","Ngài muốn họ cảnh giác và siêng năng, như ngài cho thấy rõ trong một minh họa khác.",Attentive; awake; on-guard.
annoying,adjective,chọc tức,He wasn’t fooled by her offer and was purposely trying to annoy her.,Anh không bị bẫy bởi lời đề nghị của cô và đang cố tình chọc tức cô.,Causing irritation or annoyance; troublesome; vexatious.
awaken,verb,thức,"* Oliver Cowdery describes these events thus: “These were days never to be forgotten—to sit under the sound of a voice dictated by the inspiration of heaven, awakened the utmost gratitude of this bosom!","* Oliver Cowdery mô tả những biến cố này như sau: “Đây là những ngày mà tôi không bao giờ có thể quên được—ngồi lắng nghe giọng đọc ra bởi sự cảm ứng của thiên thượng, làm thức tỉnh niềm biết ơn sâu xa nhất của tấm lòng này!",(transitive) To cause to become awake.
breathe,verb,thở,"Christians, breathing clean spiritual air on the elevated mountain of Jehovah’s pure worship, resist this inclination.","Tín đồ đấng Christ thở hít không khí thiêng liêng trong lành trên núi cao có sự thờ phượng thanh sạch của Đức Giê-hô-va, tất cưỡng lại khuynh hướng này.","(intransitive) To repeatedly draw air into, and expel it from, the lungs in order to extract oxygen from it and excrete waste products."
create,verb,sáng tạo,Professor Shapiro does not believe that life was created .,Giáo sư Shapiro không tin sự sống là do sáng tạo .,(transitive) To put into existence.
division,noun,phép chia,So we have to figure out a way to solve the equation without a division operator.,Nên chúng ta phải tìm cách khác để giải biểu thức này mà không được dùng phép chia .,(uncountable) The act or process of dividing anything.
emotion,noun,cảm xúc,Tom couldn't control his emotions .,Tom không thể kiềm chế cảm xúc của mình.,"A person's internal state of being and involuntary physiological response to an object or a situation, based on or tied to physical state and sensory data."
factory,noun,nhà máy,Later I obtained a job in a factory and worked nights.,"Sau đó, tôi được nhận vào làm việc ban đêm trong một nhà máy .","(obsolete) A trading establishment, especially set up by merchants working in a foreign country."
fight,verb,chiến đấu,He is possessed of a strong fighting instinct.,Anh ta có một bản năng chiến đấu mạnh mẽ.,"(intransitive) To contend in physical conflict, either singly or in war, battle etc."
furniture,noun,đồ đạc,I'm getting tired of looking at the furniture we can't afford,Tôi thấy mệt mỏi khi nhìn vào những đồ đạc mà chúng tôi không đủ khả năng dọn dẹp.,"(archaic) The harness, trappings etc. of a horse or other animal."
honest,adjective,lương thiện,I'm offering you an honest day's work for an honest day's pay.,Tôi đề nghị với cô một việc làm lương thiện để đổi lấy đồng lương lương thiện .,"(of a person or institution) Scrupulous with regard to telling the truth; not given to swindling, lying, or fraud; upright."
practice,verb,sự hành nghề,But this practice produces not pain of any kind to anyone.,Nhưng sự hành nghề này không gây ra đau đớn nào cho bất kỳ ai.,"(transitive, US) To repeat (an activity) as a way of improving one's skill in that activity."
sandwich,verb,kẹp,Mother made us cheese sandwiches for lunch.,Mẹ làm bánh mỳ kẹp phô mai cho bọn tôi ăn trưa.,A snack formed of various ingredients between two slices of bread
science,verb,Science,The Evil Science Fair is two days away.,Còn 2 ngày nữa là đến Evil Science Fair.,"A particular discipline or branch of learning, especially one dealing with measurable or systematic principles rather than intuition or natural ability. [from 14th c.]"
actually,adverb,thực sự,This sentence actually comes from Spanish.,Câu này thực sự điến từ Tây Ban Nha,(modal) In act or in fact; really; in truth; positively.
arrival,noun,đến,"He arrived half an hour late, so everyone was angry with him.","Anh ta đến trễ nửa tiếng, vì thế mọi người bực mình với anh ta.",the act of arriving or something that has arrived
borrow,verb,mượn,I'd never borrow anything of yours without asking first.,Tôi chưa bao giờ mượn bất kì thứ gì của bạn mà không hỏi trước cả.,"To receive (something) from somebody temporarily, expecting to return it."
cardboard,noun,các tông,Glue this page to heavy paper or cardboard .,Dán keo trang này lên giấy cứng hoặc bìa các tông .,"A wood-based material resembling heavy paper, used in the manufacture of boxes and signs."
castle,verb,thành trì,Your home is your castle .,Nhà của bạn là thành trì của bạn .,A large building that is fortified and contains many defences; in previous ages often inhabited by a nobleman or king.
collar,verb,cổ áo,"Like the collar of my garment, it chokes me.","Như cổ áo , nó siết chặt lấy tôi.","The part of an upper garment (shirt, jacket...) that fits around the neck and throat, especially if sewn from a separate piece of fabric."
decided,adjective,dứt khoát,He had lighted the lamp before Minnie finally decided to take the pale blue card.,Ông đã thắp đèn trước khi Minnie quyết định dứt khoát chọn mẫu thiếp màu xanh nhạt.,Simple past tense and past participle of decide.
dictionary,noun,từ điển,Nobody hugs their dictionaries .,Chẳng ai đi ôm mấy cuốn từ điển cả.,"A reference work with a list of words from one or more languages, normally ordered alphabetically and explaining each word's meaning and sometimes containing information on its etymology, usage, translations, and other data."
encounter,verb,gặp,"He was, by the way, the most liberally perfumed man I had ever encountered .","Phải nói rằng, ông ấy là người đàn ông dùng dầu thơm nhiều nhất mà tôi từng gặp .",(transitive) To meet (someone) or find (something) unexpectedly.
fault,verb,tội,"He will not for all time keep finding fault , neither will he to time indefinite keep resentful.","Ngài không bắt tội luôn luôn, cũng chẳng giữ lòng giận đến đời đời.",(geology) A fracture in a rock formation causing a discontinuity
grease,verb,bôi mỡ,We need to get something to grease his face.,Cần phải bôi mỡ lên đầu cậu ấy.,Animal fat in a melted or soft state
information,noun,thông tin,"We all had the information , it was backed up by Centra Spike...","Chúng ta nhận được thông tin , được hỗ trợ bởi Centra Spike...",Things that are or can be known about a given topic; communicable knowledge of something. [from 14th c.]
instrument,verb,công cụ,They have made me the present instrument of their wishes .,Họ đã làm cho tôi trở thành công cụ cho mong ước của họ .,A device used to produce music.
pickle,verb,giầm,"No pickles , and it's cold now.",Không có rau giầm và nó lạnh ngắt rồi.,"A cucumber preserved in a solution, usually a brine or a vinegar syrup."
shower,verb,tắm,I usually take a shower in the evening.,Tôi thường tắm vào buổi tối.,A brief fall of precipitation.
