word,part_of_speech,meaning,example,example_meaning,definition
bloodthirsty,adjective,khát máu,Captain Terrill is a bloodthirsty son of a bitch!,Đại úy Terrill là một tên khốn kiếp khát máu !,Eager to resort to violence.
squelch,verb,chấm dứt,"Not only did it squelch any remnants of consumer confidence , but it also helped Franklin Roosevelt win the upcoming presidential election , enabling him to implement his New Deal initiatives , which some credit with eventually ending the Depression .","Nó không chỉ làm mất hết chút niềm tin còn rơi rớt lại của người tiêu dùng , mà còn giúp Franklin Roosevelt giành chiến thắng trong cuộc bầu cử tổng thống sắp diễn ra , cho phép ông ta quyền thực hiện sáng kiến chính sách Kinh Tế Mới của mình , chính sách mà nhiều người tin rằng cuối cùng sẽ chấm dứt thời kỳ Suy Thoái .","(transitive, US) to halt, stop, eliminate, stamp out, or put down, often suddenly or by force"
tread,noun,giẫm lên,He will come down and tread on earth’s high places.,Ngài sẽ xuống và giẫm lên các nơi cao của trái đất.,(intransitive) To step on or over.
absurdity,noun,điều ngớ ngẩn,"Eysenck (2000) writes that Goleman's description of EI contains unsubstantiated assumptions about intelligence in general, and that it even runs contrary to what researchers have come to expect when studying types of intelligence: "" exemplifies more clearly than most the fundamental absurdity of the tendency to class almost any type of behavior as an 'intelligence'...","Eysenck viết rằng mô tả của Goleman về TTXC hàm chứa các giả định về trí thông minh nói chung và rằng nó thậm chí vẫn đối nghịch với cái mà các nhà nghiên cứu phải kỳ vọng khi nghiên cứu các dạng thông minh: ""Goleman ví dụ hóa rõ ràng hơn tất cả các điều ngớ ngẩn căn bản khác về xu hướng phân loại hầu hết bất kỳ hành vi nào đều như một kiểu 'thông minh'...","(uncountable) The quality of being absurd or inconsistent with obvious truth, reason, or sound judgment."
quirky,adjective,quirky,It's a little quirky and silly.,Nó hơi kỳ quặc và buồn cười.,Given to quirks or idiosyncrasies.
enthralled,adjective,mê hoặc,It made me enthralling .,Nó khiến em bị mê hoặc.,Simple past tense and past participle of enthrall.
billow,verb,cuồn cuộn,"Off the coast of Edo, strange-looking vessels billowing black smoke suddenly appeared.","Gần bờ biển Edo, có những chiếc tàu lạ với khói đen cuồn cuộn thình lình xuất hiện.","A large wave, swell, surge, or undulating mass of water, smoke or sound"
conviction,noun,sự kết án,Want to i am really is convict what to do?,Muốn tôi đang thực sự kết án làm gì?,(countable) A firmly held belief.
fjord,noun,Fio vịnh hẹp,Producer Miles Barton and cameraman Ted Giffords are checking out fjords known to be frequented by bears.,Nhà sản xuất Miles Barton và quay phim Ted Giffords đang kiểm tra các Fio ( vịnh hẹp ) hay có gấu xuất hiện.,"A long, narrow, deep inlet between cliffs."
respectable,adjective,đáng kính,"In Africa, a family pours out gin at the graveside of a respected relative.","Tại châu Phi, một gia đình rưới rượu bên mộ của người thân đáng kính .",Deserving respect.
indecent,adjective,khiếm nhã,"It is not jealous, and it does not brag, behave indecently , or look for its own interests.","Tình yêu thương không ghen tị, không khoe khoang, không cư xử khiếm nhã , không tìm tư lợi.","not in keeping with conventional moral values; improper, immodest or unseemly"
ghastly,adjective,tái mét,A visit from my useless grandson and his ghastly little theater friend.,Chuyến viếng thăm của đứa cháu vô dụng và thằng bạn nhà hát tái mét của nó.,Horrifyingly shocking.
relish,verb,thích thú,"In any case, I am sure that he would relish a fight.","Dù thế nào, tôi chắc chắn ông ấy rất thích thú với việc chiến đấu.","(transitive) To give a relish to; to cause to taste agreeable, to make appetizing. [from 16th c.]"
outraged,adjective,,I'm outraged !,Tôi bị sỉ nhục !,Simple past tense and past participle of outrage.
awe,verb,làm kinh sợ,It's awful .,Thật kinh tỡm .,A feeling of fear and reverence.
canker,verb,bệnh thối mục,""" A canker , "" as he put it.","1 căn bệnh , như ông ấy nói.",(botany) A plant disease marked by gradual decay.
mesmerize,verb,thôi miên,She was mesmerized .,Bà ấy cứ như bị thôi miên vậy.,To exercise mesmerism on; to spellbind; to enthrall.
transfixed,adjective,sững sờ,"I watched these films in wonder, transfixed ,","Tôi xem những bộ phim này trong ngạc nhiên, sững sờ ,","Rendered motionless by completely focused attention, rapt, entranced, mesmerized."
recital,noun,sự kể lại,[Child reads or recites Psalm 83:18.],[Cháu đọc hoặc đọc thuộc lòng Thi-thiên 83:18].,"The act of reciting; the repetition of the words of another, or of a document; rehearsal; as, the recital of testimony."
metamorphosis,noun,sự,The real work will your metamorphosis into her evil twin.,Khó khăn thực sự của cô là hóa thân thành người chị em sinh đôi độc ác của cô ta.,"A transformation, such as that of magic or by sorcery"
sensation,noun,cảm giác,The sensation felt when an acupuncture is very different from the sensation felt when a hypodermic .,Cảm giác khi châm cứu cũng khác xa với cảm giác khi tiêm thuốc .,A physical feeling or perception from something that comes into contact with the body; something sensed.
instantaneous,adjective,tức thời,Arousal states for clients 1 and 6 were instantaneous .,Sự hứng tình biểu thị ở khách hàng 1 và 6 xảy ra ngay tức thời .,"Occurring, arising, or functioning without any delay; happening within an imperceptibly brief period of time."
skitter,verb,câu rê,Skitters .,Lũ Skitter .,(intransitive) to move hurriedly or as by twitching or bouncing
lavatory,noun,nhà vệ sinh,"In the larger houses, guest rooms had their own lavatories .","Trong những ngôi nhà lớn hơn, các phòng dành cho khách đều có nhà vệ sinh riêng.",A bathroom; a washroom.
headway,noun,bề cao vòm,Entering at headway .,Đang tiến vào chậm .,"(nautical) Forward motion, or its rate."
scrabble,verb,quờ quạng,Except Scrabble .,Trừ chơi ghép từ .,To scrape or scratch powerfully with hands or claws.
dither,verb,lưỡng lự,Tanzania isn't the only country where leaders dithered over where to put the capital.,Tanzania không phải là nước duy nhất có các nhà lãnh đạo lưỡng lự chuyện nên đặt thủ đô ở đâu.,To be uncertain or unable to make a decision about doing something.
endear,verb,làm cho được mến,• What qualities endeared Jesus to people?,• Người ta quý những đức tính nào của Chúa Giê-su?,To make dear or precious.
frustrated,adjective,nản lòng,I can see how that would be frustrating .,Tôi có thể thấy nó gây nản lòng thế nào.,Simple past tense and past participle of frustrate.
injustice,noun,sự bất công,And do these traits not contribute to injustices in the world?,Và phải chăng những đặc tính này cũng góp phần đem lại sự bất công trên thế giới?,violation of the rights of another person
temptation,noun,sự cám dỗ,They would face temptations and pressures to do wrong.,Họ sẽ phải đối phó sự cám dỗ và áp lực làm điều quấy.,The act of tempting
severity,noun,tính giản dị,"The ship was fired upon several times, and finally sailed back unsuccessfully.","Con tàu bị bắn vài lần, và cuối cùng, không thể dong buồm trở về.",The state of being severe.
breach,verb,lỗ thủng,"Now if we pressurize the breach right now, they will definitely hear it in the con.",Bây giờ nếu chúng ta điều áp lỗ thủng ngay chúng chắc chắn sẽ nghe ngay,"The act of breaking, in a figurative sense."
