word,part_of_speech,meaning,example,example_meaning,definition
ordeal,noun,ải,When The Ghastly Ordeal of Timothy Cavendish is turned into a film... I'm thinking for the role of the hero one part Sir Laurence Olivier... with a dash of Michael Caine.,"Khi lần vượt ải kinh hoàng của Timothy Cavendish có lên phim, tôi nghĩ vai nam chính phải có nét của huyển thoại Laurence Olivier và một chút Michael Caine nữa.","a trial in which the accused was subjected to a dangerous test (such as ducking in water), divine authority deciding the guilt of the accused"
strategy,noun,Chiến lược,Such mitigation strategies have already been implemented at some sites.,Các chiến lược giảm nhẹ như vậy đã được thực hiện tại một số địa điểm.,The science and art of military command as applied to the overall planning and conduct of warfare
achievement,noun,thành tựu,"Miss Abbott, how would you sum up, in words, this achievement ?","Bà Abbott, bà có cảm tưởng gì về thành tựu này?","The act of achieving or performing; an obtaining by exertion; successful performance; accomplishment; as, the achievement of his/her object."
compose,verb,soạn,He was the son of the French mathematician Élie Cartan and the brother of composer Jean Cartan.,Ông là con trai của nhà toán học người Pháp Élie Cartan và là anh trai của nhà soạn nhạc Jean Cartan.,(transitive) To make something by merging parts. [ from later 15th c.]
extraordinary,adjective,lạ thường,What is that extraordinary smell coming from the kitchen?,Cái mùi lạ thường từ nhà bếp bay ra là gì vậy?,Not ordinary; exceptional; unusual;
gleeful,adjective,vui sướng,"If you answered “deflate me” and “ gleeful ,” you may be nurturing envy.",Nếu trả lời “mình buồn” cho câu hỏi đầu và “mình vui ” cho câu hỏi sau thì có thể bạn có tính ghen tị (Sáng-thế Ký 26:12-14).,Exuberantly or triumphantly joyful.
identify,verb,nhận biết,"What are some of the fruits, or identifying features, of true religion?","Vậy, tôn giáo thật được nhận biết qua một số đặc điểm nào?",(transitive) To establish the identity of someone or something.
blurt,verb,thốt ra,"Because at first, I'd be so excited I would blurt out,","Vì ban đầu, tôi quá phấn khởi nên thốt ra ,",To utter suddenly and unadvisedly; to speak quickly or without thought; to divulge inconsiderately — commonly with out.
criticize,verb,chỉ trích,Most writers are sensitive to criticism .,Hầu hết các nhà văn đều dễ bị tổn thương bởi các lời chỉ trích .,(archaic) to find fault (with something)
fortunate,adjective,may mắn,"Fortunately , the weather was good.","May mắn thay, thời tiết rất tốt.",Coming by good luck or favorable chance.
ridicule,verb,chế nhạo,She is compelled to suffer long hours of servitude and ridicule .,Cô bé ấy bị bắt buộc phải phục dịch và bị chế nhạo rất lâu.,(transitive) to criticize or disapprove of someone or something through scornful jocularity; to make fun of
trait,noun,đặc điểm,"Civilian broadcasters have a certain, you know, personality trait .",Phát thanh viên thường dân thường có những đặc điểm cá nhân.,"(computing, programming) In object-oriented programming, an uninstantiable collection of methods that provides functionality to a class by using the class’s own interface."
utter,adjective,hoàn toàn,"For me, the worst was the feeling of utter powerlessness.","Với tôi, cảm xúc đáng sợ nhất là cảm thấy bất lực hoàn toàn .","(now poetic, literary) Outer; furthest out, most remote. [from 10th c.]"
adjust,verb,điều chỉnh,"If you change the grasp, it can adjust to that.","Nếu bạn thay đổi cách cầm, nó có thể tự điều chỉnh cho phù hợp.",(transitive) To modify.
approve,verb,tán thành,"President Lula , 65 , is leaving office with approval ratings of over 80 %","Tổng thống Lula , 65 tuổi , sẽ rời chức vụ với mức tán thành hơn 80%",(transitive) To sanction officially; to ratify; to confirm.
conduct,verb,dẫn,And that's evident here with the slower conduction .,Bằng chứng là có sự suy giảm tính dẫn điện.,The act or method of controlling or directing
conflict,verb,xung đột,Philosophies which are deeply held often conflict with each other.,Những triết lý mà được nhiều người rất tin tưởng thường xung đột với nhau.,"(intransitive, with ‘with’) To be at odds (with); to disagree or be incompatible"
equivalent,adjective,tương đương,So what is the transformational equivalent like that in medicine?,Vậy sự thay đổi tương đương trong y học thì như thế nào?,"similar or identical in value, meaning or effect; virtually equal"
likely,adjective,có khả năng,It is unlikely we'd be seen and even less likely we'd be caught.,Khó có khả năng mình bị nhìn thấy và càng khó có khả năng mình bị bắt.,probable; Possessing or displaying the qualities or characteristics that make something probable
neglect,verb,bỏ bê,"Parents neglected her, so she was always creating drama.","Bố mẹ nó bỏ bê nó, nên nó sống ảo lắm.",(transitive) To disregard or pay little attention to something
significant,adjective,quan trọng,What significant events occurred when a particular Bible book was written?,Có những sự kiện quan trọng nào xảy ra khi sách Kinh Thánh này được viết?,Signifying something; carrying meaning.
context,noun,ngữ cảnh,Many of our words change depending on the context .,Rất nhiều từ bị thay đổi tùy thuộc vào ngữ cảnh .,(linguistics) the text in which a word or passage appears and which helps ascertain its meaning
graphic,adjective,sinh động,"Wow, this is graphic .","Ooaa, thật sinh động .",grotesque or otherwise repulsively gory
investigate,verb,điều tra,The mayor thought that he should investigate the decline in tax revenues.,Thị trưởng nghĩ rằng ông ta nên điều tra về việc sụt giảm nguồn thu từ thuế.,(transitive) To inquire into or study in order to ascertain facts or information.
irregular,adjective,không chính quy,"On 2 April 1453, Sultan Mehmed's army of 80,000 men and large numbers of irregulars laid siege to the city.","Ngày 2 tháng 4 năm 1453, Sultan Mehmed đem 80.000 quân và hàng trăm ngàn quân không chính quy bao vây thành phố.",Nonstandard; not conforming to rules or expectations.
wage,verb,tiến hành,You do not have to wage this fight on your own.,Bạn không phải tiến hành cuộc tranh chiến này dựa vào sức riêng bạn.,"an amount of money paid to a worker for a specified quantity of work, usually expressed on an hourly basis."
affect,verb,dùng,"- receiving medications that affect the immune system , such as steroids or chemotherapy","- phải dùng thuốc ảnh hưởng đến hệ miễn dịch , như là xtê-rô-it hoặc hoá trị liệu",(transitive) To influence or alter.
detect,adjective,phát hiện,I learned how to effectively communicate across borders without being detected .,Tôi học cách liên lạc hiệu quả xuyên biên giới mà không bị phát hiện .,Detected.
external,adjective,ngoài,List internal and external pages that link to the site.,Liệt kê các trang nội bộ và trang bên ngoài liên kết tới trang web.,Outside of something; on the exterior.
gleam,Verb,tia,"There was a gleam of light when the brother of Bicky's pawnbroker offered ten dollars, money down, for an introduction to old Chiswick, but the deal fell through, owing to its turning out that the chap was an anarchist and intended to kick the old boy instead of shaking hands with him.","Có một tia ánh sáng khi anh trai của chủ tiệm cầm đồ Bicky được cung cấp mười đô la, tiền xuống, đối với một giới thiệu về tuổi Chiswick, nhưng thỏa thuận này đã giảm, do của nó quay ra rằng các chap là một vô chính phủ và có ý định đá cậu bé tuổi thay vì bắt tay với anh ta.",a small or indistinct shaft or stream of light.
internal,adjective,nội bộ,"This guy, Leland, take a look at his internal security designation.","Gã này, Leland, hãy xem thiết lập an ninh nội bộ của ông ta.","concerned with the domestic affairs of a nation, state or other political community."
restrict,adjective,hạn chế,Others want the authorities to restrict the sale of firearms.,Người khác thì muốn các nhà cầm quyền hạn chế việc buôn bán súng đạn.,"To restrain within bounds; to limit; to confine; as, to restrict worlds to a particular meaning; to restrict a patient to a certain diet."
secure,adjective,an toàn,"When I hear the van is away and the money is secure , my men will leave.","Khi tôi được báo là xe đã đi và tiền an toàn , người của tôi sẽ rời đi.",Free from attack or danger; protected.
enhance,verb,nâng cao,Her moral strength thus enhanced her physical beauty.,"Do đó, phẩm hạnh đã nâng cao vẻ đẹp bề ngoài của nàng.","(obsolete) To lift, raise up."
exhibit,verb,triển lãm,He was recommended as a councilor in many exhibitions .,Bà đã từng là thành viên ban giám khảo trong nhiều triển lãm in.,An instance of exhibiting.
familiar,adjective,quen thuộc,This song is familiar to us.,Bài hát này quen thuộc đối với chúng tôi.,Known to one.
ferocious,adjective,dữ tợn,The world is full of ferocious animals.,Thế giời này đầy những động vật dữ tợn .,Marked by extreme and violent energy.
murky,adjective,tối tăm,She' il never take me back to her murky womb,Bà không bao giờ mang ta vào lại cái bụng tối tăm đó đâu,"Hard to see through, as a fog or mist."
