word,part_of_speech,meaning,example,example_meaning,definition
garish,adjective,sặc sỡ,Why on earth do you travel in such a garish litter?,Sao ngài lại ngồi trong cái kiệu sặc sỡ thế này?,Overly ostentatious; so colourful as to be in bad taste.
pinion,noun,cánh,"“With his pinions he will block approach to you, and under his wings you will take refuge,” wrote the psalmist. —Psalm 91:4.","Người viết Thi-thiên nói: “Ngài sẽ lấy lông Ngài mà che-chở ngươi, và dưới cánh Ngài, ngươi sẽ được nương-náu mình”.—Thi-thiên 91:4.",A wing.
sycophantic,adjective,bợ đỡ,,,given to obsequious flattery.
jubilation,noun,sự hân hoan,"Be jubilant , my feet!",Xứng đáng là chân tướng quân!,A triumphant shouting; rejoicing; exultation.
sinuous,adjective,khúc khuỷu,"Turkish Angora cats have long, silky coats and elegant, sinuous bodies.","Mèo Angora Thổ Nhĩ Kỳ có bộ lông dài, mượt sang trọng và thân hình khá gồ ghề .",moving gracefully and supplely
sphere,noun,mặt cầu,(The number is so high because several spheres are needed for each planet.),(Số lượng nhiều bởi mỗi hành tinh cần nhiều mặt cầu trong suốt).,(mathematics) A regular three-dimensional object in which every cross-section is a circle; the figure described by the revolution of a circle about its diameter [from 14th c.].
besmirch,verb,bôi nhọ,Or besmirching the good name of the Spinners.,Hoặc bôi nhọ tên tuổi của Spinners.,(transitive) To make dirty; to soil.
prophecy,verb,lời tiên tri,What does this prophecy teach us about God’s Kingdom?,Lời tiên tri này cho chúng ta biết gì về Nước Đức Chúa Trời?,"A prediction, especially one made by a prophet or under divine inspiration."
appalled,adjective,kinh hoàng,You're appalled .,Anh ghê sợ ?,Simple past tense and past participle of appall.
dissolve,verb,hoà tan,It is the sodium salt of benzoic acid and exists in this form when dissolved in water.,Nó là muối natri của axit benzoic và tồn tại ở dạng này khi hoà tan trong nước.,(cinematography) A film punctuation in which there is a gradual transition from one scene to the next.
righteous,adjective,chính,It’s important for us to realize that there is no one way that a righteous family looks.,Điều quan trọng cho chúng ta là nhận thức rằng không thể diễn tả một gia đình ngay chính bằng một cách thức nhất định.,(slang US) awesome
pathetic,adjective,thống thiết,"And what is time travel but your pathetic attempt to control the world around you,",Thế cái gì là du hành vượt thời gian khi sự thống thiết của ngươi đang cố gắng kiểm soát thế giới xung quanh ngươi.,"Arousing pity, sympathy, or compassion."
accomplish,verb,hoàn thành,"No matter what the cost, I will accomplish that.",Bằng mọi giá tôi sẽ hoàn thành nó.,To finish successfully.
combination,noun,tổ hợp,"Yes, because atoms could not combine to form molecules.","Thưa có, bởi vì các nguyên tử không thể tổ hợp thành phân tử.","The act of combining, the state of being combined or the result of combining."
crucial,adjective,chủ yếu,"Clearly , financial management encompasses a number of crucial areas of your business .",Rõ ràng việc quản lý tài chính chứa đựng một số mặt chủ yếu của doanh nghiệp .,Being essential or decisive for determining the outcome or future of something; extremely important.
duplicate,adjective,gấp đôi,that he or she can duplicate the original figure,chính mình có thể gấp đôi hình ban đầu,"being the same as another; identical. This may exclude the first identical item in a series, but usage is inconsistent."
independent,adjective,không phụ thuộc,I'm economically independent of my parents.,Tôi không phụ thuộc chuyện tiền bạc vào bố mẹ tôi,(politics) not affiliated with any political party
overcome,verb,khắc phục,And we need to overcome as they overcame.,Và chúng ta cần phải khắc phục như họ đã khắc phục .,"(transitive) To surmount (a physical or abstract obstacle); to prevail over, to get the better of."
peculiar,adjective,riêng,"So the stuff I'm talking about is the peculiar problem of modern, affluent, Western societies.","Vậy, cái tôi đang nói về là vấn đề riêng của xã hội hiên đại giàu có phương Tây.",Out of the ordinary; odd; curious; unusual.
perplex,adjective,khó hiểu,3 Israel’s lack of appreciation is indeed perplexing .,3 Sự vô ơn của dân Y-sơ-ra-ên quả là khó hiểu .,(transitive) To cause to feel baffled; to puzzle.
beckon,verb,vẫy tay ra hiệu,My day job beckons .,Công việc đang vẫy gọi .,To wave and/or to nod to somebody with the intention to make the person come closer.
challenge,verb,thách thức,It should be a challenge of creating wealth.,Mà nên là thách thức trong việc tạo ra sự giàu có.,An instigation or antagonization intended to convince a person to perform an action they otherwise would not.
decrease,verb,giảm,"Three, decrease per capita expenditure across a continuum.","Ba, giảm chi phí bình quân đầu người cho việc theo bệnh.","(intransitive) Of a quantity, to become smaller."
essential,adjective,chủ yếu,Or is Suzie right —that life is essentially what each of us makes of it?,Hay Suzie đã nói đúng—đời sống chủ yếu là do mỗi người chúng ta quyết định?,A fundamental ingredient.
gigantic,adjective,khổng lồ,Gigantic Whales of the Sea,Cá voi khổng lồ,Very large.
modest,adjective,khiêm tốn,From that modest beginning something truly remarkable has happened.,"Từ sự khởi đầu khiêm tốn đó, một điều thật phi thường đã xảy ra.","Not bragging or boasting about oneself or one's achievements, unpretentious, humble."
resemble,verb,giống với,"You said it resembled my apartment, didn't you?","Anh đã nói nó giống với căn hộ của em, phải không?",(transitive) To be like or similar to (something); to represent as similar.
accurate,adjective,chính xác,Everything I've told you may not be accurate .,Mọi thứ tôi kể với bạn có thể không chính xác .,"In exact or careful conformity to truth, or to some standard of requirement, the result of care or pains; free from failure, error, or defect; exact; as, an accurate calculator; an accurate measure; accurate expression, knowledge, etc."
culture,verb,cấy,"I've seen nurses give my son throat cultures , and what is it?","Tôi từng thấy y tá cấy vi khuẩn ở họng cho con tôi, là sao ấy nhỉ?","The arts, customs, and habits that characterize a particular society or nation."
frequent,adjective,thường xuyên,"She often looks down on Kon as inferior, which causes frequent arguments between the two.",Cô thường coi Kon thấp kém dẫn đến những cuộc tranh cãi thường xuyên giữa hai người.,Done or occurring often.
hesitate,verb,do dự,"You hesitate , and that hesitation could kill you.",Em do dự và sự do dự đó sẽ giết em.,(intransitive) To stop or pause respecting decision or action; to be in suspense or uncertainty as to a determination.
infuriate,adjective,làm tức điên lên,He may infuriate .,Hắn có thể tức lên .,to make furious or mad with anger; to enrage
population,noun,dân số,The number of people on Facebook is greater than the population of the United States.,Số lượng người dùng trên Facebook lớn hơn cả dân số của nước Mỹ.,(collective) The people living within a political or geographical boundary
realistic,adjective,hiện thực,"But you need to have realistic expectations, son.",Nhưng nếu cậu cần dự định hiện thực,Expressed or represented as being accurate.
resource,verb,Nguồn lực,Eternal Resources in a Mortal Journey,Các Nguồn Lực Vĩnh Cửu trong một Cuộc Sống Trần Thế,"Something that one uses to achieve an objective, e.g. raw materials or personnel."
comprehend,verb,hiểu,"People typically do not comprehend all the relevant options, or at least not very clearly.","Nói chung, người ta thường không hiểu tất cả các giải pháp liên quan, hoặc hiểu không rõ ràng lắm.","to cover, include, or contain"
establish,verb,lập,"After running through the battlefield towards a group of soldiers surrounded by the Japanese, firing on enemy combatants with a machine gun, she attempted to establish a defensive position to wait for reinforcements so she could evacuate the wounded, but was heavily outnumbered and was captured by the Japanese after she lost consciousness.","Sau khi chạy qua chiến trường hướng tới một nhóm binh sĩ được bao quanh bởi quân Nhật, bắn vào các chiến binh địch bằng súng máy, bà đã cố gắng thiết lập một vị trí phòng thủ để chờ quân tiếp viện để bà có thể di tản những người bị thương, nhưng bà đã bị quân Nhật bắt giữ sau khi bà bất tỉnh.",(transitive) To make stable or firm; to confirm.
exaggerate,verb,phóng đại,Many of us tend to exaggerate the negative when we experience disappointment.,"Khi thất vọng, nhiều người trong chúng ta thường có khuynh hướng phóng đại những điều tiêu cực.","To overstate, to describe more than is fact."
