word,part_of_speech,meaning,example,example_meaning,definition
sire,verb,bệ hạ,"There will be no argument and no politics, sire .","Thưa bệ hạ , sẽ không có tranh cãi và cũng chẳng có chính trị.","A lord, master, or other person in authority, most commonly used vocatively."
denizen,verb,cư dân,This saloon is for denizens of Daisy Town.,Quán rượu này chỉ dành cho cư dân trong thị trấn.,"(transitive, UK) To grant rights of citizenship to; to naturalize."
wayfarer,noun,người đi đường,I'm quite aware of Wayfarer 515.,"Vâng, tôi cũng nắm khá rõ vụ 515.","A traveller, especially one on foot."
rife,adjective,lan tràn,Bribery is rife at Camelot.,Nạn tham nhũng lan tràn ở Camelot.,"Widespread, common (especially of unpleasant or harmful things)."
suppliant,adjective,khẩn khoản,"In fact, David’s words in Psalm 51 express many a suppliant’s sentiments.","Thật thế, những lời của Đa-vít trong bài Thi-thiên 51 số 51 biểu lộ nhiều cảm nghĩ của một người van xin .",One who pleads or requests earnestly.
bastion,noun,pháo đài,Get together by the west bastion .,Hãy cùng nhau đến pháo đài phía tây.,a projecting part of a rampart or other fortification
fain,adjective,vui lòng,And that is what you would fain destroy?,"Và chính cái đó, các anh định phá hủy sao?",(archaic) Well-pleased; glad; apt; wont; fond; inclined.
tarry,adjective,trễ,"“While the bridegroom tarried , they all slumbered and slept.","Vì chàng rể đến trễ , nên các nàng thảy đều buồn ngủ và ngủ gục.",(intransitive) To delay; to be late or tardy in beginning or doing anything.
consummation,noun,sự hoàn hảo,'Tis a consummation devoutly to be wished.,nó là một sự hoàn hảo sốt sắng để được mong muốn.,"The act of consummating, or the state of being consummated; the state of being completed; completion."
thrall,verb,bắt làm nô lệ,The Duke has the Dark One in thrall .,Kỵ Sĩ Bóng Tối là nô lệ của Công Tước,One who is enslaved or mind-controlled.
profane,adjective,coi thường,But you... you profaned our sacred rites.,Nhưng các người... các người đã coi thường lễ nghi của Chúa.,"Unclean; ritually impure; unholy, desecrating a holy place or thing."
envoy,noun,phái viên,Did you know they sent an envoy to the Citadel after that?,Cậu có biết là họ đã gửi một phái viên đến Citadel ngay sau đó không?,diplomat
filial,adjective,đạo làm con,What a filial son!,Thật là một người con trai hiếu thuận !,(not comparable) Pertaining to or befitting a son or daughter.
bane,verb,nguyên nhân suy sụp,Bane took her.,Bane bắt cô ta đi rồi,A cause of misery or death; an affliction or curse
atonement,noun,sự chuộc lỗi,The sermons were about atonement for sin.,Những bài thuyết giáo là về sự chuộc lỗi cho những tội lỗi.,A repair done for the sake of a damaged relationship.
deign,verb,hạ cố,"You will not deign to drink with us, yet you would taste our steel.","Ông không chịu hạ cố uống rượu với tôi, mà chỉ muốn nếm mùi kiếm thép của tôi.",(intransitive) To condescend; to accept as appropriate to one's dignity.
impious,adjective,bất hiếu,"Depart then, impious one...","Hãy đi đi,",not pious
succor,noun,giúp đỡ,The word succor means to help in time of need or distress.,Từ giúp đỡ có nghĩa là giúp đỡ trong lúc hoạn nạn hoặc đau khổ.,"Aid, assistance or relief given to one in distress; ministration."
glen,noun,thung lũng hẹp,"The next glen , many fires.","Thung lũng hẹp , nhiều ngọn lửa",A secluded and narrow valley; a dale; a depression between hills.
presage,verb,báo trước,"It could presage an enemy sortie, or locate an enemy over the horizon.","Truy cập ngày 31 tháng 1 năm 2009. ^ It could presage an enemy sortie, or locate an enemy over the horizon.",A warning of a future event; an omen.
perforce,verb,tất yếu,but it is perforce typical of virtually all Hungarians.,Nhưng đó là điều tất yếu đối với hầu hết người Hungary.,(archaic) By force.
