word,part_of_speech,meaning,example,example_meaning,definition
transmigration,noun,sự di cư,"Vedic people believed in the transmigration of the soul, and the peepul tree and cow were sanctified by the time of the Atharvaveda.",Người Vệ đà tin vào sự di cư của linh hồn và cây peepul và bò đã được thánh hoá vào thời Atharva Veda.,Departure from one's homeland to live in another country; migration.
dismember,verb,chia cắt,"When the team finds him, they discover that whatever killed him also killed and dismembered a nearby squad of KPA soldiers.","Khi đội tìm thấy anh ta, họ khám phá thứ giết anh ta cũng đã giết và chia cắt đội KPA gần đó.",(transitive) To remove the limbs of.
atavistic,adjective,lại giống,It produced a very atavistic response.,Nó tạo ra một phản ứng di truyền .,(biology) of the recurrence of a trait reappearing after an absence of one or more generations due to a chance recombination of genes.
cleaver,noun,con dao pha,"No, the cleavers .","Không, the Cleavers .","A squarish, heavy knife used by butchers for hacking through bones etc"
blabber,verb,ba hoa,"Anyway, I'm blabbering on here.","Ôi trời, tôi trở thành người ba hoa ở đây mất rồi.",to run one's mouth in such a way as to (inadvertently/unintentionally) spoil a surprise
tamper,verb,chữa,"If it detects that the system has been tampered with or corrupted in any way, typically it will repair itself without any effort, taking the Chromebook back to an operating system that’s as good as new.","Nếu phát hiện hệ thống đã bị xâm nhập hoặc bị hỏng theo bất kỳ cách nào, thông thường thiết bị sẽ tự sửa chữa một cách dễ dàng, đưa Chromebook trở lại một hệ điều hành tốt như mới.",A person or thing that tamps.
betrothed,noun,người hứa hôn,She can meet her betrothed before she is bartered like a golden calf.,Nó sẽ gặp người hứa hôn trước khi nó được bán đi như 1 con bê bằng vàng.,Simple past tense and past participle of betroth.
jester,noun,anh hề,Jester's dead.,Jester tiêu rồi!,"one who jests, jokes or mocks"
bilk,noun,lừa,"Federal prosecutors accused Lapre of bilking more than 220,000 victims out of nearly $52 million.",Các công tố viên liên bang đã buộc tội Lapre đã lừa hơn 220.000 nạn nhân với số tiền gần 52 triệu đô la.,(transitive) To frustrate or disappoint; to deceive or defraud by not fulfilling an obligation; to leave in the lurch.
beacon,verb,đèn hiệu,The beacon !,Đèn hiệu !,"A signal fire to notify of the approach of an enemy, or to give any notice, commonly of warning or guiding."
codex,noun,bộ luật,529: The Codex Justinianus (Code of Justinian) completed.,529: Bộ luật Justinianus I (Codex Justinianus) hoàn tất.,an early manuscript book
anesthesia,noun,gây mê,"For the record, we did not recommend that you use the general anesthesia .","Theo ghi chép, chúng tôi đã không đề nghị ông sử dụng gây mê toàn bộ",(American) Alternative spelling of anaesthesia.
