word,part_of_speech,meaning,example,example_meaning,definition
indigestion,noun,chứng khó tiêu,The terms indigestion includes heartburn along with a number of other symptoms.,Các chứng khó tiêu bao gồm ợ nóng cùng với một số triệu chứng khác.,A common medical condition most often caused by eating too quickly.
gridlock,verb,bế tắc,This policy is causing gridlock .,Chính sách đang gây ra sự bế tắc .,"A condition of total, interlocking traffic congestion on the streets or highways of a crowded city, in which no one can move because everyone is in someone else's way."
cluster,noun,chùm,"In the Northern Hemisphere, one of the best clusters to observe is M13, in the Hercules constellation.","Ở Bắc Bán Cầu, một trong những chùm được thấy rõ nhất là M13, trong chòm sao Hercules.",A group or bunch of several discrete items that are close to each other.
assets,noun,cơ nghiệp,We can protect your assets .,Ta có thể bảo vệ tài sản của các người.,Plural form of asset.
curiosity,noun,tò mò,This was not idle curiosity .,Không phải là chỉ vì tò mò .,"(obsolete) Careful, delicate construction; fine workmanship, delicacy of building. [16th-19th c.]"
agitate,verb,khích động,Drexler was a poet and a member of the völkisch agitators .,Drexler là một nhà thơ và một thành viên khích động völkisch.,"To move with a violent, irregular action; as, the wind agitates the sea; to agitate water in a vessel."
selfish,adjective,ích kỷ,"And first of all, does it exist, true altruism, or are we so selfish ?","Trước hết, nó có tồn tại không, lòng tốt thật sự, hay chúng ta ích kỷ đến thế?",Holding one’s self-interest as the standard for decision making.
pronouncement,noun,sự công bố,Would the prophet soften Jehovah’s pronouncement ?,Có thể nào nhà tiên tri làm giảm nhẹ sự công bố của Đức Giê-hô-va không?,An announcement.
victim,noun,nạn nhân,He was the victim of the first- ever suicide bomb in Iraq.,Anh là nạn nhân của vụ đánh bom tự sát đầu tiên ở Iraq.,"(original sense) A living creature which is slain and offered as human or animal sacrifice, usually in a religious rite; by extension, the transfigurated body and blood of Christ in the Eucharist."
unstable,adjective,không ổn định,At greater depth plagioclase is unstable and is replaced by spinel.,"Ở độ sâu lớn hơn, plagioclase không ổn định và bị thay thế bằng spinel.",having a strong tendency to change
taxidermy,noun,Thuế gia,Like my father's taxidermy shed.,Như là cái bãi giết mổ của bố tao.,"The art of stuffing, and mounting the skins of dead animals for exhibition in a lifelike state."
guilt,noun,điều sai quấy,"Every soul confined in a prison of sin, guilt , or perversion has a key to the gate.","Mỗi người bị giam giữ trong một nhà tù của tội lỗi, điều sai quấy , hoặc lầm lạc đều có một chìa khóa để mở cánh cửa tù.",Responsibility for wrongdoing.
prototypical,adjective,nguyên mẫu,"The aircraft, serial number 53-3397, was the second prototype , but the first of the two to fly.","Chiếc máy bay, có số hiệu 53-3397, là nguyên mẫu thứ hai nhưng là chiếc đầu tiên cất cánh.","constituting or representing an original type of something that others are modelled on, or derived from"
discombobulate,verb,không hợp nhau,,,"(transitive, humorous) To throw into a state of confusion; to befuddle or perplex."
