word,part_of_speech,meaning,example,example_meaning,definition
inoffensive,adjective,không làm mếch lòng,"She took a discreet and, she hoped, inoffensive step back.","Cô thận trọng và cô hi vọng, một bước lùi không làm mếch lòng .",(Can we add an example for this sense?)
foresight,noun,sự lo xa,But Gregor had this foresight .,"Tuy nhiên, Gregor đã có tầm nhìn xa.",The ability to foresee or prepare wisely for the future.
scrim,verb,vải lót,"The reality is, there's the Woolworth Building in a veil of smoke from the site, but it's now like a scrim across a theater, and it's turning pink, you know, and down below there are hoses spraying, and the lights have come on for the evening, and the water is turning acid green because the sodium lamps are on, and I'm thinking, "" My God, who could dream this up? ""","Thực tế là, có tòa nhà Woolworth trong màn khói ở đó, nhưng bây giờ nó như một lớp vải quanh một nhà hát, và nó đang chuyển màu hồng, bạn biết đấy, và bên dưới có các ống nước đang phun, và đèn đã bật sáng cho buổi tối, nước chuyển thành màu xanh axít vì đèn natri đang bật, và tôi nghĩ, "" Lạy Chúa, ai có thể nằm mơ thấy cảnh này? ""","A kind of light cotton or linen fabric, often woven in openwork patterns, -- used for curtains, etc,."
bookkeeping,noun,sổ sách kế toán,A bookkeeper compiles the information that goes into the system .,Một người giữ sổ sách kế toán tổng hợp các thông tin trong hệ thống .,"accounting: the skill or practice of keeping books or systematic records of financial transactions, e.g. income and expenses"
improbable,adjective,không chắc,"Is life that improbable ?""","Có phải cuộc sống là điều không chắc chắn có thực?""",Not likely to be true.
downside,noun,hạn chế,"Downsides : possibly , heavy periods and increased menstrual cramping .",Mặt hạn chế : đặt vòng có thể làm cho lượng kinh nguyệt nhiều hơn và làm tăng chứng chuột rút do kinh nguyệt .,A disadvantageous aspect of something that is normally advantageous.
habitual,adjective,thường xuyên,"Habitually neat and clean, he had taken to the Brazilian custom of bathing often.""","Thích sự khéo léo và sạch sẽ, ông có thói quen tắm thường xuyên của người Brasil.""","Behaving in a regular manner, as a habit."
thane,noun,than,Brave thane,Anh chàng dũng cảm,"in Anglo-Saxon England, a man holding lands from the king, or from a superior in rank. There were two orders, the king's thanes, who attended the kings in their courts and held lands immediately of them, and the ordinary thanes, who were lords of manors and who had particular jurisdiction within their limits. After the Norman Conquest, this title was no longer used, and baron took its place."
disburse,verb,chi,"In 2006, the two remaining trustees of the Nelson Mandela Trust launched an application against Mr Ayob for disbursing money in terms of the trust deed without their express consent.","Vào năm 2006, hai người được ủy thác còn lại của Nelson Mandela Trust đã tố cáo Ayob đã chi tiêu tiền từ quỹ ủy thác mà không báo cho họ biết.","(finance) To pay out, expend; usually from a public fund or treasury"
weird,adjective,kỳ quái,Does it look weird that I'm here?,Chị ở đây trông có kỳ quái lắm không?,Having supernatural or preternatural power.
indissoluble,adjective,bền vững,In his “Historical Letters” Lavrov accentuated the indissoluble connection between sociology as a science and basic principles of individual morality.,"Trong ""Lịch sử sau này này"" của ông Lavrov nhấn mạnh sự kết nối không hòa tan giữa xã hội học như là một nguyên tắc khoa học và cơ bản của đạo đức cá nhân.","Lasting, indestructible"
barefaced,adjective,trơ tráo,"At staring and saying nothing a barefaced man, unspectacled, starts scratch.","Tại nhìn chằm chằm và nói rằng không có gì một nhăn nhụi người đàn ông, unspectacled, bắt đầu đầu.","Open, undisguised"
assailable,adjective,có thể tấn công,"Something our assailant has taken, probably money.","Và hung thủ đã lấy thứ đó đi, Khả năng là tiền.",Not defended or not able to be defended.
