word,part_of_speech,meaning,example,example_meaning,definition
afford,verb,ban cho,I can't afford a fuck-up playing cowboy.,Tao không thể ban cho thằng cao bồi phá hoại chết tiệt nữa.,"To incur, stand, or bear without serious detriment, as an act which might under other circumstances be injurious; -- with an auxiliary, as can, could, might, etc.; to be able or rich enough."
carousel,noun,trò kéo quân,My girlfriend and I went on the carousel .,Cô bạn tôi và tôi chơi trò kéo quân .,a merry-go-round
shack,noun,lều,"The town of Hertford was used as a stand-in for 1970's Barnstaple, while Saunton Sands in North Devon stood in for the California beach where Peter Bessell (Alex Jennings) lives in a seaside shack .","Thị trấn Hertford đã được sử dụng làm điểm tựa cho năm 1970 Barnstaple, trong khi Saunton Sands ở North Devon đứng ở bãi biển California nơi Peter Bessell (Alex Jennings) sống trong một căn lều bên bờ biển.","A crude, roughly built hut or cabin."
explode,verb,nổ,"This is because caesium explodes instantly upon contact with water, leaving little time for hydrogen to accumulate.","Điều này là do xêsi phát nổ ngay lập tức khi tiếp xúc với nước, nên có ít thời gian để tích tụ hydro.","(transitive) To create an explosion, usually resulting in the destruction of an intended target."
thrift,verb,sự tiết kiệm,"Keynes called this the ""paradox of thrift "" -- saving slows down recovery.","Keynes gọi đó là ""Cái ngược đời của sự tiết kiệm "" -- tiết kiệm làm giảm sự hồi phục.",(uncountable) The characteristic of using a minimum of something (especially money).
configured,adjective,cấu hình,Configure Display,Cấu hình Màn hình,Simple past tense and past participle of configure.
unanticipated,adjective,bất ngờ,Doing so can bring unanticipated blessings.,"Làm thế, anh chị có thể nhận được những ân phước bất ngờ .",Not anticipated
decibel,noun,đêxiben,"Audiologists say that the longer you are exposed to anything louder than 85 decibels , the greater will be the eventual loss of hearing.","Các nhà thính giác học nói rằng càng nghe lâu bất cứ âm thanh nào cao hơn 85 đêxiben , cuối cùng tai càng bị hư hỏng nặng.","A common measure of sound intensity that is 1 tenth of a bel on the logarithmic intensity scale. It is defined as dB = 10 * log10(P 1/P 2), where P1 and P2 are the relative powers of the sound."
syndicate,verb,công đoàn,"She had a weekly syndicated program, “Patricia Marx Interviews,” on public radio.","""Cô có một chương trình hàng tuần về công đoàn trên đài phát thanh với tên """"Các cuộc phỏng vấn của Patricia Marx"""".""","A group of individuals or companies formed to transact some specific business, or to promote a common interest; a self-coordinating group."
administrator,noun,người quản lý,"I'm angle, one of the administrators .","Tôi là Angie, một trong những người quản lý .","One who administers affairs; one who directs, manages, executes, or dispenses, whether in civil, judicial, political, or ecclesiastical affairs; a manager."
coordinator,noun,điều hợp viên,Main developer and coordinator,Nhà phát triển chính và điều hợp viên,Alternative spelling of coordinator.
manager,noun,người quản lý,The conversion value will still be shown as £10 in the manager account.,Giá trị chuyển đổi vẫn sẽ được hiển thị là £10 trong tài khoản người quản lý .,"(management) A person whose job is to manage something, such as a business, a restaurant, or a sports team."
craft,noun,nghề,The company has also been compiling its hobby craft guidebook every year from more than 30 years and has supported slot car racing since 1961.,Công ty cũng đã biên soạn sách hướng dẫn nghề thủ công của mình mỗi năm từ hơn 30 năm và đã hỗ trợ đua xe đường rãnh từ năm 1961.,(obsolete) Strength; power; might.
effort,noun,nỗ lực,This is truly a joint effort .,Đây thực sự là một nỗ lực chung.,An endeavour.
profession,noun,nghề nghiệp,Bangladesh : The oldest profession in the world destroys the lives of girls,Bangladesh : Cái nghề nghiệp cổ xưa nhất trên thế giới phá huỷ cuộc đời của những bé gái,A promise or vow made on entering a religious order.
juxtaposition,verb,sự đặt cạnh nhau,And of course that juxtaposition is of great interest to me because it creates a kind of a spark of new energy.,Và tất nhiên sự đặt cạnh nhau ấy gây nhiều hứng thú cho tôi bởi vì nó tạo ra một đốm sáng của năng lượng mới.,The extra emphasis given to a comparison when the contrasted objects are close together.
striate,adjective,có sọc,"2 . Smooth , or involuntary , muscle is also made of fibers , but this type of muscle looks smooth , not striated .","2 . Cơ trơn , hoặc cơ ngoại ý cũng được cấu tạo từ sợi , nhưng loại cơ này trông có vẻ trơn và không có sọc .",(transitive) To mark something with striations.
opiate,adjective,có thuốc phiện,"Besides, opiates weren't your thing.","Hơn nữa, thuốc phiện đâu phải sở thích của anh.","Relating to, resembling, or containing opium."
infallibility,noun,tính không thể hỏng,Nothing like an infallible memory!,Không gì tốt hơn là một bộ não sáng suốt!,The property of being infallible; the ability never to make a mistake.
honorarium,noun,tiền thù lao,I'm prepared to donate my honorarium for today's talk for this mission.,Tôi đã sẵn sàng để hiến tặng tiền thù lao của tôi cho buổi nói chuyện hôm nay cho nhiệm vụ này.,Compensation for services that do not have a predetermined value.
sylvan,adjective,có rừng,"“It’s tough, but I try,” explains Sylvan .","Anh Sylvan cho biết: “Dù khó, nhưng tôi cố gắng.","pertaining to the forest, or woodlands"
disapprobation,noun,sự không tán thành,“I’m afraid our activities would be received with considerable disapprobation by the more learned authorities.”,“Bố sợ những việc làm của chúng ta không được những người học cao hơn chấp thuận.”,"An act or expression of condemnation or disapproval, especially on moral grounds."
propinquity,noun,quan hệ họ hàng,"Bentham says that the value of a pleasure or pain, considered by itself, can be measured according to its intensity, duration, certainty/uncertainty and propinquity /remoteness.","Bentham cho rằng giá trị của sự sung sướng và nỗi đau đớn, xét theo chính nó, có thể được tính toán dựa trên dựa trên cường độ, thời gian, sự chắc chắn/không chắc chắn và mức độ gần /xa.",Nearness or proximity.
vacillation,noun,sự dao động,It's okay to vacillate a little.,Cảm thấy dao dộng một chút là điều bình thường.,Indecision in speech or action.
elision,noun,elision,"Elise , please.","Elise , làm ơn.",The deliberate omission of something.
misapprehension,noun,sự hiểu lầm,"Abraham, though, labored under a misapprehension .",Dù sao sự lo sợ của Áp-ra-ham là không căn cứ .,"a failure to understand something; an illusion, misconception or misunderstanding"
sally forth,verb,Đi ra.,"Sally forth , tally-ho Grab your sword and your bow",Lên đường nào Nắm lấy gươm và cung của bạn,"set out in a sudden, energetic or violent manner"
extenuate,Verb,giảm nhẹ,Motives and extenuating circumstances should be taken into consideration.—James 2:13.,Cần xét đến động lực và hoàn cảnh có thể làm giảm nhẹ tội.—Gia-cơ 2:13.,(transitive) To make thin or slender; to draw out so as to lessen the thickness.
phlegm,noun,đờm,"Then, two weeks later, I caught him coughing a wad of bloodstained phlegm into the toilet.","Thế rồi hai tuần sau, tôi bắt gặp ông trong phòng vệ sinh đang ho vào một miếng gạc, đờm vấy máu","(historical) One of the four humors making up the body in ancient and mediaeval medicine; said to be cold and moist, and often identified with mucus. [from 13th c.]"
pterodactyl,noun,thằn lằn ngón cánh,What' s this pterodactyl ?,Đúng thế.Đó là những gì mà tôi,"Any of various small, mostly tailless, extinct flying reptiles of the order Pterosauria that existed during the Jurassic and Cretaceous periods"
muscle,noun,cơ,"Soon the cells began to differentiate, or specialize, to become nerve cells, muscle cells, skin cells, and so forth.","Chúng bắt đầu chuyên biệt hóa để trở thành các tế bào thần kinh, cơ , da và các loại khác.",(uncountable) A contractile form of tissue which animals use to effect movement.
gnaw,verb,gặm,""" Never mind knives, "" said his visitor, and a cutlet hung in mid- air, with a sound of gnawing .",""" Không bao giờ dao tâm, "" cho biết khách truy cập của mình, và một cốt lết treo trong không trung, với một âm thanh của gặm nhấm.",(transitive) To bite something persistently.
blog,verb,blog,"Some blogs stated that a group known as the AUH (Arga Unga Hackare, Swedish for ""Angry Young Hackers"") were suspected of executing the attack, however the AUH stated on the Computer Sweden newspaper that they were not involved and would take revenge on those responsible for the attack.","Một số blog đã nói rằng một nhóm gọi là AUH (Arga UNGA Hackare) bị tình nghi thực hiện vụ tấn công, tuy nhiên AUH đã phủ nhận điều này.","(Internet) A website that allows users to reflect, share opinions, and discuss various topics in the form of an online journal while readers may comment on posts. Most blogs are written in a slightly informal tone (personal journals, news, businesses, etc.) Entries typically appear in reverse chronological order."
cyborg,noun,Sinh vật cơ khí hóa,"Well, that chance encounter inspired my imagination, and I created the Lunch Lady graphic novel series, a series of comics about a lunch lady who uses her fish stick nunchucks to fight off evil cyborg substitutes, a school bus monster, and mutant mathletes, and the end of every book, they get the bad guy with their hairnet, and they proclaim, ""Justice is served!""","Cuộc gặp gỡ bất ngờ ấy truyền cảm hứng cho tôi, sáng tác ra loạt truyện tranh Lunch Lady về một cô giáo cấp dưỡng sử dụng côn nhị khúc làm từ que xiên cá để chiến đấu chống lại các sinh vật cơ khí hóa , quái vật xe buýt, và những vận động viên toán học đột biến kết thúc mỗi quyển sách, bà bắt kẻ xấu bằng lưới trùm tóc, và tuyên bố: ""Công lý đã được phục vụ!""","(science fiction) a person who is part machine, a robot who is part organic"
meld,verb,meld,Melding with the Planet...,Kết hợp với cả Hành tinh...,(US) to combine two similar objects into one
motorcade,noun,đoàn xe hộ tống,Did you see that motorcade roll up?,Bố có thấy đoàn xe hộ tống đó không?,"A procession of cars carrying VIPs, especially political figures."
smoggy,adjective,khói,It's gonna be a little smoggy .,Chỗ đó sê có một chút... khói .,Having smog.
article,noun,bài báo,I want the first article in the morning.,Tôi muốn cáo bài báo đầu tiên vào sáng mai.,"A story, report, or opinion piece in a newspaper, magazine, journal, internet etc."
